"VMH","AH","PVN","POM","ICO","GCT","TNA","AI","LS","BSTm","p_combo","gene"
-0.0932055030293001,0.49147805095584,-0.747527537184877,-0.918779705081675,0.0718372068522253,-0.902613502068561,-1.79155367647535,-0.191558876157249,-0.00834401200297209,-0.0714982538198279,-0.142382189593274,"A2M"
0.0552422417018467,0.0637371637836573,0.306430142684225,0.805875486954428,0.175724172418317,0.128721411988339,0.45763475591484,0.0640315817277813,-1.03434872445484,-0.448214032151042,0.0963764968580604,"A4GNT"
0.209756950897973,0.409825575317126,-0.0077246558592108,0.142438057151354,-0.084921541591774,0.18852837359778,0.125325396225624,0.00763251148428866,-0.0736450730389507,0.22714071494117,0.133881726688489,"AAAS"
0.433080384705957,-0.947035752818452,0.509563333468551,0.644279473680063,-0.395364488479983,0.102110007210312,0.0619237748238451,-0.0863895503631971,0.242133264215451,-0.237518008350704,0.0820168910170787,"AACS"
0.127397583979502,0.082835279586362,0.128200671129567,-0.128466577709112,0.401760631602742,-0.405483014787014,-0.0924877133750224,0.016551048570394,0.674245096255588,-0.12378610823106,0.049693164078378,"AADAT"
-1.028357876341,-0.0963087829875873,-0.322816833650264,-0.0878283572170905,0.0199088759156195,-0.210316512506555,-0.232643603390259,0.229202212317167,-0.572898583093783,-0.110443831899818,-0.160380172203186,"AAGAB"
0.299476344583194,0.112353081074921,-0.0669007599680786,0.36079465993833,0.021835303562883,0.781821307217397,0.0058468643701107,0.574989373024609,0.611496811620348,0.385556717715758,0.330135502260762,"AAK1"
-0.168207745234425,-0.328623162006719,0.0564920428845388,-0.0100326300833431,-0.122862499911164,0.0693568071714245,-0.568132988644672,-0.1639096315989,-0.0653904254225129,-0.281573436901257,-0.143386065755032,"AAMDC"
-0.195292341094456,-0.373542998513416,-0.872021608937892,-0.524283011164981,-0.0199817589042253,-0.10710280904385,-0.106873001433021,0.704179544492981,-0.156204871597991,-0.188101900934725,-0.172153386266358,"AAMP"
-0.21945658091469,-0.531268355470956,-0.241513333738644,0.462995762945675,-0.852313390111888,0.124393100858045,0.0292714090543095,0.227424184523744,-0.202976183019755,-0.853155192243579,-0.211216381967223,"AAR2"
0.232490882314496,0.891665960466792,-0.0714471161984503,0.287555174207569,0.0729829560496059,-0.0895832440743295,-0.94952088391298,0.112272137557889,-0.0428758437071073,0.223709789951959,0.0926275468037473,"AARS"
0.379047472374572,0.00326350132841791,0.0284271385919565,-0.786232159831622,-0.361875850902341,-0.29824913550625,0.394533610823577,0.315311877747393,-0.624452969567686,-0.372153624264289,-0.147492817088916,"AARS2"
0.17898197374813,-0.079582167493955,0.745002987057964,0.718843203106202,1.0339020997738,1.46161191837353,1.82609033703563,0.97963764243951,0.878116072448769,0.871539004304028,0.874827538376398,"AASDH"
-0.794968029708726,-1.27079938783485,-0.211274327902675,-0.429327454741298,-0.421791074814637,-0.504969049427771,0.167533093369225,-0.914209202816355,-0.468544575510153,-0.954788070248676,-0.486756812468962,"AASDHPPT"
0.422042504529316,0.385824400103686,0.56618226795243,0.0848435139408715,0.130394690806547,-0.302789243676114,0.14657287838784,-0.27775146191647,0.489984803672991,0.118878185078875,0.138483784597193,"AASS"
-0.208207052328071,1.09312545386375,0.0428199038084172,-0.504688918952562,0.104997274494467,-0.0381971706487725,0.135819576981254,0.500777483653036,-0.259322005804544,0.20467987923482,0.0739085891514421,"AATF"
0.552117246890745,0.512746661641774,0.0146184123254589,0.631003706265782,0.251138400035785,1.3197860693353,2.00020631689761,0.459487260339103,2.02475111835146,0.246551123037199,0.532431954266259,"AATK"
-0.878191998160878,0.173042339611266,0.106851235978055,0.151095759522993,-0.247069775131072,-0.506025255631417,-1.33358125612497,-0.235030492277689,0.0102559626095071,-0.995589163582683,-0.241050133704381,"ABAT"
0.440842158697597,1.11270267394045,-0.0330652376165256,-0.283383293351771,0.808741973313945,0.0199677966544212,0.213997196133058,-0.0802236215952122,0.0803796951256794,0.381394564831716,0.147188445629369,"ABCA1"
0.0955540802810131,-0.106642288541906,0.357873706879266,0.22805245758477,1.07635262365583,0.974494751156241,0.676954510080832,-0.00908514907374743,0.114322998028352,0.129542400773888,0.178797429179329,"ABCA12"
