,PFT1_PVN_run2,PFT10_PVN_run2,PFT11_PVN_run2,PFT12_PVN_run2,PFT2_PVN_run2,PFT3_PVN_run2,PFT4_PVN_run2,PFT5_PVN_run2,PFT6_PVN_run2,PFT7_PVN_run2,PFT8_PVN_run2,PFT9_PVN_run2
LOC113987926,13.5178626749076,3.03684487531819,1.75572147010123,5.08790984291538,1.05336601286625,19.7983547785715,11.4574130399543,3.17285464945668,2.79183008489124,4.11017754834204,1.9227720437385,2.0694939619571
LOC113987927,243.321528148336,140.707145889743,188.740058035882,159.760369067543,162.218365981403,112.850622237858,137.488956479452,196.716988266314,252.195317668509,208.591510578358,134.594043061695,243.16554052996
LOC113987929,30.8979718283601,14.1719427514849,24.5801005814172,15.2637295287461,12.640392154395,43.5563805128574,43.7464861525529,12.6914185978267,34.432571046992,31.8538759996508,26.918808612339,31.0424094293565
TTC29,60.830382037084,66.8105872570003,46.5266189576826,65.1252459893168,122.190457492485,69.2942417250004,101.033551352324,62.3994747726479,53.9753816412307,77.0658290314132,68.2584075527168,60.015324896756
SLC10A7,169.938845055981,212.579141272274,181.717172155477,125.162582135718,260.181405177965,193.033959091073,252.063086878995,206.235552214684,186.122005659416,168.517279482023,217.273240942451,179.011227709289
LOC113987936,8.69005457672628,4.04912650042426,3.51144294020246,8.1406557486646,5.26683006433127,5.93950643357146,4.16633201452884,8.46094573188447,13.0285403961591,3.08263316125653,10.5752462405617,7.24322886684986
LSM6,353.395552786869,309.758177282456,304.617675062564,309.344918449255,277.035261383825,319.74342967393,345.805557205894,337.380211058893,356.423640837782,278.464528900173,307.64352699816,305.250359388673
ZNF827,1176.05405271696,1161.08702399666,1410.72220122634,1140.70938678163,1123.94153572829,1232.44758496608,1376.97273080178,1354.808935318,1153.02582506008,1254.63169663141,1423.81269838836,1278.94726848949
LOC113987933,27.0357253498151,37.4544201289244,21.9465183762654,26.45713118316,23.1740522830576,31.6773676457145,23.9564090835409,22.2099825461967,22.3346406791299,36.9915979350783,12.4980182843003,23.7991805625067
MMAA,167.042160197072,204.480888271425,175.572147010123,201.481229779449,129.564019582549,141.558236666787,135.405790472187,147.008932091493,149.82821455583,136.663403482373,173.049483936465,144.864577336997
SMAD1,245.252651387608,258.131814402046,258.968916839932,263.553729863016,343.397320194399,227.681079953573,294.767990027916,225.272680111424,266.154468092965,282.574706448515,259.574225904698,246.269781472895
OTUD4,594.785957695932,618.504072939805,634.693311441595,649.217295956002,607.792189423828,720.660113940004,778.062503713262,772.061298034458,650.496409779659,563.094324122859,672.008829286606,634.299899339852
ABCE1,1212.74539426313,1671.27696305011,1624.04235984364,1450.05430523088,1286.1599017097,1363.11672650465,1549.87550940473,1385.47986359608,1362.41308142693,1295.73347211483,1514.18298444407,1428.98558073138
ANAPC10,277.116184835605,331.016091409683,314.274143148121,312.397664355004,231.740522830576,281.136637855716,284.352159991594,210.466025080626,300.587039139957,244.555564126351,238.423733423574,265.929974111488
HHIP,133.247503509803,161.96506001697,204.541551266794,122.109836229969,170.645294084333,71.2740772028576,127.07312644313,207.293170431169,207.526036310249,112.00233819232,125.941568864872,173.837492804397
AFF1,745.413570359188,547.644359182381,709.311473920898,491.492090825625,593.045065243701,554.353933800003,547.872659910543,667.357094602387,516.48856570488,604.196099606279,613.364281952582,527.720960299061
PTPN13,1401.0299100922,1556.88913941313,1394.04284726038,1475.49385444546,1280.89307164536,1355.19738459322,1557.16659043016,1279.71804194753,1291.68671927635,1460.14057404851,1574.75030382183,1368.97025583462
LOC113987950,3267.46052084908,3919.55445241068,3561.48100210035,2938.77672526792,4277.71937824986,4036.88453935074,4353.81695518264,4174.4191004685,2742.5077533915,3585.10236654134,3803.24310251475,3799.59091415324
SCEL,37.6569031658139,51.6263628804093,86.908212770011,93.6175411096429,91.642843119364,49.4958869464289,168.736446588418,138.547986359608,86.5467326316285,124.332870837347,79.7950398151478,127.273878660362
SLAIN1,498.229795732307,458.563576173047,406.449520328435,426.366844836309,413.972843056438,496.938704942146,456.213355590908,421.989668377738,441.109153412816,465.477607349735,392.245496922654,473.914117288177
EDNRB,147.730927804347,223.71423914844,157.13707157406,174.006516627706,235.953986882041,267.277789510716,302.059071053341,208.350788647655,170.301635178366,189.068167223734,189.393046308242,262.825733168552
RNF219,432.571605597042,463.624984298578,455.60972149127,476.228361296879,412.919477043571,429.624298695003,476.00343265992,549.96147257249,471.81928434662,402.797399737519,463.388062540979,424.246262201206
RBM26,1745.73540830235,1979.01057708236,2004.15605812056,1934.42332227643,1932.92663360957,2119.41387904608,1989.42353693752,1973.51559196205,2054.78694247995,2064.33667365479,2066.97994701889,2015.68711894622
LOC113987955,75.3138063316278,133.621174514001,77.2517446844542,95.6527050468091,198.032810418856,139.578401188929,90.6177213160024,170.276532854175,84.6855125750343,112.00233819232,161.512851674034,135.55185450819
NDFIP2,917.283538654441,1200.56600737579,963.013226350526,895.472132353106,1584.26248335085,1506.65479864929,1649.86747775342,1475.37741199735,911.067217702842,789.154089281671,1148.85629613375,1226.17517245958
SPRY2,499.195357351943,383.654735915199,647.861222467355,446.71848420797,475.06807180268,538.515249977146,268.72841493711,451.602978439333,415.052072620498,496.303938962301,402.820743163216,540.137924070804
LOC113987965,161.248790479254,92.1176278846519,114.12189555658,105.82852473264,69.5221568491727,92.0623497203577,93.742470326899,71.918038721018,90.2691727448168,102.754438708551,71.1425656183245,88.9882403641554
PEAR1,36.6913415461776,36.4421385038183,45.648758222632,39.6856967747399,15.8004901929938,32.6672853846431,32.2890731125985,33.8437829275379,34.432571046992,20.5508877417102,25.9574225904698,19.6601926385925
ADAM15,739.62020064137,665.069027694684,655.76196908281,612.584345087011,545.643594664719,458.331913123931,566.621153975923,504.483889263611,714.708501732158,694.620005669804,476.847466847148,575.319321424075
EFNA4,19.3112323927251,12.1473795012728,14.9236324958605,16.2813114973292,10.5336601286625,11.8790128671429,8.33266402905769,8.46094573188447,10.2367103112679,5.13772193542754,9.6138602186925,9.31272282880696
EFNA3,294.496293989057,237.886181899925,298.472649917209,286.958115140427,207.513104534652,312.81400550143,248.938337868098,231.618389410337,330.366560045464,296.960327867712,235.539575357966,271.10370901638
EFNA1,55.0370123192665,31.380730378288,69.3509980689987,60.0373361464014,50.5615686175802,44.546298251786,57.2870651997716,45.477583308879,47.4611114431511,61.6526632251305,28.8415806560775,51.7373490489276
SLC50A1,146.765366184711,120.461513387622,138.701996137997,180.112008439204,116.923627428154,110.870786760001,111.449381388647,122.683713112325,125.632353820106,151.04902490157,101.906918318141,116.926408850576
DPM3,127.454133791985,120.461513387622,107.976870411226,99.7230329211414,81.1091829907015,112.850622237858,97.9088023414278,89.8975484012725,114.465033480541,87.3412729022682,74.9881097058015,95.1967222500267
KCNK9,29.9324102087239,20.2456325021213,32.4808471968728,41.7208607119061,29.4942483602551,37.6168740792859,37.4969881307596,53.9385290407635,29.7795209055066,35.9640535479928,32.6871247435545,23.7991805625067
LOC113987975,459.607330946857,624.577762690442,495.113454568547,478.263525234045,512.989248265865,509.807635548217,648.906211262867,551.019090788976,505.321245365315,460.339885414308,548.951418487342,820.554355915991
LOC113987976,616.993874947566,201.444043396107,477.556239867535,299.169098763424,539.323398587522,552.374098322146,445.797525554586,384.973030800743,524.864055959554,170.572368256194,402.820743163216,380.786889000107
LOC113987977,133.247503509803,105.277289011031,113.244034821529,132.2856559158,194.872712380257,112.850622237858,136.44737347582,126.914185978267,124.701743791809,119.195148901919,114.404936602441,129.343372622319
XPOT,1676.21497168854,1518.4224376591,1451.10379503867,1465.31803475963,1889.73862708206,2000.62375037465,1991.50670294479,1705.93818319121,1350.31515105906,1359.44122411413,1782.40968454559,1768.38259049234
RPL18A,970.389427734435,890.807830093337,969.15825149588,867.997419201363,691.008104440262,729.569373590361,849.931730963884,784.752716632284,910.136607674545,862.109740764742,815.255346545124,806.067898182292
LOC113987997,18.3456707730888,23.2824773774395,14.0457717608099,12.2109836229969,20.0139542444588,29.6975321678573,38.5385711343918,34.9014011440234,19.5428105942387,12.3305326450261,33.6485107654238,45.5288671630563
CUNH12orf66,481.815248198491,487.919743301123,471.411214722181,441.630574365055,594.098431256567,615.728833613575,563.496404965026,595.439055881369,459.721353978758,474.725506833505,577.792999143419,507.02602067949
SRGAP1,1273.57577630022,1674.31380792543,1620.53091690344,1724.80143674831,1611.64999968537,1594.75747741394,1801.93859628373,1809.58476840679,1510.38007592616,1626.60276475636,1544.94733714388,1689.74181993797
RXYLT1,540.714506996302,624.577762690442,581.143806603508,507.773402322955,505.615686175802,564.253111189289,607.242891117579,592.266201231913,626.300549043935,611.388910315878,612.402895930712,593.944767081688
AVPR1A,30.8979718283601,113.375542011879,70.2288588040493,55.9670082720691,81.1091829907015,85.1329255478577,143.738454501245,74.0332751539891,67.0039220373898,78.0933734184987,68.2584075527168,96.2314692310053
PPM1H,1696.4917657009,2164.25811447677,1843.50754360629,1827.5772155752,1911.85931335225,2158.0206708643,2152.95206850778,2023.22364813687,1768.15905376445,1717.02667081989,2049.67499862524,2255.74841853324
MON2,1403.92659495111,1569.0365189144,1493.2411103211,1395.1048789274,1462.07202585836,1575.9490403743,1645.70114573889,1606.52207084156,1450.82103411515,1345.05560269493,1708.38296086166,1443.47203846508
LOC113987996,64.692628515629,31.380730378288,38.6258723422271,29.5098770889092,74.788986913504,28.7076144289287,36.4554051271274,70.8604205045324,38.1550111601803,62.680207612216,13.4594043061695,27.9381684864209
USP15,1268.74796820204,1588.26986979142,1304.50105228522,1314.71590340933,1666.42503235441,1775.91242363787,1794.6475152583,1653.05727236693,1337.2866106629,1357.38613533996,1596.86218232482,1653.52567560373
IMMP2L,96.5561619636254,116.412386887197,77.2517446844542,80.3889755180629,64.2553267848415,63.3547352914289,112.490964392279,85.6670755353302,81.8936824901431,58.570030063874,88.447514011971,97.2662162119838
LRRN3,706.791105573738,869.54991596611,862.059241819705,737.746927222729,798.45143775262,979.028643800363,731.191268549812,928.58879407432,692.373861053028,693.592461282718,984.459286394112,881.604427793726
DOCK4,1065.01446645879,1208.66426037664,1315.91324184087,1259.76647710585,1464.17875788409,1700.6786754793,1376.97273080178,1386.53748181257,1201.41754653153,1267.98977366352,1489.18694787547,1283.0862564134
ZNF277,371.741223559958,419.084592793911,338.854243729538,316.467992229336,427.666601223699,366.269563403574,430.173780500103,388.1458854502,328.505339988869,282.574706448515,421.087077578732,400.447081638699
IFRD1,798.519459439182,898.906083094185,1095.57019734317,735.711763285563,1216.63774486052,879.046952168577,839.515900927562,1057.61821648556,798.463404278895,829.228320378006,1085.40481869038,876.430692888833
TMEM168,242.3559665287,221.689675898228,237.900259198717,211.65704946528,320.223267911341,278.16688463893,341.639225191365,297.190718832442,234.513727130864,167.489735094938,294.184122691991,240.061299587024
BMT2,451.882837989767,567.889991684502,551.296541611787,474.193197359713,605.685457398096,697.892005944647,680.153701371834,663.126621736445,470.888674318323,463.422518575564,679.69991746156,626.021923492024
GPR85,921.145785132986,1080.10449398817,985.837605461842,932.105083222097,1128.15499977976,1137.41548202894,1104.07798385014,1044.92679788773,903.622337476465,868.275007087255,1071.94541438421,1165.12510058185
SMIM30,1057.2899735017,985.962302853307,1016.56273118861,998.247911179997,1289.31999974829,1173.05252063036,1314.47775058385,1154.91909240223,961.320159230884,870.330095861426,996.957304678412,1207.54972680197
LOC113988014,20.2767940123613,21.2579141272274,18.4350754360629,14.2461475601631,11.5870261415288,25.737861212143,19.790077069012,15.8642732472834,18.6122005659416,22.6059765158812,16.3435623717772,17.5906986766354
LOC113988013,151.593174282892,132.608892888894,192.251500976085,143.479057570214,82.1625490035678,222.73149125893,138.530539483084,137.490368143123,128.424183904997,145.911302966142,132.671271017957,118.995902812533
LOC113988015,506.919850309033,456.539012922835,382.747280482069,398.892131684565,342.343954181532,425.664627739288,351.013472224055,316.227846729182,442.039763441113,365.805801802441,345.137581851061,340.431756741943
LOC113988035,15.4489859141801,10.1228162510606,6.14502514535431,6.10549181149845,32.6543463988539,3.95967095571431,6.24949802179327,10.5761821648556,5.58366016978248,3.08263316125653,1.9227720437385,9.31272282880696
EMP1,68.554874994174,18.2210692519092,76.3738839494036,36.6329508689907,42.1346405146501,81.1732545921433,74.9939762615192,58.1690019067057,58.6284317827161,61.6526632251305,61.528705399632,49.6678550869705
GSG1,2.89668485890876,3.03684487531819,12.2900502907086,10.1758196858308,3.16009803859876,1.97983547785715,2.08316600726442,2.11523643297112,7.44488022637664,7.19281070959856,1.9227720437385,5.17373490489276
FAM234B,3271.32276732763,3007.48870819012,3296.36706011506,3471.98967680545,3372.87797319774,3053.89622459466,3049.75503463511,2982.48337048927,3561.44457829293,3035.36611945059,3232.17980552442,3137.35284632697
HEBP1,178.628899632707,77.945685133167,148.358464223554,85.4768853609783,93.7495751450966,64.3446530303575,57.2870651997716,138.547986359608,93.9916128580051,96.5891723860378,110.559392514964,92.0924813070911
LOC113988039,48.2780809818127,23.2824773774395,29.8472649917209,7.12307378008153,18.9605882315926,24.7479434732144,15.6237450544832,32.7861647110523,19.5428105942387,30.8263316125653,25.9574225904698,9.31272282880696
DDX47,506.919850309033,525.374163430048,498.62489750875,549.494263034861,561.444084857713,449.422653473574,508.292505772519,474.870579202016,498.806975167235,555.90151341326,566.256366880988,530.825201241997
APOLD1,169.938845055981,212.579141272274,243.167423609021,144.496639538797,131.670751608282,58.4051465967861,5.20791501816105,291.902627750014,46.530501414854,90.4239060635248,71.1425656183245,87.9534933831769
LOC113988019,284.840677792695,166.014186517395,215.953740822452,237.096598679857,327.596830001405,264.30803629393,162.486948566625,200.947461132256,208.456646338546,130.49813715986,207.659380723758,154.177300165804
CUNH20orf194,15748.3100162673,16033.528660055,13194.2468478108,17827.0185076069,18342.2623820401,17129.5365544201,19248.4539071233,17360.8030236104,11838.2901699672,15158.3347982854,15464.8555477888,15795.4126646376
LOC113988059,2640.81102970515,3826.42454290092,3563.23672357045,3494.37648011428,2308.97830020283,2640.11060972252,4265.2823998739,4047.50491449023,3285.98400991699,3255.26061828689,4367.576697352,3885.47491357446
LOC113988049,5.79336971781752,8.09825300084852,0.877860735050616,4.0703278743323,13.6937581672613,17.8185193007144,13.5405790472187,14.8066550307978,1.86122005659416,4.11017754834204,15.382176349908,12.4169637717426
LOC113988048,1844.22269350524,2126.80369434784,1944.46152813711,1805.19041226638,1801.25588200129,1803.63012032787,1652.99222676432,1896.30946215861,1611.81656901054,1834.16673094763,1956.42055450392,1640.073964851
HLX,11.586739435635,14.1719427514849,10.5343288206074,16.2813114973292,4.21346405146501,12.8689306060715,9.3742470326899,7.40332751539891,12.097930367862,12.3305326450261,14.4207903280388,10.3474698097855
DUSP10,400.708072149045,521.325036929623,664.540576433316,390.751475935901,644.659999874147,536.535414499289,464.546019619966,552.076709005461,611.410788591182,511.717104768583,707.580112095768,318.702070141394
HHIPL2,6.75893133745378,5.06140812553032,4.38930367525308,7.12307378008153,26.3341503216563,8.9092596503572,14.582162050851,14.8066550307978,11.167320339565,5.13772193542754,7.691088174954,3.10424094293565
TAF1A,242.3559665287,227.763365648865,257.21319536983,206.569139622364,229.633790804843,249.459270210001,203.108685708281,262.289317688418,231.721897045973,217.839410062128,253.805909773482,222.470600910389
MIA3,1387.5120474173,1480.96801753017,1408.96647975624,1514.16196925162,1513.68696048881,1309.66116860251,1345.72524069282,1342.11751672017,1399.63748255881,1383.07474501709,1374.78201127303,1294.46847320417
AIDA,1351.78626749076,1278.51169250896,1591.56151264677,1262.8192230116,1659.05147026435,1246.30643331108,1610.2873236154,1571.62066969754,1445.23737394537,1247.43888592181,1512.26021240033,1490.03565260911
BROX,1502.41388015401,1639.89623267182,1365.95130373876,1487.70483806846,1982.43483621429,1736.31571408072,1795.68909826193,1784.20193121114,1421.04151320964,1381.01965624292,1803.56017702671,1760.10461464452
DISP1,247.183774626881,210.554578022061,157.13707157406,199.446065842283,216.993398650448,255.398776643573,221.857179773661,198.832224699285,216.83213659322,204.481333030016,183.624730177027,211.088384119624
TLR5,158.352105620346,246.99671652588,172.938564804971,195.37573796795,164.325098007136,244.509681515359,210.399766733707,307.766900997298,159.134314838801,226.059765158812,248.998979664136,228.67908279626
SUSD4,656.581901352652,905.992054469928,682.097791134329,686.867828793576,873.240424666124,928.542839115005,780.145669720526,808.020317394967,884.079526882227,805.594799475039,778.722677714093,827.797584782841
CAPN2,325.394265817417,291.537108030547,310.762700207918,312.397664355004,331.81029405287,294.005568461787,316.641233104192,279.211209152187,308.031919366334,359.640535479928,273.033630210867,288.694407693016
LHFPL6,315.738649621055,324.942401659047,402.938077388233,331.731721758083,325.490097975672,352.410715058573,356.221387242216,344.783538574292,336.880830243543,398.687222189177,267.265314079652,363.196190323472
LOC113988084,264.563883780333,386.691580790517,310.762700207918,290.010861046176,331.81029405287,448.432735734646,416.633201452884,377.569703285344,283.83605863061,325.731570706106,457.619746409763,379.752142019128
LOC113988085,29.9324102087239,19.2333508770152,27.2136827865691,29.5098770889092,30.5476143731213,72.2639949417861,29.1643241017019,39.1318740099657,16.7509805093474,23.6335209029667,40.3782129185085,49.6678550869705
KCNRG,588.027026358478,543.595232681957,587.288831748862,580.021722092353,507.722418201534,592.960725618218,653.072543277396,591.208583015427,493.223314997453,616.526632251305,565.294980859119,560.832863690375
TRIM13,337.946566872689,300.647642656501,308.129118002766,334.784467663832,317.063169872742,322.713182890716,292.684824020651,313.054992079725,296.864599026769,292.85015031937,303.797982910683,329.049539951179
SPRYD7,1201.1586548275,1451.6118504021,1191.25701746369,1213.97528851961,1464.17875788409,1441.32022788001,1614.45365562993,1391.82557289499,1373.58040176649,1241.27361959929,1398.81666181976,1416.56861695964
KPNA3,1372.06306150312,1544.74175991185,1411.60006196139,1279.10053450893,1729.62699312639,1658.11221270537,1699.86346192777,1563.15972396566,1272.14390868211,1233.05326450261,1668.96613396502,1679.39435012819
ARL11,11.586739435635,9.11053462595458,12.2900502907086,8.1406557486646,6.32019607719752,6.92942417250004,11.4574130399543,8.46094573188447,6.51427019807956,3.08263316125653,9.6138602186925,9.31272282880696
RCBTB1,2158.03021988703,2071.12820496701,1932.17147784641,1855.05192872695,2435.38222174678,2206.5266400718,2192.5322226458,1924.86515400372,2261.38236876191,1683.11770604606,1918.92649965102,2033.27781762285
LOC113988078,1048.59991892497,1043.66235548435,955.11247973507,1131.55114906438,794.237973701155,1226.50807853251,1008.25234751598,1093.57723584607,1205.13998664472,915.542048893188,1117.13055741207,979.905390986688
CAB39L,1203.08977806677,1369.61703876851,1260.60801553268,1335.06754278099,1193.46369257747,1463.09841813644,1259.27385139134,1216.26094895839,1352.17637111566,1209.41974359964,1305.56221769844,1355.5185450819
CDADC1,958.8026882988,1109.46066111625,989.349048402044,997.230329211414,1007.01790830014,1460.12866491965,1224.90161227148,1216.26094895839,1029.25469129657,1056.3156299239,1250.76321445189,1262.39131679383
MLNR,94.6250387243528,108.314133886349,118.511199231833,50.8790984291538,64.2553267848415,107.901033543215,58.3286482034038,126.914185978267,111.67320339565,98.6442611602088,112.482164558702,166.594263937547
FNDC3A,2367.55709134809,2883.99034992718,2364.07895949131,2748.48889714289,2712.4174831306,3010.3398440818,3090.37677177677,3146.41419404454,2351.65154150672,2572.97114526211,3522.51838412893,2823.82451109047
RCBTB2,2271.00092938447,2512.48299351325,2556.33046046739,2241.73307678851,2323.72542438296,2769.78983352216,2846.64634892683,2818.55254693401,2163.66831579071,2240.04676384641,2805.32441181447,2398.54350190828
RB1,896.041183022443,1085.1659021137,1049.92143912054,887.331476604442,1130.26173180549,1059.21198065358,1083.2463237775,1036.46585215585,871.981596514365,938.14802540907,983.497900372243,1036.81647494051
LPAR6,50.2092042210852,57.7000526310457,40.3815938123283,37.6505328375738,17.9072222187263,46.5261337296431,48.9544011707139,100.473730566128,33.5019610186949,50.3496749671899,46.146529049724,56.9110839538203
ITM2B,5439.00860341102,5573.62262783399,5550.71342772504,4937.30771156508,6037.89398574936,6042.45787842004,6399.4859743163,5958.62103167964,5116.49393557735,5205.53986497519,5477.01616658912,5929.1002010071
MED4,233.665911951973,193.345790395258,195.762943916287,215.727377339612,223.313594727646,250.44918794893,244.77200585357,223.157443678453,227.999456932785,164.407101933681,239.385119445443,251.443516377788
NUDT15,342.77437497087,308.74589565735,284.4268781564,283.905369234678,443.467091416693,440.513393823217,493.710343721668,453.718214872305,296.864599026769,208.591510578358,358.59698615723,358.022455418579
SUCLA2,2097.19983784994,2516.53212001368,2048.04909487309,2333.31545396099,2515.43803872461,2675.74764832394,2540.42094585896,2437.80998899921,2190.65600661133,2045.84087468725,2381.35317617013,2434.75964624253
HTR2A,147.730927804347,216.628267772698,177.327868480224,223.868033088277,245.434280997837,247.479434732144,303.100654056973,215.754116163054,207.526036310249,213.729232513786,181.701958133288,197.636673366903
LOC113988145,535.886698898121,512.214502303669,568.853756312799,615.63709099276,527.736372445993,654.33562543179,560.37165595413,503.426271047126,571.394557374408,530.212903736123,529.723698049957,515.303996527319
LOC113988137,17.3801091534526,15.184224376591,12.2900502907086,10.1758196858308,31.6009803859876,13.8588483450001,19.790077069012,21.1523643297112,16.7509805093474,27.7436984513087,24.0346505467313,14.4864577336997
LOC113988138,2.89668485890876,10.1228162510606,15.8014932309111,2.03516393716615,2.10673202573251,0.989917738928577,15.6237450544832,2.11523643297112,18.6122005659416,12.3305326450261,0,3.10424094293565
CUNH6orf120,162.214352098891,171.075594642925,142.2134390782,126.180164104301,186.445784277327,214.812149347501,202.067102704649,246.425044441135,147.966994499236,148.993936127399,188.431660286373,200.740914309839
PHF10,538.783383757029,591.172469061942,577.632363663305,621.742582804259,541.430130613254,595.930478835004,555.163740935968,522.463398943866,519.280395789771,520.965004252353,520.109837831264,450.11493672567
TCTE3,188.284515829069,204.480888271425,196.640804651338,179.094426470621,192.765980354524,179.175110746072,162.486948566625,181.910333235516,139.591504244562,193.178344772076,181.701958133288,223.505347891367
ERMARD,139.040873227621,158.928215141652,75.496023214353,132.2856559158,162.218365981403,189.074288135358,151.029535526671,231.618389410337,136.799674159671,123.305326450261,165.358395761511,155.212047146783
DLL1,180.560022871979,181.198410893986,149.236324958605,206.569139622364,186.445784277327,142.548154405715,201.025519701017,142.77845922555,181.468955517931,215.784321287957,133.632657039826,190.393444500053
FAM120B,166.076598577436,187.272100644622,189.617918770933,164.848278910458,334.970392091469,231.640750909287,272.894746951639,234.791244059794,135.869064131374,182.902900901221,250.921751707874,203.845155252775
PSMB1,1429.03119706166,1287.62222713491,1325.56970992643,1367.63016577565,1337.77483634014,1256.20561070036,1344.68365768918,1178.18669316491,1270.28268862551,1154.95989108411,1091.1731348216,1047.16394475029
TBP,292.565170749785,298.623079406289,287.060460361551,254.395492145769,317.063169872742,287.076144289287,304.142237060606,270.750263420303,269.876908206153,255.858552384292,304.759368932552,282.485925807145
PDCD2,420.984866161407,398.838960291789,428.396038704701,418.226189087644,354.984346335927,368.249398881431,393.718375372976,327.861647110523,388.99499182818,403.824944124605,365.326688310315,373.543660133257
GNPAT,1416.47889600638,1234.9835826294,1195.64632113894,1257.73131316868,1600.06297354384,1299.76199121322,1575.91508449554,1334.71418920477,1268.42146856892,1308.06400475985,1273.83647897676,1532.46027882923
CUNH1orf131,171.869968295253,125.522921513152,161.526375249313,176.041680564872,139.044313698345,176.205357529287,149.987952523038,153.354641390406,98.6446629994905,185.985534062477,175.933642002073,149.003565260911
TRIM67,1141.29383441005,925.225405346943,1045.53213544528,857.821599515532,1068.11313704638,979.028643800363,989.5038534506,1069.2520168669,885.010136910524,911.431871344846,1200.77114131469,1110.28351058999
FAM89A,447.055029891585,498.042559552184,320.419168293475,382.610820187236,637.286437784083,566.232946667146,584.32806503767,546.788617923034,376.897061460318,435.678820124256,463.388062540979,550.485393880589
ARV1,226.90698061452,274.328320403744,244.045284344071,208.60430355953,273.875163345226,294.995486200716,287.47690900249,289.787391317043,215.901526564923,193.178344772076,315.334615173114,231.783323739196
TTC13,366.913415461776,511.202220678563,426.640317234599,449.771230113719,385.531960709049,450.412571212503,359.346136253113,384.973030800743,385.272551714991,482.945861930189,446.083114147332,408.725057486528
CUNH1orf198,724.17121472719,862.463944590367,711.067195390999,643.111804144503,876.400522704723,678.093651166075,663.488373313718,755.139406570689,660.733120090927,753.190035733678,797.950398151478,845.388283459476
AGT,6189.24998186839,11704.0001494763,7927.08243750706,9064.62017613803,13083.8592458117,9871.45969259577,13419.7554187974,10238.8019537967,7295.98262184911,9207.82525267324,9189.88898304816,10920.7196372476
COG2,423.881551020315,375.55648291435,373.090812396512,334.784467663832,389.745424760514,416.755368088931,393.718375372976,469.582488119588,367.590961177347,402.797399737519,427.816779731816,434.593732010992
