"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","n_p005","n_q01","Test","fdrtool"
"CUNH8orf76",240.398467709178,0.22062065883125,0.26833350276541,0.66032851671082,0.416443988488861,0.978845097161908,"CUNH8orf76","CUNH8orf76","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CUNH9orf116",222.837897230153,0.244535430330626,0.255270553907954,0.917470947183702,0.338139896319851,0.978845097161908,"C9orf116","CUNH9orf116","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CUNH9orf16",1365.49520859436,0.237709065360847,0.135635001434406,3.03008549982385,0.0817337094238218,0.978845097161908,"CUNH9orf16","CUNH9orf16","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CUNH9orf40",336.080440732527,-0.359747932677452,0.276940644622342,1.77529882864661,0.182727664441307,0.978845097161908,NA,"CUNH9orf40","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CUNH9orf64",192.831697319725,0.248407733107091,0.243598577429363,1.02208291829203,0.3120254441075,0.978845097161908,"CUNH9orf64","CUNH9orf64","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CUNH9orf72",1146.44849637417,-0.101567224994957,0.166984551147539,0.366507045559786,0.544914411094943,0.978845097161908,"CUNH9orf72","CUNH9orf72","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CUTA",181.210350616507,-0.295620578209317,0.402185710389049,0.581420654055307,0.445756008067334,0.978845097161908,"CUTA","CUTA","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CUTC",294.5315817233,0.135650132550258,0.202553940303761,0.444674255232002,0.504874976753775,0.978845097161908,"CUTC","CUTC","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CWC15",1027.37726037544,0.154505533955409,0.177943271177434,0.738054317062307,0.390284863454086,0.978845097161908,"CWC15","CWC15","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CWC22",494.219683149886,-0.271450856275152,0.183017285733784,2.19578741030564,0.138388474574391,0.978845097161908,"CWC22","CWC22","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CWF19L2",453.546878865891,0.103479217120802,0.158809467018567,0.420044371960003,0.516914904351763,0.978845097161908,"CWF19L2","CWF19L2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CX3CR1",23.5752604327236,0.674458640075964,0.753972468230879,0.771108848971082,0.379874239480582,0.978845097161908,"CX3CR1","CX3CR1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CXADR",660.135779591681,-0.307631565117503,0.392660840304792,0.66093419229,0.416230331904988,0.978845097161908,"CXADR","CXADR","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CXCL14",867.707545013379,0.30067607622643,0.263397577109497,1.30557490216356,0.253197409035398,0.978845097161908,"CXCL14","CXCL14","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CXCR4",349.113327136885,-0.838157706148921,0.457751301343565,2.84572400891017,0.0916173152202565,0.978845097161908,"CXCR4","CXCR4","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CXXC1",565.907887276193,0.241778237705794,0.201974249174514,1.40182050788874,0.236418995999787,0.978845097161908,"CXXC1","CXXC1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CXXC5",498.574937101716,-0.148543449883787,0.262808917919658,0.323064110503338,0.569772019413427,0.978845097161908,"CXXC5","CXXC5","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CYFIP2",6547.09670908763,0.0715705045290603,0.112201647367232,0.410930275335488,0.521497711636707,0.978845097161908,"CYFIP2","CYFIP2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CYGB",8012.67902506372,0.484394615842242,0.261712123379335,3.41171742302831,0.0647350407558281,0.978845097161908,"CYGB","CYGB","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CYLD",2169.67501022603,-0.208330006200925,0.203851554615933,1.07833313008607,0.299070745617921,0.978845097161908,"CYLD","CYLD","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CYP19A1",2430.8931322775,-1.12216055622512,0.918157293052993,1.71330590385739,0.190557007579846,0.978845097161908,"CYP19A1","CYP19A1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CYREN",130.524233826647,0.456599819255226,0.344805285624172,1.70970288946958,0.191023923608009,0.978845097161908,"CYREN","CYREN","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CYSLTR1",53.8636396207895,0.492398523134841,0.418661029308972,1.30542458371482,0.253224733287836,0.978845097161908,"CYSLTR1","CYSLTR1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CYSTM1",589.8007407179,-0.19685200059209,0.242802788448507,0.657248339817386,0.417533066836334,0.978845097161908,NA,"CYSTM1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CYTH1",808.784911610379,0.0861447353927949,0.158290158446092,0.292107807582312,0.588872953144937,0.978845097161908,"CYTH1","CYTH1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CYTH3",600.90111083965,-0.172177929196139,0.182157280947743,0.899011375031449,0.343046936195547,0.978845097161908,"CYTH3","CYTH3","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CYTH4",27.8359476515683,0.910226520223208,0.680774949471715,1.55340629766097,0.212633282777433,0.978845097161908,"CYTH4","CYTH4","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CYYR1",6.54252776059797,-0.637616666562396,1.05346479050382,0.382914427810903,0.536047596344937,0.978845097161908,"CYYR1","CYYR1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"CZIB",437.923934456292,-0.23426671783772,0.18934545880201,1.49915978078933,0.220800688634404,0.978845097161908,"CZIB","CZIB","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"D2HGDH",179.14729438109,-0.300719510716151,0.225927922972352,1.75540427347585,0.18519877980702,0.978845097161908,"D2HGDH","D2HGDH","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DAAM1",1243.14820177167,0.0747082079561949,0.130236023688241,0.326093412779215,0.56796853362498,0.978845097161908,"DAAM1","DAAM1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DAAM2",1038.37543352797,0.181081155499145,0.239704375916572,0.566114405735817,0.451807092519092,0.978845097161908,"DAAM2","DAAM2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DAB2",519.212747901923,-0.232751632499326,0.201537416506478,1.30058591485511,0.25410622725751,0.978845097161908,"DAB2","DAB2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DACH1",68.6167545868157,0.432188493645341,0.383809428354323,1.20739721156895,0.271848210770721,0.978845097161908,"DACH1","DACH1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DACH2",109.487702781531,0.582571027142822,0.363778882785946,2.43635064931982,0.118551743890115,0.978845097161908,"DACH2","DACH2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DACT1",387.61871196048,0.374881706474711,0.227072050282758,2.69575588974423,0.100615761991615,0.978845097161908,"DACT1","DACT1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DAD1",1678.00144895195,0.144992352557197,0.221548648558127,0.415783274616217,0.519048642912129,0.978845097161908,"DAD1","DAD1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DAG1",1449.89251615385,0.207719750220429,0.214070876488132,0.893613403854971,0.344499984603831,0.978845097161908,"DAG1","DAG1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DAGLA",2991.41434452105,0.2817890954288,0.153973500157294,3.2395731839801,0.0718793615026348,0.978845097161908,"DAGLA","DAGLA","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DALRD3",259.328778118932,0.203689618919716,0.205744885164089,0.988430500505288,0.320126276647324,0.978845097161908,"DALRD3","DALRD3","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DAO",48.3764706087878,-1.17815027522305,0.506338488929277,5.13042679235288,0.0235099460968829,0.978845097161908,"DAO","DAO","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DAPK1",1881.4194994848,0.132004168112811,0.170802304663285,0.589345253900149,0.442672416707496,0.978845097161908,"DAPK1","DAPK1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DAPK2",189.912993124492,-0.267184429510406,0.313323071380192,0.695778001399503,0.404205993923801,0.978845097161908,"DAPK2","DAPK2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DAPK3",1328.12016957119,0.278394685901225,0.234427619791282,1.35873782539932,0.243756347264781,0.978845097161908,"DAPK3","DAPK3","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DAPP1",25.682665184452,-0.395397344117087,0.706453328667932,0.317054613410036,0.573383114209843,0.978845097161908,"DAPP1","DAPP1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DARS2",343.689404318644,0.324264402071803,0.204960764012103,2.43506469666572,0.118648999638316,0.978845097161908,"DARS2","DARS2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DBF4B",120.379359289059,-0.182157112879739,0.299110012725363,0.366967842781108,0.544661710482868,0.978845097161908,"DBF4B","DBF4B","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DBI",1099.34589534136,-0.181150798093255,0.194271345312132,0.890299775017581,0.345396084658248,0.978845097161908,"DBI","DBI","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DBT",868.536898565019,-0.105720698691327,0.195339042653254,0.29663650178415,0.585998756138705,0.978845097161908,"DBT","DBT","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DBX1",13.0652244316773,-1.33011895911922,1.08424764596018,1.49358201839938,0.221661520140612,0.978845097161908,"DBX1","DBX1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DBX2",490.413246979173,-0.220267313280708,0.257517774238992,0.72034158543201,0.396031885801345,0.978845097161908,"DBX2","DBX2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCAF1",711.858320578408,0.192714486305336,0.135383461533895,2.01667222849515,0.155579777764324,0.978845097161908,"DCAF1","DCAF1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCAF12",1714.55497493669,0.146846957926389,0.151885220886508,0.93988345216539,0.332307816578525,0.978845097161908,"DCAF12","DCAF12","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCAF13",756.41196935087,0.0859812593636587,0.149622903200805,0.329688711570412,0.565842443488539,0.978845097161908,"DCAF13","DCAF13","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCAF17",518.673231329674,-0.480515256099563,0.228403699328669,4.51061162613775,0.0336851933454504,0.978845097161908,"DCAF17","DCAF17","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCAF4",840.745712476684,-0.2979770060517,0.196145174349458,2.30233870136865,0.129179365140227,0.978845097161908,"DCAF4","DCAF4","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCAF5",575.851569564866,0.200409048582713,0.155925633037499,1.64354347593174,0.19983998163807,0.978845097161908,"DCAF5","DCAF5","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCAF6",1311.9404550538,-0.339101927506877,0.21613452034616,2.57451146442534,0.108597624210683,0.978845097161908,"DCAF6","DCAF6","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCAF7",1925.49820308384,-0.174443619218494,0.153699569795329,1.3091542243759,0.252547844736482,0.978845097161908,"DCAF7","DCAF7","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCAKD",65.8295046948864,-0.393478840009871,0.335894155885923,1.39537997172732,0.237498648140378,0.978845097161908,"DCAKD","DCAKD","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCBLD2",1149.11021421127,-0.219024547638877,0.197239764893103,1.23492779785099,0.2664508348198,0.978845097161908,"DCBLD2","DCBLD2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCDC2B",45.7322539578621,-0.743386520007817,0.767672316371098,0.941037729139069,0.332011107104268,0.978845097161908,"DCDC2B","DCDC2B","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCHS1",349.88255701037,0.128054041738442,0.233012018847804,0.288752698631257,0.591020941148356,0.978845097161908,"DCHS1","DCHS1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCK",58.1982348392692,-0.308078701997701,0.517883693517999,0.344229327023854,0.557398088116198,0.978845097161908,"DCK","DCK","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCLK1",6341.92885955237,-0.13380214132082,0.242543946043971,0.311081673195844,0.577017184784935,0.978845097161908,"DCLK1","DCLK1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCLK2",2797.59604225013,0.167357219088193,0.162168763882798,1.03955897713229,0.307924064337183,0.978845097161908,"DCLK2","DCLK2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCLRE1B",23.7642946803131,-0.565182260823775,0.554520598574866,1.04498946256467,0.306663887456942,0.978845097161908,"DCLRE1B","DCLRE1B","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCLRE1C",356.777021572917,-0.186803135396963,0.22197773419225,0.720237096919547,0.396066148082576,0.978845097161908,"DCLRE1C","DCLRE1C","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCP1A",394.520340070502,-0.224267187894693,0.282902494882494,0.621748441083611,0.430398295524787,0.978845097161908,"DCP1A","DCP1A","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCP1B",240.507079607622,-0.178349671883335,0.217419794678053,0.673211065425249,0.411934318620854,0.978845097161908,"DCP1B","DCP1B","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCP2",665.258307904254,-0.197408794497082,0.286746814399716,0.49161190443283,0.483209150596847,0.978845097161908,"DCP2","DCP2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCT",8.57121451542439,1.699816357724,0.97726555007095,3.15600640867526,0.075648031774724,0.978845097161908,"DCT","DCT","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCTN1",5637.54263943291,0.213609952049095,0.169256589180708,1.57933127917644,0.208857043623877,0.978845097161908,"DCTN1","DCTN1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCTN2",1563.94817829147,0.340466945906587,0.229492997027922,2.11826470963859,0.14555137535486,0.978845097161908,"DCTN2","DCTN2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCTN3",2091.17800357382,0.202257658733063,0.20674548709029,0.950699017500597,0.329541432238484,0.978845097161908,"DCTN3","DCTN3","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCTN4",3262.05303966407,0.206537828434307,0.110278825056138,3.47456438087434,0.0623191285380726,0.978845097161908,"DCTN4","DCTN4","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCTN5",733.204538879435,0.324839952730971,0.215336711885241,2.2254776515779,0.135750668868324,0.978845097161908,"DCTN5","DCTN5","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCUN1D2",217.576699184526,-0.263355468544602,0.288050598744537,0.866845502843859,0.351830089622176,0.978845097161908,"DCUN1D2","DCUN1D2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCUN1D3",302.858340153546,-0.230163741706528,0.240309371550876,0.932545022055095,0.334202474749159,0.978845097161908,"DCUN1D3","DCUN1D3","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCUN1D4",2294.47623971437,-0.432941345342821,0.36106077964666,1.52721582987314,0.216530780430907,0.978845097161908,"DCUN1D4","DCUN1D4","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCUN1D5",554.910903234109,-0.229368551529384,0.29106961903897,0.656228023390412,0.417894759732598,0.978845097161908,"DCUN1D5","DCUN1D5","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCX",4410.09878437613,-0.309629516557466,0.158345588489953,3.90825194035767,0.0480495513439222,0.978845097161908,"DCX","DCX","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DCXR",282.354122000536,0.386041236645074,0.293286111713808,1.70517764426319,0.191612243830327,0.978845097161908,"DCXR","DCXR","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDB1",1217.91425659104,0.283796760413181,0.196123933140356,2.04288857087852,0.152919022915285,0.978845097161908,"DDB1","DDB1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDB2",658.163237104745,0.294093332361595,0.152075508029805,3.65582934833652,0.0558733313868509,0.978845097161908,"DDB2","DDB2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDC",1842.3293702798,-0.224107134346516,0.373520694634992,0.356826383653868,0.550274085551024,0.978845097161908,"DDC","DDC","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDHD1",627.45796392639,0.117433462480466,0.187387940976217,0.382553863712133,0.536239610963946,0.978845097161908,"DDHD1","DDHD1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDHD2",1960.22681995545,0.169440284992377,0.195390063455997,0.748671798330065,0.386897073344054,0.978845097161908,"DDHD2","DDHD2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDIAS",217.13816930535,-0.126739065088371,0.241560662001761,0.286244463034677,0.59263727949365,0.978845097161908,"DDIAS","DDIAS","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDIT4",353.507000557759,-1.8196671389252,0.878679907131171,3.22203935955847,0.0726530626556424,0.978845097161908,"DDIT4","DDIT4","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDN",37.4069215909378,-0.590398454619374,0.517650946432655,1.40092060080279,0.236569492883926,0.978845097161908,"DDN","DDN","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDOST",3037.33353682281,0.367783078194428,0.231669531041129,2.38059405344885,0.12285082238367,0.978845097161908,"DDOST","DDOST","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDT",3348.33457115522,0.15482676661166,0.205210658948954,0.582559298858968,0.445310902381326,0.978845097161908,"DDT","DDT","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX1",2750.56295655671,0.237141365867012,0.159959046391801,2.13910041723406,0.143586068213,0.978845097161908,"DDX1","DDX1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX10",565.858314843636,-0.142146656746184,0.143945781707429,0.980560252284675,0.322060528035982,0.978845097161908,"DDX10","DDX10","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX17",8682.43039687685,-0.164504129260977,0.16706355578808,0.980077155059774,0.322179758564469,0.978845097161908,"DDX17","DDX17","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX20",363.149904009612,0.167255703946865,0.185265119442239,0.802365698951277,0.370387004342625,0.978845097161908,"DDX20","DDX20","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX23",1755.18569726397,0.190189411684604,0.199942972825237,0.885811030672983,0.346615009053536,0.978845097161908,"DDX23","DDX23","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX24",615.648984637073,-0.137246299599629,0.17666195394376,0.602799507265246,0.437511876373643,0.978845097161908,"DDX24","DDX24","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX31",384.853958988404,0.151532742893115,0.217163400487898,0.478536635406996,0.489085909371864,0.978845097161908,"DDX31","DDX31","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX3X",9787.92754299395,-0.129390506408407,0.186370117023116,0.477204416856836,0.48969133709057,0.978845097161908,"DDX3X","DDX3X","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX41",1205.72219828917,-0.105165735182369,0.196224451243186,0.290640691657671,0.589810252286266,0.978845097161908,"DDX41","DDX41","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX43",21.3114237552329,-1.09108119122818,0.717110788521616,2.52359740121976,0.112154465395802,0.978845097161908,"DDX43","DDX43","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX46",1856.81036828492,-0.227682766291077,0.11894322783308,3.70544274202356,0.0542352810118295,0.978845097161908,"DDX46","DDX46","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX47",518.852754524333,0.132987488154683,0.137076664501075,0.933294423651688,0.33400833180318,0.978845097161908,"DDX47","DDX47","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX49",314.742907129058,0.318415262241402,0.216303255421604,2.16919470194065,0.14079994885789,0.978845097161908,"DDX49","DDX49","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX5",15913.4679256879,-0.119311701099703,0.105039358438354,1.27479516731222,0.258869033591973,0.978845097161908,"DDX5","DDX5","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX51",251.140478326966,-0.128369155899978,0.200632545833335,0.410911412677152,0.521507270440582,0.978845097161908,"DDX51","DDX51","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX54",330.012951360693,0.200571235555241,0.2934447760342,0.432735388751041,0.51064977813781,0.978845097161908,"DDX54","DDX54","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX55",212.878073596951,0.361990454408491,0.247905195485935,2.20369780419843,0.137680113121816,0.978845097161908,"DDX55","DDX55","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX6",2148.78632456527,-0.18273964871145,0.268492487146932,0.469740215788903,0.493106705701057,0.978845097161908,"DDX6","DDX6","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DDX60",221.565803931172,-0.243780196830716,0.279631048496291,0.793569632724299,0.373022924849787,0.978845097161908,"DDX60","DDX60","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DEAF1",93.534026789356,0.421167199663846,0.330309465564405,1.61895079378337,0.203238146480375,0.978845097161908,"DEAF1","DEAF1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DECR1",286.055295629515,-0.300044562054579,0.304502818082096,0.941635637606339,0.331857552223597,0.978845097161908,"DECR1","DECR1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DECR2",982.940696455007,0.374466093515804,0.209882726840034,3.20729325026178,0.0733106682935154,0.978845097161908,"DECR2","DECR2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DEF8",551.1648627072,0.200773703099728,0.212919297889988,0.871807561765195,0.350455384764662,0.978845097161908,"DEF8","DEF8","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DEGS2",8.15407642892489,1.01786148211342,0.952983842063409,1.0316460566457,0.309772369651934,0.978845097161908,"DEGS2","DEGS2","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DEK",521.077853599427,-0.519859209548244,0.287456517512039,3.42290664792355,0.0642977111143638,0.978845097161908,"DEK","DEK","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DELE1",451.437111168333,0.509445608744479,0.255339300677111,3.80546896407381,0.0510854683824982,0.978845097161908,"DELE1","DELE1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DENND1B",724.027201824062,-0.575383224671125,0.302277665177171,3.74823785666169,0.0528632140694574,0.978845097161908,"DENND1B","DENND1B","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DENND2C",195.396965935083,0.287261480677254,0.310005708242844,0.830700732526211,0.362069983141144,0.978845097161908,"DENND2C","DENND2C","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DENND2D",17.650127478091,1.05006889494168,0.675013504509523,2.49584952059688,0.114146768175041,0.978845097161908,"DENND2D","DENND2D","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DENND3",154.226467159926,0.713374955634475,0.303537748073484,5.2868874248924,0.021486590332029,0.978845097161908,"DENND3","DENND3","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DENND4A",2116.6767966669,-0.0747893069960277,0.129521128421912,0.332450220906253,0.564219858763232,0.978845097161908,"DENND4A","DENND4A","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DENND4C",3456.7502779277,-0.352373429088515,0.260341057155705,1.92680750627929,0.165108143346404,0.978845097161908,"DENND4C","DENND4C","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DENND5B",3255.70479996573,0.185016161850247,0.226236223035249,0.668433406632687,0.413598326479751,0.978845097161908,"DENND5B","DENND5B","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DENND6A",486.390459179925,-0.300454826275593,0.215340967574524,1.9640160435479,0.161084460319859,0.978845097161908,"DENND6A","DENND6A","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DENND6B",970.61673669413,0.149616345253382,0.203474859692558,0.524392346013826,0.468974022530324,0.978845097161908,"DENND6B","DENND6B","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
"DEPDC1",40.0958291078258,-0.753217296890067,0.510832101957553,2.23700389399404,0.134741838097026,0.978845097161908,"DEPDC1","DEPDC1","PVN","~ Status + mean_T + Status:mean_T",714,3,"LRT_full_interaction","no"
