"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"7401","LOC113992016",515.345817966621,0.196896882158585,0.15381383864447,1.28009861722324,0.200510454927297,0.884486285159366,"TUBA3E","LOC113992016 (TUBA3E)","GON","~ Batch + Status","no"
"12516","RAB3C",228.558252935483,-0.239698192037598,0.187280662012398,-1.27988757334556,0.200584678630513,0.884486285159366,"RAB3C","RAB3C","GON","~ Batch + Status","no"
"3867","GAD2",27.5675126094366,-0.384794317669019,0.300654978453188,-1.27985347074149,0.200596674328902,0.884486285159366,"GAD2","GAD2","GON","~ Batch + Status","no"
"2320","CUNH11orf98",307.105526514082,-0.139567890530533,0.109050079503664,-1.27985134138159,0.20059742335532,0.884486285159366,NA,"CUNH11orf98","GON","~ Batch + Status","no"
"14883","TMEM18",214.209092851521,-0.167583601996318,0.130953295861567,-1.27972038346765,0.200643493205406,0.884486285159366,"TMEM18","TMEM18","GON","~ Batch + Status","no"
"14376","SUSD1",65.5124810323733,-0.358766149014821,0.280432573454468,-1.27933122959081,0.200780439705908,0.884486285159366,"SUSD1","SUSD1","GON","~ Batch + Status","no"
"2869","DPY19L1",944.480702461685,0.176152332904527,0.137691634464419,1.27932487394538,0.200782676876585,0.884486285159366,"DPY19L1","DPY19L1","GON","~ Batch + Status","no"
"15217","TRMT12",123.695424871635,-0.14729089331392,0.115136274699159,-1.27927443977823,0.200800430217281,0.884486285159366,"TRMT12","TRMT12","GON","~ Batch + Status","no"
"12290","PRXL2A",154.221093577887,0.271593389659719,0.212310572475332,1.27922687265739,0.200817175378108,0.884486285159366,"PRXL2A","PRXL2A","GON","~ Batch + Status","no"
"14655","TEX261",358.729061951782,-0.153120388112878,0.119713948462248,-1.27905219132559,0.200878677583229,0.884486285159366,"TEX261","TEX261","GON","~ Batch + Status","no"
"8891","LOC113999731",53.7283326001342,-0.334113129108225,0.261251939579954,-1.27889243480993,0.200934937056369,0.884486285159366,NA,"LOC113999731","GON","~ Batch + Status","no"
"557","AP3D1",4606.4259322509,0.0694590182508028,0.0543189676543887,1.27872493256397,0.200993936592593,0.884486285159366,"AP1G1","AP3D1","GON","~ Batch + Status","no"
"11551","PDCD6IP",1888.61315053634,0.147775409299331,0.115570000815914,1.27866581514277,0.201014762616911,0.884486285159366,"PDCD6IP","PDCD6IP","GON","~ Batch + Status","no"
"9128","LOC114001092",269.738014014139,-0.246724930494166,0.192996945814221,-1.2783877457401,0.201112742679764,0.884486285159366,"LOC114001092","LOC114001092","GON","~ Batch + Status","no"
"12532","RAB8A",706.37752844584,0.106756398245577,0.0835305999126689,1.27805137706649,0.201231311532556,0.884486285159366,"RAB8A","RAB8A","GON","~ Batch + Status","no"
"15303","TTC17",5680.55201831861,0.126667053718751,0.0991175619798061,1.27794763297909,0.201267891269397,0.884486285159366,"TTC17","TTC17","GON","~ Batch + Status","no"
"8904","LOC113999855",1334.7994000638,0.136997627635126,0.10721327281122,1.27780473483306,0.201318284506829,0.884486285159366,"LOC113999855","LOC113999855","GON","~ Batch + Status","no"
