"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"10242","NTS",1009.65337014192,0.658422291357349,0.199681114434381,3.29736887347811,0.000975952334679774,0.254740680120706,"NTS","NTS","VMH","~ Batch + Year + mean_T","yes"
"14775","WDR55",166.084491200761,0.377264623652587,0.113791308781588,3.31540807195311,0.000915094333149832,0.254740680120706,"WDR55","WDR55","VMH","~ Batch + Year + mean_T","yes"
"4164","GRIN2A",443.319095285651,-0.36841648517666,0.113134010253167,-3.25646093824687,0.00112810451434027,0.281945432586678,"GRIN2A","GRIN2A","VMH","~ Batch + Year + mean_T","yes"
"1512","CD34",8.94265575164253,-1.64689408177753,0.51661866677322,-3.18783309179275,0.00143343252828347,0.306546653486153,"CD34","CD34","VMH","~ Batch + Year + mean_T","yes"
"1604","CDKL1",615.057761854956,0.392967685618226,0.123526923048207,3.18123107028958,0.00146650608692861,0.306546653486153,"CDKL1","CDKL1","VMH","~ Batch + Year + mean_T","yes"
"2024","COL7A1",1025.39646819584,0.396005353501167,0.123359654140729,3.21016912911741,0.00132656893390627,0.306546653486153,"COL7A1","COL7A1","VMH","~ Batch + Year + mean_T","yes"
"5082","KLF2",254.457958871956,-0.497409453233979,0.156645069304322,-3.17539170203715,0.00149634364204493,0.306546653486153,"KLF2","KLF2","VMH","~ Batch + Year + mean_T","yes"
"5331","LOC113981955",103.595036150679,0.624147781391061,0.194367280654271,3.21117720683276,0.00132192390084453,0.306546653486153,"CFAP100","LOC113981955 (CFAP100)","VMH","~ Batch + Year + mean_T","yes"
"10801","PIEZO1",75.3711298789331,0.501387202171397,0.156817940779825,3.19725663835461,0.0013874142766886,0.306546653486153,"PIEZO1","PIEZO1","VMH","~ Batch + Year + mean_T","yes"
"12505","SH2D5",470.907618357513,0.368806224312941,0.114613332450048,3.21783004148908,0.00129164329637404,0.306546653486153,"SH2D5","SH2D5","VMH","~ Batch + Year + mean_T","yes"
"14387","TXNRD3",1796.42239756035,-0.154594616593156,0.0485945545366083,-3.18131564467153,0.0014660779918794,0.306546653486153,"TXNRD3","TXNRD3","VMH","~ Batch + Year + mean_T","yes"
"5272","LHX9",93.6107252585628,1.24274530793106,0.392334439637951,3.16756619448925,0.00153720710250104,0.307945454244944,"LHX9","LHX9","VMH","~ Batch + Year + mean_T","yes"
"5120","KLHL4",535.543425322595,0.301702052007203,0.095521649961158,3.1584677623333,0.00158600849710764,0.311026666191977,"KLHL4","KLHL4","VMH","~ Batch + Year + mean_T","yes"
"909","AVP",1481.91659332649,2.51144333418385,0.809724696460063,3.10160150130449,0.00192476873215334,0.326834390476001,"AVP","AVP","VMH","~ Batch + Year + mean_T","yes"
"2329","CUNH22orf15",383.96480775283,0.461898038865172,0.148493963863528,3.11055093989999,0.00186738683663282,0.326834390476001,"CUNH22orf15","CUNH22orf15","VMH","~ Batch + Year + mean_T","yes"
"3652","FOXG1",137.472395154678,1.44236813705412,0.464385881098134,3.10596897055385,0.00189656616197426,0.326834390476001,"FOXG1","FOXG1","VMH","~ Batch + Year + mean_T","yes"
"5268","LHX2",155.828342084167,0.407338250426639,0.13119693622475,3.10478477735821,0.00190417525027473,0.326834390476001,"LHX2","LHX2","VMH","~ Batch + Year + mean_T","yes"
"7500","LOC113995955",2793.21557101658,-0.187357365877693,0.0604188792658194,-3.10097387032609,0.00192885310631861,0.326834390476001,"CNTNAP4","LOC113995955 (CNTNAP4)","VMH","~ Batch + Year + mean_T","yes"
"9505","MRAP2",534.490223549487,-0.304703734285915,0.0974744481250104,-3.12598573418066,0.00177210148067745,0.326834390476001,"MRAP2","MRAP2","VMH","~ Batch + Year + mean_T","yes"
"11016","PNPO",780.041253865821,-0.319448369137585,0.103112206956493,-3.09806548193051,0.00194788383478208,0.326834390476001,"PNPO","PNPO","VMH","~ Batch + Year + mean_T","yes"
"13477","TADA2B",316.017189379073,-0.295058425611904,0.0943228532298405,-3.12817536268674,0.001758952014021,0.326834390476001,"TADA2B","TADA2B","VMH","~ Batch + Year + mean_T","yes"
"1762","CHFR",1037.60112846257,-0.221667684332388,0.0719265089749612,-3.0818635228015,0.00205709128351768,0.328042014810051,"CHFR","CHFR","VMH","~ Batch + Year + mean_T","yes"
"5763","LOC113984726",12.7230247261537,-2.15398280585754,0.702120526058431,-3.06782486185041,0.0021562294967362,0.328042014810051,"MRPL45","LOC113984726 (MRPL45)","VMH","~ Batch + Year + mean_T","yes"
"6192","LOC113987746",334.874319700208,0.26826418606256,0.0874950111471385,3.0660512244684,0.00216906150896205,0.328042014810051,"PAIP2","LOC113987746 (PAIP2)","VMH","~ Batch + Year + mean_T","yes"
"6717","LOC113990865",58.3969833740356,1.2660466226652,0.410171106944909,3.08663043600302,0.00202439108204921,0.328042014810051,"GSTA3","LOC113990865 (GSTA3)","VMH","~ Batch + Year + mean_T","yes"
"12962","SNAPC5",908.577962889622,-0.240723945665909,0.0781308970234766,-3.08103394222618,0.00206283132241898,0.328042014810051,"SNAPC5","SNAPC5","VMH","~ Batch + Year + mean_T","yes"
"13414","SYCE3",20.3933728505508,0.949370709237602,0.308891127595514,3.0734800207042,0.00211577854586435,0.328042014810051,"SYCE3","SYCE3","VMH","~ Batch + Year + mean_T","yes"
"6026","LOC113986473",17.9396146737261,-1.07490780081662,0.3520029174333,-3.05369003374895,0.00226045505088719,0.33726250468869,"LIPML5","LOC113986473 (LIPML5)","VMH","~ Batch + Year + mean_T","yes"
"3283","F10",8.92584739663901,-1.80629999258887,0.592629999586792,-3.04793883847982,0.00230416818985318,0.338453894769034,"F10","F10","VMH","~ Batch + Year + mean_T","yes"
"12403","SEPT4",859.341909509168,0.453559589226306,0.149902688550257,3.02569349231013,0.00248063627956364,0.360961520440205,"SEPTIN4","SEPT4","VMH","~ Batch + Year + mean_T","yes"
"2374","CUNH8orf48",964.656026056516,-0.17674061843004,0.0587016868964177,-3.01082690761354,0.00260537325794439,0.368423122141983,"CUNH8orf48","CUNH8orf48","VMH","~ Batch + Year + mean_T","yes"
"7656","LOC113996863",87.5490852257792,0.430861362750824,0.142998986720246,3.01303787273495,0.00258646636927288,0.368423122141983,"ILVBL","LOC113996863 (ILVBL)","VMH","~ Batch + Year + mean_T","yes"
"9718","MYLIP",542.418612943324,-0.259830358282189,0.0865851817493315,-3.00086403969689,0.00269214739570671,0.36971929391528,"MYLIP","MYLIP","VMH","~ Batch + Year + mean_T","yes"
"14607","UTS2B",36.5555772326602,-1.59227999793146,0.530412233965614,-3.00196695318812,0.00268241293589626,0.36971929391528,"UTS2B","UTS2B","VMH","~ Batch + Year + mean_T","yes"
"8407","LOC114001738",51.7583136985686,-1.13912713934705,0.380650773581993,-2.99257802270479,0.00276631946694092,0.374973981886981,"PIF1","LOC114001738 (PIF1)","VMH","~ Batch + Year + mean_T","yes"
"14010","TMTC4",751.239134234074,-0.281905140949918,0.0943870446884187,-2.98669316197489,0.00282012616551591,0.377077770158064,"TMTC4","TMTC4","VMH","~ Batch + Year + mean_T","yes"
"10917","PLCH1",251.573891555812,-0.39084145833635,0.131088505928346,-2.98150822277269,0.00286832343769805,0.378313048190169,"PLCH1","PLCH1","VMH","~ Batch + Year + mean_T","yes"
"6317","LOC113988442",42.210502472306,1.18147098474536,0.398045208972642,2.9681829051397,0.00299566013569383,0.380034831159384,"LOC113988442","LOC113988442","VMH","~ Batch + Year + mean_T","yes"
"10635","PDGFRA",1593.10274827639,-0.255420115838048,0.0860650667625807,-2.9677559716842,0.00299982388345218,0.380034831159384,"PDGFRA","PDGFRA","VMH","~ Batch + Year + mean_T","yes"
"12187","RXFP1",112.650748059047,0.974703962053038,0.327695449075718,2.97442019656434,0.00293542799038901,0.380034831159384,"RXFP1","RXFP1","VMH","~ Batch + Year + mean_T","yes"
"928","B3GNT4",156.661735830888,0.507468443150668,0.173252841816169,2.9290627376209,0.003399857924707,0.386721185332118,"B3GNT4","B3GNT4","VMH","~ Batch + Year + mean_T","yes"
"1178","C1QL2",320.756298040733,-0.573557085941094,0.194191261946889,-2.95356794219691,0.00314123453244364,0.386721185332118,"C1QL2","C1QL2","VMH","~ Batch + Year + mean_T","yes"
"3686","FRMPD1",106.023646802165,0.474105237829169,0.162034020935248,2.92596107343797,0.00343393901804698,0.386721185332118,"FRMPD1","FRMPD1","VMH","~ Batch + Year + mean_T","yes"
"3741","FZD9",355.057570417774,0.320356997883769,0.109411733416297,2.92799490402784,0.00341155636676796,0.386721185332118,"FZD9","FZD9","VMH","~ Batch + Year + mean_T","yes"
"3900","GGH",1175.41752352577,-0.281487016303088,0.0957873107786814,-2.93866707411245,0.00329626943329733,0.386721185332118,"GGH","GGH","VMH","~ Batch + Year + mean_T","yes"
"4217","GTF2H3",205.537077736272,-0.271441183123044,0.092443715829295,-2.93628594099661,0.00332167982178103,0.386721185332118,"GTF2H3","GTF2H3","VMH","~ Batch + Year + mean_T","yes"
"10101","NOP14",657.50100427185,-0.216419961019733,0.0740004175898342,-2.92457756413342,0.00344924107836944,0.386721185332118,"NOP14","NOP14","VMH","~ Batch + Year + mean_T","yes"
"10445","P3H4",276.520358133879,0.592905204321545,0.201195726652113,2.94690754216036,0.0032096915691104,0.386721185332118,"P3H4","P3H4","VMH","~ Batch + Year + mean_T","yes"
"11444","PTPRC",219.198973851826,0.443169850504628,0.150668600959028,2.94135505130986,0.00326779739075028,0.386721185332118,"PTPRC","PTPRC","VMH","~ Batch + Year + mean_T","yes"
"12200","S100B",2781.61721654171,0.273107509678392,0.0929794513163625,2.93728889353352,0.00331095509203981,0.386721185332118,"S100B","S100B","VMH","~ Batch + Year + mean_T","yes"
"569","APOA1",10807.4547909922,0.260332327648833,0.0902024577177809,2.886089073796,0.00390061745398728,0.394230565594058,"APOA1","APOA1","VMH","~ Batch + Year + mean_T","yes"
"1720","CFAP97",1590.29614562021,-0.156825473560787,0.0538865938471889,-2.9102873713917,0.00361096573118631,0.394230565594058,"CFAP97","CFAP97","VMH","~ Batch + Year + mean_T","yes"
"3530","FERMT2",639.98852426032,0.246771445852718,0.0855345060826663,2.88505139217407,0.0039134977085593,0.394230565594058,"FERMT2","FERMT2","VMH","~ Batch + Year + mean_T","yes"
"4944","KCNN2",635.417082645934,-0.236814789904276,0.0812728703725385,-2.91382338065291,0.00357031839389212,0.394230565594058,"KCNN2","KCNN2","VMH","~ Batch + Year + mean_T","yes"
"5395","LOC113982334",18.2320873586463,1.24568712228177,0.430191374638135,2.89565806225102,0.00378364429449651,0.394230565594058,NA,"LOC113982334","VMH","~ Batch + Year + mean_T","yes"
"8128","LOC113999869",130.177198750122,-1.61842251059565,0.558448656389011,-2.89806859069291,0.00375468465428504,0.394230565594058,"GABRR2","LOC113999869 (GABRR2)","VMH","~ Batch + Year + mean_T","yes"
"8349","LOC114001388",124.157111000741,0.364859249772128,0.125987048706851,2.89600600630856,0.00377945166202331,0.394230565594058,"LOC114001388","LOC114001388","VMH","~ Batch + Year + mean_T","yes"
"8902","LRRC43",163.933460089448,0.414750866585197,0.14354896968401,2.88926397380752,0.00386144768323866,0.394230565594058,"LRRC43","LRRC43","VMH","~ Batch + Year + mean_T","yes"
"10429","OXT",1460.67491837151,3.13955069525372,1.0876314890732,2.88659415141521,0.00389436210527437,0.394230565594058,"OXT","OXT","VMH","~ Batch + Year + mean_T","yes"
"10768","PHGDH",1245.39705164105,0.317356029574514,0.109534070627492,2.89732708513858,0.00376357143703915,0.394230565594058,"PHGDH","PHGDH","VMH","~ Batch + Year + mean_T","yes"
"7142","LOC113993535",40.1498966503381,-1.06872822829991,0.372040303457421,-2.87261411833093,0.00407091021651047,0.407201638923579,"OPN4","LOC113993535 (OPN4)","VMH","~ Batch + Year + mean_T","yes"
"5110","KLHL26",132.731391187417,0.300055945452256,0.105485990476478,2.84450991166608,0.00444798019474267,0.441918643460675,"KLHL26","KLHL26","VMH","~ Batch + Year + mean_T","yes"
"13641","TENT2",927.202379221014,-0.156072414914037,0.0549009810061386,-2.8427982898263,0.00447193626708885,0.441918643460675,"TENT2","TENT2","VMH","~ Batch + Year + mean_T","yes"
"9870","NDP",339.558235079521,0.298307882900602,0.105501417621928,2.82752487715007,0.00469093705233385,0.452585336279242,"NDP","NDP","VMH","~ Batch + Year + mean_T","yes"
"12067","RPP25",79.9676896841083,0.430991669939279,0.152479403129792,2.82655664366954,0.00470514217210742,0.452585336279242,"RPP25","RPP25","VMH","~ Batch + Year + mean_T","yes"
"13448","SYT15",82.1090157189023,-0.506509856418998,0.178922364358672,-2.83089181296328,0.00464184189597388,0.452585336279242,"SYT1","SYT15","VMH","~ Batch + Year + mean_T","yes"
"3138","EPHA1",131.005809452406,-0.579271418318399,0.205683625851971,-2.8163224754473,0.00485768809066895,0.459091294755214,"EPHA1","EPHA1","VMH","~ Batch + Year + mean_T","yes"
"13807","TMC3",49.2269514684765,0.782869055701088,0.277884367048746,2.81724756241419,0.0048437174543034,0.459091294755214,"TMC3","TMC3","VMH","~ Batch + Year + mean_T","yes"
"11692","RBFA",430.105020012132,0.262911729267642,0.0934816003690288,2.81244360633289,0.00491666440789211,0.460469645915864,"RBFA","RBFA","VMH","~ Batch + Year + mean_T","yes"
"8506","LOC114002342",13.8164763955973,1.73275567545044,0.617238233382153,2.80727210619441,0.00499630180795225,0.463951132184211,"LOC114002342","LOC114002342","VMH","~ Batch + Year + mean_T","yes"
"2651","DKK2",38.4381192980633,-0.717422672659129,0.255859312005232,-2.80397327357958,0.00504770891107079,0.464414316536103,"DKK2","DKK2","VMH","~ Batch + Year + mean_T","yes"
"9873","NDRG4",28499.6906459587,0.132389442337181,0.0472634064616678,2.80109819093453,0.00509290201203806,0.464414316536103,"NDRG4","NDRG4","VMH","~ Batch + Year + mean_T","yes"
"1194","C3",39.192045668566,-2.31360718655146,0.832339098393271,-2.77964496803958,0.00544183579338451,0.489965676197333,"C3","C3","VMH","~ Batch + Year + mean_T","yes"
"6933","LOC113992233",5.70511485535131,-1.60917528597689,0.578500318748537,-2.78163249669075,0.00540862479367698,0.489965676197333,NA,"LOC113992233","VMH","~ Batch + Year + mean_T","yes"
"6527","LOC113989788",573.349606737915,-0.356464083422914,0.128391045374498,-2.77639365255699,0.00549656135573027,0.490613019738243,"LOH11CR2A","LOC113989788 (LOH11CR2A)","VMH","~ Batch + Year + mean_T","yes"
"1034","BFAR",345.512619790062,-0.274004519195495,0.0992457786298544,-2.76086825030028,0.0057647926726822,0.512209843007436,"BFAR","BFAR","VMH","~ Batch + Year + mean_T","yes"
"6909","LOC113992028",507.845836742739,1.96222746877226,0.711956422278074,2.7561061426957,0.0058494011705451,0.515579787349119,"LOC113992028","LOC113992028","VMH","~ Batch + Year + mean_T","yes"
"6931","LOC113992227",11193.119248295,-0.158106485242324,0.0574761758776137,-2.75081775758683,0.00594467052284755,0.519930534665008,"VAMP2","LOC113992227 (VAMP2)","VMH","~ Batch + Year + mean_T","yes"
"1358","CBX6",3008.15323064449,-0.17206838530647,0.0627404057663576,-2.74254498683423,0.0060965098338487,0.529652210638346,"CBX6","CBX6","VMH","~ Batch + Year + mean_T","yes"
"1292","CAPN3",133.878535924833,-0.55929359462332,0.204504195142871,-2.73487589940433,0.0062403798232105,0.538470674999578,"CAPN3","CAPN3","VMH","~ Batch + Year + mean_T","yes"
"8152","LOC114000001",519.346597713902,0.291516417689222,0.107232206031062,2.71855283481511,0.00655681830648726,0.555265433952324,"TRPV2","LOC114000001 (TRPV2)","VMH","~ Batch + Year + mean_T","yes"
"8156","LOC114000047",418.700521609748,0.233331108926882,0.0857920115070923,2.71973001714259,0.00653352367389458,0.555265433952324,"SHISA9","LOC114000047 (SHISA9)","VMH","~ Batch + Year + mean_T","yes"
"8313","LOC114001161",1464.72312274891,-0.795953755698175,0.292989895143711,-2.71665941007202,0.00659444300027489,0.555265433952324,"HSPB9","LOC114001161 (HSPB9)","VMH","~ Batch + Year + mean_T","yes"
"9004","MAATS1",161.420766198041,0.487753585851285,0.179836808140021,2.71220108328168,0.00668380333985315,0.555265433952324,"MAATS1","MAATS1","VMH","~ Batch + Year + mean_T","yes"
"10192","NRN1L",140.158492232172,0.572742769779649,0.211004322710012,2.7143651012628,0.00664029384144602,0.555265433952324,"NRN1","NRN1L","VMH","~ Batch + Year + mean_T","yes"
"5142","KPNA5",655.011732870943,-0.215465367082731,0.0796073661659497,-2.70660087702904,0.00679759267534321,0.555897034939795,"KPNA5","KPNA5","VMH","~ Batch + Year + mean_T","yes"
"7448","LOC113995597",93.2728316429302,0.835678784164091,0.308672979471945,2.70732730021821,0.00678273503479264,0.555897034939795,"LOC113995597","LOC113995597","VMH","~ Batch + Year + mean_T","yes"
"2020","COL5A2",649.742984409869,-0.414487762647616,0.153618163254205,-2.69816897863652,0.0069722039804811,0.566791211342119,"COL5A2","COL5A2","VMH","~ Batch + Year + mean_T","yes"
"181","ADAMTS14",144.183360809611,0.38026336338215,0.141515107840981,2.68708669472555,0.00720782422287397,0.568422913279034,"ADAMTS14","ADAMTS14","VMH","~ Batch + Year + mean_T","yes"
"5288","LIN7C",1524.42237660595,-0.161104612391815,0.0599240681689085,-2.68847922570456,0.00717783018128469,0.568422913279034,"LIN7C","LIN7C","VMH","~ Batch + Year + mean_T","yes"
"10867","PITX3",47.9240198806183,-1.04619947698036,0.388610424971327,-2.69215494426727,0.00709919548191161,0.568422913279034,"PITX3","PITX3","VMH","~ Batch + Year + mean_T","yes"
"13917","TMEM234",214.261414942652,0.444689749085818,0.165145603348862,2.69271321832548,0.00708732021207194,0.568422913279034,"TMEM234","TMEM234","VMH","~ Batch + Year + mean_T","yes"
"8730","LOC114003786",13.9917088356822,-0.969922382059819,0.3622122358187,-2.67777365352533,0.00741132833130449,0.581362187567543,NA,"LOC114003786","VMH","~ Batch + Year + mean_T","yes"
"4822","ITPKB",786.309913855797,0.190756553351972,0.071394874282577,2.67185222004829,0.00754338608509651,0.587975156421349,"ITPKB","ITPKB","VMH","~ Batch + Year + mean_T","yes"
"911","AVPR2",10.8152744185457,-1.12509599151692,0.421900138111459,-2.66673530033235,0.00765919698173343,0.588326063178375,"AVPR2","AVPR2","VMH","~ Batch + Year + mean_T","yes"
"1435","CCDC80",184.676320142732,-0.436918357244226,0.163728358687027,-2.6685563866148,0.00761779905585874,0.588326063178375,"CCDC80","CCDC80","VMH","~ Batch + Year + mean_T","yes"
"3409","FAM53B",286.173177422305,0.230740512269714,0.0867568736870405,2.65962225773681,0.00782283327642421,0.593616902276926,"FAM53B","FAM53B","VMH","~ Batch + Year + mean_T","yes"
"8315","LOC114001165",92.1834270812745,2.18716809846991,0.824732620664968,2.65197234069199,0.00800230969799154,0.593616902276926,"LOC114001165","LOC114001165","VMH","~ Batch + Year + mean_T","yes"
"9333","MGAT2",230.554811299456,0.275145281077525,0.103609497500914,2.65559903014776,0.00791676848848851,0.593616902276926,"MGAT2","MGAT2","VMH","~ Batch + Year + mean_T","yes"
"12525","SH3YL1",419.674096372706,-0.447820503501193,0.16886057764969,-2.65201333392463,0.00800133820124704,0.593616902276926,"SH3YL1","SH3YL1","VMH","~ Batch + Year + mean_T","yes"
"13661","TEX14",15.527846197683,0.820755566799972,0.30931881565839,2.65342916515758,0.00796784922829349,0.593616902276926,"TEX14","TEX14","VMH","~ Batch + Year + mean_T","yes"
"3668","FOXP2",725.306129594052,-0.315001973951732,0.119562285117965,-2.63462657677493,0.00842298920929627,0.619061587334889,"FOXP2","FOXP2","VMH","~ Batch + Year + mean_T","yes"
"10624","PDE6G",60.6857150688906,0.476141611664515,0.180738758763189,2.63441895320513,0.00842814221531781,0.619061587334889,"PDE6G","PDE6G","VMH","~ Batch + Year + mean_T","yes"
"674","ARL15",842.063058532712,-0.241063770555605,0.0925618984337773,-2.60435205667343,0.00920481509166627,0.626108044046673,"ARL15","ARL15","VMH","~ Batch + Year + mean_T","yes"
"1986","COG1",716.222319680987,0.225940444439531,0.0866484169733772,2.60755420966262,0.00911916297589069,0.626108044046673,"COG1","COG1","VMH","~ Batch + Year + mean_T","yes"
"6042","LOC113986554",52.326886474136,0.535308655555575,0.20471332956872,2.6149184163207,0.00892487706156858,0.626108044046673,"CKLF","LOC113986554 (CKLF)","VMH","~ Batch + Year + mean_T","yes"
"7635","LOC113996763",2358.76283917345,0.195917908325045,0.0751900896546521,2.60563472160886,0.00917042016961625,0.626108044046673,"WDR90","LOC113996763 (WDR90)","VMH","~ Batch + Year + mean_T","yes"
"7732","LOC113997306",26.7919395158906,-0.930877747984574,0.354513674843815,-2.62578798517344,0.00864486452027563,0.626108044046673,"LOC113997306","LOC113997306","VMH","~ Batch + Year + mean_T","yes"
"8450","LOC114001947",14.4792502630105,0.991727678747712,0.381178681197085,2.60173962413955,0.00927522426359629,0.626108044046673,"LOC114001947","LOC114001947","VMH","~ Batch + Year + mean_T","yes"
"8596","LOC114002906",22.8827803687288,0.750872387138683,0.286304414418918,2.62263642934968,0.00872523265402941,0.626108044046673,"PRLHR","LOC114002906 (PRLHR)","VMH","~ Batch + Year + mean_T","yes"
"8790","LOC114004117",21.7408475305558,1.12184751189427,0.431011648881697,2.60282411114644,0.00924593749529136,0.626108044046673,"VAX2","LOC114004117 (VAX2)","VMH","~ Batch + Year + mean_T","yes"
"8857","LRCH4",286.711399252624,0.288165305050946,0.110622941012313,2.60493259728894,0.00918923353939253,0.626108044046673,"LRCH4","LRCH4","VMH","~ Batch + Year + mean_T","yes"
"9127","MARCH8",504.154526631448,-0.183146797588084,0.0699497733260755,-2.61826148791553,0.00883790515237429,0.626108044046673,"MARCH8","MARCH8","VMH","~ Batch + Year + mean_T","yes"
"9148","MATN2",263.189190629539,0.277811004611641,0.106026421150318,2.62020543179304,0.00878768121633932,0.626108044046673,"MATN2","MATN2","VMH","~ Batch + Year + mean_T","yes"
"11107","PPDPF",2683.82821032833,0.367781601903,0.140383228594243,2.61984003064937,0.00879710225079876,0.626108044046673,"PPDPF","PPDPF","VMH","~ Batch + Year + mean_T","yes"
"11416","PTHLH",18.7781781329528,-1.63656679685958,0.627843043114245,-2.60664956760823,0.00914328820301384,0.626108044046673,"PTHLH","PTHLH","VMH","~ Batch + Year + mean_T","yes"
