"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","n_p005","n_q01","Test","design","fdrtool"
"LOC113999350",76.6984943569697,-0.325369357168026,0.492232537996284,0.435480365066979,0.509311996469812,0.994415758122037,"PLXDC1","LOC113999350 (PLXDC1)","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113999579",33.9176180653447,-0.642154366014887,1.0048311065315,0.403065972045766,0.525510094054253,0.994415758122037,"CYP26C1","LOC113999579 (CYP26C1)","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113999869",13.6981739000799,-1.29951396542126,2.03563793900723,0.387177953124379,0.533786531843591,0.994415758122037,"GABRR2","LOC113999869 (GABRR2)","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113999913",18.3318245056771,-0.80789708302695,1.27611450783741,0.405519199880018,0.524252589105594,0.994415758122037,NA,"LOC113999913","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114000323",9.0054603518227,0.870922912193323,1.31740146412336,0.441003228065703,0.506638636969171,0.994415758122037,"LOC114000323","LOC114000323","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114000405",253.945131445016,0.237918423472855,0.384187459011631,0.408774421472856,0.522592216920909,0.994415758122037,"NEBL","LOC114000405 (NEBL)","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114000406",2180.0074337014,0.16536937487738,0.257582106327924,0.424348869413421,0.514774981064105,0.994415758122037,"NEBL","LOC114000406 (NEBL)","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114000712",154.757689565594,0.233847583055575,0.356904870668099,0.450782836145791,0.501963432233165,0.994415758122037,"RNF113B","LOC114000712 (RNF113B)","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114001192",178.823541535558,-0.243882121784532,0.389943683139487,0.404556998096822,0.524745167638608,0.994415758122037,NA,"LOC114001192","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114001268",41.4895645427595,-0.557405239851356,0.851091218814179,0.408501305517206,0.522731165227899,0.994415758122037,"LOC114001268","LOC114001268","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114001432",248.829935865387,0.254182455723259,0.390025295852011,0.430836772831555,0.511578641991603,0.994415758122037,"NRK","LOC114001432 (NRK)","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114001825",111.723254265548,0.276631447503364,0.429304408745121,0.408480843239118,0.522741578088463,0.994415758122037,"CLASRP","LOC114001825 (CLASRP)","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114001870",419.699119365628,0.221240930283669,0.363872789138655,0.396217114693656,0.529049391597253,0.994415758122037,"SNRNP70","LOC114001870 (SNRNP70)","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114002237",86.3247229092676,0.31960743431954,0.501116044971775,0.397794803896176,0.528230314957725,0.994415758122037,"PDSS2","LOC114002237 (PDSS2)","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114002412",19.5670660246283,0.571348802691452,0.863381634928733,0.415909813725733,0.518985055908082,0.994415758122037,"APLF","LOC114002412 (APLF)","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114003437",5.25979119911391,-1.12993433184267,1.80341798728829,0.44275636543064,0.505795066727582,0.994415758122037,"BEND4","LOC114003437 (BEND4)","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114003443",19.4154414709122,-0.579557696544361,0.876302661436204,0.433392691821737,0.510328884544775,0.994415758122037,NA,"LOC114003443","AI",817,7,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
