,PFT1_PIT_run1,PFT10_PIT_run2,PFT11_PIT_run2,PFT12_PIT_run1,PFT2_PIT_run1,PFT3_PIT_run2,PFT4_PIT_run1,PFT5_PIT_run1,PFT6_PIT_run1,PFT7_PIT_run1,PFT8_PIT_run2,PFT9_PIT_run1
KCNJ6,8.28343444361678,8.28386698954763,8.23371192130487,8.4156316652213,7.87578139145082,7.86817646901463,8.14479193839352,8.10556088463118,7.96218789021823,8.00570969792571,7.74389472198995,8.56592584602952
HSD3B7,9.01964851072828,9.3439679225918,8.93638917054307,9.31510793263799,9.76187463460918,9.13423166775713,9.60222872492983,8.94500171580371,9.23128457905734,9.55415970643357,8.95990525056907,9.35835427495177
ZFHX3,7.94569491648271,6.69980701923089,6.79088927099556,6.93925875230507,7.19008813760839,7.1585043264899,8.5619816966234,8.52694776667208,7.83829117492524,8.81454654286915,6.56737004284333,7.7110759956856
LOC113985309,7.53500718681134,7.37363696632301,7.52649806531596,7.49305272024162,7.17263134576716,7.14670868793172,7.5123896317505,7.48905385592213,7.60814111427577,7.25871186293428,6.93275209507803,7.6204960238505
CUNH4orf33,7.20638143063843,7.51756529921998,7.33606626249365,7.43976855140546,7.31333244043847,7.18173879723408,9.01343947734583,7.01697078507925,7.50735879386348,7.3418012615479,7.26383814032778,6.99050432604575
SCLT1,8.47254401486335,8.59637790559978,7.77100785224028,8.4112792537958,7.95364230308015,8.4436849449339,7.78007796768419,8.34827549306198,8.33853948770146,7.7848664615383,9.08856080054957,8.03855800994052
JADE1,9.26044402294694,9.07636013629199,9.26404350651626,9.12368270853532,9.31786760400887,9.91200195967906,9.15174138216022,9.32740613001732,9.60569857076766,9.35898241458501,9.52254036148757,9.04474869816006
LOC113985321,6.39033057810876,6.22883864362935,6.12113944676134,5.94896720826896,5.9060538544891,6.10261120435546,6.10294789339344,5.88231092222374,6.00797182267985,5.79899352946385,6.1746104701962,5.94804638288369
LOC113985320,6.69091052731838,6.46249610609592,6.36763347898303,6.5285055412811,6.19364995994526,6.42109072961488,6.58165685009965,6.43500715652161,6.43915560058677,6.46963986670227,6.35233366675441,6.60835057453066
PGRMC2,10.5822986680179,11.001860000187,10.8723776466556,10.9668439075578,10.4854470478006,10.5023625835418,10.5555442136588,10.5462299151037,10.9010508926923,10.5767136107965,10.8192850883778,10.8040960175902
LARP1B,10.6669578937003,10.9613183069515,10.8370025031014,10.814357099479,10.0543635016287,11.1700688769673,10.8032353261336,10.8841261695727,11.6226020237182,11.1178879656168,10.836657696502,10.5877842312094
ABHD18,8.40793019344786,8.44663961271619,8.53562016647405,8.50401581839861,8.19929054884638,8.43495296177792,8.60533716117495,8.5855801804823,9.24312741138151,8.81120689063982,8.65269844290861,8.23931691362089
MFSD8,10.1129016096253,10.395666663682,10.5763112613375,10.4429854984181,10.2236006581361,10.4156811083073,10.2464127406228,10.2527247566502,10.7049602064158,10.2589607557993,10.6742393121106,10.4762866359237
PLK4,7.06457065863785,7.22197672743688,7.21040928719947,7.05843881573635,7.01230384996291,6.92439344972178,6.83420727070797,6.93623992392248,7.38238011585869,7.16934090600081,6.99524249696168,6.87858184856924
HSPA4L,12.8261028790249,12.0994358607714,12.6741851258742,12.3810368538524,12.3801097381872,12.8460375539096,12.0106910341861,12.1565667647793,12.7490462335704,12.2392594032009,12.9934446134514,12.2251141286659
INTU,8.81105594095357,8.60446792630001,8.70055035806102,8.63990539793925,8.41080529382337,8.46955629903801,8.40538431152369,8.67456173373466,9.06317005166636,8.69630499023374,8.82580291632063,8.6813379868147
