,PFT1_VMH_run1,PFT10_VMH_run1,PFT11_VMH_run1,PFT12_VMH_run1,PFT2_VMH_run1,PFT3_VMH_run2,PFT4_VMH_run1,PFT5_VMH_run1,PFT6_VMH_run1,PFT7_VMH_run1,PFT8_VMH_run1,PFT9_VMH_run1
HELLS,102.487026360396,82.737548117557,87.8656439827124,103.750648438421,79.7662359856778,142.198175873103,136.784013730601,113.020645549997,78.7566930813703,77.0718239050055,105.566782127924,110.041811652125
PDLIM1,676.414373978612,659.694050323988,751.251256052191,738.341993255944,621.814066888352,576.276818012048,721.314259457054,785.604291126942,728.499411002675,674.121553089115,723.085746610733,648.0240019514
SORBS1,3093.15606224852,3073.42412074018,4112.11213839094,3525.50747120846,3181.58509442874,3815.82924579777,3622.31621972908,3946.85822989304,3867.9380889588,3319.2265495089,3606.086539945,3161.66427367169
EIF3F,992.660055319262,895.771854286084,852.296746632311,761.509613781028,979.855694324064,940.860111040078,877.779426242417,923.001938658311,803.318269429977,993.712716215204,885.639906701518,964.903663282981
ANXA7,716.433117605052,799.796298469718,729.284845056513,658.766253191525,881.054333841804,630.803938083689,698.680933444077,590.588275275966,587.721822119726,980.35360007167,606.30833275241,836.521549688836
PPP3CB,2350.36913786508,2232.81063186581,2781.82628849268,2242.22275168858,2841.67215698977,2961.57103134206,2493.60209203844,3130.22866351708,2503.47838132406,1989.48068106788,2926.909100945,2505.48902641272
USP54,3257.13530442515,2675.18072246768,3374.91938537598,3020.8562589012,3390.97146389114,3265.21224899591,3673.48721767146,3060.42179420679,3481.04583419657,3467.20445140651,3480.90115228888,3375.63446299527
SYNPO2L,9.76066917718055,3.30950192470228,4.39328219913562,9.06559064025034,12.6900829977215,7.48411451963698,11.8086918328576,2.21609108921563,58.0830611475106,3.08287295620022,6.53953517606606,4.07562265378239
SEC24C,2199.07876561878,2049.68485869895,2224.75810564228,2237.186312444,2226.20313160028,2186.43059895109,2191.49639264783,2306.95082387347,2180.57593969044,2311.12709283143,2243.06056539066,2238.53574258998
FUT11,81.0135541705986,93.7692211998979,79.0790795844412,66.4809980285025,65.2632839882818,50.2504832032769,94.4695346628611,73.1310059441159,63.0053544650963,79.1270725424723,57.921597273728,109.022905988679
CHCHD1,831.609013895783,890.256017744913,727.527532176859,779.640795061529,733.305510368333,783.693706127701,705.569337013244,776.739926770079,731.452786993227,752.221001312854,706.269799015134,803.916568458577
LOC113987351,1955.06203618926,1868.76542014855,1742.37572017719,1923.9197914309,1738.54137068784,1639.0210798005,1739.81393004102,1609.99017631516,1499.33054453659,1761.34808230906,1402.26318561074,1873.76751507645
ZSWIM8,1248.38958776139,1239.96005445512,1266.14392979089,1538.12854529581,1218.24796778126,1175.00597958301,1423.93142351208,1268.71214857595,1393.99346754025,1615.42542904892,1224.76151654609,1421.37340050661
NDST2,1082.45821174932,1023.73926204124,1090.41264182546,1075.78342264304,1073.2184478073,867.088125060799,1055.89386138802,1109.15359015242,1138.0342150258,1128.33150196928,1022.03592608804,1059.66188998342
LOC113987729,23.4256060252333,87.1502173504934,31.6316318337765,33.2404990142512,24.4737314956057,33.1439357298209,25.5854989711915,45.4298673289205,32.4871358960653,17.4696134184679,34.5661145020635,24.4537359226943
NUBPL,509.506931048825,525.107638719428,526.315207456448,375.718367645931,542.047830902674,593.383365485504,505.805633507402,443.218217843127,474.509075815256,392.552489756161,529.702349261351,562.43592622197
LOC113987448,217.662922651126,112.523065439878,110.710711418218,153.107753035339,144.123085474122,208.486047332745,175.162262187388,162.882695057349,117.150580958538,58.5745861678042,138.264458008254,122.268679613472
DTD2,480.224923517283,334.25969439493,246.902459591422,205.486721179008,534.796354903976,497.159035947314,311.946275917989,316.901025757835,267.772756476659,304.176798345088,297.081740855572,322.993095312254
HEATR5A,677.39044089633,592.400844521708,738.950065894612,648.693374702357,684.358047377122,1059.53678413718,737.059181900864,636.018142604887,689.12106446199,680.287299001515,769.796712154062,663.307586903084
HECTD1,3219.06869463415,2578.10199934308,3784.37328633542,3165.9057091452,3120.85398293964,3359.29826009991,3341.85978869871,3468.18255462246,3591.30520451049,3186.66301239229,3543.49384611694,3131.09710376832
AP4S1,170.81171060066,122.451571213984,120.375932256316,150.085889488589,147.748823473471,167.857997083287,146.624590257982,151.802239611271,138.808671555915,120.232045291809,154.146186292986,132.457736247928
STRN3,1576.34807211466,1319.38810064798,1438.360591997,1192.62881311738,1697.75181819516,1904.17256563907,1352.0952148622,1481.45689314065,1435.34073140797,1470.53040010751,1521.84325740166,1614.96547656127
COCH,289.891874562262,69.4995404187479,92.2589261818481,69.5028615752526,103.333532981446,111.192558577464,104.310111190242,36.5655029720579,92.5391143706101,146.950277578877,28.0265793259974,63.1721511336271
SCFD1,880.412359781685,767.804446530929,820.665114798534,841.085353845448,959.914135327645,1006.07882328263,818.735967078129,1010.53753668233,889.950631819485,831.348073855326,851.073792199454,919.052908427929
G2E3,492.913793447618,323.228021312589,406.817931639959,410.973442358015,477.690981414229,851.050736804434,361.149158554896,426.597534674009,348.498366885064,419.27072204323,514.754840287486,513.528454376581
PRKD1,505.602663377952,314.402682846717,471.838508187166,318.302960257679,461.375160417159,604.074957656414,385.750599873349,365.655029720579,350.467284212098,392.552489756161,471.780751987623,414.694605022358
FOXG1,18.545271436643,49.6425288705342,51.8407299498003,78.5684522155029,39.8831179928389,755.895566483335,426.096963635613,70.9149148549002,48.2384745123393,18.4972377372013,57.921597273728,33.6238868937047
LOC113987653,13.6649368480528,20.9601788564478,21.087754555851,16.1166055826673,22.6608624959312,105.846762492009,61.0115744697644,13.2965465352938,15.7513386162741,17.4696134184679,9.3421931086658,21.3970189323576
MYRIP,1876.97668277182,1848.90840860034,2143.04305673836,1934.99995776899,2163.65915111151,1849.64544556743,1872.66171316067,2148.50031099456,2323.32244590042,1942.20996240614,2055.28248390648,1818.74660925039
LOC113987774,383.594298663196,70.602707726982,37.7822269125664,170.231646466923,200.322024464032,1.069159217091,20.6652107075009,21.0528653475485,120.10395694909,721.392271750852,16.8159475955984,339.295585927384
