,PFT1_POM_run1,PFT10_POM_run1,PFT11_POM_run1,PFT12_POM_run1,PFT3_POM_run1,PFT4_POM_run1,PFT5_POM_run1,PFT6_POM_run1,PFT7_POM_run1,PFT8_POM_run1,PFT9_POM_run1
GJA3,15.0321172722299,21.3136975110704,27.0483215301554,24.8512933704548,15.6331463611572,22.5379799372655,10.3438785934318,26.6416670491259,14.5127605193535,13.2978828065748,24.5125031621084
LOC113987004,323.768679709568,243.585114412233,367.484092513145,387.265988356254,332.762686830346,515.300177656571,380.654732238289,373.871394256067,307.489113503803,420.783005950901,481.764965993746
LOC113986985,526.124104528047,958.10145002145,503.658400906341,780.744800055121,629.792467692333,476.370939583113,722.002725821538,570.131674851294,817.249826746095,660.144896469247,539.275069566385
PSMB4,1684.753451203,1384.37540024286,1423.30133293162,1555.27677676763,1593.46427552652,1502.87348036221,1630.19526632485,1439.5380762211,1238.11988180735,1606.19427327985,1599.91222561915
POGZ,501.84145354983,582.574398635924,677.140738996304,665.807568216768,534.876936213878,668.968222683382,484.093518172607,630.51945349598,644.910795578772,693.389603485684,541.160646732701
LOC113987011,0,26.3883873946586,0.932700742419151,15.5320583565342,45.7827857719603,0,11.378266452775,1.77611113660839,25.3973309088687,15.1975803503712,5.65673149894809
LOC113987012,6.93790027949073,1.01493797671764,9.32700742419151,5.17735278551141,3.34995993453368,5.12226816756035,11.378266452775,6.21638897812938,2.72114259737878,10.4483364908802,3.77115433263206
LOC113987014,16.1884339854784,27.4033253713762,13.9905111362873,12.4256466852274,18.9831062956909,19.4646190367293,17.584593608834,17.7611113660839,15.4198080518131,9.49848771898197,17.9129830800023
LOC113987015,109.850087758603,90.3294799278698,94.2027749843342,123.220996295172,8.93322649208982,47.1248671415552,62.0632715605907,79.9250011473777,40.8171389606818,101.633818593107,82.9653953179053
LOC113987027,2397.04454656405,2558.65863930516,3276.57770811848,2677.7268606665,2222.14008990734,2514.00921663862,2654.23924707459,2292.95947736144,2935.20581503925,2942.63149534061,2265.52096532871
CSF3R,142.22695572956,326.810028503079,223.848178180596,252.654815932957,206.580862629577,171.083756796516,212.049511165351,397.84889460028,448.988528567499,168.123232625981,197.042813880025
MRPS15,556.188339072507,643.470677238982,645.428913754052,545.692983592903,668.875333595226,567.547312965687,679.592823588468,548.818341211993,584.138610903979,613.602306646235,666.551528292717
OSCP1,930.834954165007,640.425863308829,1087.52906566073,1129.69837779859,607.459401462108,749.900059730835,931.983461268203,1599.38807851586,1208.18731323618,1249.05113504613,1005.01262964644
LSM10,546.93780536652,401.915438780185,674.342636769046,690.658861587223,348.395833191503,459.979681446919,533.74413542108,871.182512506417,629.490987526959,774.126749097031,541.160646732701
STK40,352.676597540779,345.078912083997,449.561757846031,500.132279080403,329.412726895812,393.390195268635,395.136162269094,479.550006884266,466.222431684232,457.827108054931,479.87938882743
EVA1B,11.5631671324846,2.02987595343528,6.52890519693406,4.14188222840913,5.58326655755614,4.09781453404828,5.17193929671589,5.32833340982518,5.44228519475757,5.69909263138918,11.3134629978962
THRAP3,3280.47051548587,3479.20738418806,3531.2050107989,3550.62854030373,3068.56330003285,3376.59917605578,3266.59685980576,3745.8183871071,3249.95130880273,3474.5468076036,3192.28214257304
MAP7D1,1802.69775595434,2329.28265656698,2540.67682234977,2483.05839593127,2097.07491901809,2832.61429666087,1777.07834235158,2452.80947965619,1958.31562258027,2767.85932131135,1966.65698446762
LOC113987026,76.3169030743981,15.2240696507646,46.6350371209575,75.5893506684666,56.9493188870726,25.6113408378017,42.4099022330703,61.2758342129896,70.7497075318484,89.2857845584305,58.4528921557969
TRAPPC3,4779.05697585587,4303.33702128278,4446.18443911209,5075.87667091539,5115.38882003294,4565.9898445633,5109.8760251553,4898.51451476595,4886.26505735984,4751.14355703478,4857.24678043009
COL8A2,46.2526685299382,102.508735648481,74.6160593935321,52.8089984122164,66.9991986906737,69.6628470788208,66.2008229979634,77.2608344424651,95.2399909082575,98.7842722774125,94.2788583158015
ADPRHL2,1811.94828966033,1792.38046688335,1911.10382121684,1667.10759693468,1938.51014878349,1950.55971820698,2064.63816724898,1763.67835865213,1717.04097894601,1795.21417888759,1779.04205641917
TEKT2,57.8158356624228,63.9410925332112,70.8852564238555,59.0218217548301,72.5824652482298,64.5405789112604,95.1636830595723,85.2533345572029,60.7721846747929,58.8906238576882,65.052412237903
AGO3,573.533089771234,757.143730631358,740.564389480806,809.737975653985,595.176215035484,699.701831688744,734.415380133656,800.138067042081,617.699369604984,741.831890852492,640.153447964292
LOC113987020,1218.75781576387,1255.47827719972,1309.51184235649,1288.12537303524,1187.00247013644,1352.27879623593,1215.40573472823,1235.28529551114,1357.85015609201,1328.83843188558,1459.43672672861
AGO4,1824.66777350606,1928.38215576351,2133.0865979126,2104.07617203184,1759.8456189417,1963.87761544264,1772.94079091421,2167.74364223054,2012.73847452784,2041.22501080923,1797.89782808233
CLSPN,92.5053370598765,90.3294799278698,91.4046727570768,121.150055180967,72.5824652482298,129.081157822521,106.541949512347,80.8130567156819,113.380941557449,105.4332136807,106.535109896856
CUNH1orf216,1320.51368652974,1459.48081051996,1470.869070795,1325.40231309092,1373.48357315881,1605.31884371341,1308.50064206912,1420.88890928671,1390.50386726056,1506.46015223054,1295.39151325911
PSMB2,836.016983678634,899.235047371827,858.084683025619,751.751624456257,908.95579557014,891.274661155501,997.149896406823,814.346956134948,666.679936357802,920.403459969353,1035.1818643075
NCDN,298.329712018102,297.376827178268,296.59883608929,304.428343788071,317.129540469189,329.874069990887,258.596964835794,305.491115496644,306.582065971343,274.506295078579,266.809169033718
KIAA0319L,2039.74268217028,2188.20627780323,2354.13667386594,2114.43087760286,2145.09101141307,2179.01287848017,2176.35205605805,2287.63114395161,2301.17958984999,2254.94098448632,2130.70219793711
LOC113987033,1281.19891827929,1167.17867322528,1011.98030552478,1974.64235239405,1000.52136711406,855.418783982578,1803.9724266945,1505.25418827561,2886.22524828643,1425.72300661919,1169.05784311594
LOC113987032,28.9079178312114,9.13444179045874,13.9905111362873,7.24829389971598,26.7996794762695,16.3912581361931,18.6189814681772,15.9850002294755,58.9580896098737,15.1975803503712,14.1418287473702
ZMYM4,1654.68921665854,1605.6318791673,1641.55330665771,1651.57553857814,1506.36531722865,1617.61228731556,1502.96555962564,1709.50696898558,1580.07680154461,1686.9314188912,1622.53915161494
SFPQ,8142.78229469563,7922.60584625788,8115.42915978903,8247.52298731968,8025.3873498312,7469.2914419365,7822.04099235311,8516.45290003725,8283.15806642102,8170.59913586829,7729.92359331257
TMEM35B,108.693771045355,103.523673625199,87.6738697874002,72.4829389971598,103.848757970544,94.2497342831104,108.610725231034,92.3577791036364,77.0990402590656,110.182457540191,92.3932811494855
DLGAP3,1062.65505947533,1086.99857306459,1418.63782921953,1192.86208178183,1064.1706058702,1248.80897925121,930.94907340886,1055.89807071369,1062.15266051019,1364.93268521771,937.131851659067
SMIM12,218.543858803958,292.30213729468,276.079419756069,306.499284902276,259.063568270605,296.067100084988,215.152674743381,298.38667095021,218.598455322762,265.957656131495,270.58032336635
GJA4,34.6895013974537,13.1941936973293,18.654014848383,7.24829389971598,7.8165731805786,14.342350869169,10.3438785934318,10.6566668196504,2.72114259737878,11.3981852627784,35.8259661600046
CSMD2,114.475354611597,124.837371136269,148.299418044645,178.100935821593,109.4320245281,152.643591393298,138.607973151986,160.73805786306,119.730274284667,125.380037890562,130.104824475806
NDUFS6,434.775084181419,520.663182056148,484.071685315539,476.31645626705,537.110242836901,472.273125049064,488.23106960998,445.803895288707,523.366426229186,494.871210158961,539.275069566385
MRPL36,167.665923421026,291.287199317962,226.646280407854,185.349229721309,203.230902695043,159.814766827883,188.258590400458,233.558614464004,210.435027530626,157.674896135101,195.157236713709
LPCAT1,788.607998435447,816.010133280981,963.479866918983,872.901679637224,810.690304157152,789.853751437806,801.650590990963,943.115013539057,980.518382588822,921.353308741251,824.940010263263
CLPTM1L,1119.31457842451,977.385271579085,1007.31680181268,1142.12402448382,1103.25347177309,1039.82043801475,985.771629954048,982.189458544441,1005.91571349769,1004.94000066829,1017.2688812275
TERT,372.333981666003,365.37767161835,366.551391770726,436.968575097163,260.180221582116,351.38759629464,370.310853644858,404.065283578409,372.796535840894,322.948582445387,330.918792688463
CCDC127,1093.87561073304,980.430085509238,1086.59636491831,1085.17314384319,1226.08533603933,1040.84489164826,1121.276439528,1094.08446015077,1013.17209375737,1125.57079469936,995.584743814864
SDHA,3091.99089122637,3293.47373444873,2689.90894113683,3179.93008086111,3779.87145946551,3385.81925875739,3509.6780067514,3268.04449135944,3062.19246958359,3438.45255427147,3528.85766676045
LOC113987068,24.2826509782176,55.8215887194701,48.5004386057958,43.4897633982959,42.4328258374267,71.7117543458449,46.547453670443,58.611667508077,34.4678062334646,26.5957656131495,26.3980803284244
OLIG2,949.336021576982,1134.70065797032,1150.02001540281,813.879857882394,1116.65331151123,1040.84489164826,757.171913039206,770.832233288043,820.878016875933,735.182949449204,1064.4083103854
LOC113987091,1.15631671324846,6.08962786030583,7.46160593935321,8.28376445681826,4.46661324604491,15.366804502681,7.24071501540224,6.21638897812938,13.6057129868939,2.84954631569459,11.3134629978962
LOC113987090,15.0321172722299,14.2091316740469,8.39430668177236,24.8512933704548,6.69991986906737,15.366804502681,6.20632715605907,19.5372225026923,23.5832358439495,5.69909263138918,19.7985602463183
CHRNA10,5.78158356624228,11.164317743894,4.66350371209575,3.10641167130685,16.7497996726684,5.12226816756035,4.13755143737271,3.55222227321679,5.44228519475757,3.79939508759279,3.77115433263206
NUP98,1537.90122862045,1532.55634484363,1936.28674126216,1613.26312796536,1432.66619866891,1714.93538249921,1496.75923246958,1776.9991921767,1589.14727686921,1780.96644730912,1453.77999522966
PGAP2,587.408890330216,577.499708752336,652.890519693406,610.927628690347,639.842347495934,615.696633740754,650.629963526859,715.772788053182,714.753455578161,648.746711206469,687.292877122193
RHOG,27.7516011179629,38.5676431152702,36.3753289543469,21.7448816991479,30.1496394108032,32.7825162723862,29.9972479209522,17.7611113660839,23.5832358439495,31.3450094726405,42.4254862421107
STIM1,1180.59936422667,1279.83678864094,1468.07096856774,1299.51554916336,1108.83673833065,1449.60189141958,1001.2874478442,1537.22418873456,1238.11988180735,1521.65773258091,1285.02083884437
RRM1,1537.90122862045,1593.45262344669,1458.74396114355,1487.97119055598,1408.09982581566,1501.84902672869,1527.79086824987,1389.80696439607,1524.74690206458,1466.56650381082,1400.04104598965
TOX,593.190473896458,730.755343236699,685.535045678076,721.722978300291,578.426415362816,709.946368023864,695.108641478615,796.585844768864,674.843364149939,568.009565595122,697.663551536931
NSMAF,1037.21609178386,1076.84919329741,772.276214723057,1099.66973164262,1157.96948403714,1199.63520484263,922.673970534114,1178.44973913967,1201.83798050896,942.249981723011,1081.37850488224
SDCBP,1985.3957966476,2145.57888278109,1791.71812618719,1965.32311738013,2165.19077102027,1974.12215177776,1907.41121262882,1922.64030537859,2162.40131738367,1899.69754379639,1966.65698446762
UBXN2B,965.524455562461,875.891473907321,853.421179313523,838.731151252849,929.055555177342,862.589959417163,867.851413988926,796.585844768864,869.858583628751,818.769641376246,809.855392932735
FAM110B,1177.13041408693,1378.28577238255,1261.94410449311,1323.33137197672,1351.15050692859,1394.28139520993,1452.28055451782,1234.39723994283,1219.0718836257,1328.83843188558,1227.51073527174
CREB3L1,290.235495025362,377.556927338961,451.427159330869,385.195047242049,276.930021254785,286.84701738338,347.554320739308,411.169728124843,404.543199476979,427.431947354189,333.747158437937
DGKZ,1218.75781576387,1246.34383540926,1264.74220672037,1287.08990247814,1307.60102777965,1101.28765602548,1259.88441267999,1279.68807392635,1240.84102440473,1457.06801609183,1140.7741856212
MDK,83.2548033538888,86.2697280209992,152.030221014322,122.185525738069,90.4489182324095,50.1982280420914,93.094907340886,87.9175012621155,107.031608830232,94.0350284179215,155.560116221072
CHRM4,247.45177663517,229.375982738186,152.962921756741,217.448816991479,257.946914959094,183.377200398661,175.84593608834,150.969446611713,199.550457141111,614.552155418133,172.530310717917
AMBRA1,1083.4687603138,1050.46080590276,1094.05797085766,1139.01761281251,988.238180687437,1065.43177885255,1186.44287466662,1273.47168494822,1119.29665505514,1184.46141855705,1126.63235687383
HARBI1,92.5053370598765,89.3145419511521,82.0776653328853,105.617996824433,117.248597708679,89.1274661155501,99.3012344969451,83.4772234205945,79.8201828564443,75.0380529799576,98.0500126484336
