,PFT1_PIT_run1,PFT10_PIT_run2,PFT11_PIT_run2,PFT12_PIT_run1,PFT2_PIT_run1,PFT3_PIT_run2,PFT4_PIT_run1,PFT5_PIT_run1,PFT6_PIT_run1,PFT7_PIT_run1,PFT8_PIT_run2,PFT9_PIT_run1
PHKA1,309.259222664457,218.593767138715,148.302883611359,244.98050862185,264.990087717766,202.974362368909,537.510533672999,480.593833501291,265.817579652706,559.844913572914,62.1688990866795,300.895257682055
HDAC8,574.774542123086,588.274402740954,555.582444573898,536.33592834084,590.169664386174,414.191338438079,595.285178367218,512.700310895949,558.709172047818,581.456573839515,429.425914061694,680.023282361445
CITED1,49.8477036531526,132.870721201964,61.9773244942993,135.092132326452,21.1054052164592,79.3351568650051,99.0422480472321,145.482475694545,77.9403397129849,59.6893474029945,118.581418628296,109.325276957813
RPS4X,10437.4987649254,17714.6674428296,18251.2153256338,16375.3843684967,11928.4623556729,13767.2255328597,8709.52768765348,10018.224274552,11337.4479420394,10212.0240393089,16177.7290734448,15708.7384193878
DCX,319.432223409998,684.712829419798,345.302236468239,140.132883532663,462.755551412735,302.916053484565,593.221798199567,353.171251341241,762.174479930136,330.349664075194,732.211478132003,510.51895386722
LOC113986826,11.1903008200955,3.21461422262816,18.8145449357694,14.1141033773905,10.1618617708878,18.5458808255856,29.9190124309347,28.093167720326,15.588067942597,4.11650671744789,71.3791063587802,12.0358103072822
EBF2,33.5709024602865,11.7869188163033,44.2695174959281,19.1548545836014,14.8519518189898,26.7884945258459,29.9190124309347,46.1530612548213,18.0493418282702,7.20388675553381,27.630621816302,22.0656522300174
CDCA2,19.3287014165286,17.1446091873502,4.42695174959281,17.1385541011171,14.0702701443061,42.2433952138339,8.25352067060268,21.0698757902445,9.02467091413509,17.4951535491535,10.3614831811133,5.01492096136759
KCTD9,203.460014910827,144.657640018267,131.701814550386,171.385541011171,126.632431298755,131.881819204164,246.573930034255,236.785270785605,210.849129539338,248.019529726236,63.3201749956921,134.399881764651
DOCK5,622.587645627131,591.489016963582,423.880630023512,361.925936605943,472.917413183623,490.435515165486,728.373199180686,762.528838123134,507.022420448681,644.233301280595,272.852390435982,424.262313331698
NEFL,368.262626988597,510.052123323668,438.268223209688,224.817503797006,424.453149353235,328.674221297878,352.838008668264,375.244454550068,307.659235709151,538.233253306312,542.250953144927,508.512985482673
NEFM,549.342040259233,532.554422882065,417.240202399122,125.01062991403,366.608705426643,185.458808255856,711.866157839481,488.620452849955,459.437791992332,1145.41799412988,117.430142719283,646.924804016419
ADAM28,4.06920029821654,23.5738376326065,30.9886622471497,8.06520192993744,7.03513507215307,51.5163356266267,34.045772766236,31.1031499760752,14.7676433140392,38.077687136393,11.5127590901258,24.0716206145644
LARS2,231.944416998343,200.377619877155,224.667801291835,265.143513446693,158.681379960786,244.187430870211,211.496467184194,230.765306274106,279.764798338188,207.883589231119,188.809249078064,197.587885877883
TMEM158,86.4705063371015,106.082269346729,126.168124863395,99.8068738829758,68.0063056974797,99.9416911156558,51.5845041912667,158.525732136125,54.9684501133683,94.6796545013016,74.8329340858179,125.37302403419
CDCP1,383.522128106909,350.39295026647,375.184160777991,455.683909041465,307.982579825368,275.097232246187,313.633785482902,281.935004621843,497.997749534546,391.06813815755,480.082054058247,434.292155254433
CLEC3B,1047.81907679076,1608.37864938829,2197.98154367283,1828.78453761331,1288.2113998787,1356.94028040535,1266.91542293751,1544.12089719935,817.142930043505,550.582773458656,2421.13323665346,1656.92988563585
EXOSC7,315.363023111782,517.552889843134,406.17282302514,470.806162660098,326.742940017776,409.039704875416,252.764070537207,230.765306274106,328.990276051652,334.466170792641,472.023122695159,312.931067989337
ZDHHC3,720.248452784328,833.656621734903,956.221577912047,822.650596853619,816.85735004444,988.0833173187,588.063347780441,581.929902778181,825.347176329082,651.437188036129,1031.54321447527,723.151602629206
TGM4,29.5017021620699,84.6515078625416,66.4042762438922,42.3423101321716,57.8444439265919,82.4261370026027,39.2042231853627,56.186335440652,63.1726963989457,97.7670345393875,48.3535881785285,130.387944995557
TMEM42,1834.19203442111,2168.7930621998,2096.1616534322,2110.05845491988,1911.21169460158,1450.70001124581,1320.56330729643,1417.70164245788,1794.26866265577,1595.14635301106,2004.37135759091,1877.58640793602
KIF15,0,11.7869188163033,2.21347587479641,4.03260096496872,7.03513507215307,14.4245739754555,5.15845041912667,2.00665483716614,9.84509554269283,3.08738003808592,8.05893136308808,4.01193676909407
KIAA1143,1111.90898148767,1125.11497791986,1082.38970277544,1173.4868808059,1647.78497023319,1159.1175515991,882.095021670661,794.635315517792,977.946157240821,683.34011509635,2279.52629984491,919.736504314816
CTNNB1,9734.54441340852,8391.21465913371,7721.71058922726,9589.52509469562,7685.49422548989,9048.32918946071,8806.50655553306,9508.53394591176,8198.50331317745,10431.228022013,10343.062766569,8495.27610855669
ULK4,351.985825795731,350.39295026647,253.442987664188,262.119062722967,315.017714897521,250.369391145406,273.397872213714,263.875111087348,345.398768622807,354.019577700519,392.585084973291,280.835573836585
TRAK1,780.269157183022,655.781301416145,716.059445496637,660.338408013628,733.217410853287,753.168826861282,755.197141360145,680.255989799322,916.414310098991,752.291602613603,664.286199500261,635.89197790141
CCK,39.6747029076113,103.939193198311,115.100745489413,14.1141033773905,39.0840837341837,187.519461680921,21.665491760332,15.0499112787461,5.74297239990415,241.844769650064,169.23755862485,89.2655931123431
MEF2C,314.345723037228,621.492083041445,659.615810689329,603.881994504066,486.206001653246,1037.53899952026,367.281669841819,511.696983477366,501.279448048777,315.941890564126,1142.06570174048,460.369744253545
LOC113986870,27.4671020129617,26.7884518552347,95.1794626162454,85.6927705055853,25.7954952645613,41.2130685013014,33.0140826824107,50.1663709291535,58.2501486275992,18.5242802285155,70.2278304497676,45.1342886523083
LOC113986871,4.06920029821654,17.1446091873502,26.5617104975569,12.0978028949062,16.4153151683572,13.3942472629229,36.1091529338867,9.02994676724764,11.4859447998083,22.6407869459634,13.815310908151,18.0537154609233
TMEM161B,678.539149727608,588.274402740954,604.278913819419,602.873844262824,544.050445579838,689.288570684265,582.904897361314,597.98314147551,960.717240041109,568.077927007809,771.354859038431,482.435396483562
CCNH,1010.17897403226,1301.91876016441,1226.26563463721,1199.69878707819,991.1723634989,1032.3873659576,945.028116784007,859.851597725692,1224.07354580814,1022.9519192858,1159.33484037567,951.831998467568
RASA1,736.525253977194,714.715895497661,779.143507928335,824.666897336103,694.915008793787,845.89823098921,617.982360211375,678.249334962156,886.879023470912,711.126535439124,929.079658573155,627.868104363222
LOC113986883,335.709024602865,307.531427298094,356.369615842221,360.9177863647,303.292489777266,258.612004845666,340.45772766236,336.114685225329,438.106751649831,318.00014392285,294.726632707221,279.832589644311
LOC113986884,54.9342040259233,66.435360600982,90.7525108666526,79.6438690581322,83.6399391911532,69.0318897396798,118.644359639913,83.2761757423949,137.010912969142,59.6893474029945,39.1433809064278,61.1820357286846
RGMB,336.726324677419,307.531427298094,355.262877904823,430.480153010411,383.024020595001,497.647802153214,394.105612021278,381.264419061567,411.853163535983,348.873944303709,450.14888042392,389.157866602125
CHD1,1088.51107977292,1289.06030327389,1394.48980112174,1154.3320262223,1000.5525435951,1604.21869141316,993.517550723797,971.220941188413,1649.05350340105,1222.60249508202,1579.55054716526,988.942413581688
LOC113986865,69.1764050696812,78.2222794172853,57.5503727447065,54.4401130270777,46.9009004810205,50.4860089140942,72.2183058677734,82.2728483238118,121.422845026545,59.6893474029945,88.6482449939689,51.1521938059494
FAM174A,174.975612823311,373.966787899076,341.982022656045,260.102762240482,174.315013454459,176.185867843063,186.735905172386,186.618899856451,200.183609368088,203.767082513671,200.322008168189,242.722174530191
ST8SIA4,217.702215954585,123.22687853408,116.207483426811,187.515944871045,76.6048041190001,278.188212383784,99.0422480472321,101.33606927689,189.518089196837,83.3592610283199,238.314113165605,119.355118880549
ZRANB2,1441.51420564321,1307.27645053545,1085.70991658764,1234.98404552167,1213.95164078375,1089.05533514689,1191.60204681826,1413.68833278355,1494.81367323219,1472.68027816698,984.340902205759,1131.36616888453
PTGER3,1488.3100090727,2170.93613834822,1162.07483426811,734.941525865549,2520.14171918017,717.107391922644,720.119678510084,1034.43056855915,638.290361017918,1055.88397302538,1852.40293760125,615.83229405594
CTH,433.369831760062,262.5268281813,308.779884534099,229.858255003217,372.862158824113,193.701421956116,359.028149171216,190.632209530783,220.694225082031,233.611756215168,256.734527709806,298.889289297508
ANKRD13C,923.708467695155,819.726626770181,815.665859862475,827.69134805983,834.836028562165,850.019537839341,959.471777957561,918.04458800351,656.339702846189,1010.60239913346,633.201749956921,950.829014275295
SRSF11,3795.54657816148,3409.63415213427,3430.88760593443,3551.7132998962,2937.55973346125,2780.85179712531,3534.5702271856,4078.52595654018,4688.72675220746,4154.58440458429,1732.67024306394,3883.55479248306
LRRC40,714.144652337003,702.928976681358,678.430355625098,723.851873211885,735.562455877338,540.92152407958,956.376707706085,874.901509004438,487.332229363295,652.466314715491,653.924716319147,816.429132510643
LRRC7,226.857916625572,106.082269346729,116.207483426811,162.312188839991,107.090389431663,111.275284953514,286.809843303443,311.031499760752,370.831932108097,382.835124722654,77.1354859038431,211.629664569712
DEPDC1,6.10380044732481,20.3592234099784,6.64042762438922,16.1304038598749,5.47177172278572,9.27294041279281,19.6021115926814,11.0366016044138,4.10212314278868,11.3203934729817,34.5382772703775,4.01193676909407
RPE65,3.05190022366241,15.0015330389314,4.42695174959281,11.089652653664,24.2321319151939,139.094106191892,35.0774628500614,14.046583860163,2.46127388567321,7.20388675553381,155.422247716699,7.02088934591462
LOC113986893,47.8131035040444,31.0746041520722,23.2414966853623,12.0978028949062,24.2321319151939,21.6368609631832,45.3943636883147,26.0865128831598,14.7676433140392,22.6407869459634,19.5716904532139,31.092509960479
WLS,5285.89118738329,4320.44151521225,3344.56204681737,4041.6743171399,4641.62578427166,5061.99513867234,6464.57006524955,5225.32919598063,3051.15919360622,6337.36209151103,4083.57564926763,5983.80369110381
DIRAS3,12.2076008946496,16.0730711131408,13.2808552487784,9.07335217117962,8.59849842152042,24.7278411007808,10.3169008382533,11.0366016044138,11.4859447998083,18.5242802285155,8.05893136308808,7.02088934591462
GNG12,948.123669484454,1107.97036873251,958.435053786843,1131.14457067373,941.144736319144,984.992337181103,763.450662030748,791.625333262043,823.706327071967,749.204222575517,1626.75285943478,1105.28857988542
GADD45A,440.490932281941,373.966787899076,359.689829654416,463.749110971403,877.828520669767,367.826636374115,592.190108115742,377.251109387235,332.271974565883,466.194385750974,407.551671790454,442.316028792621
SERBP1,4471.03382766542,5260.18040629388,4971.46681479273,4636.48295947279,5320.12547789709,4512.8310008925,5367.88350614322,4914.29769621988,3703.39677330962,5054.04112234665,5486.98098235397,5140.29398540178
SLC35D1,347.916625497514,390.039859012217,337.555070906452,369.99113853588,335.341438439296,297.764419921902,439.499975709593,477.583851245542,374.934055250885,332.407917433917,265.944734981907,359.068340833919
MIER1,832.151460985283,822.941240992809,766.969390616954,802.487592028775,773.864857936838,816.018756325767,853.207699323552,748.482254262971,913.13261158476,673.048848302731,811.649515853871,818.43510089519
WDR78,72.2283052933436,68.5784367494008,59.7638486195029,47.3830613383825,63.3162156493777,26.7884945258459,74.2816860354241,57.189662859235,46.7642038277909,41.1650671744789,92.1020727210067,24.0716206145644
LOC113986921,3.05190022366241,4.28615229683755,4.42695174959281,4.03260096496872,5.47177172278572,11.3335938378579,3.095070251476,5.01663709291535,7.38382165701962,4.11650671744789,6.9076554540755,14.0417786918292
TCTEX1D1,57.9861042495857,76.0792032688665,54.2301589325119,27.2200565135389,37.5207203848164,99.9416911156558,56.7429546103934,56.186335440652,86.1445859985622,75.1262475934241,105.917383629158,58.173083151864
SGIP1,206.511915134489,79.2938174914947,111.780531677218,125.01062991403,72.6963957455818,90.668750702863,174.355624166482,195.648846623699,288.789469252323,365.339971173501,18.4204145442013,87.259624727796
PDE4B,2099.70735387973,1499.08176581893,1620.26434035097,1271.27745420639,2027.68226412945,963.355476217919,1371.11612140387,1183.92635392802,1066.55201712506,1750.54448159472,1060.32511220059,2881.57358440182
LEPR,1471.01590780528,761.863570762874,1491.88273961278,1072.67185668168,977.102093354594,903.596526891032,1423.73231567896,878.91481867877,891.801571242259,1238.03939527245,711.488511769776,1583.71203959988
LEPROT,2679.56839637559,3301.40880663912,3470.73017168076,3304.71649079187,2845.32129584858,3072.43425677202,2122.18650242871,2582.56477543282,3401.48051000037,2307.30201512954,4107.7524433569,2771.24532325173
DNAJC6,715.161952411557,453.260605390571,562.222872198287,523.229975204692,602.676571181113,453.343753514315,720.119678510084,604.003105987009,607.114225132724,788.311036391272,736.816581768053,570.698005403631
AK4,431.335231610953,320.389884188607,263.403629100772,307.485823578865,369.735432125378,277.157885671252,487.989409649383,372.234472294319,349.500891765595,514.563339680987,160.027351352749,342.017609565269
LOC113986913,4.06920029821654,2.14307614841877,2.21347587479641,1.00815024124218,2.34504502405102,3.0909801375976,5.15845041912667,7.0232919300815,11.4859447998083,19.5534069078775,0,2.00596838454704
RALY,853.514762550919,759.720494614456,467.043409582042,799.463141305049,1124.05824819512,899.475220040902,1097.71824919016,995.300799234406,523.430913019835,1153.65100756477,574.486678597279,794.363480280626
EIF2S2,1302.14409542929,1678.0286242119,1545.00616060789,1320.67681602726,1600.10238807748,1637.1891462142,1234.93303033893,1280.245786112,1020.60823792582,1181.43742790755,1752.24193351715,1256.73919291872
LOC113986944,248.221218191209,107.153807420939,65.297538306494,251.029410069303,233.722820730419,427.585585701002,253.795760621032,182.605590182119,114.859447998083,209.941842589843,32.2357254523523,69.2059092668727
AHCY,1522.89821160754,1202.26571926293,1149.90071695673,1527.3476154819,2782.0050801992,1603.18836470062,1428.89076609809,1707.66326642839,968.101061698128,1003.39851237792,1084.50190628985,1073.19308573266
ITCH,826.047660537958,822.941240992809,686.177521186886,747.039328760456,783.245038033042,808.806469338039,753.133761192494,671.226043032074,925.438981013126,773.903262880204,1059.17383629158,610.817373094572
DYNLRB1,1645.99152062859,2777.42668835073,2661.70473944268,2685.71224266917,2066.76634786364,1846.3454688583,1403.09851400246,1643.45031163907,2024.80798328049,1513.84534534146,3497.57621158023,2300.84573707545
MAP1LC3A,937.950668738913,936.524276859004,984.9967642844,1029.32139630827,1292.9014899268,1047.84226664559,1460.87315869667,1591.27728587275,1033.73503198275,1726.87456796939,907.205416301916,1235.67652488097
MMP24,275.688320204171,332.17680300491,408.386298899937,326.640678162466,283.750447910174,336.916834998139,252.764070537207,259.861801413015,312.581783480497,289.184596900715,225.650078166466,276.823637067491
EIF6,1008.14437388315,975.099647530542,846.654522109625,1024.28064510205,972.412003306491,900.505546753435,959.471777957561,1028.41060404765,630.906539360899,1016.77715920963,823.162274943997,1258.74516130326
LOC113986937,942.019869037129,982.600414050008,889.817301668155,961.77533014504,949.743234740665,726.380332335436,783.052773623429,838.781721935447,752.329384387444,893.281957686193,764.447203584355,1165.46763142183
CEP250,407.937329896208,323.604498411235,346.408974405637,317.567325991287,261.863361019031,297.764419921902,339.426037578535,334.108030388163,461.899065878005,525.883733153968,174.993938169913,303.904210258876
LOC113986949,37.640102758503,33.217680300491,8.85390349918562,32.2608077197498,53.1543538784899,31.9401280885086,89.7570372928041,48.1597160919874,40.2008067993291,81.3010076695959,19.5716904532139,30.0895257682055
SLITRK6,20.3460014910827,28.9315280036535,12.1741173113802,17.1385541011171,6.2534533974694,15.454900687988,13.4119710897294,19.0632209530783,27.0740127424053,21.6116602666014,26.4793459072894,19.0566996531968
SLITRK5,98.6781072317511,106.082269346729,73.0447038682814,268.16796417042,172.751650105092,162.79162058014,122.771119975215,131.435891834382,77.1199150844272,170.835028774088,227.952629984491,30.0895257682055
LOC113986978,15.259501118312,25.7169137810253,59.7638486195029,19.1548545836014,82.8582575164695,31.9401280885086,31.9823925985854,30.0998225574921,14.7676433140392,30.8738003808592,120.883970446321,95.2834982659842
CD2,7.12110052187895,38.5753706715379,42.0560416211317,14.1141033773905,4.69009004810205,119.517898653774,33.0140826824107,23.0765306274106,8.20424628557736,5.14563339680987,125.489074082372,16.0477470763763
PTGFRN,653.106647863755,766.149723059712,686.177521186886,737.965976589276,486.206001653246,1049.90292007065,737.658409935114,692.295918822319,639.110785646476,850.05863715299,1017.72790356712,750.232175820591
IGSF3,431.335231610953,431.829843906383,360.796567591814,383.097091672028,486.206001653246,374.00859664931,750.038690941018,713.365794612563,438.927176278389,775.961516238928,206.078387713252,783.330654165617
ADPRH,247.203918116655,265.741442403928,229.094753041428,321.599926956255,565.93753247098,388.433170624765,392.042231853627,310.028172342169,119.781995769429,223.320489421548,448.997604514907,380.131008871663
LOC113986951,20.3460014910827,34.2892183747004,27.6684484349551,15.1222536186327,13.2885884696225,51.5163356266267,10.3169008382533,28.093167720326,31.9965605137517,39.106813815755,21.8742422712391,3.00895257682055
TIMMDC1,1088.51107977292,1256.91416104761,1055.82799227789,1314.6279145798,1073.24893934069,808.806469338039,845.985868736774,943.127773468087,892.621995870816,851.087763832352,993.551109477859,1332.9659915315
POGLUT1,1184.13728678101,1575.1609690878,1341.36638012662,1387.21473194924,1164.70569527868,1169.42081872443,1351.51400981119,1509.00443754894,1746.68403419942,1471.65115148762,1139.76314992246,1409.19279014429
BCL9,1036.62877597066,916.165053449026,844.441046234829,915.4004190479,904.405697609012,834.564637151353,1437.14428676869,1306.33229899516,1136.28811055246,1481.94241828124,565.276471325178,955.843935236662
ACP6,449.646632952928,623.635159189863,552.262230761703,644.208004153753,500.276271797552,502.799435715877,400.29575252423,471.563886734043,351.141741022711,408.563291706704,723.001270859902,554.650258327255
GJA5,10.1730007455414,4.28615229683755,26.5617104975569,26.2119062722967,13.2885884696225,125.699858928969,22.6971818441574,17.0565661159122,9.84509554269283,7.20388675553381,14.9665868171636,35.1044467295731
GPR89B,361.141526466718,405.041392051148,357.476353779619,419.390500356747,328.306303367143,401.827417887688,267.207731710762,299.994898156338,383.95872616502,320.058397281574,348.836600430813,377.122056294843
HTR1F,104.781907679076,93.2238124562167,94.0727246788472,94.7661226767649,38.3024020595001,28.849147950911,57.7746446942187,111.369343462721,122.243269655103,63.8058541204424,65.6227268137173,38.1133993063937
POU1F1,8280.82260687066,6988.57131999362,15516.4658823228,13046.4722719151,5213.81677014011,5434.97340860912,7204.29185535231,6597.88110460227,9312.63995875886,8245.36295504813,4972.36065102535,14204.2621309776
CHMP2B,2377.43027423301,1864.47624912433,2464.7053865858,2020.33308344933,1536.00449075342,1768.04063870583,1525.86963397767,1368.53859894731,1980.50505333837,1393.43752385611,2345.14902665863,1654.9239172513
VGLL3,25.4325018638534,109.296883569357,46.4829933707245,31.2526574785076,65.6612606734287,95.8203842655257,86.6619670413281,106.352706369806,54.9684501133683,15.4369001904296,94.4046245390318,38.1133993063937
LOC113986983,20.3460014910827,9.64384266788448,19.9212828731676,14.1141033773905,10.9435434455714,6.1819602751952,20.6338016765067,16.0532386973291,18.8697664568279,38.077687136393,5.75637954506292,28.0835573836585
RDX,1184.13728678101,1248.34185645394,1176.46242745429,1167.43797935844,1001.33422526979,1491.91307974711,962.566848209037,929.081189607924,1510.40174117479,1149.53450084732,1915.72311259694,1030.0647654649
FDX1,963.383170602766,1118.6857494746,1168.7152618925,1148.28312477484,1053.70689747359,879.899012502784,833.60558773087,936.104481538005,968.101061698128,746.116842537431,1335.4800544546,942.805140737107
LOC113986991,17.2941012674203,34.2892183747004,32.0954001845479,36.2934086847185,32.0489486620307,124.669532216437,64.9964752809961,38.1264419061567,141.113036111931,98.7961612187495,58.7150713596417,52.1551779982229
CENPJ,65.1072047714647,41.7899848941661,40.9493036837335,41.3341598909294,61.7528523000103,71.0925431647449,44.3626736044894,72.2395741379811,71.376942684523,40.135940495117,43.7484845424782,42.1253360754877
LOC113987006,57.9861042495857,48.2192133394224,49.8032071829191,64.5216154394995,30.4855853126633,46.364702063964,89.7570372928041,43.143078999072,82.0424628557736,74.0971209140621,25.3280699982768,41.1223518832142
LOC113987000,12.2076008946496,8.5723045936751,11.067379373982,4.03260096496872,14.0702701443061,9.27294041279281,7.22183058677734,11.0366016044138,1.64084925711547,3.08738003808592,4.60510363605033,15.0447628841028
MPHOSPH8,914.552767024168,932.238124562167,977.249598722613,895.237414223056,977.102093354594,1109.66186939754,774.799252952826,893.964729957516,1124.80216575266,879.903310854487,1275.61370718594,763.270970320147
PSPC1,831.134160910728,975.099647530542,708.31227993485,671.428060667292,928.637829524206,731.531965898099,747.975310773368,811.691881633704,816.322505414947,686.427495134436,762.14465176633,649.933756593239
ZMYM2,397.764329150667,342.892183747004,330.914643282063,299.420621648928,347.066663559552,394.615130899961,341.489417746186,223.742014344025,553.786624276472,424.000191897133,435.182293606757,293.874368336141
GJA3,8.13840059643308,16.0730711131408,14.3875931861766,12.0978028949062,7.03513507215307,14.4245739754555,17.5387314250307,19.0632209530783,22.1514649710589,9.26214011425776,20.7229663622265,2.00596838454704
LOC113987005,1038.66337611977,362.179869082773,107.353579927626,332.689579609919,172.751650105092,545.04283092971,147.531681987023,105.349378951222,206.747006396549,305.650623770506,146.212040444598,41.1223518832142
LOC113987004,2103.77655417795,1359.78181617171,709.419017872248,1048.47625089187,741.034227600124,1221.96748106359,720.119678510084,608.016415661341,944.308747469954,806.835316619787,1114.43507992418,684.035219130539
LOC113986985,576.809142272195,918.308129597445,585.464368883649,737.965976589276,683.189783673532,576.982959018219,501.401380739113,563.870009243686,787.607643415426,723.476055591467,906.054140392903,583.736799903187
PSMB4,2168.88375894942,1604.09249709145,1602.5565333526,1995.12932741827,2978.98886221948,2081.25995931572,2254.24283315836,2345.77950464722,1425.89800443334,1866.83579636262,2015.88411668103,2571.6514689893
POGZ,404.885429672546,280.742975442859,330.914643282063,328.656978644951,413.509605907664,329.704548010411,547.827434511253,473.570541571209,341.296645480018,495.009932773109,221.044974530416,391.163834986672
LOC113987011,0,0,1.1067379373982,6.04890144745308,8.59849842152042,42.2433952138339,4.12676033530134,4.01330967433228,5.74297239990415,42.1941938538409,0,1.00298419227352
LOC113987012,5.08650037277068,4.28615229683755,13.2808552487784,3.02445072372654,9.3801800962041,4.12130685013014,10.3169008382533,16.0532386973291,11.4859447998083,6.17476007617184,4.60510363605033,3.00895257682055
LOC113987014,2.03460014910827,17.1446091873502,8.85390349918562,3.02445072372654,2.34504502405102,8.24261370026027,7.22183058677734,7.0232919300815,9.84509554269283,15.4369001904296,6.9076554540755,26.0775889991115
LOC113987027,526.961438619042,516.481351768925,354.156139967425,363.942237088427,545.613808929205,246.248084295276,392.042231853627,358.187888434156,228.078046739051,369.456477890949,146.212040444598,418.244408178057
CSF3R,24.4152017892992,137.156873498802,29.8819243097515,68.5542164044682,43.7741737822858,102.002344540721,35.0774628500614,98.3260870211409,54.1480254848106,45.2815738919268,61.0176231776669,51.1521938059494
MRPS15,799.59785859955,918.308129597445,946.260936475463,1151.30757549857,1321.82371189009,878.868685790252,881.063331586836,812.695209052287,778.582972501291,856.233397229162,954.407728571432,1172.48852076774
OSCP1,408.954629970762,96.4384266788448,182.611759670703,296.396170925201,385.369065619052,153.518680167348,371.40843017712,438.454081920802,804.016135986581,485.747792658852,112.825039083233,323.963894104346
LSM10,517.805737948055,380.396016344332,485.857954517811,506.091421103574,647.232426638083,254.490697995536,457.038707134623,487.617125431372,772.019575472829,481.631285941404,324.659806341549,556.656226711802
STK40,388.60862847968,161.802249205617,216.920635730048,313.534725026318,305.637534801317,314.249647322423,516.876731996493,563.870009243686,349.500891765595,704.951775362952,100.161004084095,356.059388257099
EVA1B,25.4325018638534,24.6453757068159,19.9212828731676,39.317859408445,21.8870868911429,47.3950287764966,71.1866157839481,32.1064773946583,15.588067942597,12.3495201523437,5.75637954506292,34.1014625372996
THRAP3,2240.09476416821,2333.80992562805,2062.95951531025,2283.46029641354,1915.90178464969,1910.22572503532,3097.13363164365,2970.85248642447,2914.14828063708,3072.97226457485,1296.33667354817,2046.08775223798
MAP7D1,485.252135562323,370.752173676448,364.116781404009,346.80368298731,601.89488950643,385.342190487168,926.457695275151,705.339175263899,431.543354621369,647.320681318681,241.767940892642,448.333933946262
LOC113987026,182.09671334519,108.225345495148,49.8032071829191,109.888376295398,151.646244888633,141.154759616957,140.309851400246,307.01819008642,103.373503198275,319.029270602212,73.6816581768053,67.1999408823257
TRAPPC3,6846.42950174933,6921.06442131843,7530.24492605737,7878.69413530764,6298.00925292637,6056.26041626624,5938.40812249863,6188.52351782038,6481.35456560611,6283.84750418421,5450.14015326557,8413.03140479026
COL8A2,100.712707380859,20.3592234099784,26.5617104975569,53.4319627858355,34.3939936860817,105.093324678318,301.253504476998,157.522404717542,118.961571140872,66.8932341585283,6.9076554540755,49.1462254214024
ADPRHL2,927.777667993371,1070.46653613518,955.114839974649,1032.34584703199,1014.62281373941,992.20462416883,1126.60557153727,1142.78992976612,991.893375926302,995.165498943028,846.187793124249,1069.18114896357
TEKT2,20.3460014910827,21.4307614841877,60.8705865569011,30.2445072372654,39.0840837341837,52.5466623391592,23.7288719279827,54.1796806034858,48.4050530849064,25.7281669840493,66.7740027227298,38.1133993063937
AGO3,65.1072047714647,39.6469087457473,45.3762554333263,46.3749110971403,63.3162156493777,73.1531965898099,111.422529053136,107.356033788389,105.834777083948,225.378742780272,48.3535881785285,62.1850199209581
LOC113987020,932.864168366142,757.577418466037,831.16019098605,815.593545164924,920.039331102685,741.835233023425,966.693608544339,945.134428305253,612.857197532629,933.41789818131,708.034684042739,931.772314622098
AGO4,1196.34488767566,909.73582500377,913.058798353517,995.044288106032,991.1723634989,868.565418664926,1051.29219541802,1098.64352334846,900.005817527836,1273.02970237076,671.193854954336,1040.09460738764
CLSPN,45.7785033549361,41.7899848941661,34.3088760593443,42.3423101321716,36.7390387101327,42.2433952138339,44.3626736044894,41.1364241619059,44.3029299421177,75.1262475934241,28.7818977253146,82.2447037664284
CUNH1orf216,715.161952411557,656.852839490354,729.340300745416,660.338408013628,964.595186559655,526.496950104125,884.158401838312,701.325865589566,442.20887479262,938.56353157812,463.964191332071,938.793203968012
PSMB2,1364.1993999771,1987.70312765841,2231.18368179478,2064.69169406398,1715.00959425598,1678.4022147155,1188.50697656679,1262.1858925775,1523.52853523172,1148.50537416796,1970.98435622954,2142.37423469623
NCDN,359.10692631761,369.680635602239,370.757209028398,425.4394018042,426.016512702603,451.28310008925,570.52461635541,372.234472294319,370.831932108097,454.873992277992,274.003666344995,515.533874828588
KIAA0319L,1989.83894582789,1716.60399488344,1646.82605084853,1693.69240528686,1673.58046549775,1326.03047902937,1824.02806820319,1853.14574212293,1519.42641208893,2390.66127615786,668.891303136311,1625.83737567537
LOC113987033,5445.60729908829,6981.07055347416,9381.81749532456,5525.67147224839,4035.82248639181,4630.28824612121,2185.11959754206,6297.88620644594,7885.92152969696,11675.4421773616,14014.4816404102,11120.0857397365
LOC113987032,96.6435070826428,187.519162986643,252.33624972679,106.863925571671,108.653752781031,154.54900687988,90.7887273766295,71.236246719398,321.606454394632,230.524376177082,249.826872255731,106.316324380993
ZMYM4,1264.50399267079,878.661220851698,1066.89537165187,1094.85116198901,860.631523826726,962.325149505387,1077.08444751365,1136.76996525462,1242.94331226497,1168.05878107584,726.45509858694,1108.29753246224
SFPQ,8141.45249665674,6308.14464287066,6251.96260836245,6090.23560734401,6027.54739348582,5655.46332509108,6408.85880072298,6918.94587854886,8159.94335563524,6240.62418365101,5214.12859191799,6272.66313847858
TMEM35B,233.979017147451,275.385285071813,329.807905344664,280.265767065326,239.976274127888,171.034234280401,202.211256429766,213.708740158194,172.289171997124,209.941842589843,219.893698621403,338.005672796175
DLGAP3,282.80942072605,123.22687853408,99.6064143658382,60.4890144745308,202.455553743072,64.9105828895496,278.55632263284,290.964951389091,128.806666683565,230.524376177082,37.9921049974152,136.405850149198
