,PFT1_TNA_run2,PFT10_TNA_run1,PFT11_TNA_run1,PFT12_TNA_run1,PFT2_TNA_run1,PFT3_TNA_run1,PFT4_TNA_run1,PFT5_TNA_run1,PFT6_TNA_run1,PFT7_TNA_run1,PFT8_TNA_run2,PFT9_TNA_run2
SCIN,254.362357950276,127.097729984995,69.0491358740041,76.5317869506356,261.116610313027,80.5647406501164,245.487671839035,183.403004488513,65.5862676955763,79.661635162588,83.738698883962,119.600260545301
ARL4A,946.561561552665,1280.58973321016,965.779360974558,925.524410189687,1221.86627573958,1090.98086297033,988.386693733941,1113.21358538377,1142.95002504158,923.201963665061,1092.68790007121,1040.52226674412
LOC113989037,29.1891230434743,25.6331556272258,33.616026675502,34.6944100842882,77.7370061237256,58.185646025084,20.2274486159504,18.7668190639409,33.2303756324253,10.9125527619984,21.4452765434537,57.6255800809178
ETV1,7012.68681119469,10024.6999465476,9706.85483786658,8001.14321973245,8542.10101905707,7161.31028001034,6492.09157623754,8954.33180519035,10554.1421975721,9214.55955223141,6578.59388061565,8875.4266075572
DGKB,1439.64924725136,1901.12570901925,1603.5753265476,1812.27271499105,1846.7522095803,1927.95900194653,2887.00857518565,2223.01502184682,1832.04307762976,1894.41915948291,1954.58377638906,2456.15444156214
AGMO,53.1659026863281,65.1509372191989,50.878310644003,66.3275486905509,91.6898020946507,68.2562386063486,41.374326714444,95.5401697800628,78.7035212346915,64.3840612957903,51.0601822463183,70.6728812313142
MEOX2,15.6370302018612,46.994118649914,26.3476965835016,41.8373768663475,34.8819899273128,51.4719176375744,72.6349291209128,41.7988242787775,61.2138498492045,27.2813819049959,43.9117567318337,47.8401042181204
ISPD,150.115489937868,143.118452252011,115.384740210507,152.043150075263,202.315541578414,153.296798181471,156.303012032344,179.990855567797,141.666338222445,153.866993944177,160.328972253439,183.749491201417
SOSTDC1,12.509624161489,12.8165778136129,0.908541261500054,44.8986483443729,26.9089636582127,15.6653662375226,41.374326714444,12.795558452687,13.9917371083896,25.0988713525962,33.6997202825701,41.3164536429222
LRRC72,14.5945615217371,3.20414445340323,0.908541261500054,6.12254295605085,2.98988485091252,4.47581892500647,9.19429482543201,12.795558452687,3.4979342770974,5.45627638099918,7.14842551448456,5.43637547933186
ANKMY2,1287.44881995324,1185.53344775919,1086.61534875406,1064.30205052684,1338.47178492517,1312.53389975815,1216.40520540465,1181.4565637981,1214.65767772207,1280.04243898241,1054.90336520894,1174.25710353568
BZW2,2523.8166745804,1670.42730837422,1890.67436518161,1756.14940456059,1811.87021965299,1588.9157183773,1804.8400742323,1929.5702146652,1576.69387540165,1672.89433841435,1618.60777720829,1841.84401239764
LOC113989028,59.4207147670726,49.1302149521828,64.5064295665039,68.3683963425678,59.7976970182504,102.943835275149,67.1183522256536,45.210973199494,103.189061174373,57.8365296385913,42.8905530869074,79.3710819982452
TSPAN13,1793.04612981342,1846.65525331139,1909.75373167311,1675.53592230592,1810.87359136935,1618.00854138984,1531.76951791697,1685.60156683396,1975.45838299076,2034.09983483649,1523.63583823014,1654.83269590862
PHC2,1729.45554032585,1290.20216657037,1403.69624901758,1180.63036669181,1104.26413827036,1106.64622920785,1275.24869228742,1236.90398375974,1136.82864005666,1414.26683795499,1312.24668373038,1210.13718169927
ZNF362,1012.23708840048,905.704832161979,1005.75517648056,994.913230358263,745.477956160855,819.074863276183,994.822700111743,905.925538450238,839.504226503376,1067.24766012344,966.058648100342,1053.56956789452
LOC113989060,9.38221812111672,0,3.63416504600022,12.2450859121017,0.996628283637507,29.092823012542,3.6777179301728,2.5591116905374,21.8620892318588,10.9125527619984,234.876838333064,3.26182528759912
POSTN,233.512984347794,1031.73451399584,773.168613536546,486.742165006043,262.113238596664,755.294443594841,308.008876651972,673.899411841514,1760.33542494927,231.346118554365,212.410358144684,409.902711141622
LOC113989062,1665.86495083828,1978.02517590092,2609.33050302816,1824.51780090315,2289.25516751535,1679.55105160868,1521.655793609,2036.19986843759,2476.53746818496,1666.34680675715,1910.67201965723,1750.51290434486
LOC113989074,52.123434006204,20.2929148715538,23.6220727990014,54.0824627784492,48.8347858982379,77.2078764563615,91.0235187717769,53.7413455012853,48.9710798793636,24.0076160763964,57.1874041158765,70.6728812313142
SDC1,71.9303389285616,74.7633705794086,52.6953931670031,45.9190721703814,48.8347858982379,48.1150534438195,52.4074805049624,45.210973199494,34.979342770974,33.8289135621949,85.7811061738147,60.8874053685169
PUM2,2007.79467791898,2195.90699873234,2083.28511261962,2136.76749166175,2174.64291489704,2132.72771776558,2287.54055256748,2024.25734721508,2259.66554300492,2191.24059460927,1864.71785563554,2106.05186069316
RHOB,3064.8579195648,1692.85631954804,1940.64413456412,1799.00720525294,2598.20993544298,2197.62709217817,1978.61224643297,1983.31156016648,2262.28899371274,1690.35442283354,2001.55914405568,2059.29903157091
LOC113989070,298.146042515487,180.500137541715,212.598655191013,275.514433022288,222.248107251164,264.073316575381,247.326530804121,223.495754306933,221.244343026411,223.707331620966,245.088874782328,282.691524925257
ERCC6L2,198.069049223575,216.813774680285,241.671975559014,265.310194762204,264.106495163939,290.92823012542,245.487671839035,229.467014918186,347.169977001917,247.714947697363,268.576558615634,272.90604906246
PTCH1,593.164678990602,857.64266536093,845.851914456551,945.932886709857,898.958711841031,819.074863276183,1131.81769301068,953.695623340269,875.358052843625,889.373050102866,889.468374730865,852.423675159236
FANCC,9.38221812111672,10.6804815113441,18.1708252300011,17.3472050421441,6.97639798546255,24.6170040875356,1.8388589650864,4.26518615089566,9.61931926201786,8.73004220959868,6.12722186955819,10.8727509586637
AOPEP,550.423463105514,576.746001612581,549.667463207533,568.376071086721,567.081493389742,535.979316269524,677.619528634339,614.186805728975,626.130235600435,610.011699395708,449.329603767601,614.310429164501
CCDC125,50.0384966459559,25.6331556272258,18.1708252300011,23.4697479981949,49.8314141818754,33.5686419375485,50.568621539876,36.6806008977027,37.6027934787971,30.5551477335954,28.5937020579382,46.752829122254
AK6,367.9914440838,303.325674922172,289.824662418517,308.16799545456,252.146955760289,296.523003781678,300.653440791627,267.000653046068,324.433404200784,289.182648192956,335.975999180774,260.946023007929
RAD17,214.748548105561,211.473533924613,154.452014455009,176.533321899466,240.187416356639,209.244534744052,203.193915642047,208.994121393887,181.892582409065,216.068544687567,187.901470666451,208.756818406344
EXOSC5,637.990832235937,342.843456514145,399.758155060024,325.515200496704,348.819899273128,279.738682812904,302.492299756713,336.096668690578,362.036197679581,237.893650211564,315.551926282247,263.120573199662
EMC4,963.24106043465,553.248942287624,639.613048096038,611.233871779077,540.172529731529,560.59632035706,606.823458478512,551.062050695719,537.807395103726,525.985043128321,468.732473021202,549.073923412518
TOMM5,2218.37335130404,1236.79975901365,1288.31150880708,1224.50859121017,1264.721291936,1013.77298651396,1154.80343007426,1154.15937243237,1194.54455562876,1272.40365204901,1272.41974157825,1279.72278783472
FRMPD1,207.451267344692,400.518056675403,268.928213404016,540.824627784492,384.698517484078,702.703571226015,148.947576171998,257.617243514098,486.212864516539,212.794778858968,308.403500767762,76.1092567106461
TRMT10B,340.887258400574,259.535700725661,278.922167280517,245.922142068043,252.146955760289,212.601398937807,242.729383391405,243.968647831232,241.357465119721,264.08377684036,242.025263847549,212.018643693943
DCAF10,354.439351242187,480.621668010484,444.276676873527,487.762588832051,504.293911520579,475.555760781937,497.411350055872,461.49314152691,455.605939591937,468.148513489729,464.647658441496,415.339086620954
SLC25A51,409.690191288764,353.523938025489,307.995487648518,331.637743452754,337.856988153115,336.805374106737,306.170017686886,361.687785595952,348.918944140466,282.635116535757,305.339889832983,334.880729526843
POLR1E,411.775128649012,333.231023153935,307.086946387018,318.372233714644,321.910935614915,316.664188944207,330.994613715552,333.537557000041,270.215422905774,340.471646174349,417.672290774884,279.429699637658
ZBTB5,140.733271816751,176.227944937177,171.71429842351,194.900950767619,178.396462771114,187.984394850272,222.501934775455,190.227302329946,182.767065978339,192.060928611171,171.562212347629,188.098591584882
GRHPR,743.280168928469,388.769527012925,516.959977793531,556.130985174619,543.162414582441,482.269489169447,573.723997106957,493.055519043538,434.618333929352,385.213112498542,611.700983310893,480.575592372937
ZCCHC7,160.540176739108,146.322596705414,133.555565440508,154.08399772728,204.308798145689,163.367390762736,147.108717206912,153.546701432244,114.55734757494,126.585612039181,173.604619637482,144.607587750228
MELK,208.493736024816,69.4231298237366,113.567657687507,101.021958774839,150.490870829264,109.657563662658,114.9286853179,130.514696217407,76.9545540961428,130.95063314398,141.947306644765,168.527639859288
CCDC82,80.2700883695542,70.491177974871,70.8662183970042,115.307892338958,70.760608138263,66.0183291438454,102.056672562295,51.1822338107479,62.9628169877532,60.0190401909909,61.2722186955819,76.1092567106461
LOC113989106,0,3.20414445340323,3.63416504600022,3.06127147802543,7.97302626910006,22.3790946250323,22.98573706358,5.97126061125392,0,4.36502110479934,0,22.8327770131938
CRIPT,694.284140962638,718.796405713457,602.362856374536,788.787617504551,658.771295484392,774.316674026118,600.38745210071,603.950358966825,822.889038687164,754.057395854086,578.001263028323,494.7101686192
PIGF,246.022608509283,354.591986176624,293.458827464518,366.332153537043,193.345887025676,295.404049050427,291.459145966195,353.157413294161,389.145188327086,386.304367774742,274.703780485192,369.673532594567
RHOQ,658.840205838419,1136.40323280701,801.333392643048,981.647720620153,893.975570422844,948.873612101371,1019.64729614041,882.040496005222,1062.49753666834,925.38447421746,704.630514999192,787.187169407254
LOC113989123,5.2123434006204,16.0207222670161,13.6281189225008,23.4697479981949,16.9426808218376,13.4274567750194,20.2274486159504,16.2077073734035,16.6151878162127,16.3688291429975,3.0636109347791,18.4836766297283
EPAS1,5035.12372499931,8165.22811542255,6558.75936676889,7457.25732046994,6327.59297281453,7502.59147304209,6316.48054507179,7585.20705075284,8968.70348647774,6978.57749129795,6030.20752329019,5602.72856899942
PRKCE,3174.31713097782,4129.07415228562,3975.77656032424,3981.69376908507,3960.60079917545,4369.51822553756,4225.69790176855,4093.72566762965,4512.33521745565,3806.29840338503,4039.8816193287,4469.78791910666
SRBD1,430.539564891245,279.828615597215,324.349230355519,323.474352844687,316.927794196727,361.422378194272,308.008876651972,353.157413294161,354.165845556112,343.745412002948,372.739330398124,443.60823911348
SIX3,21.8918422826057,14.9526741158817,33.616026675502,13.2655097381102,24.9157070909377,35.8065514000517,27.582884476296,29.0032658260905,32.355892063151,16.3688291429975,30.636109347791,27.1818773966593
CAMKMT,159.497708058984,239.242785854108,234.403645467014,233.677056155941,165.440295083826,262.95436184413,234.454518048516,203.875898012812,214.248474472216,257.536245183161,213.43156178961,238.113245994736
PREPL,143.860677857123,143.118452252011,250.757388174015,138.777640337153,221.251478967527,222.671991519072,242.729383391405,127.95558452687,178.394648131968,250.988713525962,97.0143462680047,166.353089667555
SLC3A1,15.6370302018612,32.0414445340323,18.1708252300011,33.6739862582797,14.9494242545626,16.7843209687742,20.2274486159504,24.7380796751948,23.6110563704075,24.0076160763964,13.2756473840428,23.9200521090602
PPM1B,1635.63335911468,1340.40042967368,1357.36064468108,1303.08122581282,1369.36726171793,1442.33264858333,1166.75601334732,1415.18876486718,1412.29096437808,1371.70788218319,1254.03807596958,1499.35235719973
LRPPRC,1692.96913652151,1890.4452275079,1976.98578502412,1832.68119151122,1993.25656727501,1883.20081269647,1805.75950371485,1810.9980396703,1931.73420452704,1612.87529822336,1764.63989843276,1748.33835415313
DYNC2LI1,423.242284130377,238.174737702973,233.495104205514,301.0250286725,281.049175985777,258.478542919123,239.051665461232,261.029392434814,250.976784381739,277.178840154758,319.636740861952,275.080599254192
PLEKHH2,51.0809653260799,41.6538778942419,76.3174659660046,41.8373768663475,89.6965455273756,90.6353332313809,45.97147412716,49.4761593503896,79.5780048039659,114.581804000983,57.1874041158765,19.5709517255947
HMCN1,201.196455263948,369.544660292505,479.709786072029,393.883596839271,359.78281039314,440.868164113137,294.217434413824,435.902024621536,320.060986354412,302.277711507354,429.926734514,282.691524925257
IVNS1ABP,4600.41428538757,4847.87055799908,4385.52866926076,5492.94145540362,5234.29174566419,5016.274060201,4910.67286626323,5057.65773773207,4588.41528798252,4911.73999817546,4397.30289505293,4523.06439880411
SWT1,272.084325512385,213.609630226882,272.562378450016,268.371466240229,252.146955760289,273.024954425394,222.501934775455,240.556498910515,222.993310164959,259.718755735561,260.406929456223,225.065944844339
TRMT1L,1010.15215104023,1121.45055869113,1013.02350657256,934.708224623763,995.63165535387,1096.57563662658,1012.29186028006,917.015022442567,1091.35549445439,985.403514408451,1054.90336520894,908.961980144288
RNF2,1757.6021946892,1793.25284575467,1992.43098646962,1764.31279516865,1929.47235712221,2086.85057378426,1817.71208698791,1613.09340226874,1874.01828895493,1856.22522481592,2099.59469396861,1782.04388212498
FAM129A,298.146042515487,444.308030871914,477.892703549029,388.781477709229,360.779438676778,364.779242388027,349.383203366416,409.457870485983,281.583709306341,476.878555699328,556.555986484869,408.815436045756
EDEM3,1666.9074195184,2013.27076488836,1948.82100591762,1940.84611706812,1937.44538339131,2073.42311700924,1944.59335557887,1901.41998606928,2025.3039464394,1825.67007708232,1901.48118685289,2067.99723233784
CUNH1orf21,1275.98166447187,1154.5600513763,1180.19509868857,967.361787056034,1069.38214834305,1087.62399877657,750.254457755252,1005.7308943812,1227.77493126119,953.757111398656,1192.765857274,902.438329569089
TSEN15,169.922394860225,129.233826287263,141.732436794008,131.634673555093,130.558305156513,128.679794093936,120.445262213159,135.632919598482,151.285657484463,148.410717563178,141.947306644765,156.567613804758
COLGALT2,907.990220388074,855.506569058661,789.522356243547,692.867777859755,1009.58445132479,949.992566832622,798.064790847498,922.986283053821,758.177254560862,747.509864196887,931.337724172846,869.820076693098
RGL1,470.15337473596,417.606827093554,664.14366215654,781.644650722492,786.339715789993,378.206699163046,485.45876678281,496.467667964255,618.259883476966,283.726371811957,719.948569673088,346.840755581373
ARPC5,5095.5869084465,3909.05623315194,4370.08346781526,4216.39124906702,4152.95005791749,3870.46441539934,3610.59957794715,3754.21685001836,4110.07277558945,3760.46568178463,4405.47252421234,4088.15436045756
NCF2,10.4246868012408,10.6804815113441,10.9024951380007,21.428900346178,10.9629111200126,8.95163785001293,11.0331537905184,10.2364467621496,13.1172535391153,5.45627638099918,8.16962915941093,8.69820076693098
SMG7,1407.33271816751,1770.82383458085,1960.63204231712,2033.70468523489,1690.28156904921,1564.29871428976,1697.26682477475,1828.91182150406,1834.66652833759,1832.21760873952,1761.57628749798,1802.70210894645
NMNAT2,4407.55757956461,4844.66641354568,4950.6413339138,5353.14339124046,4666.21362399081,4671.6360029755,4883.08998178694,4760.80078162973,4763.31200183739,5322.0519820266,5161.16322145785,5278.72059043124
LOC113989148,62.5481208074448,28.837300080629,27.2562378450016,31.6331386062627,34.8819899273128,38.044460862555,57.9240574002216,33.2684519769861,20.9876056625844,34.9201688383947,59.2298114057292,57.6255800809178
LOC113989166,21.8918422826057,13.8846259647473,9.9939538765006,9.18381443407628,24.9157070909377,16.7843209687742,20.2274486159504,13.6485956828661,13.9917371083896,15.2775738667977,24.5088874782328,40.2291785470558
LAMC1,582.739992189361,790.355631839462,770.442989752046,578.580309346806,730.528531906293,613.187192725886,668.425233808907,685.841933064022,724.072395359162,659.118186824701,592.298114057292,641.49230656116
DHX9,629.651082794945,786.083439234925,789.522356243547,821.441179936823,606.946624735242,653.469563050944,832.083681701597,750.672762557636,839.504226503376,886.099284274266,812.878101361387,835.027273625374
NPL,295.018636475115,285.168856352887,289.824662418517,300.004604846492,288.02557397124,328.972690987975,313.525453547231,269.559764736606,259.721620074482,321.920306478951,371.718126753197,282.691524925257
HEBP2,710.963639844623,1370.30577790545,672.32053351004,486.742165006043,492.334372116929,1160.35605630793,965.400956670361,475.141737209776,568.414320028328,1334.6052027924,1188.68104269429,564.295774754647
LOC113989170,400.307973167647,385.565382559522,346.154220631521,579.600733172814,343.83675785494,411.775341100595,410.984978696811,284.061397649651,251.851267951013,344.836667279148,420.735901709663,291.389725692188
LOC113989180,4.16987472049632,5.34024075567204,16.353742707001,4.0816953040339,6.97639798546255,16.7843209687742,12.8720127556048,4.26518615089566,6.9958685541948,5.45627638099918,5.10601822463183,5.43637547933186
LOC113989179,12.509624161489,45.9260704987796,38.1587329830023,18.3676288681526,25.9123353745752,25.7359588187872,30.3411729239256,23.0320052148366,26.2345070782305,25.0988713525962,42.8905530869074,19.5709517255947
ZBTB37,447.219063773231,799.968065199672,882.193564916553,893.891271583424,906.931738110132,932.089291132596,875.296867381127,876.922272624147,931.325001277183,871.912965683668,738.330235281762,821.979972474978
SERPINC1,5.2123434006204,5.34024075567204,12.7195776610008,2.04084765201695,5.97976970182504,5.59477365625808,6.4360063778024,8.53037230179132,6.12138498492045,5.45627638099918,9.19083280433729,5.43637547933186
RC3H1,1155.05529757748,1842.38306070685,1791.64336767811,1657.16829343776,1932.46224197313,1875.36812957771,1711.0582670129,1712.8987581997,1775.20164562693,1773.28982382473,1622.692591788,1726.5928522358
LOC113989185,37.5288724844669,69.4231298237366,36.3416504600022,51.0211913004238,25.9123353745752,22.3790946250323,50.568621539876,37.5336381278818,43.7241784637175,86.209166819787,26.5512947680855,30.4437026842584
LOC113989186,125.09624161489,76.8994668816774,71.7747596585043,68.3683963425678,74.747121272813,64.8993744125937,68.95721119074,67.3899411841514,44.5986620329919,63.2928060195905,72.505458789772,65.2365057519824
LOC113989187,120.926366894393,164.479415274699,130.829941656008,164.288235987365,138.531331425614,123.085020437678,116.767544282986,158.664924813318,116.306314713489,158.232015048976,107.226382717268,136.996662079163
CUNH19orf47,583.782460869485,365.272467687968,320.715065309519,288.779942760399,207.298682996602,318.902098406711,320.880889407577,295.15088164198,300.822347830377,233.528629106765,363.548497593786,314.222502705382
LOC113989190,44.8261532453355,24.5651074760914,18.1708252300011,6.12254295605085,26.9089636582127,15.6653662375226,26.6634549937528,27.2971913657322,26.2345070782305,16.3688291429975,26.5512947680855,28.2691524925257
LOC113989193,3.12740604037224,11.7485296624785,12.7195776610008,10.2042382600848,3.98651313455003,1.11895473125162,3.6777179301728,8.53037230179132,5.2469014156461,5.45627638099918,3.0636109347791,15.2218513421292
DIMT1,252.277420590027,237.106689551839,238.946351774514,226.534089373881,248.160442625739,239.456312487846,310.767165099602,285.767472110009,267.591972197951,212.794778858968,279.809798709824,206.582268214611
KIF2A,1618.9538602327,1699.26460845484,1633.5571881771,1653.08659813373,1782.9679994275,1757.87788279629,1629.22904306655,1666.83474777002,1788.31889916605,1616.14906405196,1581.84444599094,1590.6834652525
ZSWIM6,458.686219254595,607.719397995479,598.728691328536,608.172600301051,646.811756080742,617.663011650892,550.738260043377,573.241018680377,554.422582919938,615.467975776707,592.298114057292,580.604901192643
SMIM15,523.319277422288,531.887979264936,458.813337057527,475.517502919949,382.705260916803,534.860361538273,362.255216122021,451.256694764761,524.69014156461,422.315791889336,484.050527695097,401.204510374692
NDUFAF2,454.516344534099,279.828615597215,306.178405125518,274.49400919628,330.880590167652,337.924328837988,262.956832007355,312.211626245562,335.801690601351,311.007753716953,320.657944506879,357.713506540037
ERCC8,195.984111863327,151.662837461086,194.427829961012,216.329851113797,212.281824414789,182.389621194013,173.772172200665,208.994121393887,194.135352378906,168.053312534775,190.96508160123,207.669543310477
ELOVL7,14.5945615217371,8.54438520907527,5.45124756900033,14.2859335641187,22.9224505236627,10.0705925812645,7.3554358603456,11.9425212225078,11.3682864005666,10.9125527619984,11.23324009419,3.26182528759912
LOC113989201,15.6370302018612,26.7012037783602,27.2562378450016,35.7148339102966,30.8954767927627,22.3790946250323,31.2606024064688,39.2397125882401,30.6069249246023,28.3726371811957,24.5088874782328,18.4836766297283
LOC113989207,931.967000030928,1617.02490081749,1569.05075861059,1524.51319605666,1264.721291936,1229.73124964553,1228.35778867772,1523.52449309993,1364.19436806799,1109.80661589523,2018.91960601943,1529.79605988399
LOC113989209,453.473875853975,199.725004262134,216.232820237013,252.044685024093,270.086264865764,182.389621194013,95.6206661844929,139.045068519198,158.281526038657,180.057120572973,271.640169550413,290.302450596322
LOC113989210,519.149402701792,389.837575164059,501.51477634803,452.047754921755,340.846873004027,358.065514000517,350.302632848959,372.777269588281,460.852841007583,546.718893376118,338.018406470627,451.219164784545
NCKAP5,213.706079425436,349.251745420952,305.269863864018,266.330618588212,385.695145767715,305.474641631691,320.880889407577,363.39386005631,292.077512137633,314.281519545553,395.205810586504,368.5862574987
LYPD1,3217.05834686291,2631.67064439518,2016.05305926862,3229.64140931682,2326.13041400994,2028.66492775918,3401.88908540984,3273.95688942751,1457.76410998034,2723.77316939479,2522.37300296812,4507.84254746198
SLC35F5,1431.30949781036,1847.72330146253,2843.73414849517,2705.14356274847,2711.82555977766,1825.01516667139,1712.89712597798,2228.13324522789,2791.35155312373,2050.46866397949,1290.80140718693,1585.24708977317
ACTR3,4550.37578874161,4588.33485727342,5413.08883601732,3483.72694199293,4694.11921593266,3779.82908216796,2896.20287001108,3963.21097141225,4436.25514692878,3680.80404662204,3535.40701873508,3631.49882019368
DPP10,1095.63458281041,1675.76754912989,1713.5088191891,1665.33168404583,1550.75360933996,1874.24917484646,1573.14384463142,1938.95362419717,1839.91342975323,1580.13763993736,1832.0393389979,1552.62883689718
DDX18,482.662998897449,415.470730791285,430.648557951026,410.210378055407,432.536675098678,455.414575619408,384.321523703058,425.665577859387,513.321855164044,412.494494403538,484.050527695097,492.535618427467
LOC113989258,324.207759518589,237.106689551839,232.586562944014,193.88052694161,257.130097178477,334.567464644233,301.57287027417,280.649248728934,232.612629426977,281.543861259558,373.76053404305,303.349751746718
CCDC93,376.331193524793,388.769527012925,357.965257031021,357.148339102966,470.408549876903,327.853736256724,334.672331645725,363.39386005631,348.918944140466,362.296751698345,369.675719463344,318.571603088847
INSIG2,708.878702484375,717.728357562323,764.083200921546,665.316334557526,725.545390488105,905.234377582558,684.055535012141,708.873938278859,786.160728777641,888.281794826666,716.884958738309,750.219816147797
C1QL2,96.9495872515395,119.621392927054,149.909308147509,174.492474247449,103.649341498301,187.984394850272,118.606403248073,214.965382005141,157.407042469383,136.406909524979,154.201750383881,179.400390817951
STEAP3,222.045828866429,238.174737702973,176.257004731011,224.493241721865,167.433551651101,222.671991519072,294.217434413824,107.482691002571,193.260868809631,117.855569829582,175.647026927335,258.771472816197
CUNH2orf76,64.633058167693,63.0148409169301,113.567657687507,72.4500916466017,84.7134041091881,70.4941480688518,73.5543586034561,49.4761593503896,86.5738733581607,96.0304643055855,102.120364492637,56.5383049850514
DBI,1653.35532667679,1276.31754060562,1257.42110591608,1393.89894632758,1334.48527179062,1094.33772716408,1079.41021250572,1288.08621757049,1317.84673889645,1223.29716462002,1197.87187549863,1252.54091043806
TMEM37,160.540176739108,248.855219214317,200.787618791512,161.226964509339,228.227876952989,147.702024525213,119.525832730616,221.789679846574,293.826479276182,220.433565792367,174.625823282409,100.029308819706
CFAP221,26.061717003102,11.7485296624785,26.3476965835016,27.5514433022288,19.9325656727501,33.5686419375485,19.3080191334072,25.591116905374,15.7407042469383,13.095063314398,20.4240728985273,10.8727509586637
ESYT3,162.625114099357,55.5385038589893,90.8541261500054,79.5930584286611,128.565048589238,90.6353332313809,106.653819975011,127.102547296691,112.808380436391,117.855569829582,134.79888113028,143.520312654361
CEP70,100.076993291912,84.3758039396183,79.9516310120048,92.8585681667712,83.7167758255506,108.538608931407,129.639557038591,110.041802693108,77.8290376654172,118.946825105782,94.971938978152,96.7674835321072
FAIM,670.307361319784,693.163250086231,665.05220341804,680.622691947653,639.83535809528,617.663011650892,633.486913472265,667.92815123026,738.064132467552,758.422416958885,678.079220231107,684.983310395815
PARP9,136.563397096255,104.668718811172,120.835987779507,114.287468512949,119.595394036501,116.371292050168,107.573249457554,111.747877153466,140.79185465317,116.764314553382,128.671659260722,110.90205977837
DTX3L,169.922394860225,230.698400645032,196.244912484012,186.737560159551,209.291939563877,203.649761087794,168.255595305406,173.166557726364,203.754671640924,218.251055239967,207.304339920052,194.622242160081
PARP14,230.385578307422,193.316715355328,242.580516820515,212.248155809763,245.170557774827,220.434082056568,209.62992201985,213.259307544783,176.645680993419,242.258671316363,247.131282072181,271.818773966593
LMLN,324.207759518589,261.67179702793,288.007579895517,334.69901493078,407.62096800774,397.228929594324,324.55860733775,299.416067792875,417.128662543865,319.737795926552,299.212667963425,368.5862574987
LOC113989222,8658.74485711061,8263.48854532692,8575.72096729901,8503.19174212862,8451.40784524606,8077.73420490542,8414.61862423537,9684.53167422368,10127.3942157663,8240.06859058496,7947.00676481698,10202.98949961
OSBPL11,480.578061537201,590.630627577328,480.618327333529,462.251993181839,642.825242946192,577.380641325834,517.638798671822,490.496407353001,473.095610977424,453.962194899131,533.068302651563,508.844744865462
LOC113989228,16.6794988819853,3.20414445340323,6.35978883050038,10.2042382600848,13.9527959709251,11.1895473125162,14.7108717206912,13.6485956828661,8.74483569274351,5.45627638099918,9.19083280433729,15.2218513421292
SNX4,918.414907189315,730.544935375936,943.065829437056,878.584914193297,904.938481542857,898.520649195048,914.832335130485,842.800783416982,846.500095057571,791.160075244881,826.15374874543,867.645526501365
ZNF148,302.315917235983,430.423404907167,451.545006965527,465.313264659865,537.182644880616,425.202797875614,453.278734893798,436.755061851715,534.309460826628,453.962194899131,390.099792361872,418.600911908553
SLC12A8,17.7219675621094,8.54438520907527,17.262283968501,19.388052694161,15.9460525382001,17.9032757000259,23.9051665461232,17.9137818337618,16.6151878162127,18.5513396953972,15.3180546738955,17.396401533862
HEG1,558.763212546507,1105.42983642411,1734.4052682036,951.035005839899,1304.5864232815,1113.35995759536,1056.42447544214,1007.43696884155,1183.1762692282,1276.76867315381,994.65235015828,1562.41431275998
MUC13,3.12740604037224,4.27219260453763,19.9879077530012,3.06127147802543,5.97976970182504,7.83268311876131,1.8388589650864,9.38340953197045,14.866220677664,14.1863185905979,5.10601822463183,22.8327770131938
ITGB5,729.728076086856,544.704557078548,682.314487386541,656.13252012345,572.064634807929,557.239456163305,558.093695903723,543.384715624107,580.657089998169,548.901403928517,671.951998361549,549.073923412518
UMPS,362.77910068318,259.535700725661,250.757388174015,255.105956502119,319.91767904764,331.210600450478,268.473408902615,312.211626245562,258.847136505208,232.437373830565,293.085446093867,295.738826075653
KALRN,6707.24348791833,10632.419344543,13013.0364884653,10185.8706312166,11710.3823327407,8996.396039263,7367.38844361867,10042.8073108989,11128.6779025854,9099.97774823043,9230.65974648942,9817.00684057748
LOC113989251,2730.22547324497,3173.17105702033,3305.2731093372,2558.20253180325,3126.42292577086,2169.65322389688,1820.47037543554,2670.85956769086,2656.68108345548,2700.85680859459,2147.59126528015,2311.54685381191
LOC113989261,2.08493736024816,9.61243336020968,8.17687135350049,7.14296678205933,5.97976970182504,3.35686419375485,22.98573706358,11.9425212225078,5.2469014156461,15.2775738667977,8.16962915941093,5.43637547933186
FOXN2,383.628474285662,452.852416080989,447.910841919527,433.680126053602,429.546790247766,465.485168200672,459.7147412716,398.368386493655,493.208733070734,481.243576804127,486.09293498495,517.542945632393
LOC113989272,484.747936257697,543.636508927414,387.947118660523,726.541764118034,501.304026669666,486.745308094453,769.562476888659,639.777922634349,427.622465375157,642.749357681703,632.12505620942,592.564927247173
CPZ,38.571341164591,8.54438520907527,9.08541261500054,23.4697479981949,20.9291939563877,5.59477365625808,19.3080191334072,23.8850424450157,25.3600235089562,41.4677004955937,8.16962915941093,17.396401533862
GPR78,321.080353478217,153.798933763355,115.384740210507,380.618087101161,271.082893149402,177.913802269007,465.23131816686,315.623775166279,287.705094291261,307.733987888354,133.777677485354,414.251811525088
TRMT44,136.563397096255,113.213104020247,118.110363995007,151.022726249254,139.527959709251,119.728156243923,143.430999276739,123.690398375974,110.184929728568,122.220590934382,112.3324009419,145.694862846094
