"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"GOLGA4",1514.28357231556,0.0819084498339773,0.0449287717042787,1.82307342771574,0.0682922705207312,0.648831807818063,"GOLGA4","GOLGA4","GCT","~ Batch + strength.all_study","no"
"LOC113991889",57.4208701338111,-0.211324735927073,0.115919185350553,-1.82303503331225,0.0682980850334804,0.648831807818063,"PTPN6","LOC113991889 (PTPN6)","GCT","~ Batch + strength.all_study","no"
"VPS13B",1349.14898663496,0.0773704146596596,0.0424396783352521,1.82306788587021,0.0682931097619653,0.648831807818063,"VPS13B","VPS13B","GCT","~ Batch + strength.all_study","no"
"LRRTM2",1404.32432246544,0.0887672261061332,0.0487018432240673,1.82266666371811,0.0683538922293095,0.648953829116103,"LRRTM2","LRRTM2","GCT","~ Batch + strength.all_study","no"
"APOBEC4",8.23234876183774,-0.551323568727752,0.302701501350331,-1.82134401801225,0.0685545792167033,0.648971987296985,"APOBEC4","APOBEC4","GCT","~ Batch + strength.all_study","no"
"ASCC1",748.072379315149,-0.078886110045512,0.0433001713348005,-1.82184290763097,0.068478825147197,0.648971987296985,"ASCC1","ASCC1","GCT","~ Batch + strength.all_study","no"
"DCAF10",491.856818999343,0.0741066348344734,0.0406902438908144,1.82123840381312,0.068570625072889,0.648971987296985,"DCAF10","DCAF10","GCT","~ Batch + strength.all_study","no"
"DELE1",474.834286429761,-0.121795080502199,0.0668744921335903,-1.82124867967442,0.0685690637363504,0.648971987296985,"DELE1","DELE1","GCT","~ Batch + strength.all_study","no"
"METTL11B",26.0521582692348,-0.346547187292021,0.190183250395292,-1.82217512095166,0.0684284182745045,0.648971987296985,"METTL11B","METTL11B","GCT","~ Batch + strength.all_study","no"
"LOC114000680",5.34256583748193,-0.840124931083034,0.461374164306206,-1.82091888986974,0.0686191872924036,0.649024936788827,"ACR","LOC114000680 (ACR)","GCT","~ Batch + strength.all_study","no"
