"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"PIEZO2",259.657965670224,0.319336015793489,0.0820450445311355,3.89220357693027,9.93378340384073e-05,0.0973455422562003,"PIEZO2","PIEZO2","GON","~ Year + strength.all_study","no"
"TMBIM6",7285.03656601952,-0.289509440087105,0.0753415896729601,-3.84262452310599,0.000121725619715236,0.0973455422562003,"TMBIM6","TMBIM6","GON","~ Year + strength.all_study","no"
"TNFAIP8",49.8367931576405,0.563754303671442,0.146903491905788,3.83758273106938,0.000124251380034971,0.0973455422562003,"TNFAIP8","TNFAIP8","GON","~ Year + strength.all_study","no"
"LOC114001646",817.137413191321,-0.491912556995051,0.130166075390236,-3.77911491546707,0.000157386783716064,0.110423936035918,"CHIA","LOC114001646 (CHIA)","GON","~ Year + strength.all_study","no"
"PARP11",6236.36824590296,0.212397395848546,0.056549895364562,3.75592906899787,0.000172699605272073,0.11611889709481,"PARP11","PARP11","GON","~ Year + strength.all_study","no"
"GRHPR",1348.1301433703,-0.277082473821595,0.0746990099971716,-3.70931922433894,0.000207817275704907,0.128982591463465,"GRHPR","GRHPR","GON","~ Year + strength.all_study","no"
"DNAJC17",249.847166300965,-0.29335434301038,0.0796834226527189,-3.6814977726157,0.000231867815333051,0.137302045282909,"DNAJC17","DNAJC17","GON","~ Year + strength.all_study","no"
"GCHFR",49.9857221715155,-1.89075686794452,0.517034159550101,-3.65692833446395,0.000255255707906505,0.137302045282909,"GCHFR","GCHFR","GON","~ Year + strength.all_study","no"
"LOC113987670",113.640300865035,-2.89685022014733,0.790941755826445,-3.6625329220613,0.000249733645098388,0.137302045282909,"MSMB","LOC113987670 (MSMB)","GON","~ Year + strength.all_study","no"
"MVK",239.745413538647,-0.474596737429151,0.129452786608545,-3.66617629378882,0.000246204227026498,0.137302045282909,"MVK","MVK","GON","~ Year + strength.all_study","no"
"ADRA1B",24.38308550106,-1.9160860719058,0.525358129162457,-3.64719981579134,0.000265113756284517,0.138004538231073,"ADRA1B","ADRA1B","GON","~ Year + strength.all_study","no"
"LOC113996418",47.6350369161486,-0.639380973864965,0.176620271016991,-3.62008828422337,0.000294502515028205,0.148512096406567,NA,"LOC113996418","GON","~ Year + strength.all_study","no"
"GATD1",370.253416805937,-0.241212916404507,0.0670551832211978,-3.59722999501482,0.000321624077349934,0.157274173824118,"GATD1","GATD1","GON","~ Year + strength.all_study","no"
"AOC1",147.354286234132,-0.865227704230111,0.246672086313751,-3.50760281457058,0.000452163590546574,0.164306957844352,"AOC1","AOC1","GON","~ Year + strength.all_study","no"
"ENTPD3",61.0075769496318,1.02787809710059,0.29130782600557,3.52849462094759,0.000417930440874039,0.164306957844352,"ENTPD3","ENTPD3","GON","~ Year + strength.all_study","no"
"FDFT1",1317.90313122122,-0.30084973834059,0.0850288203564901,-3.53820901053612,0.000402851037378374,0.164306957844352,"FDFT1","FDFT1","GON","~ Year + strength.all_study","no"
