"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","n_p005","n_q01","Test","fdrtool"
"SUN2",975.311311370735,-0.648838187701968,0.148314382700719,19.0992388748597,1.24094366461433e-05,0.00500479474070429,"SUN2","SUN2","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"SLC1A3",6112.6588973186,0.847459974499378,0.198182898231635,18.7604718784728,1.48207290186263e-05,0.00581573417895771,"SLC1A7","SLC1A3","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"RIBC2",124.945273773216,1.54016279385407,0.360581053787225,18.6805152420453,1.54553795782734e-05,0.0059051751604461,"RIBC2","RIBC2","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LOC113998758",2588.13284698215,0.582469589995582,0.137084183566755,18.5479700829197,1.65681575384691e-05,0.00616802767438545,"CETN2","LOC113998758 (CETN2)","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"DRC7",137.531527925582,1.3429847747175,0.31474987901968,18.3901557323731,1.79985457715709e-05,0.00653302215143597,"DRC7","DRC7","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LOC114000398",13.6394171657299,-5.13409036816799,1.27747527314115,18.2966631099531,1.89038005755742e-05,0.00669425074528688,NA,"LOC114000398","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"CUNH9orf64",91.6682403239782,1.4112723191351,0.331130725971347,18.1075112779258,2.08776231084934e-05,0.00703002236404171,"CUNH9orf64","CUNH9orf64","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"EGLN3",497.119295070096,1.70167838931936,0.409247621645461,17.8640952263781,2.37255386623076e-05,0.00703002236404171,"EGLN3","EGLN3","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"GHR",160.579859103745,1.33617371090347,0.320322258777104,17.9975609191011,2.21188193458857e-05,0.00703002236404171,"GHR","GHR","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"HEY2",165.751416816149,1.08429772400565,0.256065148256626,18.1466000034116,2.04534280929475e-05,0.00703002236404171,"HEY2","HEY2","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LOC113996979",77.9391263849292,1.65181526877648,0.389324206097521,17.8762164125804,2.35748999021085e-05,0.00703002236404171,"LOC113996979","LOC113996979","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"TAX1BP3",214.845493613753,1.03169079777349,0.244841360667751,18.058418983151,2.14229222312562e-05,0.00703002236404171,"TAX1BP3","TAX1BP3","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"UBXN10",212.727738196743,1.0653534892483,0.256200532435678,17.9343311110936,2.2865906972199e-05,0.00703002236404171,"UBXN10","UBXN10","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"ZFP36L2",691.199360620384,0.814857253317432,0.193242537427659,17.9239546522925,2.2990908725447e-05,0.00703002236404171,"ZFP36L2","ZFP36L2","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"TRPM2",10407.0235440985,-0.781422295598816,0.181147682047908,17.7596237183631,2.50646372240987e-05,0.00727826935713379,"TRPM2","TRPM2","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LOC113998081",431.01141089498,-1.24993042580647,0.288385716924192,17.6734491400269,2.62261942202079e-05,0.00746623752712154,"LOC113998081","LOC113998081","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"PDE4C",721.738884852591,-1.13002137192632,0.272078021877673,17.6309913738228,2.68182270228334e-05,0.00748795842585611,"PDE4C","PDE4C","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"PAPPA",1415.71797193863,-0.844271621816079,0.197017421352792,17.4965410266198,2.87830873367805e-05,0.00788493669891918,"PAPPA","PAPPA","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"EVC",705.557910955967,0.745508974003463,0.179245703822066,17.3267017706929,3.14733194601647e-05,0.00846224306003946,"EVC","EVC","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"AMIGO3",1087.54562361839,-1.2824798356066,0.311613451190013,17.1053417245403,3.53627043179349e-05,0.00879194260225935,"AMIGO3","AMIGO3","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"KIAA0513",6148.53457170183,-0.73070681445516,0.174977238180773,17.1718936388133,3.41451123944976e-05,0.00879194260225935,"KIAA0513","KIAA0513","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LOC113995727",735.905078835306,-0.740139133927948,0.175928751762291,17.0858612343798,3.57272962003789e-05,0.00879194260225935,"TEX2","LOC113995727 (TEX2)","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"PLCL1",1882.31384642022,-0.692353169038644,0.166522231090818,17.1452625466199,3.46271979506112e-05,0.00879194260225935,"PLCL1","PLCL1","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"SLC3A2",717.508581557079,-0.65553482934708,0.157500696385358,17.1494898489902,3.45502194936906e-05,0.00879194260225935,NA,"SLC3A2","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"SHISAL2A",163.711146133647,1.48210450375304,0.360362898797739,17.0246483803097,3.68977146989879e-05,0.00892863199524342,"SHISAL2A","SHISAL2A","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"NEFM",17314.9996650009,-1.15065621117035,0.276385235945864,16.8937576833873,3.95313730116391e-05,0.00925735491541917,"NEFM","NEFM","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"SPEF2",826.969165245988,1.38702253158727,0.331474488348557,16.8970407483217,3.94630580167943e-05,0.00925735491541917,"SPEF2","SPEF2","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"FBXO32",1835.75645104177,-1.33494368181361,0.312485836552897,16.8479951422615,4.04960852931083e-05,0.00933274067254984,"FBXO32","FBXO32","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"NACC2",1223.41018246086,-0.481949609635496,0.117353776985425,16.728439727359,4.31295953380524e-05,0.00978435304239348,"NACC2","NACC2","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"TP73",38.454264117619,2.70958611519772,0.680432087843586,16.5021888022489,4.85939444334991e-05,0.0108543919881534,"TP73","TP73","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"TMEM259",1151.64131556889,-0.492960963651817,0.121548918911982,16.429936972172,5.04816343382339e-05,0.0111051946811639,"TMEM259","TMEM259","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"IL7R",30.9406899014775,2.97485672715368,0.71878344402727,16.2700024699547,5.49266582445326e-05,0.0117276492801819,"IL7R","IL7R","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"MORN5",195.677205936849,2.03611359442554,0.510325892580172,16.2751282454141,5.47782701372963e-05,0.0117276492801819,"MORN5","MORN5","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"SPTAN1",43305.4677923652,-0.535336260216722,0.131807257181708,16.2146221856784,5.65558933149717e-05,0.0119005074643489,"SPTAN1","SPTAN1","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"PNPLA6",644.893216138813,-0.86313430639607,0.209776411252379,16.148799059352,5.8555685137939e-05,0.0121237890587409,"PNPLA6","PNPLA6","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"ZNF366",614.342697070873,-1.02626496817435,0.248828800981821,16.1252885632242,5.92870737082858e-05,0.0121237890587409,"ZNF366","ZNF366","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"MERTK",1317.58940153895,-1.28079323163156,0.316843003739071,16.0500053483901,6.16914527450374e-05,0.0124402528111833,"MERTK","MERTK","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LOC114000289",54.2354252232942,-2.088064102263,0.539835371178515,15.984272572182,6.3870889405413e-05,0.0127033074421533,"CDH1","LOC114000289 (CDH1)","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
