"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","n_p005","n_q01","Test","fdrtool"
"BCL2L1",7474.48416190283,0.44304860240812,0.247234710245589,3.24947009200076,0.0714465526022814,0.85169518554461,"BCL2L1","BCL2L1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"BLOC1S5",558.033452477001,-0.455700159138244,0.252611311860476,3.24712696241014,0.0715487687221466,0.85169518554461,"BLOC1S5","BLOC1S5","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"CCDC92",4288.69737900064,0.320755688883046,0.177755270892633,3.24277930734414,0.0717388452431596,0.85169518554461,"CCDC92","CCDC92","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"ELK4",287.008613124235,-0.414701201640424,0.230540298615414,3.25355201931404,0.0712688571947542,0.85169518554461,"ELK4","ELK4","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"GFOD2",274.124308509235,0.409452660228134,0.228833252881808,3.23911975385927,0.0718992579980086,0.85169518554461,"GFOD2","GFOD2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"GFRAL",113.089568410288,-1.18374872951814,0.642991489915261,3.25726206618054,0.0711077613743416,0.85169518554461,"GFRAL","GFRAL","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"IFFO2",2145.98315169776,0.301979651763284,0.166950504577562,3.24112795524627,0.0718111830080971,0.85169518554461,"IFFO2","IFFO2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113983177",54.0445695517641,-1.15798213643205,0.632891765693902,3.2513852488951,0.071363122495045,0.85169518554461,NA,"LOC113983177","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113991173",69.5846863980729,0.978519414812345,0.552286751321518,3.24391801823367,0.0716890093187826,0.85169518554461,"LOC113991173","LOC113991173","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113997636",1087.94737931969,0.348735286011989,0.193542386422835,3.25488563975691,0.0712109044101991,0.85169518554461,"CYB561A3","LOC113997636 (CYB561A3)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LRRC70",129.373734691261,-0.883798700827506,0.476763641210426,3.23935888349141,0.0718887642637126,0.85169518554461,"LRRC70","LRRC70","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"MCM5",683.974459118957,0.297101173480639,0.165309897113257,3.25549937908987,0.0711842511944302,0.85169518554461,"MCM5","MCM5","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"MPP5",475.02140382876,-0.396714978582424,0.218008847366655,3.24365418233162,0.0717005528492371,0.85169518554461,"MPP5","MPP5","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"SLC37A1",1688.53867534048,-0.418063994167321,0.229395971444483,3.24412689446538,0.071679871834601,0.85169518554461,"SLC37A1","SLC37A1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"ARHGEF7",361.350591738238,-0.640199208119606,0.349728112706829,3.23124714152894,0.0722456507932558,0.851736875704046,"ARHGEF7","ARHGEF7","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"CIT",1686.0594525041,-0.391822652947326,0.219404023454196,3.22868143414507,0.0723589274839493,0.851736875704046,"CIT","CIT","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"GADD45B",184.427777559967,-0.820322031147151,0.453226566265164,3.23353364353821,0.0721448613284255,0.851736875704046,"GADD45B","GADD45B","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"IFRD2",125.229378807712,0.66986925672572,0.377741805360131,3.22632337581648,0.0724632043877702,0.851736875704046,"IFRD2","IFRD2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113981956",471.58130374243,0.514374954468273,0.288951783106924,3.22634250058761,0.0724623580135527,0.851736875704046,"ACR","LOC113981956 (ACR)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC114000332",110.752239937454,-0.969988954004847,0.513786187160604,3.23050197745783,0.0722785303862259,0.851736875704046,"FOLH1","LOC114000332 (FOLH1)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"NCL",5200.63859821297,0.257322598965686,0.143837616078028,3.23293969146349,0.0721710283506445,0.851736875704046,"NCL","NCL","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"PSMD2",3114.76801612353,0.323964150543526,0.182003382108282,3.22771201932417,0.0724017769801594,0.851736875704046,"PSMD2","PSMD2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"RBP7",31.9602891722814,-2.5708125717209,1.3932853901718,3.23763803297187,0.0719643170327907,0.851736875704046,"RBP7","RBP7","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"RPL3",2904.36520765465,0.37331115668576,0.210481940587902,3.2313207533135,0.0722424036200344,0.851736875704046,"RPL3","RPL3","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"MUC1",47.1912839500833,-1.10845893566483,0.633061478467853,3.22455680624238,0.0725414303533414,0.851997417704855,"MUC1","MUC1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC114003180",159.599456201791,-0.609048290623391,0.344031259414147,3.22321003031894,0.0726011281595194,0.852040112562453,"LOC114003180","LOC114003180","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113998672",1403.42275367132,0.365840228209323,0.20486475015949,3.22187803928819,0.072660222434036,0.852075664006542,"NDUFC2","LOC113998672 (NDUFC2)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"ARGLU1",2201.08717984786,-0.466224793793734,0.255438972333765,3.21193602451086,0.0731029367679801,0.85266471152898,"ARGLU1","ARGLU1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"ASH1L",2226.56102122463,0.285946943847213,0.158536839006122,3.19774549848481,0.0737398565665061,0.85266471152898,"ASH1L","ASH1L","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"BOC",271.989706554491,0.454224921694819,0.255038164868993,3.20005959932922,0.0736355866500552,0.85266471152898,"BOC","BOC","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"CCDC103",660.718485033908,0.367750508262656,0.205005013704752,3.20379194536304,0.0734677460162454,0.85266471152898,"CCDC103","CCDC103","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"DISP1",143.369263335833,-0.523554777863902,0.290893183974257,3.21270661508549,0.0730685194073874,0.85266471152898,"DISP1","DISP1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"HYKK",110.743738133377,0.754957724715416,0.438200780944574,3.20536815097491,0.0733969886468051,0.85266471152898,"HYKK","HYKK","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"KIF5B",5395.19334629392,-0.481218536652127,0.262449553889974,3.20075475965783,0.0736042946845444,0.85266471152898,"KIF5B","KIF5B","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113987317",355.283042828631,0.604563974131122,0.34429054242823,3.20382547439556,0.073466240104304,0.85266471152898,NA,"LOC113987317","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113989593",415.122894059122,-0.330368389393164,0.183819516931851,3.2035823311076,0.073477161312922,0.85266471152898,"AKAP8","LOC113989593 (AKAP8)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113992013",1432.03253104828,0.51909918795645,0.292339106894206,3.20982838277502,0.0731971605421653,0.85266471152898,"SUN5","LOC113992013 (SUN5)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113998447",49.8465833698952,0.957057891099714,0.528472335124139,3.21672950066905,0.0728891248408662,0.85266471152898,NA,"LOC113998447","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC114000599",192.178748183634,-0.57601235471626,0.320209334078262,3.20807255282476,0.0732757557918727,0.85266471152898,"TMEM14C","LOC114000599 (TMEM14C)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC114002040",153.867283712277,0.844222524051607,0.485826017365874,3.19693477021886,0.0737764242440195,0.85266471152898,NA,"LOC114002040","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOXL1",164.696635060572,0.636465745130782,0.357083104434053,3.20581242614301,0.0733770579256186,0.85266471152898,"LOXL1","LOXL1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"MLIP",17.7680712183127,-2.62729119989637,1.57807388591851,3.20789544735591,0.0732836884925361,0.85266471152898,"MLIP","MLIP","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"NIPA1",459.468183716145,-0.502394859528591,0.277768209408409,3.2004516158554,0.0736179386525422,0.85266471152898,"NIPA1","NIPA1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"RPS8",4629.05151383873,0.274721486571056,0.155174281768346,3.19900853721921,0.073682926305332,0.85266471152898,"RPS8","RPS8","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"SLC25A25",2119.80754033967,-0.466951578457452,0.259617765217695,3.21442113383168,0.0729920051562688,0.85266471152898,"SLC25A25","SLC25A25","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"TRAPPC3",4766.51217952053,0.250586971303455,0.1412364074474,3.20570446196982,0.0733819007947184,0.85266471152898,"TRAPPC3","TRAPPC3","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"SNRPD1",597.595244148472,0.334859893438094,0.186478206839176,3.19436410893546,0.0738925019870695,0.853357329178938,"SNRPD1","SNRPD1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"SLC12A2",1619.91064768685,-0.407895589011556,0.225162207654954,3.18832336895571,0.0741660428704266,0.85586599813572,"SLC12A2","SLC12A2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"ADAM12",147.311847711467,-0.634926305155756,0.359220350060304,3.1650816686157,0.0752286732088434,0.858258958997076,"ADAM12","ADAM12","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"ATP11B",4021.62445724413,-0.35187801456306,0.194625737218305,3.16226186567701,0.0753587053126705,0.858258958997076,"ATP11B","ATP11B","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"CASS4",15.9140566909061,1.83533939926553,1.08356333253282,3.16907847647363,0.0750447776443054,0.858258958997076,"CASS4","CASS4","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"CCDC146",4477.75544213451,-0.726143203329538,0.388894330531655,3.17314102508192,0.0748583521039649,0.858258958997076,"CCDC146","CCDC146","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"CHIC2",365.127210958681,-0.60248899721615,0.335107045052285,3.17077505400519,0.0749668631355881,0.858258958997076,"CHIC2","CHIC2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"CHRNA5",301.733154425779,-0.884637142104339,0.495286663127243,3.1768024435377,0.0746907601111254,0.858258958997076,"CHRNA5","CHRNA5","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"CKMT2",23.0251985519237,1.38010129348511,0.780073025736861,3.15855662930332,0.0755299354852384,0.858258958997076,"CKMT2","CKMT2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"CTTNBP2NL",104.801859269039,-0.604673986576017,0.342481940294013,3.15668398933747,0.0756166348454914,0.858258958997076,"CTTNBP2","CTTNBP2NL","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"DLG3",4277.79328457113,0.31245522943499,0.176859504275155,3.16221474717383,0.0753608801808058,0.858258958997076,"DLG3","DLG3","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"FAM135A",2748.23792453274,-0.537809985891791,0.303028589018885,3.15581595990528,0.0756568590860874,0.858258958997076,"FAM135A","FAM135A","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"HPGDS",42.5962198409681,-2.09924817854,1.16113001755841,3.17938252305726,0.0745729056747057,0.858258958997076,"HPGDS","HPGDS","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"IPO4",34.3505156996541,-0.98748122016744,0.55821670947586,3.15548374662286,0.0756722598405107,0.858258958997076,NA,"IPO4","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113988597",382.244259581188,-1.04805140892145,0.546167301131993,3.16579671131186,0.0751957381327457,0.858258958997076,"PRUNE2","LOC113988597 (PRUNE2)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113988615",614.57963039903,0.329249253331185,0.18452327890741,3.15680545915056,0.0756110078017608,0.858258958997076,"ZNF638","LOC113988615 (ZNF638)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113992164",34.9156621190059,-3.5027186778084,1.45913808240897,3.17882655540338,0.0745982846106544,0.858258958997076,"DDB1","LOC113992164 (DDB1)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"MBOAT1",79.8098684822921,0.879445023916532,0.501836313357722,3.16453138519975,0.0752540299772898,0.858258958997076,"MBOAT1","MBOAT1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"MED13",431.882577729315,-0.371294803080987,0.208740706415846,3.15961086170246,0.0754811737057902,0.858258958997076,"MED13","MED13","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"PKN2",947.832436688038,-0.414822500222802,0.230522795458497,3.17088295902812,0.0749619105892714,0.858258958997076,"PKN2","PKN2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"PPM1K",1935.77172728525,-0.391797653827844,0.220795972964096,3.16182130244047,0.0753790432042222,0.858258958997076,"PPM1K","PPM1K","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"PRKCI",680.97900331369,-0.36546102829004,0.203921424444346,3.17525790941349,0.0747614079846678,0.858258958997076,"PRKCI","PRKCI","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"PTRH1",599.381073560155,0.423043061625876,0.239344828334304,3.15987927664696,0.0754687640192267,0.858258958997076,"PTRH1","PTRH1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"WDR60",1222.84288130714,-0.632853033792413,0.341061307294568,3.17301043864532,0.0748643368162678,0.858258958997076,"WDR60","WDR60","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"ZNF346",4522.41232095509,0.298708153302034,0.167671660990858,3.16878104769086,0.0750584458781089,0.858258958997076,"ZNF346","ZNF346","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"COMTD1",184.116231648085,-1.3167138917007,0.783584246732932,3.15352994594667,0.0757629023998241,0.858646227198007,"COMTD1","COMTD1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"TICRR",4725.59765895724,0.333547959458728,0.187613733566804,3.15038799303022,0.0759089116442021,0.859659939767946,"TICRR","TICRR","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"ATP10B",675.002011186133,0.481630889060231,0.2704339701951,3.14605629003717,0.0761107057445669,0.860662578799054,"ATP10B","ATP10B","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113981957",8835.76406871261,0.31492805803169,0.176442041518873,3.14606141339326,0.0761104667306511,0.860662578799054,"HSF5","LOC113981957 (HSF5)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113984918",69.8700544262717,-0.948655831509933,0.556744130788265,3.14476312151653,0.0761710602303429,0.860704664223607,NA,"LOC113984918","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"ABCC2",191.83793891031,-1.92936143774415,1.098953897276,3.0964639017937,0.0784625511596318,0.861717011611806,"ABCC2","ABCC2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"ADA2",305.85120958575,0.489665573626829,0.273057854542143,3.11856443816581,0.0774049485568515,0.861717011611806,"ADA2","ADA2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"ADGRG2",998.052722792351,-0.582119273636665,0.328858156517031,3.10630829249035,0.0779895475956621,0.861717011611806,"ADGRG2","ADGRG2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"BTBD7",939.338691676909,-0.450953890079344,0.252482343740605,3.11307679679618,0.0776661153637641,0.861717011611806,"BTBD7","BTBD7","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"CDK2",228.123413682383,0.484789855080561,0.274835166296723,3.10084178079376,0.0782518224959746,0.861717011611806,"CDK2","CDK2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"CNNM2",750.283414479315,-0.389970041311037,0.219431630130459,3.132757319587,0.0767338553389802,0.861717011611806,"CNNM2","CNNM2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"CPT1A",496.479118250094,-0.588853826085008,0.336238587315598,3.09544163046479,0.0785118460030276,0.861717011611806,"CPT1A","CPT1A","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"DENND1B",1908.91671444235,-0.554360725501147,0.306755266795216,3.10843528969099,0.077887753355802,0.861717011611806,"DENND1B","DENND1B","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"DHDDS",2224.56979099848,0.37675752040811,0.214914023908058,3.13037584405217,0.0768460221498006,0.861717011611806,"DHDDS","DHDDS","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"ELN",62.6255317704562,-0.886402752697317,0.511517603635123,3.09712812852054,0.078430539410406,0.861717011611806,"ELN","ELN","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"FAP",27.377668023763,-1.1712120166587,0.656049180577406,3.09749230343566,0.0784129943295324,0.861717011611806,"FAP","FAP","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"GREB1L",632.82215334202,-0.33757389449433,0.192045071330963,3.1035599386361,0.0781212909477571,0.861717011611806,"GREB1","GREB1L","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"IPP",388.210192160216,0.369951453992058,0.210534920363049,3.09865308226128,0.0783570989620629,0.861717011611806,"IPP","IPP","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113983677",109.608919848428,-1.00122058444292,0.580225038514388,3.13647073772634,0.0765593055945161,0.861717011611806,"PAMA-U","LOC113983677 (PAMA-U)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113983742",127.358737263058,-0.727167735751475,0.397514898558186,3.09620821019575,0.0784748777126225,0.861717011611806,"LOC113983742","LOC113983742","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113984055",54.2667505116601,-1.36052412845847,0.727848974469928,3.1219307648621,0.0772452066956576,0.861717011611806,NA,"LOC113984055","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113985260",15.7270149461082,-1.40556148316917,0.785532867271323,3.11191237020515,0.0777216543922811,0.861717011611806,"LOC113985260","LOC113985260","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113985272",153.931593848259,0.540751158541411,0.309718636982052,3.12948980704222,0.0768877992363352,0.861717011611806,"BLOC1S1","LOC113985272","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113996925",28.1040130493461,1.13703989493983,0.637107643928435,3.12078372014952,0.0772995973862494,0.861717011611806,"BOP1","LOC113996925 (BOP1)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113997328",234.651129411924,-0.681852293327727,0.390971235482477,3.10925369840187,0.0778486238997183,0.861717011611806,"ANKRD26","LOC113997328 (ANKRD26)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC113997892",38.9434637075373,-1.33625210278684,0.734746556404686,3.10547308165009,0.0780295584217122,0.861717011611806,"LOC113997892","LOC113997892","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC114000824",90.786284093485,2.85311833366563,1.63435399627193,3.10140304478635,0.0782248502184714,0.861717011611806,"CIB1","LOC114000824 (CIB1)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LOC114003386",317.416248300057,-0.453337337076091,0.259131254977392,3.12374655320987,0.0771591896053886,0.861717011611806,"KIAA1328","LOC114003386 (KIAA1328)","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LPAR6",36.687200673513,-1.73646989712223,0.988782712645105,3.13647292175676,0.0765592030595839,0.861717011611806,"LPAR6","LPAR6","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"MED18",197.963871730831,0.512298158547444,0.28610471139436,3.11617336111178,0.0775186278941724,0.861717011611806,"MED18","MED18","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"NMUR2",76.0519296719906,0.949267166896611,0.516159143507138,3.13252451067038,0.0767448128025792,0.861717011611806,"NMUR2","NMUR2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"NOS3",45.22591254085,-1.08698524437745,0.616350141770034,3.10043339494479,0.0782714543063722,0.861717011611806,"NOS3","NOS3","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"NUP88",3044.84384805082,0.290369516425842,0.164376446959853,3.1349286973589,0.0766317375239366,0.861717011611806,"NUP88","NUP88","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"PLXNB1",433.316011327515,-0.276859192290998,0.157288602023652,3.09608950838769,0.0784806008780764,0.861717011611806,"PLXNB1","PLXNB1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"RNF185",3112.9926785521,0.315370973337917,0.179417281361494,3.10233912415785,0.0781798879589138,0.861717011611806,"RNF185","RNF185","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"RPS6KA3",524.631254152821,-0.608494925273978,0.339719561303564,3.09509380201396,0.0785286262062344,0.861717011611806,"RPS6KA3","RPS6KA3","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"SLC25A39",455.8540005918,0.447743632089017,0.257359734174689,3.11228829601961,0.0777037193906524,0.861717011611806,"SLC25A39","SLC25A39","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"SPAG8",2880.4692742651,0.485439876451925,0.275917729099786,3.11882618950708,0.0773925149701937,0.861717011611806,"SPAG8","SPAG8","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"STAM",440.481084357328,-0.416813651737095,0.230736755724603,3.1409891357266,0.0763474932792994,0.861717011611806,"STAM","STAM","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"TADA3",635.630097187387,0.517921309806254,0.291319727911838,3.13935545761402,0.0764240036120182,0.861717011611806,"TADA3","TADA3","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"TEX30",2470.0927760736,-0.452561545226349,0.249150482347989,3.11442425520124,0.0776018996658551,0.861717011611806,"TEX30","TEX30","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"TFB1M",1140.97495349946,-0.340241522238934,0.193449386400409,3.10400410888306,0.0780999832650277,0.861717011611806,"TFB1M","TFB1M","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"TRIM3",246.378586327541,0.511380769099375,0.295853047302416,3.11220780919729,0.0777075589525005,0.861717011611806,"TRIM2","TRIM3","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"TUBGCP2",750.809477900527,0.345960193526366,0.194000853038821,3.11955342032371,0.0773579816780274,0.861717011611806,"TUBGCP2","TUBGCP2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"WSCD1",182.392175715955,0.568421488480795,0.328644373656508,3.12674118134413,0.0770175538163366,0.861717011611806,"WSCD1","WSCD1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"FOXS1",25.7664679467642,1.25329161670004,0.729180299280363,3.08254143162912,0.0791367792066707,0.862199120288676,"FOXS1","FOXS1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"GLB1L2",4528.12049111302,-0.244391504551307,0.137684388948979,3.08941000781357,0.0788033759490367,0.862199120288676,"GLB1","GLB1L2","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"JPH1",244.788083661994,-0.425045884697121,0.242453757820942,3.08694010554052,0.0789230914097572,0.862199120288676,"JPH1","JPH1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"LRRC8D",764.69619207648,-0.369022538593928,0.206514074309317,3.09294978326457,0.078632144881492,0.862199120288676,"LRRC8D","LRRC8D","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"MFAP1",1271.22305432592,0.313889728666445,0.180460343158815,3.09097408590486,0.0787276666704321,0.862199120288676,"MFAP1","MFAP1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"NTHL1",102.527604667787,0.563381323680572,0.326205295836217,3.0834235642613,0.0790938752556924,0.862199120288676,"NTHL1","NTHL1","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"RPL7A",5779.46550416824,0.363238198928936,0.209213651963011,3.08393668624322,0.079068930262131,0.862199120288676,"RPL7A","RPL7A","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
"SLC7A6OS",1398.58154053319,0.810254274076206,0.462930898382485,3.08247786423655,0.0791398718780565,0.862199120288676,"SLC7A6OS","SLC7A6OS","GON","~ Year + Status + mean_T + Status:mean_T",931,12,"LRT_full_interaction","no"
