"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
593.367061984542,-0.409368902847559,0.170196114803098,-2.40527760178992,0.016160184825213,0.310422853277886,"A2M"
6.68331602142933,0.0829682172681426,0.527263468923635,0.157356278517674,0.874964068805877,0.989511814992855,"A2ML1"
10.2079753859469,0.455519060360016,0.486017021722603,0.937249190873002,0.348630391886057,0.864155306088855,"A4GNT"
480.008687117689,0.0623734902169205,0.195210239307637,0.319519562283945,0.749332559657535,0.96998388104397,"AAAS"
3419.44834093887,0.015919548466355,0.0951412793128218,0.167325356368312,0.86711405388662,0.988031945376638,"AACS"
556.982476721688,-0.0224458195503216,0.0924592113850013,-0.242764557625923,0.808187793229579,0.97947595354844,"AADAT"
2137.06292336366,-0.0452424999697373,0.0829068346961102,-0.545702898145501,0.58527017945436,0.943514665609597,"AAGAB"
6798.01954422369,0.00106763852011753,0.0636979427515069,0.0167609576384988,0.986627316809551,0.998071475488082,"AAK1"
240.100446495929,-0.178498098672991,0.161926254121533,-1.10234192497913,0.270313049103791,0.819385750407529,"AAMDC"
1113.12734015057,-0.0199385731600768,0.0720062386643146,-0.276900634305151,0.781856405527368,0.974949930414772,"AAMP"
599.856114404372,0.00591665719557099,0.0723480406933364,0.0817804758618147,0.934821282065496,0.994454908749398,"AAR2"
4072.68154228012,-0.132054935138557,0.0831671335303668,-1.58782597803902,0.112325695433338,0.653863172087875,"AARS"
343.309724557161,0.0675897323503447,0.0808480754048428,0.836009169196576,0.403149744759214,0.88738252593492,"AARS2"
425.099968421001,0.296265883918479,0.121709867421278,2.43419773758363,0.014924839276298,0.300121889278203,"AASDH"
178.441847786381,0.0702030638794545,0.170167432282935,0.412552877701821,0.679934231837727,0.959430890654124,"AASDHPPT"
179.090949810662,0.0454459889928515,0.123801834032105,0.367086556900815,0.713554454437308,0.960818266643266,"AASS"
191.388917823121,0.0383771866369688,0.11181942435134,0.343206798457363,0.731442890533836,0.96645872909137,"AATF"
4307.84568516588,0.158759086717869,0.0616302340860708,2.57599356991166,0.00999525050611316,0.253594129793381,"AATK"
8506.49497088381,-0.152438845681035,0.0765319461300815,-1.99183286704789,0.0463893987694957,0.468140904483714,"ABAT"
815.611630907932,0.104122247048706,0.204673509462212,0.508723612167943,0.610945969246907,0.947177166490959,"ABCA1"
139.528181160999,0.298078916847139,0.237993500231766,1.25246662852918,0.21039988103385,0.772936677232173,"ABCA12"
5475.19308550415,0.128488319769402,0.0947789772134494,1.35566265375535,0.175206527140634,0.744273415896189,"ABCA2"
3967.7110708651,-0.00670918465621014,0.0775401919703494,-0.0865252520754098,0.931048883090102,0.9935163075941,"ABCA3"
29.6830065512382,-0.18957348398285,0.443101512393077,-0.427833078156319,0.668772652444866,0.957549469634537,"ABCA4"
2594.81673348297,0.0545625642689812,0.145750527672265,0.374355860938431,0.708139577266601,0.960760121994995,"ABCA5"
175.100698208413,0.196602920140938,0.134581071620387,1.46085120124095,0.144056281006114,0.70382765319387,"ABCA7"
206.459178774161,0.130230225611007,0.126884343685579,1.02636954117617,0.304717429497456,0.838669648699915,"ABCB10"
5.77935316715087,-0.52656973235101,0.497817581025949,-1.05775639997648,0.29016651490279,NA,"ABCB5"
307.360628390979,0.26456914307169,0.109329234126573,2.41993045305149,0.0155234757141125,0.304643771782685,"ABCB6"
1338.76414157128,-0.000802833789875293,0.0795948646081386,-0.0100865023620281,0.991952271952396,0.999387663885765,"ABCB7"
173.492664377826,0.0801443464338272,0.123795689585283,0.647392059467593,0.517378233744153,0.928727306720997,"ABCB8"
194.575407172001,-0.0876897208289408,0.101699315894498,-0.862244942924779,0.388552742890294,0.880727745273318,"ABCB9"
230.89092288431,0.446213272711195,0.128356382765793,3.47636216521763,0.000508265414674836,0.0549351378432576,"ABCC10"
127.369342006665,0.153158122457303,0.274475002246654,0.558003902736721,0.576841719171457,0.940043476626108,"ABCC2"
52.2077253881009,-0.11923596744619,0.297149826162025,-0.401265479392119,0.688224676346394,0.960715667297665,"ABCC3"
754.80092548527,-0.291315567845929,0.136346364503616,-2.13658478468785,0.0326317782452347,0.409900926189634,"ABCC4"
7506.24830488594,-0.110127777187125,0.127152953469071,-0.866104751659686,0.386432719676473,0.880436784651799,"ABCC5"
564.50296898316,-0.12346623118781,0.158362261406586,-0.779644279458839,0.435600284906256,0.906450544533072,"ABCC8"
198.839966799231,0.0449759077299403,0.111883481628347,0.401988810817853,0.687692260969748,0.960715667297665,"ABCC9"
1608.72883260092,-0.0162315545761554,0.0953851520858342,-0.170168566293726,0.864877571606132,0.98792781353903,"ABCD2"
1104.295885441,-0.171685104903707,0.0527348257583553,-3.25563045738337,0.00113140905346869,0.0802628303772591,"ABCD3"
278.297712454877,0.110210853645412,0.121279350094291,0.908735523069067,0.363489748311663,0.869417099920308,"ABCD4"
1285.6482875591,-0.0686782946760827,0.0553579831626915,-1.24062132961463,0.214745668652155,0.778013615031499,"ABCE1"
1459.39261316485,-0.0276478565880919,0.0692272763530009,-0.39937807818859,0.689614644196836,0.960715667297665,"ABCF2"
1361.74841821168,0.0680107049583678,0.0699156123300157,0.972754191686738,0.330675484588337,0.852897008476434,"ABCF3"
543.625451049117,0.295535243498489,0.142315986716171,2.0766131080403,0.0378372821019919,0.433420721088026,"ABCG1"
1076.33013141457,-0.0724380594662139,0.124017818255016,-0.584093967185106,0.559157093421462,0.938038064707276,"ABCG4"
148.687407003449,0.103188709300075,0.135015387863591,0.764273694523834,0.444704158062714,0.909061759060212,"ABHD10"
86.4915105962742,0.0670384747622032,0.200191417469657,0.334871872178857,0.737721741027842,0.967116690964137,"ABHD11"
1734.37328301819,0.025134292969647,0.0485207405785015,0.518011321962045,0.60445036992051,0.947036782420437,"ABHD12"
422.279374336681,0.213095246459146,0.121261409414301,1.7573212078633,0.0788630749088226,0.580858796685676,"ABHD12B"
122.570760072003,-0.104930941660353,0.116152232060532,-0.903391521616807,0.366318138152861,0.870322730066987,"ABHD13"
40.7615143222467,-0.319207996100511,0.346170036859886,-0.922113303034692,0.356469478651639,0.867008510230514,"ABHD14A"
22.808499254881,0.420979735365436,0.312981695052387,1.34506184233865,0.178605264336385,0.746486395221669,"ABHD15"
879.586574220942,-0.020232620758933,0.0982188836579208,-0.205995222155036,0.836794643441274,0.98474137663766,"ABHD17A"
434.122885882717,-0.129843283405223,0.0806421318631639,-1.61011719811109,0.107372273245234,0.648520009715572,"ABHD17B"
333.329048377163,-0.0928391028272942,0.0771982979623948,-1.20260556615534,0.229128992701944,0.789798202543713,"ABHD17C"
448.106158057675,0.070426694506899,0.08499897841914,0.828559305261489,0.40735382348575,0.8895733451007,"ABHD18"
3563.47228282157,-0.181186638761037,0.0803644243880615,-2.25456276381858,0.0241607869218587,0.363384094340115,"ABHD2"
2435.26419850708,-0.175610510881002,0.0558728975928398,-3.14303568361035,0.00167205455196331,0.0990105030150173,"ABHD3"
443.937099268419,-0.0723671930689289,0.0944279771509426,-0.76637449252196,0.443453505633193,0.908201905920202,"ABHD5"
3543.61495582354,-0.0177287203853299,0.0592462800759106,-0.299237696655631,0.764758688473362,0.972852628050369,"ABHD6"
2073.59437664643,0.0361902119728591,0.0733122418265398,0.493644868458488,0.621557007274631,0.947641334560748,"ABHD8"
5146.50341277699,-0.219556652002601,0.0578879657052255,-3.79278576000784,0.000148966671106256,0.026683654961908,"ABI1"
5071.29656230659,0.0200311088939168,0.0826992728597535,0.242216263834469,0.808612593495109,0.97947595354844,"ABI2"
15.7140564797361,-0.808756260668345,0.33245979613847,-2.43264379651938,0.0149890384559615,0.300121889278203,"ABI3"
98.4029316439618,-0.387315100951952,0.375635491146395,-1.0310929347222,0.302497240703812,0.836367468519639,"ABI3BP"
480.254467903859,-0.087621652078898,0.0871403237383991,-1.00552360055425,0.31464479113555,0.844997743617914,"ABL1"
972.517732136236,-0.0812318123113244,0.0745337659143048,-1.08986593277362,0.275772205197982,0.822766970585774,"ABL2"
933.137051936443,-0.099502330391663,0.117736857079082,-0.845124737148611,0.398041198135099,0.883666308283851,"ABLIM1"
2036.99883748116,0.248289748942718,0.121881965841915,2.03713278849439,0.0416367369182735,0.450227600302958,"ABLIM2"
1006.72635841967,0.157561031153683,0.0883870489903047,1.78262576874771,0.0746472422237679,0.570083235713489,"ABLIM3"
8623.24412329533,-0.0212171318948549,0.0493059631874931,-0.430315737148743,0.666965980994937,0.957549469634537,"ABR"
61.8900803351147,-0.584765804651531,0.266222440761888,-2.19653085208752,0.02805396940378,0.385439483754714,"ABRACL"
86.3228270741688,0.0204676906413142,0.177845068337104,0.115087198271463,0.908376006777849,0.992519955988693,"ABRAXAS1"
256.048357483346,-0.100872599832253,0.121043229889193,-0.833360113775842,0.40464166264623,0.887479704312799,"ABRAXAS2"
2529.71998660418,0.0169071881054842,0.0508628988101304,0.332407088486997,0.739581886736874,0.967784534466205,"ABTB1"
368.966593214956,-0.140977531634377,0.138594245930398,-1.01719613745853,0.309060133140932,0.842143317723818,"ABTB2"
779.124335342162,-0.0507703025555176,0.0830409115749431,-0.611389032136265,0.540942061901952,0.933128892666825,"ACAA1"
