"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"CNN3",2181.21810558546,-0.0608116359170785,0.0788761385825636,-0.770976330863661,0.440720961191001,0.977583736428277,"CNN3","CNN3","LS","~ mean_T","yes"
"COL4A2",457.200293218226,0.0765061098231193,0.0995483987899781,0.768531797126418,0.442171307396876,0.977583736428277,"COL4A2","COL4A2","LS","~ mean_T","yes"
"CRNKL1",725.53369180225,-0.0825125996495481,0.107059562689038,-0.770716763426465,0.44087483348352,0.977583736428277,"CRNKL1","CRNKL1","LS","~ mean_T","yes"
"CTDSPL2",813.994700224345,-0.0469426991667686,0.0610244221386929,-0.769244468388079,0.441748196459121,0.977583736428277,"CTDSPL2","CTDSPL2","LS","~ mean_T","yes"
"CUNH17orf58",77.7400070838358,-0.121207974017122,0.157983639751526,-0.767218518371626,0.442951604418706,0.977583736428277,"CUNH17orf58","CUNH17orf58","LS","~ mean_T","yes"
"EIF4E1B",30.6093981577158,-0.154525339251581,0.201064977641422,-0.768534336830953,0.44216979916977,0.977583736428277,"EIF4E1B","EIF4E1B","LS","~ mean_T","yes"
"ELF3",11.7121254933513,0.306721557847246,0.398263852452288,0.770146615010689,0.441212927108282,0.977583736428277,"ELF3","ELF3","LS","~ mean_T","yes"
"EPHA5",2060.35738717089,-0.101127338935139,0.131621029969051,-0.768322045184707,0.442295880694998,0.977583736428277,"EPHA5","EPHA5","LS","~ mean_T","yes"
"FAM72A",20.9812327821521,0.28577587689379,0.372084002222157,0.768041289566555,0.44246265504708,0.977583736428277,"FAM72A","FAM72A","LS","~ mean_T","yes"
"FRMPD4",1400.62947928179,-0.0843680153941374,0.109740966968864,-0.768792345506441,0.44201659366471,0.977583736428277,"FRMPD4","FRMPD4","LS","~ mean_T","yes"
"HSF2BP",72.0668022966516,-0.130229499645117,0.169609694323115,-0.767818727371938,0.442594886918928,0.977583736428277,"HSF2BP","HSF2BP","LS","~ mean_T","yes"
"ISYNA1",1629.22729138792,-0.135176240350803,0.175761641608828,-0.769088403553084,0.441840831888362,0.977583736428277,"ISYNA1","ISYNA1","LS","~ mean_T","yes"
"KREMEN1",187.0550263108,0.115034797907624,0.149785023037561,0.767999333810409,0.442487580679431,0.977583736428277,"KREMEN1","KREMEN1","LS","~ mean_T","yes"
"LCP2",10.5432772824479,-0.255812311327073,0.333310439929291,-0.767489645332864,0.442790447312287,0.977583736428277,"LCP2","LCP2","LS","~ mean_T","yes"
"LEMD3",413.089410178619,0.075653000579142,0.0985335020681485,0.767789624759489,0.442612179454974,0.977583736428277,"LEMD3","LEMD3","LS","~ mean_T","yes"
"LOC113984539",257.4418165229,0.15259097742545,0.198945291455818,0.766999692774018,0.443081698190407,0.977583736428277,NA,"LOC113984539","LS","~ mean_T","yes"
"LOC113990070",8.96604668719013,0.28625901090796,0.372006763649163,0.76949947925659,0.44159685354825,0.977583736428277,"PPP1R3E","LOC113990070 (PPP1R3E)","LS","~ mean_T","yes"
"LOC113991709",14.2359981166772,-0.2257663693935,0.293798343429486,-0.768439899143563,0.442225883847235,0.977583736428277,NA,"LOC113991709","LS","~ mean_T","yes"
"LOC113992640",241.302083086259,-0.151363531029177,0.197319143422314,-0.767100081643977,0.443022013399661,0.977583736428277,"ZNF282","LOC113992640 (ZNF282)","LS","~ mean_T","yes"
"LOC113995241",101.352462546799,-0.277967942893536,0.362532161905755,-0.766740091230298,0.443236061945298,0.977583736428277,"LOC113995241","LOC113995241","LS","~ mean_T","yes"
"LOC113997212",35.253954035521,-0.184586674480354,0.240657254467026,-0.767010638798943,0.443075190161996,0.977583736428277,"ANKRD26","LOC113997212 (ANKRD26)","LS","~ mean_T","yes"
"LOC113999916",13.4967682394766,-0.274428039052464,0.356165609380899,-0.770506842391339,0.440999297768611,0.977583736428277,"ADAM33","LOC113999916 (ADAM33)","LS","~ mean_T","yes"
"LOC114003793",89.1852438023786,-0.118582420636053,0.154349730302898,-0.768270993433842,0.442326203762228,0.977583736428277,NA,"LOC114003793","LS","~ mean_T","yes"
"MSANTD4",963.213657058392,-0.0931906289698153,0.121411554624253,-0.767559803168847,0.44274875115181,0.977583736428277,"MSANTD4","MSANTD4","LS","~ mean_T","yes"
"MTX1",269.955325584371,-0.104724294945565,0.13627121613063,-0.768499011890934,0.442190777477498,0.977583736428277,"MTX1","MTX1","LS","~ mean_T","yes"
"MYCN",401.160494987859,-0.131542440056412,0.171108133935117,-0.768767895664694,0.442031110673092,0.977583736428277,"MYCN","MYCN","LS","~ mean_T","yes"
"PIK3R5",68.055335294978,-0.193926239651058,0.251783406546215,-0.770210564354495,0.441174998245084,0.977583736428277,"PIK3R5","PIK3R5","LS","~ mean_T","yes"
"PUDP",178.610417843307,0.128264648204931,0.166892851216016,0.768544891350157,0.442163531302133,0.977583736428277,"PUDP","PUDP","LS","~ mean_T","yes"
"RBM10",402.257390122374,0.0988045672397697,0.128239468408209,0.770469251519798,0.441021587898505,0.977583736428277,"RBM10","RBM10","LS","~ mean_T","yes"
"RFXANK",540.963409119178,-0.0673324927245147,0.0873647274435194,-0.770705692043103,0.440881397314694,0.977583736428277,"RFXANK","RFXANK","LS","~ mean_T","yes"
"RNF150",3563.15469706056,0.109421334470988,0.142435739602837,0.768215440703963,0.442359201614762,0.977583736428277,"RNF150","RNF150","LS","~ mean_T","yes"
"RUNDC3B",2265.58478573512,0.0721798984298232,0.0937798087046412,0.769674191351288,0.441493183199198,0.977583736428277,"RUNDC3B","RUNDC3B","LS","~ mean_T","yes"
"SERPINF2",43.2777214590588,0.213757757206415,0.278489680809813,0.767560782090148,0.442748169375808,0.977583736428277,"SERPINF2","SERPINF2","LS","~ mean_T","yes"
"SLK",2850.54201784903,0.0769676795922216,0.100072453269234,0.76911954366851,0.441822347157004,0.977583736428277,"SLK","SLK","LS","~ mean_T","yes"
"SRP72",1096.33551008398,-0.0459003164393884,0.0598600244609784,-0.766794147725581,0.443203916446064,0.977583736428277,"SRP72","SRP72","LS","~ mean_T","yes"
"TMEM53",362.06016785581,-0.0906404584689166,0.118050434134838,-0.767811309913407,0.442599294275876,0.977583736428277,"TMEM53","TMEM53","LS","~ mean_T","yes"
"ULK2",3908.82132283153,0.0811444599075774,0.105658644011925,0.767986951435976,0.442494937118243,0.977583736428277,"ULK2","ULK2","LS","~ mean_T","yes"
"ZDHHC3",414.959389250411,-0.0942864308966144,0.122455013702837,-0.769967909402392,0.441318928726354,0.977583736428277,"ZDHHC3","ZDHHC3","LS","~ mean_T","yes"
"RFC5",174.578696090745,-0.135740720343074,0.177097690167542,-0.766473691523916,0.443394499956401,0.977763732232726,"RFC5","RFC5","LS","~ mean_T","yes"
"ZDHHC22",145.4678598376,0.21584354544346,0.28163792257563,0.766386655140513,0.443446270807625,0.977763732232726,"ZDHHC22","ZDHHC22","LS","~ mean_T","yes"
"ACOT12",45.1486925043915,0.162906169352932,0.212740337089161,0.765751204411494,0.443824353295762,0.977931760009384,"ACOT12","ACOT12","LS","~ mean_T","yes"
"ITPRID2",1237.54038215523,0.0616734186080971,0.0805195290882406,0.765943607798673,0.443709857092294,0.977931760009384,"ITPRID2","ITPRID2","LS","~ mean_T","yes"
"LOC113990786",27.4917742907542,0.21813703634699,0.284821535977464,0.765872691467577,0.443752056312709,0.977931760009384,NA,"LOC113990786","LS","~ mean_T","yes"
"MTA1",847.45796103013,-0.0449169519716412,0.0586544755688537,-0.765788996253385,0.44380186263872,0.977931760009384,"MTA1","MTA1","LS","~ mean_T","yes"
"TMEM158",452.512249871031,-0.152050164532108,0.198560426589859,-0.765762680628094,0.443817523508182,0.977931760009384,"TMEM158","TMEM158","LS","~ mean_T","yes"
"IRF4",27.4337217994151,-0.213312909169727,0.278744539561861,-0.765263095395588,0.444114894910785,0.978033646417306,"IRF4","IRF4","LS","~ mean_T","yes"
"LOC113992380",262.370250859792,-0.193843901165759,0.25329005014073,-0.765304049875065,0.444090513027522,0.978033646417306,"CADNL","LOC113992380 (CADNL)","LS","~ mean_T","yes"
"RHEBL1",17.5790858215005,0.249631116497167,0.326134422998878,0.76542400584935,0.444019102707713,0.978033646417306,"RHEBL1","RHEBL1","LS","~ mean_T","yes"
"STARD7",905.886891834232,-0.0419819751726973,0.0548545468058209,-0.76533264090776,0.444073492064744,0.978033646417306,"STARD7","STARD7","LS","~ mean_T","yes"
