"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","n_p005","n_q01","Test","design","fdrtool"
"FOS",1787.85728009933,-2.05441445519168,0.538691549128463,12.7888174411721,0.000348697474179856,1.08272797065791e-14,"FOS","FOS","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"FRMPD1",183.453392948701,1.39030652142905,0.597740677079223,5.64540114047345,0.0175012118793228,1.08272797065791e-14,"FRMPD1","FRMPD1","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"FXYD2",322.14442330938,-1.88324663350921,0.6337076257578,9.40874646939541,0.00215952812924943,1.08272797065791e-14,"FXYD2","FXYD2","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"GAB1",1325.53443589929,0.605387052679506,0.248783008711123,5.94748501123516,0.0147382987536017,1.08272797065791e-14,"GAB1","GAB1","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"GADD45B",395.175190302494,-1.09712572382269,0.404207966304735,7.39348159232138,0.00654606596638574,1.08272797065791e-14,"GADD45B","GADD45B","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"GAS2L2",30.3923226659645,-6.79545577158197,2.21803456744476,5.55944203403745,0.0183812717711272,1.08272797065791e-14,"GAS2L2","GAS2L2","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"GPC3",419.029574108524,1.60205384176499,0.578084924952568,8.27104533279825,0.00402823069599322,1.08272797065791e-14,"GPC3","GPC3","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"GPC6",327.491984633125,1.28291490685489,0.485731051113868,6.6042841589918,0.0101733694241908,1.08272797065791e-14,"GPC6","GPC6","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"GPLD1",968.979112783477,0.644170186216456,0.270512062575007,5.45242446243842,0.0195411896165714,1.08272797065791e-14,"GPLD1","GPLD1","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"GPR12",545.222326819109,0.980444767397606,0.38420116161926,6.42006922265813,0.0112837762715152,1.08272797065791e-14,"GPR12","GPR12","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"GPR155",1006.72127642737,0.811533084596531,0.336236210427048,5.52347428283198,0.0187629588943443,1.08272797065791e-14,"GPR155","GPR155","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"GPRC5B",3052.24850674121,0.595649923827816,0.239878947090218,6.01101522949395,0.0142168456167395,1.08272797065791e-14,"GPRC5B","GPRC5B","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"HEATR5A",938.003286861149,0.892369263614206,0.377541833217903,5.54581121097169,0.0185249684016812,1.08272797065791e-14,"HEATR5A","HEATR5A","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"HSPA12A",5154.9423006518,0.757024186623769,0.253608523661706,9.18480002807058,0.00244033193340208,1.08272797065791e-14,"HSPA12A","HSPA12A","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"HTR2C",472.21847938699,-1.71522225654108,0.698461982311203,6.50572354172039,0.010752780010798,1.08272797065791e-14,"HTR2C","HTR2C","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"IAPP",515.873179355569,-0.855612859541243,0.327499095111733,6.66907952564988,0.00980998410501324,1.08272797065791e-14,"IAPP","IAPP","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"IFI35",104.990816649071,-2.56182963692244,0.94786572414214,6.47736254483834,0.0109256987040601,1.08272797065791e-14,"IFI35","IFI35","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"IQSEC1",8051.68141395918,0.620418667442296,0.233653595919943,7.19194113981391,0.00732317171838407,1.08272797065791e-14,"IQSEC1","IQSEC1","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"ITGB8",2542.06121682584,0.75455677293589,0.317497591270261,5.46757436153339,0.0193724950000537,1.08272797065791e-14,"ITGB8","ITGB8","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
