,PFT1_GCT_run2,PFT10_GCT_run1,PFT11_GCT_run1,PFT12_GCT_run1,PFT2_GCT_run1,PFT3_GCT_run2,PFT4_GCT_run1,PFT5_GCT_run1,PFT6_GCT_run1,PFT7_GCT_run2,PFT8_GCT_run1,PFT9_GCT_run2
NAB2,180.556524952575,215.816601680817,294.079294097752,215.727648599648,132.067816164401,239.734473706172,158.656380071625,223.95184279965,236.209669920854,195.511724648752,204.865504892201,100.929508313166
STAT6,707.944792751905,739.24510168497,811.620157065834,714.900144910942,689.471687328856,683.832761063507,817.213309642671,847.071737014222,853.744367516628,811.211631001174,809.269705892574,685.593236649796
LRP1,12048.3226904795,14249.7549851877,13472.5076608532,14006.8189420372,12694.0477419194,12331.5876208449,14054.8280379651,15095.2825024904,12006.4421908201,12624.0084307733,12285.8149053263,7015.96474003955
NXPH4,184.636898397831,353.509546644596,385.979073503299,319.23822438513,151.489553835636,221.066625343806,307.562926731027,328.385344623322,283.875298380219,261.402416381204,215.05781856843,274.601004599785
SHMT2,652.85975124095,568.34960261645,540.757649344221,625.900397506603,509.820613869929,526.62982748569,427.219973153761,603.393566092322,602.705390963972,443.952037738326,690.019635880696,482.824945173795
NDUFA4L2,54.0649481496411,39.0618283585189,39.6620100592362,36.760765232227,27.1904327397295,24.562958371534,30.1358487286885,30.1696783046161,38.1325027674921,28.0845571318649,35.6730978668011,34.5524442873902
STAC3,13.2612136970818,13.6716399254816,12.5757592870749,21.282548292342,10.6819557191795,12.7727383531977,15.9542728563645,5.80186121242618,16.9477790077743,18.3629796631424,24.4615528229493,5.45564909800898
R3HDM2,591.654149562111,750.963650192526,750.676092828471,782.617344022939,504.96517945212,641.584472664469,758.714309169335,746.119351918006,760.53158297387,621.100782723935,651.288843911026,400.99020870366
GLI1,104.049522854026,69.334745336371,116.083931880691,106.41274146171,72.8315162671327,90.3916868072452,98.3846826142478,112.556107521068,85.7981312268572,57.2492895380323,93.7692858213058,60.0121400780988
PRPH,718.145726365045,913.070237880379,784.533906293673,693.6175966186,671.021036541183,698.570536086428,813.66791567459,894.646998956116,855.8628398926,620.020607449632,735.885047423726,595.575026532647
LOC113991233,8099.54128883303,8105.32938439267,7357.78654903783,9105.06111488739,8816.4978158573,6483.63849175012,7133.33266377898,7833.67300901782,9057.52864346735,4954.76398322555,12851.488314357,5929.3812946861
TUBA1A,6887.67037559202,8730.31863812897,8747.89163330911,4948.19247796951,5275.91503839109,6385.38665826399,6644.0682961838,7128.1666855868,5432.82240817963,5340.38655615154,6421.1576160242,6950.49695086344
LOC113991207,5474.84107017215,5929.58554482317,8140.38572313349,5588.60370385725,3795.97862784296,5169.02895970562,6396.77706691015,7142.09115249662,3484.88705847358,5274.49586441909,5019.71448554273,6365.83322252682
LMBR1L,8.16074689051187,54.6865597019264,15.4778575840922,17.4129940573707,24.2771720890442,4.91259167430681,15.0679243643443,73.1034512765698,31.7770856395767,12.9621032916299,22.4230900877036,12.7298478953543
DHH,9.18084025182585,4.88272854481486,8.70629489105186,8.70649702868535,5.82652130137062,6.87762834402953,11.5225303962633,10.4433501823671,8.47388950388713,5.40087637151248,1.01923136762289,13.6391227450225
RHEBL1,14.2813070583958,24.4136427240743,23.2167863761383,19.3477711748563,6.79760818493238,10.807701683475,13.2952273803038,18.5659558797638,12.7108342558307,20.5233302117474,17.3269332495891,9.09274849668164
