,PFT1_ICO_run2,PFT10_ICO_run1,PFT11_ICO_run2,PFT12_ICO_run1,PFT2_ICO_run1,PFT3_ICO_run2,PFT4_ICO_run1,PFT5_ICO_run2,PFT6_ICO_run1,PFT7_ICO_run1,PFT8_ICO_run2
AEBP1,298.620679754749,379.503862017886,210.125659153502,241.630113419812,327.119645623806,301.902313255405,332.299715029754,301.346364156542,242.511480998721,209.762062752325,185.652570426102
CAPG,10.6650242769553,19.8248286128747,9.21603768217114,7.52155995081126,6.89710096194771,15.4516931981113,16.4696651764018,4.74561203396129,15.15696756242,12.1016574664803,9.87513672479268
DBNL,1447.24379438284,1211.20262430087,1289.32367173574,1163.02120739419,1469.08250489486,1232.56968049549,1373.76383647869,1143.69250018467,1200.76865244505,1120.41178710497,1190.94148901
TCF7L1,53.3251213847766,54.7542885498443,47.0017921790728,48.8901396802732,49.2650068710551,52.2980385166843,37.7833495223335,30.8464782207484,29.4718813713723,44.3727440437611,39.5005468991707
TGOLN2,2152.20189908958,2048.56562333038,1876.38527209004,1961.24675717404,2118.39529545537,1919.57573191921,1890.13627995058,1917.22726172036,2000.71971823945,1739.61326080654,2006.62778247787
RETSAT,158.908861726634,210.520799079574,103.219622040317,201.201728684201,166.515723224166,202.060603359917,159.852632594488,255.076646825419,185.251825762912,147.236832508844,172.814892683872
ELMOD3,221.832504960671,179.367496973628,171.418300888383,141.029249077711,215.780730095221,159.271299118993,189.885551445574,166.096421188645,154.937890638072,158.330018519784,163.927269631559
LOC113995131,809.475342620908,624.010081576674,620.239336010118,597.964016089495,769.51940732588,570.524056545647,636.504118876234,561.168623015922,687.115862829709,717.023204888958,453.268775667984
LOC113995085,8.53201942156425,16.9927102396069,19.3536791325594,24.4450698401366,12.8089017864743,13.0745096291711,15.5008613424958,13.0504330933935,13.4728600554845,51.4320442325413,11.8501640697512
LOC113995256,1894.10831158726,1852.20541611715,1520.64621755824,1375.50527600461,2580.50105990586,1287.24490258112,2188.52786079363,1361.99065374689,1884.51630026089,1445.13959578886,1456.58266690692
PURB,1399.25118513654,1304.6625306187,1415.58338798149,1113.19087272007,1268.08127686096,1374.01210284743,1325.32364478339,1282.50165217804,1236.1349100907,1215.20810392573,1253.15485037619
LOC113995323,892.66253198116,821.314328247664,739.126222110125,860.278419374038,1052.30054676574,909.272715119625,870.954646681483,762.857134459277,758.69043187447,739.209576910838,776.185746568705
MAT2A,3626.10825416481,2952.95542386057,2279.12611880092,2218.86018548932,3209.12254758053,2884.71226090893,2863.7841330261,2481.95509376175,2352.69818718898,2407.22136437404,2749.23806418228
GGCX,489.524614312249,506.005149357182,485.685185850419,469.157301931853,566.547579017133,487.32263163274,675.256272232474,418.800261997084,539.756455972847,448.769797715311,392.04292797427
VAMP8,99.1847257756844,84.0195117402783,81.101131603106,100.600864342101,109.368315253742,106.973260602309,153.071005757146,84.2346136028129,62.3119777566157,78.6607735321219,64.1883887111524
LOC113995247,480.992594890685,304.924744855167,251.597828723272,311.204542964816,255.192735592065,394.612472444073,350.706987873968,263.381467884851,229.880674696704,245.058563696226,313.041834175928
CUNH2orf68,70.3891602279051,113.284734930712,86.6307542124087,54.5313096433817,80.7946112685303,59.4295892235049,78.473110546385,65.2521654669677,83.3633215933102,60.5082873324015,48.3881699514842
USP39,741.219187248394,657.051462598131,527.157355420189,633.691425855849,737.004502790984,646.593930751734,746.947755941517,567.100638058374,600.384326222527,564.744015102414,620.158586316981
MXD1,236.763538948408,219.017154199377,161.280659437995,201.201728684201,216.766030232642,221.078071911438,230.575312469625,198.129302417884,224.828352175897,189.592633641525,216.26549427296
SNRNP27,382.874371542696,447.474702976314,428.545752220958,411.805407306917,505.458970497025,382.726554599372,460.181821105344,370.15773864898,390.71294160905,399.35469639385,368.342599834767
ADD2,5071.21904369225,4668.2751186031,3921.42403376382,3510.68810704116,4466.36552292985,3955.63345871649,4819.79907368229,3406.16303737571,4430.04479699399,3304.76095980466,3834.515590237
HK2,566.312789106327,488.068399659819,522.549336579104,458.815156999487,507.429570771867,440.967552038406,471.807467112216,576.591862126296,597.858164962124,485.074770114752,553.00765658839
GMCL1,527.918701709288,490.900518033087,456.193865267471,561.296411329291,534.032674482237,553.883771563066,432.086509922071,510.153293650838,463.129564407279,641.387845723456,491.781808894676
ANXA4,727.354655688352,740.126934880654,711.478109063612,752.155995081126,808.931412822724,707.212111759709,894.205938695227,647.776042635716,765.426861902212,720.048619255578,620.158586316981
LOC113995345,1288.3349326562,1144.17582280019,1098.5516917148,982.503768574721,1394.19969445086,1024.56611821322,1119.93723199532,1042.84824446299,1103.09041704279,873.336280497662,1067.50227995009
SWSAP1,459.662546336774,467.299531589188,543.746223248097,392.061312436037,561.621078330028,563.392505838827,517.341247305798,386.767380767845,499.337875806394,284.388950462287,459.19385770286
EPOR,53.3251213847766,122.725129508272,62.6690562387638,204.022313665756,74.8828104440037,230.586806187199,44.5649763596754,81.8618075858322,77.4689453190358,219.846777307725,67.1509297285903
LOC113995405,51.1921165293855,83.0754722825224,42.3937733379872,186.158608782579,59.1180082452661,110.539035955719,33.9081341867096,75.9297925433806,97.6782354022625,172.448618897344,78.0135801258622
PRKCSH,2141.53687481263,1916.40009924455,1825.6970648381,1695.17157391409,2081.93919037079,1799.52796168773,1890.13627995058,1634.86334569966,1795.25860239331,1410.85156630049,1712.34870807905
LOC113995360,579.110818238673,701.421317112661,552.040657162051,618.648305954226,635.51858863661,587.164341528229,574.500673506251,545.745383905548,389.870887855582,664.582689200876,475.981590135007
PGLS,460.72904876447,396.496572257493,464.488299181425,385.479947479077,697.59249729414,410.064165642184,484.401916952994,433.037098098968,378.924189060501,338.846409061448,362.417517799892
SLC27A1,2110.60830440946,2362.93076276311,1923.38706426912,2098.51522627634,2341.07312651254,1782.88767670515,2038.3632665382,1798.58696087133,1865.14906393113,1847.51970654933,1685.68583892211
NXNL1,15.997536415433,10.3844340353153,12.9024527550396,28.2058498155422,15.7648021987376,22.5832439049319,18.4072728442138,11.8640300849032,13.4728600554845,14.1186003775603,8.88762305231342
LOC113995430,25.5960582646928,34.9294599369696,17.5104715961252,20.684289864731,11.8236016490532,21.3946521204618,38.7521533562395,24.9144631782968,17.6831288228234,22.1863720218805,10.862650397272
LPAR2,119.4482719019,104.788379810909,87.5523579806258,137.268469102306,114.294815940848,109.350444171249,126.913302241684,104.403464747148,90.9418053745203,182.533333452745,80.9761211433
LOC113995389,399.938410385824,357.7909544895,300.442828438779,299.922203038599,465.06166486276,336.371475005038,379.771102891147,342.870469453703,298.087028727594,251.109392429466,325.879511918159
DSN1,941.721643655154,919.494431854282,795.344051971369,951.477333777625,1145.90405982074,1126.78501167765,1163.53340452109,953.868018826219,722.482120475355,790.64162114338,781.123314931101
LOC113995441,51.1921165293855,79.2993144514986,83.8659429077574,36.6676047602049,43.3532060465284,53.4866303011544,58.1282300343593,72.3705835179096,45.4709026872601,40.338858221601,58.2633066762768
LOC113995466,60.7906383786453,125.557247881539,126.259716245745,125.045934182237,343.869747959964,175.911584101575,83.317129715915,52.2017323735742,48.8391177011313,35.2965009439009,98.7513672479268
LOC113995459,1.06650242769553,7.55231566204749,9.21603768217114,11.2823399262169,1.9706002748422,3.5657753534103,14.5320575085898,0,5.05232252080668,0,2.96254101743781
LOC113995512,168.507383575894,134.997642459099,115.200471027139,105.301839311358,158.633322124797,167.591441610284,125.944498407778,132.877136950916,154.937890638072,125.050460486963,183.677543081144
ROGDI,2532.94326577689,2799.07699224635,2405.38583504667,2515.96180354637,2674.10457296087,2460.3849938531,2613.83274387836,2299.24903045424,2852.03606299537,2534.28876777208,2611.97366370766
GLYR1,1258.47286468073,1184.7695194837,1126.19980476131,1225.07407698838,1389.27319376375,1189.78037625457,1332.10527162073,1170.97976937995,1146.03515846965,1209.15727519249,1180.07883861273
LOC113995505,5.33251213847766,2.83211837326781,0.921603768217114,3.76077997540563,15.7648021987376,3.5657753534103,11.6256460068719,3.55920902547097,4.2102687673389,2.01694291108005,6.91259570735488
MRPS34,941.721643655154,828.866643909712,708.713297758961,644.033570788214,1042.44754539152,826.071290206718,869.017039013671,775.907567552671,770.479184423019,629.286188256975,723.847521927304
LOC113995574,12224.2508262462,12500.0264601463,10539.4606933309,11838.9353625769,10376.1957471816,11662.4625892206,13186.3889832944,10353.739055095,12850.5823316718,11800.1245012738,11630.9360344608
LOC113995790,23.4630534093017,39.6496572257493,19.3536791325594,63.9332595818957,11.8236016490532,60.618181007975,17.4384690103078,42.7105083056516,14.3149138089523,62.5252302434815,32.5879511918159
HNRNPAB,3067.26098205235,3110.61001330581,3302.10630152192,3002.04261536755,2810.07599192498,2996.43988864912,2885.09781737203,3045.49652279466,3023.8150287028,2986.08397985401,3473.08558610959
LOC113995594,66.1231505171229,90.6277879445699,105.062829576751,172.995878868659,98.5300137421101,127.179320938301,64.9098568717012,92.5394346622451,111.993149211215,93.7878453652223,92.8262852130512
LOC113995679,7.46551699386872,2.83211837326781,2.76481130465134,5.64116996310845,11.8236016490532,8.32014249129069,2.90641150171796,15.4232391103742,5.89437627427446,9.07624309986022,4.93756836239634
LOC113995675,4.26600971078213,6.60827620429155,3.68641507286846,14.1029249077711,3.9412005496844,7.13155070682059,1.93760766781198,3.55920902547097,2.52616126040334,6.05082873324015,5.92508203487561
NME5,146.110832594288,188.807891551187,105.062829576751,237.869333444406,184.251125697746,190.174685515216,213.136843459317,179.146854282039,234.090943464043,265.227992807027,113.564072335116
LOC113995760,86.386696643338,271.88336383371,175.104715961252,393.001507429889,233.516132568801,282.884844703883,172.447082435266,213.552541528258,272.825416123561,453.812154993011,251.815986482213
FAM13B,4737.40378382355,4498.34801620704,5277.1031768112,4590.97215497643,4456.51252155564,5229.80385166843,4961.24443343256,5001.8750837952,5099.47753100088,4718.63794047178,5484.65093694986
HNRNPA0,179.172407852849,228.457548776937,190.771980020943,204.962508659607,237.457333118485,167.591441610284,192.791962947292,156.605197120722,170.094858200492,160.346961430864,160.964728614121
KLHL3,861.733961577989,1151.72813846224,1048.78508823108,1125.41340764014,924.211528900993,1000.79428252382,901.956369366475,1028.61140836111,1103.93247079626,1130.49650166037,898.637441956134
SPOCK1,8384.84208654227,9352.59890798806,8926.65409895097,9153.73846013731,7426.20713574284,9755.96136693057,6311.75697789751,9482.91924686314,7836.15222977116,9386.85230816655,8913.29840779788
TRPC7,90.6527063541202,126.501287339295,117.043678563573,109.062619286763,65.0298090697927,108.161852386779,100.755598726223,91.3530316537548,90.9418053745203,70.5930018878017,106.651476627761
LOC113995795,715.623128983701,624.010081576674,527.157355420189,385.479947479077,510.38547118413,676.308725363486,654.911391720448,596.760713270632,704.798991652532,572.811786746734,487.831754204759
PAPSS1,3019.26837280605,3545.8122033313,3315.00875427696,3344.27359312946,3091.87183122741,3268.62740729277,3074.98336881761,3205.66092894085,3612.41060237678,3526.62468002347,3284.47047466605
SGMS2,188.770929702109,132.165524085831,274.6379229287,233.168358475149,107.3977149789,222.266663695908,185.041532276044,251.517437799948,197.882632064928,242.033149329606,263.666150551965
LOC113996005,248.495065653059,236.009864438984,315.188488730253,256.673233321434,243.369133943012,231.775397971669,244.138566144309,301.346364156542,202.092900832267,310.609208306328,264.653664224444
HADH,407.403927379693,394.608493341981,396.289620333359,401.463262374551,349.781548784491,375.595003892551,370.083064552087,421.173068014064,360.39900648421,377.168324371969,324.891998245679
LEF1,388.206883681173,426.705834905683,380.622356273668,529.329781538343,383.281753456808,396.989656013013,640.379334211858,518.458114710271,498.495822052926,662.565746289796,403.893092044021
RPL34,808.408840193213,940.263299924912,804.560089653541,896.946024134243,1107.47735446132,899.763980843864,929.082876715842,830.482105943225,859.736882290604,933.844567830063,896.662414611176
OSTC,364.743830271872,378.55982256013,426.702544684524,445.652427085567,443.385061839496,290.016395410704,401.084787237079,366.598529623509,409.238124185341,447.761326259771,295.266588071301
ETNPPL,913.99258053507,1043.16360082031,863.542730819436,586.681676163279,803.019611998197,652.536889674084,931.98928821756,1040.47543844601,907.733946238267,809.80257879864,972.700967392079
COL25A1,3821.27819843309,2644.25452117438,4544.42818107859,2545.10784835576,2652.4279699376,2316.56538793222,2045.14489337554,3514.12571114833,3163.59595177845,2291.24714698694,3176.83148436581
SEC24B,708.157611989833,784.496789395183,1124.35659722488,896.946024134243,708.430798805772,824.882698422248,814.764024314936,945.563197766787,940.574042623511,990.318969340304,860.124408729443
MCUB,325.283240447137,290.764152988828,301.364432206996,279.237913173868,411.85545744202,299.525129686465,200.542393618539,340.497663436722,355.346683963403,193.626519463685,292.304047053863
CASP6,49.0591116739944,58.530446380868,67.2770750798493,58.2920896187873,53.2062074207395,49.9208549477441,38.7521533562395,62.8793594499871,50.5232252080668,53.4489871436213,40.48806057165
LOC113995983,7.46551699386872,10.3844340353153,9.21603768217114,8.46175494466267,3.9412005496844,21.3946521204618,12.5944498407778,7.11841805094193,10.1046450416134,2.01694291108005,0.987513672479268
PLA2G12A,604.706876503366,761.83984240904,918.838956912463,801.0461347614,752.769304989721,618.067727924451,829.296081823526,896.920674418683,812.581872096408,875.353223408742,695.209625425405
LOC113995976,13.8645315600419,3.77615783102374,5.52962260930268,4.70097496925704,8.86770123678991,10.6973260602309,7.7504306712479,17.7960451273548,4.2102687673389,5.04235727770012,16.7877324321476
CFI,24.5295558369972,23.6009864438984,14.7456602914738,13.1627299139197,22.6619031606853,17.8288767670515,17.4384690103078,11.8640300849032,23.5775050970978,22.1863720218805,18.7627597771061
GAR1,132.246301034246,149.158234325438,199.988017703114,212.484068610418,190.162926522272,124.80213736936,148.226986587616,188.638078349961,164.200481926217,187.575690730445,185.652570426102
RRH,18.130541270824,28.3211837326781,16.5888678279081,16.9235098893253,15.7648021987376,20.2060603359917,10.6568421729659,13.0504330933935,24.4195588505656,15.1270718331004,9.87513672479268
LOC113996059,555.647764829372,569.255793026829,510.568487592281,719.249170296327,529.106173795131,663.234215734315,364.270241548651,605.065534330064,495.127607039055,604.074401868475,606.333394902271
LOC113996065,2616.13045513714,2635.75816605457,2880.01177567848,2609.98130293151,2213.96940878521,2597.07304906716,2555.704513844,2793.97908499471,2493.3211640181,2546.39042523856,2716.65011299047
ATRN,1920.77087227965,1966.43419050561,1498.52772712103,1902.0144725614,1105.50675418648,2017.04025824576,1901.76192595745,1601.64406146193,1779.25958107742,1740.62173226208,1839.73797182888
LOC113996103,125.847286468073,121.781090050516,106.906037113185,127.866519163791,90.6476126427413,141.442422351942,154.039809591052,122.199509874503,162.516374419282,128.075874853583,130.351804767263
GALNT18,501.2561410169,518.277662308009,523.470940347321,489.841591796584,523.194372970605,551.506587994126,410.772825576139,519.644517718761,488.391177011313,514.320442325413,523.382246414012
LOC113996167,40.5270922524302,13.2165524085831,27.6481130465134,54.5313096433817,15.7648021987376,41.6007124564534,16.4696651764018,54.5745383905548,6.73643002774224,49.4151013214612,46.4131426065256
LOC113996099,7.46551699386872,4.72019728877968,2.76481130465134,16.9235098893253,1.9706002748422,13.0745096291711,1.93760766781198,2.37280601698064,2.52616126040334,11.0931860109403,8.88762305231342
EIF4G2,15125.137429578,16242.1988706909,16434.9599986158,15905.2787109843,15203.1811204076,16104.2300877854,14695.7853565199,16005.7629875429,16344.2633548096,17022.9981695156,16921.0467779323
LOC113996727,10.6650242769553,48.1460123455527,21.1968866689936,24.4450698401366,37.4414052220018,21.3946521204618,14.5320575085898,16.6096421188645,25.2616126040334,21.1779005663405,14.812705087189
CTR9,1674.40881148198,1790.84285136301,1793.4409329505,1920.81837243843,1850.39365807683,1981.38250471165,1916.29398346604,1831.80624510906,1912.30407412533,1925.17200862591,2101.42909503588
MRVI1,73.5886675109917,43.4258150567731,38.7073582651188,31.0264347970965,46.3091064587918,27.3376110428123,48.4401916952994,43.8969113141419,62.3119777566157,55.4659300547014,61.2258476937146
RNF141,1358.72409288411,1587.87436794548,2304.00942054279,1880.38998770282,1585.34792111055,1530.90621839749,1468.70661220148,1963.49697905148,1689.15982945637,1832.39263471623,1624.4599912284
AMPD3,1335.26103947481,1586.93032848773,1798.97055555981,1289.94753156413,1076.93305020126,1351.4288589425,1208.09838088077,1596.89844942797,1322.86644669788,1625.65598633052,1506.94586420336
ADM,7.46551699386872,20.7688680706306,1.84320753643423,7.52155995081126,5.91180082452661,5.94295892235049,2.90641150171796,4.74561203396129,1.68410750693556,8.0677716443202,6.91259570735488
SBF2,664.431012454316,788.272947226207,975.978390541924,967.460648673099,572.45937984166,796.356495594966,761.479813450106,966.918451919612,836.159377193506,945.946225296543,803.836129398125
SWAP70,1887.70929702109,1822.94019292671,1923.38706426912,2399.37762430879,1610.9657246835,1988.51405541847,1755.47254703765,1930.27769481375,1860.93879516379,2678.50018591431,1730.12395418368
WEE1,308.219201604009,290.764152988828,364.955092213977,316.845712927924,288.692940264383,380.349371030431,340.050145701002,325.074424326348,326.716856345499,390.27845329399,317.979402538324
ZNF143,578.044315810978,407.825045750564,529.000562956624,501.1239317228,453.238063213706,595.484484019519,528.966893312669,639.471221576283,490.917338271716,571.803315291194,541.157492518639
IPO7,1961.29796453208,1999.47557152707,2525.19432491489,2209.45823555081,2028.73298295005,2137.08802847724,1954.07733298838,2409.58451024384,2328.27862833841,2320.4928191976,2214.993167371
TMEM41B,697.492587712877,682.540527957542,971.370371700838,662.837470665243,770.504707463301,719.09802960441,584.188711845311,909.971107512077,701.430776638661,758.370534566099,763.348068826474
DENND5A,5560.7436580045,5680.28541731747,6248.47354851203,5565.01416860648,4451.58602086853,5240.50117772866,5519.27544176241,6061.33297037706,5635.02371820639,5762.4058969557,5863.8561871819
SCUBE2,301.820187037835,352.126717742964,378.779148737234,380.77897250982,333.031446448332,307.845272177755,428.211294586447,328.633633351819,356.188737716871,246.067035151766,319.954429883283
NRIP3,926.790609667417,980.856996608418,1071.8251824365,983.443963568573,1052.30054676574,889.066654783634,790.543928467286,1009.62896022526,890.050817415444,1055.86961395041,1092.19012176207
TMEM9B,928.923614522808,1105.4702050322,1495.76291581638,1060.53995306439,1295.66968070875,1043.58358676475,1079.24747097127,1305.04330933935,1129.19408340029,1103.26777236079,1050.71454751794
ASCL3,62.9236432340363,58.530446380868,118.886886100008,73.3352095204098,67.985709482056,57.0524056545647,54.2530146987353,98.4714497046967,62.3119777566157,96.8132597318424,92.8262852130512
CUNH11orf16,43.7265995355168,124.613208423784,91.2387730534943,182.397828807173,48.279706733634,110.539035955719,68.7850722073251,214.738944536748,65.6801927704869,286.405893373367,72.0884980909866
AKIP1,52.258618957081,41.5377361412612,91.2387730534943,57.3518946249359,36.4561050845807,57.0524056545647,38.7521533562395,48.6425233481032,53.0493864684702,65.5506446101016,51.350710968922
ST5,698.559090140573,813.762012585617,886.582825024864,877.201929263364,793.166610623986,874.803553369992,753.729382778859,825.736493909264,891.734924922379,895.522652519542,783.09834227606
RPL27A,1499.50241333992,1200.81819026555,1126.19980476131,1226.95446697609,1780.43734831993,1517.83170876832,1186.78469653484,1220.80869573654,1142.66694345578,1234.36906158099,1399.30687390312
TRIM66,25.5960582646928,17.9367496973628,25.8049055100792,35.7274097663535,18.7207026110009,34.4691617496329,17.4384690103078,24.9144631782968,18.5251825762912,26.2202578440406,27.6503828294195
LMO1,282.623143339316,257.722771967371,207.360847848851,280.17810816772,283.766439577277,200.872011575447,295.485169341326,253.890243816929,262.720771081947,303.549908117547,237.003281395024
RIC3,1901.57382858113,1458.54096223292,1536.31348161793,1330.37591629974,1472.03840530713,1618.86201044827,1554.93015341911,1612.32168853835,1466.85763854087,1356.39410770133,1614.5848545036
TUB,3032.0664019384,3527.87545363393,4472.54308715765,4160.36284779248,2782.48758807719,3700.08622505542,3218.36633623569,3779.87998505017,3886.92012600727,4540.13849284119,3954.99225827947
RRAS2,267.692109351578,261.498929798394,413.800091929484,286.759473124679,275.884038477908,231.775397971669,249.951389147745,326.260827334839,284.61416867211,307.583793939708,254.778527499651
COPB1,1479.2388672137,1634.13230137553,1642.2979149629,1712.09508380341,1467.11190462002,1511.88874984597,1536.5228805749,1509.10462679969,1662.2141093454,1775.91823320598,1493.12067278865
PSMA1,945.987653365936,1037.49936407377,1114.21895577449,986.264548550127,1530.17111341497,980.588222187831,1086.02909780861,1034.54342340356,1128.35202964683,961.073297129644,1032.93930141331
PDE3B,111.982754908031,224.681390945913,199.988017703114,229.407578499744,129.074318002164,173.534400532634,214.105647293223,201.688511443355,242.511480998721,260.185635529326,158.002187596683
LOC113996105,9.59852184925978,15.104631324095,5.52962260930268,10.3421449323655,5.91180082452661,13.0745096291711,3.87521533562395,18.9824481358452,3.36821501387112,6.05082873324015,8.88762305231342
CALCB,12.7980291323464,3.77615783102374,5.52962260930268,6.58136495695986,3.9412005496844,14.2631014136412,3.87521533562395,3.55920902547097,9.26259128814558,14.1186003775603,10.862650397272
INSC,8.53201942156425,3.77615783102374,29.4913205829477,13.1627299139197,1.9706002748422,3.5657753534103,1.93760766781198,7.11841805094193,9.26259128814558,6.05082873324015,31.6004375193366
LOC113996747,944.921150938241,861.90802493117,652.495467897717,765.318724995046,777.401808425249,814.185372362017,952.334168729586,714.214611111174,767.110969409148,656.514917556556,752.485418429203
LOC113996737,277.290631200838,191.640009924455,197.223206398462,234.108553469001,230.560232156538,222.266663695908,224.762489466189,196.942899409393,197.882632064928,201.694291108005,206.390357548167
LOC113996850,382.874371542696,337.966125876625,504.117261214761,417.446577270025,456.19396362597,532.489119442604,444.680959762848,577.778265134787,418.500715473487,481.040884292592,507.582027654344
SH3RF1,329.549250157919,377.615783102374,399.976035406227,370.436827577455,286.72233998954,345.880209280799,300.329188510856,418.800261997084,339.347662647515,385.236096016289,354.517408420057
CBR4,123.714281612682,213.352917452842,223.949715676759,214.364458598121,156.662721849955,148.573973058762,158.883828760582,207.620526485806,200.408793325332,187.575690730445,201.452789185771
PALLD,151.443344732765,176.53537860036,214.733677994588,393.94170242374,175.383424460956,323.296965375867,256.733015985087,290.668737080129,206.303169599606,314.643094128488,231.078199360149
DDX60,126.913788895768,87.7956695713021,149.299810451172,199.321338696498,153.706821437692,168.780033394754,137.57014441465,204.061317460335,141.465030582587,133.118232131283,181.702515736185
LOC113996818,254.894080219232,254.890653594103,357.58226206824,305.563373001708,289.678240401804,288.827803626234,275.140288829301,308.464782207484,269.45720110969,287.414364828907,312.054320503449
SPOCK3,1808.78811737162,2126.92089832412,2797.06743653894,1978.17026706336,1802.11395134319,1901.74685515216,1518.11560773068,2513.98797499099,1752.31386096645,2248.89134585426,1968.11474925118
LOC113996925,62.9236432340363,54.7542885498443,37.7857544969017,36.6676047602049,50.2503070084762,46.3550795943338,51.3466031970174,45.0833143226322,52.2073327150024,55.4659300547014,52.3382246414012
GPD1,693.226578002095,794.881223430498,427.624148452741,515.226856630572,725.18090114193,451.664878098637,649.098568717012,669.131296788542,693.852292857451,836.022836642681,568.807875348059
SMARCD1,387.140381253478,333.245928587845,330.855752789944,367.616242595901,391.164154556177,402.932614935363,355.551007043498,326.260827334839,351.136415196064,356.998895261169,312.054320503449
LOC113996991,189.837432129805,384.224059306666,160.359055669778,180.51743881947,113.309515803427,127.179320938301,116.256460068719,148.30037606129,250.089964779931,192.618048008145,216.26549427296
LOC113996972,60.7906383786453,17.9367496973628,63.5906600069809,36.6676047602049,35.4708049471596,61.8067727924451,32.9393303528036,60.5065534330064,24.4195588505656,35.2965009439009,37.5255195542122
LOC113996998,46.9261068186034,22.6569469861425,32.256131887599,26.3254598278394,18.7207026110009,29.7147946117525,40.6897610240515,16.6096421188645,30.3139351248401,25.2117863885006,28.6378965018988
LOC113997005,45.8596043909078,53.8102490920884,41.4721695697701,30.0862398032451,62.0739086575294,62.9953645769152,68.7850722073251,39.1512992801806,34.524203892179,40.338858221601,51.350710968922
GALC,107.716745197249,127.445326797051,124.41650870931,149.491004022374,68.9710096194771,133.122279860651,96.8803833905988,129.317927925445,123.781901759764,155.304604153164,82.9511484882586
LOC113997204,7.46551699386872,3.77615783102374,3.68641507286846,1.88038998770282,5.91180082452661,14.2631014136412,11.6256460068719,1.18640300849032,12.6308063020167,8.0677716443202,6.91259570735488
KCNK10,115.182262191117,116.11685330398,122.573301172876,125.986129176089,93.6035130550046,162.837074472403,114.318852400907,130.504330933935,135.570654308313,178.499447630584,152.077105561807
SPATA7,335.948264724092,368.175388524815,426.702544684524,350.692732706575,379.340552907124,442.156143822877,397.209571901455,378.462559708413,394.923210376389,399.35469639385,396.980496336666
PTPN21,147.177335021983,196.360207213235,246.989809882187,228.467383505892,105.427114704058,198.494828006506,174.384690103078,214.738944536748,127.150116773635,258.168692618246,171.827379011393
ZC3H14,385.007376398087,402.160809004029,315.188488730253,445.652427085567,419.737858541389,421.950083486885,365.239045382557,376.089753691432,357.872845223807,433.642725882211,368.342599834767
EML5,1222.21178213908,1138.51158605366,1359.36555812024,1252.33973181008,709.416098943193,1302.69659577923,1323.38603711558,1344.19460861953,1352.33832806926,1106.29318672741,1318.33075275982
TTC8,508.721658010768,377.615783102374,575.080751367479,591.382651132536,699.563097568982,603.80462651081,543.498950821259,542.186174880077,530.493864684702,712.989319066798,600.408312867395
FOXN3,1448.31029681053,1197.04203243453,1787.9113103412,1317.21318638582,1177.43366421822,1393.02957139896,1374.7326403126,1747.57163150624,1482.01460610329,1356.39410770133,1667.91059281748
TDP1,376.475356976523,439.922387314266,520.706129042669,438.130867134756,421.708458816231,411.252757426654,418.523256247387,438.969113141419,489.23323076478,482.049355748132,463.143912392777
LOC113997025,4.26600971078213,10.3844340353153,0.921603768217114,7.52155995081126,5.91180082452661,4.75436713788039,4.84401916952994,7.11841805094193,5.05232252080668,11.0931860109403,11.8501640697512
COL4A3,179.172407852849,246.394298474299,152.064621755824,436.250477147053,233.516132568801,531.300527658134,217.012058794941,252.703840808439,234.932997217511,473.981584103812,156.027160251724
MFF,1945.30042811665,2078.77488597857,2057.0196106606,2036.46235668215,2413.9853366817,2192.95184234733,2131.36843459317,2236.36967100426,2124.50161999921,2347.72154849718,2123.15439583043
MRPL44,364.743830271872,279.435679495757,261.73547017366,295.221228069342,341.899147685122,332.805699651628,343.925361036626,231.348586655613,289.666491192916,257.160221162706,266.628691569402
AGFG1,869.199478571858,890.229208663848,883.818013720212,837.713739521604,813.857913509829,835.580024482479,966.866226238176,864.887793189445,998.675751612787,930.819153463443,790.998451655894
SLC19A3,42.6600971078213,48.1460123455527,23.0400942054279,28.2058498155422,23.6472032981064,21.3946521204618,28.0953111832736,37.9648962716903,24.4195588505656,29.2456722106607,36.5380058817329
LOC113997302,11.7315267046508,2.83211837326781,4.60801884108557,15.0431199016225,17.7354024735798,10.6973260602309,13.5632536746838,10.6776270764129,10.9466987950811,7.05930018878017,20.7377871220646
DAW1,165.307876292807,130.277445170319,159.437451901561,314.965322940222,170.45692377385,234.152581540609,99.7867948923167,209.993332502787,136.41270806178,332.795580328208,182.690029408665
SPHKAP,1894.10831158726,3645.88038585343,3189.67064179943,3891.46707955098,2299.69052074085,4074.4926371635,2480.13781479933,2848.55362338526,2733.30648375641,4252.72412801229,3380.25930089654
PID1,291.15516276088,319.085336721506,375.092733664365,358.214292657386,304.45774246312,300.713721470935,332.299715029754,349.988887504645,349.452307689129,319.685451406188,363.405031472371
DNER,6102.52689127383,6618.66063832687,7272.37533500125,6168.61935465909,6665.55542965375,6139.07656678806,7029.64061882185,6599.95993623166,6499.8129230178,5797.7023978996,6409.95124806293
TRIP12,2190.59598648662,2105.20799079574,2314.14706199317,2294.07578499744,1771.56964708314,2204.83776019203,2184.652645458,2218.5736258769,2329.96273584535,2351.75543431934,2286.09415178951
LOC113997696,63.9901456617319,49.0900518033087,92.1603768217114,100.600864342101,55.1768076955817,84.390016697377,63.9410530377952,69.997777500929,61.469924003148,99.8386740984625,79.9886074708207
