"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"AARS",2663.46536399642,0.167774144120936,0.110325932117288,1.52071358837535,0.128331727233931,0.969549681368583,"AARS","AARS","AH","~ mean_T","yes"
"AASDHPPT",290.7625130221,-0.22191983116864,0.114983206582424,-1.93001950253978,0.0536044213403354,0.969549681368583,"AASDHPPT","AASDHPPT","AH","~ mean_T","yes"
"AATF",231.71815176668,0.23191107715832,0.132775712661392,1.74663778871777,0.0807001879398032,0.969549681368583,"AATF","AATF","AH","~ mean_T","yes"
"AATK",3971.55398564299,0.103646270310793,0.101478133446411,1.02136555719688,0.307081277284606,0.969549681368583,"AATK","AATK","AH","~ mean_T","yes"
"ABCA1",871.670489260514,0.240101627415893,0.135841868027843,1.76750828666961,0.0771431424584979,0.969549681368583,"ABCA1","ABCA1","AH","~ mean_T","yes"
"ABCA13",8.36237351872099,-0.494700636245215,0.527842050538316,-0.937213387491008,0.348648804753922,0.969549681368583,"ABCA13","ABCA13","AH","~ mean_T","yes"
"ABCA2",8868.97866094183,0.418192825851264,0.189937591138993,2.20173807271904,0.0276838157077853,0.969549681368583,"ABCA2","ABCA2","AH","~ mean_T","yes"
"ABCA4",21.074577635205,-0.452173819987057,0.379486742019177,-1.19154049382892,0.233441469691584,0.969549681368583,"ABCA4","ABCA4","AH","~ mean_T","yes"
"ABCA5",3045.77327078542,0.122454071476553,0.0963997740624908,1.27027342820506,0.20398724983361,0.969549681368583,"ABCA5","ABCA5","AH","~ mean_T","yes"
"ABCB5",10.9844079562485,-1.32263993921922,0.614504237575934,-2.15236911048279,0.0313682945723664,0.969549681368583,"ABCB1","ABCB5","AH","~ mean_T","yes"
"ABCB6",352.416552286989,0.105714658907601,0.114251577907861,0.92527964027644,0.35482046639591,0.969549681368583,"ABCB6","ABCB6","AH","~ mean_T","yes"
"ABCC9",285.853306143363,0.248456462540812,0.124886422377512,1.98945936484406,0.0466505227275947,0.969549681368583,"ABCC9","ABCC9","AH","~ mean_T","yes"
"ABCD4",358.642433743345,-0.144971995085891,0.125437623769281,-1.15572976216881,0.247791710453091,0.969549681368583,"ABCD4","ABCD4","AH","~ mean_T","yes"
"ABCF2",1240.43280492811,0.112914828657443,0.0740351900033063,1.52515079183833,0.127221490985421,0.969549681368583,"ABCF2","ABCF2","AH","~ mean_T","yes"
"ABCF3",1414.88378468238,0.135958729424787,0.105064305443806,1.29405252193387,0.195647279572665,0.969549681368583,"ABCF3","ABCF3","AH","~ mean_T","yes"
"ABCG2",25.8206247627934,-0.860965433216979,0.412952478679289,-2.08490196249828,0.0370782005080291,0.969549681368583,"ABCG2","ABCG2","AH","~ mean_T","yes"
"ABCG4",753.50718369365,0.329675402542797,0.116804220127537,2.82246139893601,0.00476565586548206,0.969549681368583,"ABCG4","ABCG4","AH","~ mean_T","yes"
"ABHD10",217.790844976272,-0.183146996226299,0.119836041881295,-1.52831312976539,0.126434811546435,0.969549681368583,"ABHD10","ABHD10","AH","~ mean_T","yes"
"ABHD12",2091.88695755219,0.185228158022386,0.0771051523424746,2.40227990471592,0.0162932360123644,0.969549681368583,"ABHD12","ABHD12","AH","~ mean_T","yes"
"ABHD15",114.632611826894,-0.244458237783858,0.258972486642693,-0.94395447544642,0.345192912435529,0.969549681368583,"ABHD15","ABHD15","AH","~ mean_T","yes"
"ABHD17C",291.397035575585,-0.11048769639058,0.0841511685422246,-1.31296687027157,0.189194111979079,0.969549681368583,"ABHD17C","ABHD17C","AH","~ mean_T","yes"
"ABHD5",508.797270012623,-0.175290351698827,0.114959492404436,-1.52480102366964,0.127308734519846,0.969549681368583,"ABHD5","ABHD5","AH","~ mean_T","yes"
"ABHD6",1804.24624597866,-0.134934013015366,0.096993028175283,-1.39117228891459,0.164173188181542,0.969549681368583,"ABHD6","ABHD6","AH","~ mean_T","yes"
"ABHD8",2536.75089356024,0.18592729962264,0.10044758315805,1.8509882844079,0.0641712385662032,0.969549681368583,"ABHD8","ABHD8","AH","~ mean_T","yes"
"ABI3BP",155.717601172732,-0.459928358338832,0.368653066237408,-1.24759130049564,0.212180765958713,0.969549681368583,"ABI3BP","ABI3BP","AH","~ mean_T","yes"
"ABL2",700.939413888828,0.121801920184868,0.114678284864166,1.06211843270189,0.288181923099963,0.969549681368583,"ABL2","ABL2","AH","~ mean_T","yes"
"ABRACL",52.1622149103014,-0.294505645489886,0.242316847669837,-1.21537420250348,0.224223402599905,0.969549681368583,"ABRACL","ABRACL","AH","~ mean_T","yes"
"ABTB1",2799.77985517772,0.149994953870729,0.0708543643541361,2.11694727964873,0.0342643224136921,0.969549681368583,"ABTB1","ABTB1","AH","~ mean_T","yes"
"ABTB2",612.266802723909,0.173474135395898,0.174768817239325,0.992592031783027,0.320908809482385,0.969549681368583,"ABTB2","ABTB2","AH","~ mean_T","yes"
"ACAA1",891.749051882553,-0.154846463632062,0.11142348752734,-1.38971115577465,0.164616605864023,0.969549681368583,"ACAA1","ACAA1","AH","~ mean_T","yes"
"ACAD11",151.939635112432,0.526730552408339,0.206570777052787,2.5498793194438,0.0107760213535462,0.969549681368583,"ACAD11","ACAD11","AH","~ mean_T","yes"
"ACAD9",607.674591567759,-0.154087156769661,0.126374647360381,-1.2192885201907,0.222734704222567,0.969549681368583,"ACAD9","ACAD9","AH","~ mean_T","yes"
"ACADS",675.239478994805,-0.0624855951083152,0.0647793041701084,-0.964591946591923,0.33474923472215,0.969549681368583,"ACADS","ACADS","AH","~ mean_T","yes"
"ACAP3",3231.25792878162,-0.215302913197322,0.106584942300696,-2.02001247596412,0.0433820934553563,0.969549681368583,"ACAP3","ACAP3","AH","~ mean_T","yes"
"ACBD6",443.66654585124,0.100491510997653,0.0887151596168185,1.13274339393289,0.257322028947879,0.969549681368583,"ACBD6","ACBD6","AH","~ mean_T","yes"
"ACKR3",140.495868677883,0.228610312429575,0.135507646796696,1.68706576959869,0.0915907061421511,0.969549681368583,"ACKR3","ACKR3","AH","~ mean_T","yes"
"ACLY",5039.33456519605,0.211486339263651,0.0875184549765558,2.41647706555496,0.0156715134564179,0.969549681368583,"ACLY","ACLY","AH","~ mean_T","yes"
"ACMSD",168.409961480466,-0.267353552608619,0.213386664441263,-1.25290656428163,0.210239712676315,0.969549681368583,"ACMSD","ACMSD","AH","~ mean_T","yes"
"ACO1",776.725002161791,0.111844524268289,0.0903895017578732,1.23736188487782,0.215952762434191,0.969549681368583,"ACO1","ACO1","AH","~ mean_T","yes"
"ACO2",7336.45631697449,0.204731032996622,0.0965627753730341,2.12018588121271,0.0339903726094171,0.969549681368583,"ACO2","ACO2","AH","~ mean_T","yes"
"ACOT11",270.387346881008,0.172427555029745,0.166447694558302,1.03592636405876,0.30023649698269,0.969549681368583,"ACOT11","ACOT11","AH","~ mean_T","yes"
