"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","n_p005","n_q01","Test","Tissue","design","fdrtool"
"TMEM158",829.05280452205,-0.379230684399604,0.508009233607354,0.567067668574936,0.451426505250976,0.606505031726689,"TMEM158","TMEM158",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"USP49",105.898734536205,0.330821881012011,0.433095294224285,0.566899008651419,0.451493805698256,0.606625679367646,"USP49","USP49",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"UMAD1",937.216098530978,-0.192231675443955,0.255682166341598,0.566572337989413,0.451624201870277,0.607326465875364,"UMAD1","UMAD1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"PRDM2",1334.12878190469,0.146118896787811,0.193162564351047,0.566171838829263,0.451784148328587,0.608216894751232,"PRDM2","PRDM2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113984955",19.3144887251961,-0.528976776046201,0.676233182754692,0.565896859424441,0.451894017550196,0.608786403772192,NA,"LOC113984955",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RB1",978.274634184389,-0.159478375970166,0.211623757379211,0.565723911688195,0.45196314098779,0.608959429231479,"RB1","RB1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"TMCO3",291.807719947994,-0.261799769152722,0.357064592304147,0.565739818717034,0.45195678260456,0.608959429231479,"TMCO3","TMCO3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC114001570",126.075883261398,0.36663479575728,0.483425414450981,0.565521882090835,0.452043908763773,0.609342271767331,"GSDMA","LOC114001570 (GSDMA)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"COL2A1",208.574274731189,-0.953331421996636,1.10368995293184,0.565277765408268,0.452141532333221,0.609749400839387,"COL2A1","COL2A1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"P2RY2",100.472934913543,0.282164299032255,0.379214881144855,0.565257733230226,0.45214954477342,0.609749400839387,"P2RY2","P2RY2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"EIF5A2",1378.31715787099,-0.16922514326772,0.223841397414162,0.565044392854077,0.452234890122028,0.610161596343339,"EIF5A","EIF5A2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"TMEM19",734.059730636391,-0.192752863279043,0.256655953445933,0.564839703430692,0.452316798422342,0.610551758899736,"TMEM19","TMEM19",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SPRY1",448.777063996673,0.225129060478407,0.294410922094752,0.564594202872669,0.452415068299255,0.611046926066072,"SPRY1","SPRY1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"CYFIP1",1501.29528922384,0.191360392547133,0.250737102768066,0.564517406047656,0.452445815682277,0.611108810634543,"CYFIP1","CYFIP1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113984433",256.442913665487,-0.293869413309998,0.396798093257022,0.563746393950012,0.452754689631512,0.612956238294312,"SWAP2","LOC113984433 (SWAP2)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"IDUA",1625.57022902362,-0.160990238674515,0.216219631478521,0.563244183007015,0.452956057262891,0.614114281680284,"IDUA","IDUA",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"C2CD3",447.01631729869,-0.30509009126215,0.417385525321799,0.562961831192808,0.453069331322605,0.614397878246384,"C2CD3","C2CD3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"CD81",10101.9368321618,0.152929659326604,0.203831564432654,0.562914563386812,0.453088298585988,0.614397878246384,"CD81","CD81",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"DNAJB5",613.302588036647,-0.332189382836275,0.414624416253751,0.562823695402614,0.453124764891532,0.614397878246384,"DNAJB5","DNAJB5",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ING2",103.443114384517,-0.245765566909915,0.330534392166926,0.562817786770452,0.453127136248868,0.614397878246384,"ING2","ING2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113983746",206.986025016515,-0.215039629686608,0.2822794731231,0.562903106069697,0.453092896277905,0.614397878246384,"TOMM40","LOC113983746 (TOMM40)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"NOD1",15.3623955252761,0.668024041591014,0.895009119743161,0.562902528583678,0.453093128018457,0.614397878246384,"NOD1","NOD1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113985809",312.173006822582,-0.286175386731099,0.376559044322475,0.562603291291083,0.453213234562803,0.614815085464307,"RDH12","LOC113985809 (RDH12)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113998151",831.73585518865,-0.135223642201349,0.179544498567718,0.562513601976207,0.453249243386407,0.61491047612044,"TOR1AIP1","LOC113998151 (TOR1AIP1)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113985693",233.600035956538,-0.207822091790218,0.277212037469903,0.562402350333883,0.453293915372343,0.615061513946281,"LOC113985693","LOC113985693",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"MACF1",9871.69083641573,0.137573298059003,0.1831150664307,0.562165181839788,0.453389171061737,0.615537530188834,"MACF1","MACF1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"KAT14",723.092879266292,-0.227296725117278,0.307444887964332,0.56157258988776,0.453627315293828,0.616932161195008,"KAT14","KAT14",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RFX8",10.2441813427224,-0.873198030429507,1.12463917766173,0.561056010472427,0.453835072585106,0.618132174193652,"RFX8","RFX8",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"FEZ2",2139.69756116011,-0.196068884393985,0.263614129811584,0.560920852231163,0.453889455008424,0.61834556430411,"FEZ2","FEZ2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RELL1",573.860652164864,0.226104784568298,0.304515006347465,0.560760839482356,0.453953851142099,0.618623379302238,"RELL1","RELL1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113999869",37.3455711645099,-0.910355326813703,1.15037047938633,0.560581748866952,0.454025942052735,0.618950704865168,"GABRR2","LOC113999869 (GABRR2)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"BRCC3",407.865876380975,-0.144362495125283,0.192686973449268,0.560463845569259,0.454073412508317,0.618984274325818,"BRCC3","BRCC3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"VWA3B",36.9527206945911,0.398914171568013,0.541163865131956,0.560463338524841,0.454073616672355,0.618984274325818,"VWA3B","VWA3B",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"NOP53",1084.72929514434,-0.211631491000858,0.276947753628937,0.56040085225186,0.454098778194206,0.619009590254258,"NOP53","NOP53",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"MCFD2",747.051202334142,-0.209102788947775,0.279242673856062,0.560250215915374,0.454159444347981,0.619106257955416,"MCFD2","MCFD2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPLP1",1767.97517628661,-0.231157299370224,0.303272355336363,0.560216841733819,0.454172886938715,0.619106257955416,"RPLP1","RPLP1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"TTPA",239.97954413854,-0.354532202307938,0.479893799787645,0.560205441448645,0.454177478935828,0.619106257955416,"TTPA","TTPA",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"CUNH6orf120",154.81775221127,-0.244341183587314,0.326815552911966,0.55965272603197,0.454400198359951,0.620385321184885,"CUNH6orf120","CUNH6orf120",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113984502",107.722701482727,0.263678744829957,0.35515496475511,0.559606658159041,0.454418769382113,0.620385321184885,"PLIN4","LOC113984502 (PLIN4)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"CUNH11orf52",177.289803820368,-0.5599224595352,0.738455007768554,0.559100963870023,0.45462270481719,0.621340614265609,"CUNH11orf52","CUNH11orf52",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC114001326",14.7755344184683,-0.629249770116085,0.840244432787541,0.559080501550255,0.454630959849476,0.621340614265609,NA,"LOC114001326",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"NOL7",379.387086627657,-0.178478363842973,0.241516048497307,0.559130663516612,0.454610723625871,0.621340614265609,"NOL7","NOL7",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC114001870",568.72542491869,-0.218076912534114,0.287831576056203,0.558879383836086,0.454712108504857,0.621589245098668,"SNRNP70","LOC114001870 (SNRNP70)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ZNF488",68.9185431875196,0.332891198610357,0.453921990825223,0.558892287463578,0.454706901358144,0.621589245098668,"ZNF488","ZNF488",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ANO10",1159.9973827326,-0.253910683642395,0.340752527149038,0.558656719973641,0.454801977333898,0.621757150313018,"ANO10","ANO10",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"MARCH4",784.940817953806,0.210951367002968,0.282611557619638,0.558702366667575,0.454783551706355,0.621757150313018,"MARCH4","MARCH4",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"VPS53",1851.35725532567,-0.200576318650262,0.270036932717879,0.558739355847365,0.454768621609329,0.621757150313018,"VPS53","VPS53",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LRRC3B",483.461716366452,-0.212545645363013,0.284291071789196,0.558440470975611,0.454889283798905,0.62213115566841,"LRRC3B","LRRC3B",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ZDHHC7",813.13197749015,-0.183991637486883,0.244994457124134,0.558407427920969,0.454902626630868,0.62213115566841,"ZDHHC7","ZDHHC7",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ZWINT",57.4293244732235,0.358779463614316,0.477598023851388,0.558318589587742,0.454938502725582,0.622225180891009,NA,"ZWINT",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"CAPN11",2222.56865217197,0.219974388147793,0.291046383479073,0.558112878809055,0.455021593168374,0.622622955548393,"CAPN11","CAPN11",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113988363",114.110986208485,-0.267416637957564,0.351411848051449,0.557995919258445,0.455068845964954,0.62272155759926,"DLG3","LOC113988363 (DLG3)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"MND1",34.7071088295046,-0.45931999668287,0.634104670687577,0.557969667531111,0.455079452978493,0.62272155759926,"MND1","MND1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LCP1",237.158579416525,0.39505419578381,0.529941893995287,0.557794265994133,0.455150333967865,0.623040723839125,"LCP1","LCP1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SOX14",12.2799042144035,-1.0188340968137,1.35620951055585,0.55759099326076,0.455232499623925,0.623432489703175,"SOX14","SOX14",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"MGAT3",2759.39992449889,0.116696207348235,0.156874275529635,0.557518227264694,0.455261918318258,0.623484876776588,"MGAT3","MGAT3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC114001292",61.3441939392794,0.633875783272202,0.868105895471789,0.557230788034829,0.455378156879119,0.623958915496797,"OPNVA","LOC114001292 (OPNVA)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"PIPOX",24.6896664634002,0.643682262716361,0.792897582009386,0.557240412827483,0.455374263919959,0.623958915496797,"PIPOX","PIPOX",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ADCY2",1220.71105740151,-0.205565903246077,0.275551652605038,0.557042341162656,0.455454388912264,0.624312454444342,"ADCY2","ADCY2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"NPDC1",1908.80506736132,0.178009257932195,0.237885374511117,0.556827068654968,0.455541497237392,0.624735983651546,"NPDC1","NPDC1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARNTL2",265.57750878802,-0.193935921321245,0.259884839495305,0.556607099190089,0.455630533231927,0.625034866430476,"ARNTL2","ARNTL2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"PTCHD1",442.523210739618,-0.159203786860627,0.21303787420967,0.556610100347868,0.455629318283296,0.625034866430476,"PTCHD1","PTCHD1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113983999",24.6984235249248,0.603987412931737,0.753251873809746,0.556472935182285,0.455684851606105,0.625213458509314,NA,"LOC113983999",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113996409",12.4620309429951,-0.702581255504208,0.922792323816066,0.556433346472787,0.45570088165502,0.625213458509314,"FHOD3","LOC113996409 (FHOD3)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113989991",18.6844058240075,0.497567991449594,0.691988611298588,0.556256166782049,0.455772635186178,0.625538093289409,"LOC113989991","LOC113989991",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LMLN",465.315253158928,-0.255453766951426,0.344756317131841,0.556043423406166,0.455858814658567,0.625955554118597,"LMLN","LMLN",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ENG",276.743860014025,0.280159169999697,0.374932669153903,0.555379196089703,0.456128049357511,0.627414228928325,"ENG","ENG",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LAMTOR3",1297.17749307693,0.127654232455631,0.170999747854239,0.555409640815441,0.456115703563945,0.627414228928325,"LAMTOR3","LAMTOR3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"FOXP2",617.416483902399,0.215869310783876,0.292866179676877,0.554565701633237,0.456458128634047,0.629403411082024,"FOXP2","FOXP2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113998219",8.80457534443432,0.837854998060987,1.13938829410153,0.55437038189703,0.456537436585516,0.629501357946663,"BTN1A1","LOC113998219 (BTN1A1)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"PPP1R16B",744.812020470173,-0.35302969427634,0.466508373310397,0.554393247930136,0.456528150900999,0.629501357946663,"PPP1R16B","PPP1R16B",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RNF114",761.273347619259,0.152226516983162,0.204380647913545,0.554411878571642,0.456520585389892,0.629501357946663,"RNF114","RNF114",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC114003262",18.6282648626194,0.838373988585819,1.07897658985152,0.553982964219017,0.456694808581584,0.630377985870583,"LOC114003262","LOC114003262",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"STX7",340.418389624581,-0.295459476474421,0.401681923405489,0.553896523396119,0.456729933167172,0.630466566537188,"STX7","STX7",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"AQP11",148.26828631806,-0.235390453041517,0.322727499892928,0.55372891879145,0.456798050188042,0.630629964857157,"AQP11","AQP11",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"MEAF6",1606.51128353419,-0.113639420202717,0.151523599315803,0.553766643164892,0.456782717041052,0.630629964857157,"MEAF6","MEAF6",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"BEND7",511.94194883046,0.147833279694413,0.199019241686447,0.553647908849953,0.456830979583332,0.630704378397506,"BEND7","BEND7",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"CCKBR",197.666499439078,-0.273278364132745,0.376356640432782,0.553585382893218,0.456856398059711,0.630730382380207,"CCKBR","CCKBR",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"HS3ST1",123.785815467468,0.326049192572197,0.436111101484135,0.553353673376733,0.45695061363442,0.631199769828065,"HS3ST1","HS3ST1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113993269",20.2949015512484,0.65181746571145,0.844194820460225,0.553238431964772,0.456997483438721,0.631226138195212,"LOC113993269","LOC113993269",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113995596",31.7893373981035,0.83312128321088,1.15909446956093,0.55329053080041,0.456976293395985,0.631226138195212,"LOC113995596","LOC113995596",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"BACH2",255.487302138496,0.224338516732392,0.300378945936703,0.553137060964303,0.457038718280317,0.631354028353998,"BACH2","BACH2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113992151",18.1395789320842,0.842970988051076,1.02175351611176,0.55296486367871,0.457108776694449,0.631667638280286,NA,"LOC113992151",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SMAD3",954.987095396747,0.418936310098573,0.555491780184813,0.552842275621913,0.457158661932168,0.631851237804115,"SMAD3","SMAD3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"TICRR",147.163333157835,-0.337072439266643,0.441875737494282,0.552629671879316,0.45724519797211,0.632271012918547,"TICRR","TICRR",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"TXN",1410.7105904596,-0.106765812816842,0.143108551144271,0.552497884639621,0.457298852270782,0.632478868209344,"TXN","TXN",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SRR",256.301668050531,-0.20660385927602,0.27707889560581,0.552390230881542,0.457342688521842,0.632623433306844,"SRR","SRR",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC114001475",52.2601961701383,-0.447522351188651,0.602392630434442,0.552279078428484,0.457387956388264,0.632777210939103,"VNN1","LOC114001475 (VNN1)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"CRACR2A",18.290873561494,-0.673353765809818,0.911223685198348,0.552148065123404,0.45744132185082,0.632983157103099,"CRACR2A","CRACR2A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"CUNH9orf40",322.31879865204,-0.270366123443466,0.362856172439772,0.551949670951231,0.457522152176488,0.633026493267546,NA,"CUNH9orf40",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SMPDL3A",246.544395383463,-0.348739067293223,0.479191062856243,0.551966477167639,0.457515304065362,0.633026493267546,"SMPDL3A","SMPDL3A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"TBCCD1",94.4734448432194,-0.271030152622495,0.372583902956259,0.551921403930663,0.457533670642435,0.633026493267546,"TBCCD1","TBCCD1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"TRMT61A",63.3102999475074,0.311387008786059,0.416375132440364,0.552035068226076,0.457487356609234,0.633026493267546,"TRMT61A","TRMT61A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SF3A1",1883.96044831242,0.191009815144827,0.254498973592872,0.551761555023546,0.457598815736193,0.633308236917441,"SF3A1","SF3A1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"DHX15",1841.2305948419,0.134151465047344,0.178235076754922,0.551597203647731,0.457665811043083,0.6334355734669,"DHX15","DHX15",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"DOCK11",426.50762032493,0.228421385749609,0.308546574542002,0.551555527849615,0.457682802001656,0.6334355734669,"DOCK11","DOCK11",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113991960",6418.01694455699,0.357639821228741,0.500646113776446,0.551609763315781,0.45766069074137,0.6334355734669,"LOC113991960","LOC113991960",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113985335",20.7181693594253,-0.588872335506111,0.834423467954992,0.551370727151294,0.457758156076067,0.633645137632577,"LOC113985335","LOC113985335",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC114002100",5.43226740801135,0.971114069039413,1.29001435548795,0.551414063890661,0.457740483389522,0.633645137632577,NA,"LOC114002100",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"VPS26C",1018.16921341996,-0.271448402892712,0.36485254193645,0.551087172158446,0.457873816163251,0.634252041219698,"VPS26C","VPS26C",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113989788",447.500600615974,-0.237725017953136,0.320692592828804,0.550699478275135,0.45803202848508,0.635133152571803,"LOH11CR2A","LOC113989788 (LOH11CR2A)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"COL16A1",57.8095967256563,-0.529715564643369,0.724812912814194,0.550607394141764,0.458069619393444,0.635134000000734,"COL16A1","COL16A1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113983548",80.1265578312088,-0.350571967890419,0.488981511767554,0.550594170242576,0.458075018100256,0.635134000000734,NA,"LOC113983548",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"NT5C2",1138.81570189002,-0.131244254641083,0.176803645548055,0.550344121666768,0.458177120302187,0.635653648007945,"NT5C2","NT5C2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"CUNH2orf68",105.764636575922,-0.58221830893771,0.768721275439663,0.55017983452133,0.458244223161826,0.635947837146765,"CUNH2orf68","CUNH2orf68",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113984931",79.5523965813591,-0.302483536204576,0.413078625998125,0.550040735701998,0.458301050026834,0.636175808368528,"SKIV2L","LOC113984931 (SKIV2L)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"MRPL51",395.434253130096,-0.311853990523023,0.410112527518488,0.549374696602626,0.458573305356014,0.63779228314423,"MRPL51","MRPL51",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"PCMTD1",1173.95099695391,-0.200734826396454,0.272801134483807,0.54920316094848,0.458643465015508,0.638106206782257,"PCMTD1","PCMTD1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113987192",685.418060431764,-0.177264289985708,0.237539734685854,0.548870800534644,0.458779451798474,0.638844687676979,"RAB13","LOC113987192 (RAB13)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LRRC38",27.3041238936445,0.576052692790549,0.790986852941498,0.548794173047625,0.458810813331504,0.638908348347524,"LRRC38","LRRC38",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"NCOA7",2988.89787861505,0.13792681126812,0.186780793605853,0.548672083888789,0.458860788088757,0.63909205448642,"NCOA7","NCOA7",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"GABRA6",7.30544373305678,0.806411546006208,1.09607935335644,0.548409436441176,0.45896832676606,0.639369733807807,"GABRA6","GABRA6",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC113994733",269.638264049687,-0.276271031641803,0.379802762525328,0.548458143397539,0.458948381121692,0.639369733807807,"LOC113994733","LOC113994733",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"MAPK4",871.763139672952,0.181743599856115,0.241367119026724,0.548466984748757,0.458944760708977,0.639369733807807,"MAPK4","MAPK4",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"CDH11",1126.20985123683,0.17100238442741,0.231580801500445,0.548246704087774,0.459034976098767,0.639660905616899,"CDH11","CDH11",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"DAP",552.593325575755,-0.260090473082917,0.359634806190829,0.548056129440852,0.459113048107542,0.640025729749841,"DAP","DAP",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC114001161",1167.34355666346,-0.787908736382926,1.01952728965861,0.547950357077838,0.459156388547609,0.640072967774154,"HSPB9","LOC114001161 (HSPB9)",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LOC114002240",21.3944661300972,-1.39553255019053,1.60505640450359,0.5479332993025,0.459163378611939,0.640072967774154,NA,"LOC114002240",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LAMP3",971.459569911837,0.378396064464804,0.495443941005681,0.547859468645186,0.459193635439904,0.640129421003662,"LAMP3","LAMP3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"PAAF1",373.138386114098,-0.194319694792807,0.259627509225649,0.547568440984264,0.459312933357525,0.640759973285292,"PAAF1","PAAF1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARMC4",20.6583482536946,-0.824347871700301,1.08983401305935,0.547337906120234,0.459407468927678,0.641175760002944,"ARMC4","ARMC4",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"LINGO1",2047.30346168591,0.14188605636496,0.189713820750591,0.547306285592953,0.45942043797873,0.641175760002944,"LINGO1","LINGO1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SSPN",23.8887591060046,0.522113500103859,0.679311844413697,0.547127941540083,0.459493596038297,0.641508771963579,"SSPN","SSPN",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"CARMIL2",578.395557063412,0.197538575619043,0.264727512198762,0.546828033230412,0.459616662265163,0.641885997080369,"CARMIL2","CARMIL2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"EEF2",15418.1276531724,0.11274199633787,0.151598214290793,0.546840812060708,0.459611417456372,0.641885997080369,"EEF2","EEF2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ELMSAN1",414.557800626434,-0.150409387287223,0.203421120185241,0.546915251835046,0.459580867062115,0.641885997080369,"ELMSAN1","ELMSAN1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
