"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","n_p005","n_q01","Tissue","Test","design","gene","fdrtool","n"
1970.93858268862,-0.154817354094585,0.293007759528226,4.22142992631112,0.0399165084866504,0.237206983858723,2102,620,"TNA","LRT_batch","~ Batch + Status + mean_T + Status:mean_T","VIPR2","no",12
172.359930693418,-0.158646680217422,1.32886886435614,0.0189497474341067,0.890510649935862,NA,2102,620,"TNA","LRT_batch","~ Batch + Status + mean_T + Status:mean_T","AVPR1A","no",12
142.99163123233,-0.705747151965521,0.629687077875238,1.36668309702557,0.242382592002054,NA,2102,620,"TNA","LRT_batch","~ Batch + Status + mean_T + Status:mean_T","SRD5A2","no",12
655.559836453591,0.436388329341938,0.422658665657984,4.27814831695355,0.0386053834450959,0.232760641731601,2102,620,"TNA","LRT_batch","~ Batch + Status + mean_T + Status:mean_T","AR","no",12
1146.07299023579,-0.780233060172745,0.393822757696344,0.00334091145995785,0.953907445781613,0.983498253655167,2102,620,"TNA","LRT_batch","~ Batch + Status + mean_T + Status:mean_T","CYP19A1","no",12
562.183559158869,-0.750188320863916,0.345703661085648,0.393120179151509,0.530663846097455,0.782208424450708,2102,620,"TNA","LRT_batch","~ Batch + Status + mean_T + Status:mean_T","VIP","no",12
46.6749297857467,0.0683009742503965,0.487121477476792,6.179220233583,0.0129259228812955,NA,2102,620,"TNA","LRT_batch","~ Batch + Status + mean_T + Status:mean_T","ESR1","no",12
104.473406973885,1.01000408228517,0.492994628057932,0.108495861742981,0.741863116884781,NA,2102,620,"TNA","LRT_batch","~ Batch + Status + mean_T + Status:mean_T","VIPR1","no",12
27.859303587739,0.922777876769441,0.632731704801469,2.03807865153308,0.153403302543855,NA,2102,620,"TNA","LRT_batch","~ Batch + Status + mean_T + Status:mean_T","PGR","no",12
1446.96624023981,0.710248166482111,0.290530890796197,2.69921126384594,0.100397903378207,0.371958880011168,2102,620,"TNA","LRT_batch","~ Batch + Status + mean_T + Status:mean_T","PRLR","no",12
7.35721456145416,-0.621124831148439,1.21784502076301,1.0102285039013,0.314848102777687,NA,2102,620,"TNA","LRT_batch","~ Batch + Status + mean_T + Status:mean_T","OXTR","no",12
15.3456812777247,-0.629538466173881,0.862541440038587,0.565933776243938,0.451879264844814,NA,2102,620,"TNA","LRT_batch","~ Batch + Status + mean_T + Status:mean_T","AVPR2","no",12
65.3014575703014,1.04047133462588,0.866734779888118,0.369764208840166,0.543132822570335,NA,2102,620,"TNA","LRT_batch","~ Batch + Status + mean_T + Status:mean_T","AVP","no",12
182.461842967203,0.552861623008794,0.479233201261664,5.14172428676527,0.0233574380585445,NA,2102,620,"TNA","LRT_batch","~ Batch + Status + mean_T + Status:mean_T","ESR2","no",12
1970.93858268862,-0.159778937978074,0.3332720040186,0.215759883913961,0.642289841787611,0.996769524867339,866,29,"TNA","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","VIPR2","no",12
172.359930693418,-0.119306048996065,1.26431176458663,0.00707352161424524,0.932973560987287,0.998305275966533,866,29,"TNA","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","AVPR1A","no",12
142.99163123233,-0.677769639472965,0.645124569084414,1.08763291099757,0.296996274947272,0.970454949006129,866,29,"TNA","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","SRD5A2","no",12
655.559836453591,0.39439815201687,0.475013450459033,0.60461239509192,0.436823580168833,0.988017229033437,866,29,"TNA","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","AR","no",12
1146.07299023579,-0.780792972206998,0.39087539722486,4.00470952763987,0.0453733148332119,0.826863825863859,866,29,"TNA","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","CYP19A1","no",12
562.183559158869,-0.753685319046307,0.34458032524857,4.59900657799312,0.0319904880343592,0.786884433047632,866,29,"TNA","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","VIP","no",12
46.6749297857467,0.113159322833698,0.580977382819903,0.0382774843424727,0.844886999079823,0.998305275966533,866,29,"TNA","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","ESR1","no",12
104.473406973885,1.01528760292637,0.478225663691432,4.99319614341613,0.0254471647166705,0.768357159440956,866,29,"TNA","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","VIPR1","no",12
27.859303587739,0.927622088117341,0.644830785307302,1.86533160506629,0.172010715664503,0.945145610413112,866,29,"TNA","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","PGR","no",12
1446.96624023981,0.707404991105308,0.31554331168348,4.93694153614911,0.0262885140427689,0.771371970481232,866,29,"TNA","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","PRLR","no",12
7.35721456145416,-0.767907041527305,1.20915572265302,0.469699837363109,0.49312528979975,0.989903961278829,866,29,"TNA","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","OXTR","no",12
15.3456812777247,-0.57874263563817,0.82989421281291,0.435646068056286,0.509231433871847,0.990158570447768,866,29,"TNA","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","AVPR2","no",12
65.3014575703014,1.05007171280153,0.856551903040571,1.71541511083879,0.19028429221984,0.957029632250387,866,29,"TNA","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","AVP","no",12
182.461842967203,0.582496196352325,0.54888997701223,1.2707114263128,0.259633259237929,0.969665341089424,866,29,"TNA","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","ESR2","no",12
