"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","n_p005","n_q01","Tissue","Test","design","gene","fdrtool","n"
15.9025982670775,0.111722763755359,1.12803679901638,0.00883577486395382,0.925110108023873,0.998477141970639,1198,37,"GCT","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","AVP","no",12
36.1420798424093,0.293571608921776,0.675570906080966,0.18845558652545,0.664205139762852,0.969487444908271,1198,37,"GCT","LRT_reduced_interaction","~ Status + mean_T + Status:mean_T","ESR2","no",12
348.694962935663,0.219534535771225,0.172268535507544,3.184301831406,0.203487456320295,0.999934977573695,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","VIPR2","no",12
79.9714382484059,0.13788778985207,0.248079028703991,0.415225404226419,0.812521663704146,0.999934977573695,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","AVPR1A","no",12
116.626574041155,-0.0295648341944902,0.199172642945475,0.934822933826695,0.626622203056232,0.999934977573695,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","SRD5A2","no",12
149.977122689386,0.259425583203006,0.242114035808106,1.74136143613754,0.418666458402381,0.999934977573695,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","AR","no",12
17.7041519017197,-1.55174609689407,0.525811846529513,9.59667814632861,0.00824342741464293,0.468399725557757,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","CYP19A1","no",12
1047.43041147031,-0.365537998969613,0.343032083739931,11.9528838923068,0.00253784001849816,0.288936959575444,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","VIP","no",12
76.6860560977758,0.452977406967445,0.284490410425771,3.42356826633944,0.1805433916459,0.999934977573695,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","ESR1","no",12
667.694765317104,0.167269102904634,0.149533306455036,2.19149085722813,0.334290324475737,0.999934977573695,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","VIPR1","no",12
36.8947474663608,-0.219717883396068,0.309749258219747,18.442300982332,9.89248100173719e-05,0.0622608023046834,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","PGR","no",12
734.934611477132,0.197264018260548,0.165952526430467,2.16449328732688,0.338833431906201,0.999934977573695,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","PRLR","no",12
27.0556968601197,0.0160133850699127,0.435985303419964,1.2246440872707,0.542090648357197,0.999934977573695,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","OXTR","no",12
21.0117918234202,-0.274389989597207,0.405662084651241,0.45783008747641,0.795396104514449,0.999934977573695,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","AVPR2","no",12
8.9716310775261,-2.65943803622709,1.25002554409981,23.0739094186574,9.76257159326135e-06,0.0163848493240236,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","OXT","no",12
15.9025982670775,0.306600158942303,0.577882361091919,0.289878269088092,0.865074944689337,0.999934977573695,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","AVP","no",12
36.1420798424093,0.101347502098172,0.350516898757667,0.0996361968845889,0.951402470352944,0.999934977573695,929,31,"GCT","LRT_minimal_interaction","~ Status:mean_T","ESR2","no",12
36.8947474663608,1.86116475880259,0.638139016223475,8.05116504148985,0.0045474400985673,0.132048565582197,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","PGR","no",12
1047.43041147031,1.5882953763776,0.562230872946139,7.65099085803391,0.00567411473657112,0.142777247591466,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","VIP","no",12
734.934611477132,0.702747511416907,0.271829862123932,6.51244013718133,0.0107122412461528,0.199654724843251,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","PRLR","no",12
76.6860560977758,1.10249201204522,0.544267711654495,4.15682800866104,0.0414669912207,0.358760168091483,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","ESR1","no",12
348.694962935663,0.519937253273192,0.346536059659746,2.28148863905619,0.130926153831411,0.545554431298606,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","VIPR2","no",12
667.694765317104,0.291182381472386,0.244756345672341,1.40991141895122,0.235071098751561,0.661690320894734,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","VIPR1","no",12
21.0117918234202,-0.62680131154635,0.75923399675725,0.638107668558519,0.424396869581322,0.795332398590819,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","AVPR2","no",12
17.7041519017197,-0.777413519893491,1.0170196237744,0.576961085651121,0.447505949637218,0.810057223126535,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","CYP19A1","no",12
116.626574041155,-0.258796627930678,0.353507823260305,0.53800709675491,0.463259825658181,0.818048726238172,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","SRD5A2","no",12
27.0556968601197,0.446993399870983,0.808053954247975,0.328015770848168,0.566829816607825,0.862876715069139,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","OXTR","no",12
149.977122689386,-0.1997234184533,0.42587651228486,0.211579327489829,0.645532349593632,0.894579503166801,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","AR","no",12
79.9714382484059,0.0634681465079831,0.515779716533106,0.013796125687108,0.906497988524709,0.978546044266933,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","AVPR1A","no",12
36.1420798424093,0.0677493921716329,0.635542890680247,0.0122508497335758,0.911867285670098,0.978800871328522,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","ESR2","no",12
15.9025982670775,-0.0786855188886168,1.08780949030911,0.00536060018319517,0.9416341391532,0.985122258014065,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","AVP","no",12
8.9716310775261,2.16923855357519,1.94623430190817,0.862943785818118,NA,NA,1904,395,"GCT","LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","OXT","no",12
