"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ABCD4","coral","ABCD4","ABCD4",2,"N","ABCD4",0.380282934736009,0.162036590610126,0.0266496464412112,0.924890606233437,-0.334497664994129,0.222994730378903
"ABCE1","skyblue4","ABCE1","ABCE1",3,"N","ABCE1",-0.0292820735202931,0.917493629821387,0.146261520911656,0.602968428630262,0.562130300017981,0.0291784658957722
"ABCF2","coral","ABCF2","ABCF2",3,"N","ABCF2",-0.109956976338972,0.696460594090103,0.461565399134378,0.0832885011932951,0.347446538812889,0.204477052318493
"ABCF3","darkviolet","ABCF3","ABCF3",3,"N","ABCF3",0.1243672758414,0.658773831809363,0.353057322583781,0.196768507471494,0.26788419238264,0.334392916272335
"ABCG1","darkmagenta","ABCG1","ABCG1",1,"N","ABCG1",-0.118551126239751,0.673898906490739,0.384177646843449,0.157425709148679,0.152750666978483,0.586796846786387
"ABCG2","lightsteelblue1","ABCG2","ABCG2",3,"N","ABCG2",0.0134690689361844,0.962001955912836,-0.236694396820991,0.395685906926076,-0.434346980914794,0.105710404020584
"ABCG4","brown2","ABCG4","ABCG4",2,"N","ABCG4",0.0452713603238523,0.872719675810385,0.327821795959618,0.232939991798418,-0.072043787634356,0.798608377626238
"ABHD10","brown","ABHD10","ABHD10",3,"N","ABHD10",0.340495906547807,0.214290359833517,-0.143545877769095,0.609787912609996,-0.257618863904617,0.353938933087863
"ABHD11","blue2","ABHD11","ABHD11",2,"N","ABHD11",0.131119977855544,0.641366277211178,-0.0378862978803924,0.893362948488132,-0.101552570655361,0.718755073206994
"ABHD12","honeydew1","ABHD12","ABHD12",3,"N","ABHD12",-0.220485286789389,0.429735111905025,0.504482213785619,0.0551417617207942,0.597447075841337,0.0186771463012366
"ABHD12B","lightpink2","ABHD12","ABHD12",3,"N","ABHD12B/ABHD12",0.409880499068053,0.129182362766465,0.413768423443056,0.125234417875876,-0.220490559161709,0.429723800045311
"ABHD13","mediumpurple4","ABHD13","ABHD13",3,"N","ABHD13",0.0454685213775774,0.872169543256075,0.491425112022623,0.0628301561013965,0.40465496078204,0.13462110448748
"ABHD14A","purple","ABHD14A","ABHD14A",3,"N","ABHD14A",-0.000207925168474705,0.999413220237045,-0.145353278796736,0.605245834586601,0.286474074519763,0.300595791219697
