"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ACSL6","darkgrey","ACSL6","ACSL6",2,"N","ACSL6",-0.247164209824366,0.394261307982595,-0.450477879811607,0.105995104544471,0.304598929649702,0.289657546807612
"ACSS1","darkslateblue","ACSS1","ACSS1",2,"N","ACSS1",0.0687273507593168,0.815409279734044,-0.362498040598518,0.202750955818237,-0.0184187738700375,0.95016798396131
"ACSS2","darkgreen","ACSS2","ACSS2",2,"N","ACSS2",0.264173753587131,0.361423990002106,0.366639808283425,0.197255554053825,0.240464038223738,0.407611734859172
"ACSS3","coral1","ACSS3","ACSS3",2,"N","ACSS3",0.333697069614949,0.2436240603852,0.184776403759098,0.527129468414102,0.671200043264403,0.00858557291504741
"ACTA2","darkgreen","ACTA2","ACTA2",3,"N","ACTA2",-0.165694707921866,0.571320460763664,-0.00779200766498798,0.978908926065509,0.357990259547741,0.208840889475542
"ACTB","thistle1","ACTB","ACTB",3,"N","ACTB",0.277834416144236,0.336171052509373,0.422749610586889,0.132074604538751,0.449883588786891,0.106513549850747
"ACTG1","darkmagenta","ACTG1","ACTG1",2,"N","ACTG1",0.163498518539149,0.576502743833903,0.477149983160676,0.0844795252415111,0.33870093148542,0.236187982941746
"ACTG2","darkgreen","ACTG2","ACTG2",3,"N","ACTG2",-0.387144414477026,0.171451420822558,0.0139966538150471,0.962122989100617,-0.163540823368726,0.576402736803597
"ACTL6A","darkmagenta","ACTL6A","ACTL6A",3,"N","ACTL6A",0.192058130489604,0.510677063636309,0.17847686871337,0.541549132910586,-0.19308283716943,0.508380724178642
"ACTL6B","indianred4","ACTL6B","ACTL6B",3,"N","ACTL6B",0.0976108159159247,0.739912825048503,0.154065056971694,0.598977908861671,-0.19880116635822,0.495653147870999
"ACTN1","magenta","ACTN4","ACTN4",2,"N","ACTN1/ACTN4",0.169864504209081,0.561534537096566,0.313130785494066,0.275667363035253,0.0484629511416522,0.86932136869406
"ACTN2","lightcoral","ACTN2","ACTN2",3,"N","ACTN2",-0.338326782794189,0.236739114922724,-0.0891775828300541,0.761762833004349,0.228900170767388,0.431193038893226
"ACTR10","orange","ACTR10","ACTR10",3,"N","ACTR10",0.171632320974186,0.557407108957431,0.277730398194813,0.336359515637535,-0.269753804893109,0.350986951453301
"ACTR1A","antiquewhite4","ACTR1A","ACTR1A",3,"N","ACTR1A",0.0793633798851194,0.787399171452521,0.320390512515386,0.264084632005968,0.177940052398482,0.54278575770524
"ACTR2","lightcyan1","ACTR2","ACTR2",3,"N","ACTR2",-0.15193692921701,0.604095354043866,-0.826151828749752,0.000271003472420804,-0.205096024153393,0.481815634189422
"ACTR3","palevioletred3","ACTR3","ACTR3",3,"N","ACTR3",-0.155746847234381,0.594945885921873,-0.528734178585313,0.0519067562574529,-0.260059725408824,0.369225795309472
"ACTR3B","indianred4","ACTR3","ACTR3",3,"N","ACTR3B/ACTR3",-0.0389548747618991,0.894814154272787,-0.352368585526116,0.216595114071493,-0.598254455392593,0.0238199455816269
"ACTR5","darkmagenta","ACTR5","ACTR5",3,"N","ACTR5",0.18364218503723,0.529713072720371,0.0779044154642668,0.791228027827983,-0.0257554684321363,0.930356162306167
"ACTR6","antiquewhite2","ACTR6","ACTR6",3,"N","ACTR6",0.258802216083411,0.371628519535818,-0.363097349474634,0.201949854147562,-0.117125530457522,0.690068664380619
"ACTR8","antiquewhite4","ACTR8","ACTR8",3,"N","ACTR8",0.0393777310114697,0.893678222110215,0.347452499286528,0.223521455602031,-0.205961047562359,0.479928511975122
"ACVR1","magenta","ACVR1","ACVR1",2,"N","ACVR1",0.403076980386318,0.152991578955678,0.155485463647869,0.595571835242194,0.217927281454306,0.454187131075797
"ACVR1B","mediumpurple2","ACVR1B","ACVR1B",2,"N","ACVR1B",-0.46227671442476,0.0960587986265947,-0.512315545058061,0.061063906816595,-0.461454810470444,0.0967291540305436
"ACVR1C","darkgreen","ACVR1C","ACVR1C",2,"N","ACVR1C",0.0213341653225775,0.94229153342886,0.0580003812714012,0.843867918069969,0.29369338675851,0.308131628763191
"ACVR2A","indianred4","ACVR2A","ACVR2A",3,"N","ACVR2A",-0.069813389505784,0.812539201432857,0.171551998012707,0.557594365183824,0.110012474857666,0.708113440822688
"ACVR2B","indianred4","ACVR2B","ACVR2B",3,"N","ACVR2B",-0.0651367225902459,0.824913393242778,-0.0721723490582595,0.806312745388532,0.275396892781266,0.340602932815685
"ACVRL1","antiquewhite2","ACVRL1","ACVRL1",3,"N","ACVRL1",-0.0404328081875691,0.890844765129897,-0.164462272451014,0.574226231929986,-0.359197471730915,0.207198823032284
"ACYP1","orange","ACYP1","ACYP1",3,"N","ACYP1",0.0599014254198335,0.838810540586863,0.0821008239256383,0.780227209829984,-0.365372132507209,0.198927377334681
"ACYP2","indianred4","ACYP2","ACYP2",3,"N","ACYP2",0.114175790370326,0.697533770921683,0.140797437218226,0.631154492617948,-0.00408148332003975,0.988951603858307
"ADA","darkmagenta","ADA","ADA",3,"N","ADA",0.09489858170424,0.746921030367239,0.0864814501435975,0.768784133420332,0.131858330970425,0.653185668543911
