"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ABCB8","violet","ABCB8","ABCB8",2,"N","ABCB8",-0.00769196101647882,0.981072057918456,0.183047877967458,0.569058234781676,0.227444331739697,0.477126972275387
"ABCB9","lightgreen","ABCB9","ABCB9",2,"N","ABCB9",0.437583530381433,0.154844464633879,0.190241846895633,0.553695555269889,-0.117262798470267,0.716649317966961
"ABCC10","darkgrey","ABCC1","ABCC1",2,"N","ABCC10/ABCC1",-0.63680991724454,0.0259594653174607,-0.188522878811759,0.557350814851432,0.217589541573203,0.49692040339477
"ABCC2","darkgrey","ABCC2","ABCC2",2,"N","ABCC2",-0.162902739001836,0.612956856389454,-0.328990621179226,0.296406956007924,0.0492157570333874,0.879273403847736
"ABCC3","firebrick3","ABCC3","ABCC3",2,"N","ABCC3",-0.13247773279151,0.681490086987424,-0.206981326406449,0.518628699064154,-0.173519395784737,0.589664559388177
"ABCC4","coral1","ABCC4","ABCC4",3,"N","ABCC4",-0.0290792241972927,0.928518469387366,0.21373236381803,0.504766142354241,0.0580304663315289,0.85782992963048
"ABCC5","firebrick3","ABCC5","ABCC5",2,"N","ABCC5",-0.388422664339314,0.2121154039696,-0.234651266159414,0.462885891807136,-0.323561627233399,0.304923867601234
"ABCC8","firebrick3","ABCC8","ABCC8",2,"N","ABCC8",0.0567946727615126,0.860831238893543,0.0626354172088032,0.846661616113702,-0.178785730424609,0.578239788334413
"ABCC9","coral2","ABCC9","ABCC9",1,"N","ABCC9",-0.113479012366678,0.72547498123238,-0.351450384100744,0.262616945835815,-0.530938415213165,0.0757087055931122
"ABCD2","floralwhite","ABCD2","ABCD2",3,"N","ABCD2",-0.407462154642663,0.188604290146299,-0.244158603945194,0.444409481909759,0.588321819567302,0.04419892118962
"ABCD3","coral1","ABCD3","ABCD3",3,"N","ABCD3",0.196617248687327,0.540225795994433,-0.242426715463092,0.447748551623126,-0.462952738853788,0.129617454018673
