"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ABHD17B","turquoise","ABHD17B","ABHD17B",3,"N","ABHD17B",-0.0421166825492411,0.896598218534518,0.235768644611802,0.460695948916748,0.62085969265385,0.0312053969883853
"ABHD17C","turquoise","ABHD17C","ABHD17C",3,"N","ABHD17C",0.151429936948365,0.638501754393249,0.021364804372371,0.94745453757337,0.138230092296396,0.668343263337114
"ABHD18","turquoise","ABHD18","ABHD18",3,"N","ABHD18",-0.191581932493574,0.550852831135162,0.255313710344358,0.423192081853802,0.426398119903495,0.166893249232266
"ABHD2","turquoise","ABHD2","ABHD2",2,"N","ABHD2",-0.21902764666476,0.494009273606858,-0.185345795839502,0.564132493597045,0.223062000674097,0.485883790853283
"ABHD3","turquoise","ABHD3","ABHD3",2,"N","ABHD3",-0.228272178857138,0.475480965104015,0.212692387721898,0.506890860034169,0.416361420649069,0.178194114726972
"ABHD5","turquoise","ABHD5","ABHD5",2,"N","ABHD5",-0.205828941952584,0.521011380235149,0.109478303184599,0.734840058518676,0.348511505240041,0.266905362192423
"ABHD6","green","ABHD6","ABHD6",2,"N","ABHD6",-0.536184563500033,0.0723285923319665,-0.55301622035138,0.062185933767186,-0.279495066385127,0.378968870817966
"ABHD8","blue","ABHD8","ABHD8",3,"N","ABHD8",0.0415086335225581,0.898084152005497,-0.105898667638615,0.743247700406952,-0.38963769110087,0.210564402502483
"ABI1","darkolivegreen","ABI1","ABI1",3,"N","ABI1",0.000353906969310971,0.999129057213159,0.3434776603005,0.274344083384711,0.294055216095318,0.353549341761568
"ABI2","blue","ABI2","ABI2",2,"N","ABI2",-0.242457920363754,0.447688283015898,-0.473549151345915,0.119927945167256,-0.578575722378852,0.0487390144772132
"ABI3","blue","ABI3","ABI3",3,"N","ABI3",0.0763413656315391,0.813580920847381,0.172734424251678,0.59137492847385,-0.00788380547809643,0.980600055221829
"ABI3BP","midnightblue","ABI3BP","ABI3BP",2,"N","ABI3BP",-0.703141896131891,0.0107431989827162,-0.317558114489623,0.314498924414375,0.148140343784592,0.645894792137884
"ABL1","sienna3","ABL1","ABL1",2,"N","ABL1",0.00950517366965035,0.976611179303727,-0.475097339361377,0.118553363455229,-0.532205993551876,0.0748822940615453
"ABL2","darkturquoise","ABL2","ABL2",1,"N","ABL2",0.0800616105593753,0.804647580213379,-0.186825882119172,0.560969005090481,-0.362843433241108,0.246372971153921
"ABLIM1","midnightblue","ABLIM1","ABLIM1",3,"N","ABLIM1",-0.677184426811926,0.0155564545715007,-0.0133589032160831,0.967132395471295,0.286934330155976,0.365865589786522
"ABLIM2","turquoise","ABLIM2","ABLIM2",2,"N","ABLIM2",-0.0837421118038598,0.795830728059038,0.240238321577262,0.451984825422256,0.688093303269177,0.0133727400649311
"ABLIM3","blue","ABLIM3","ABLIM3",2,"N","ABLIM3",-0.0627652336001379,0.846347140311714,-0.177062657006253,0.581968174143319,-0.131060370903706,0.684742108240069
"ABR","blue","ABR","ABR",2,"N","ABR",0.149185929818762,0.643541712049685,-0.224889406951529,0.482223397049506,-0.543158797092888,0.0679975254018762
"ABRACL","midnightblue","ABRACL","ABRACL",3,"N","ABRACL",-0.677931748283098,0.0153990110200099,-0.0716837321646188,0.824793891028176,0.40921332534824,0.186526738079167
"ABRAXAS1","turquoise","ABRAXAS1","ABRAXAS1",2,"N","ABRAXAS1",-0.213322116837034,0.50560382364833,0.413188896501807,0.181863105906254,0.63133859299002,0.0276808345687725
"ABRAXAS2","turquoise","ABRAXAS2","ABRAXAS2",2,"N","ABRAXAS2",0.0151367558925855,0.962760767330779,0.171538629980458,0.593984111607375,0.377393170143691,0.226511003847746
