"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","MM.black","MM.blue","MM.brown","MM.cyan","MM.green","MM.grey60","MM.midnightblue","MM.pink","MM.salmon","MM.turquoise"
"CRYBA1","pink","CRYBA1","CRYBA1",3,"N","CRYBA1",0.824255503119857,0.00157623006748688,0.970916727155187,0.357169005387865,0.397427723426131,0.0176860956615169,0.107145853774224,0.0172703816261365,0.467008669146024,0.00234797910747317
"CRYBA2","brown","CRYBA2","CRYBA2",2,"N","CRYBA2",0.964518462137907,0.553876994935867,0.550306031258746,0.770091141362609,0.722528920142082,0.456356861118285,0.909971024371111,0.265687494496166,0.386079194759128,0.252169801886018
"CRYBA4","green","CRYBA4","CRYBA4",3,"N","CRYBA4",0.572677788244458,0.295109768012004,0.00975949158907767,0.31303753735211,0.0114657033113001,0.0221304422862328,0.458489776720594,0.616573823373309,0.989640561226015,0.806803919339596
"CRYBB1","turquoise","CRYBB1","CRYBB1",3,"N","CRYBB1",0.793808104713479,0.656816281536648,0.791564813615414,0.675863941674045,0.594476371533771,0.776022078590263,0.854531188502813,0.778623708607267,0.928992460571833,0.714630031712877
"CRYBB3","midnightblue","CRYBB3","CRYBB3",3,"N","CRYBB3",0.488864939154192,0.795819198133215,0.956134265302578,0.0515006902999261,0.999428899665576,0.82741638486315,0.236117396055431,0.273555105804136,0.287057034839169,0.574339541334937
"CRYBG1","black","CRYBG1","CRYBG1",2,"N","CRYBG1",0.110615365272178,0.0378463398790333,0.34012445557673,0.828351554945218,0.0189738607044318,0.0813373392474406,0.337638441429691,0.687674008244929,0.571449758362207,0.347733044515222
"CRYBG3","grey60","CRYBG3","CRYBG3",2,"N","CRYBG3",0.288780618076102,0.124212453521168,0.0633149660032359,0.0740962751791854,0.226273543318684,0.00385835959795764,0.130677219075013,0.0217258339308851,0.472268311152577,0.111637238891422
"CRYGS","blue","CRYGS","CRYGS",3,"N","CRYGS",0.193902506242144,0.0058681204991687,0.648340104206016,0.666101654685374,0.17441785363804,0.0564668757133795,0.247766447132667,0.625925977865289,0.500246547737834,0.0237104608695426
"CRYZ","brown","CRYZ","CRYZ",3,"N","CRYZ",0.119557881569029,0.995024269434327,1.07741687246987e-06,0.787265649975455,0.00662020395988129,0.00248358565658018,0.139008394069995,0.968490134982294,0.709232547575028,0.411697632913393
"CRYZL1","blue","CRYZL1","CRYZL1",2,"N","CRYZL1",0.330062076900413,0.135191766671758,0.789167550623674,0.934607567031704,0.885282118670974,0.388343506683245,0.272915734115072,0.301811522920728,0.449235238822193,0.07072793602177
"CS","black","CS","CS",2,"N","CS",0.133687728769677,0.0527330705623042,0.20562977090735,0.219326743627013,0.67547853048749,0.607220755402654,0.0432011571181258,0.0924985790701443,0.570477471469701,0.00379541499640301
"CSDC2","midnightblue","CSDC2","CSDC2",2,"N","CSDC2",0.0561582214561905,0.112299665026724,0.42610869167432,0.029962572221866,0.082863790889031,0.0473989190881546,0.00390813041769784,0.365461765398837,0.917384989479923,0.28808873954947
"CSDE1","turquoise","CSDE1","CSDE1",3,"N","CSDE1",0.479338459179461,0.010577774224659,0.0564072437127241,0.334023939985257,0.804332137259111,0.745852706252573,0.154127878719087,0.0221542071271829,0.123886540565113,0.0010611834581175
"CSE1L","turquoise","CSE1L","CSE1L",2,"N","CSE1L",0.965898209495352,0.0269423325765063,0.302876610420662,0.3212329099969,0.588837032075759,0.199898359571491,0.00468178236141687,0.0118900413513019,0.735750485470119,0.00116256719519511
"CSF1","black","CSF1","CSF1",3,"N","CSF1",0.215299843954466,0.847399668776242,0.72194627869176,0.512119079212485,0.299706376976718,0.931805929610887,0.13365392901332,0.870751211861024,0.290072371889481,0.889650008565355
"CSF1R","cyan","CSF1R","CSF1R",3,"N","CSF1R",0.389345696034667,0.301326411351186,0.960309838445346,7.1889118715588e-06,0.71796389318672,0.419666144094057,0.0851176410123772,0.00892081933744277,0.73843510847972,0.143017448725948
"CSF2RB","cyan","CSF2RB","CSF2RB",2,"N","CSF2RB",0.054648462978424,0.80140218221755,0.630755307512783,0.000246418051855789,0.466664953950003,0.889610215611578,0.560732819988723,0.0611148770351651,0.920547738424195,0.854583824536963
"CSF3R","blue","CSF3R","CSF3R",3,"N","CSF3R",0.457210479693519,0.0972677492935541,0.632354898023135,0.57091460492209,0.452515938231016,0.676178736301441,0.154785337318143,0.22211549685669,0.3575157339981,0.251847148200927
"CSGALNACT1","blue","CSGALNACT1","CSGALNACT1",2,"N","CSGALNACT1",0.124719791831128,0.0596386120887505,0.647019403957496,0.726025368562798,0.0174816424799489,0.19502489735256,0.202271190935144,0.251460270838615,0.171682961790546,0.436652978849396
"CSGALNACT2","turquoise","CSGALNACT2","CSGALNACT2",3,"N","CSGALNACT2",0.957246560651785,0.35016679102422,0.906218674256677,0.334746298962949,0.44524426007136,0.658388824976204,0.47862629564488,0.827693393363865,0.0823601903980178,0.274871732849331
"CSK","blue","CSK","CSK",3,"N","CSK",0.682829506081519,0.071679948912317,0.108177824923899,0.131453309626288,0.0840895650359982,0.00809122179607969,0.0358449143590266,0.187868127026262,0.819405400394706,0.263596673068725
"CSMD1","turquoise","CSMD1","CSMD1",2,"N","CSMD1",0.0956645896329725,0.120087762162496,0.0281357219850381,0.302758467813362,0.148331267716325,0.978082297480033,0.585718695886614,0.0305233735528088,0.669871848154856,0.00624889424838443
"CSMD3","midnightblue","CSMD3","CSMD3",2,"N","CSMD3",0.729103907868596,0.852789198731184,0.303436436153412,0.388077647522961,0.854428218857562,0.402508213261976,0.542307331572329,0.825396680880283,0.61924409289935,0.94514325724182
"CSNK1A1","turquoise","CSNK1A1","CSNK1A1",3,"N","CSNK1A1",0.0313292290569492,0.415303587216467,0.181776529084534,0.0441382394404614,0.114882530322508,0.848668374492943,0.75681746716744,0.0219380208549147,0.200732907515541,0.0728364897535409
"CSNK1D","turquoise","CSNK1D","CSNK1D",3,"N","CSNK1D",0.857271177515763,0.0014085686759571,0.217939027589411,0.425286205203631,0.790361929254591,0.195320108413184,0.507326010800787,0.0106279052920209,0.0448272417793939,0.00176796817875991
"CSNK1E","green","CSNK1E","CSNK1E",3,"N","CSNK1E",0.0786629764588793,0.150935466294094,0.443483219615394,0.475057119111793,0.00214451214516317,0.0568366739605019,0.00125948416773617,0.658199425465289,0.982263565804095,0.270201257273508
"CSNK1G1","turquoise","CSNK1G1","CSNK1G1",3,"N","CSNK1G1",0.0109729437001099,0.287116606721068,0.599523619587479,0.853641839295304,0.179247143464474,0.846641148644396,0.237757836614598,0.0728251263668349,0.0225401848097407,0.151724859623679
"CSNK1G2","green","CSNK1G2","CSNK1G2",2,"N","CSNK1G2",0.524919604172417,0.232444381542174,0.0653024524905099,0.150857265421212,0.00279582310810348,0.0411537578286343,0.00734705974939538,0.573966716353625,0.623693557331064,0.487937225297816
"CSNK1G3","black","CSNK1G3","CSNK1G3",1,"N","CSNK1G3",0.014760979945293,0.00792095509797809,0.650693308669293,0.642299737680942,0.0504560813487069,0.0955070975341618,0.101488321572502,0.614921746517019,0.471705071098413,0.0703599659388099
"CSNK2A1","green","CSNK2A1","CSNK2A1",3,"N","CSNK2A1",0.411298272840346,0.112794812071171,0.267052381242678,0.989016270088625,0.00751860608523387,0.167579338205127,0.350025606616193,0.487920085060871,0.625832698175161,0.51866843549447
"CSNK2A2","blue","CSNK2A2","CSNK2A2",3,"N","CSNK2A2",0.667489713152207,0.040821323381879,0.0741936818602979,0.316156136140861,0.0141759124172444,0.00158109738687932,0.467999464905889,0.689600962054866,0.803670926770025,0.220957209063994
"CSPG4","green","CSPG4","CSPG4",3,"N","CSPG4",0.811450669962051,0.582685161053968,0.532848386989644,0.551910836258911,0.600257902694173,0.248542081402627,0.781064655567015,0.464490706452617,0.396201600304828,0.709876344383358
"CSPG5","midnightblue","CSPG5","CSPG5",3,"N","CSPG5",0.182038477850968,0.960812552434185,0.718149215322289,0.0917814180023251,0.225530038309509,0.851948281644251,0.0460162608096132,0.747516864696002,0.305686705190886,0.810930767468004
"CSPP1","turquoise","CSPP1","CSPP1",3,"N","CSPP1",0.152664040289864,0.00573048209350796,0.0228435024563664,0.301698986791727,0.378225588569031,0.682584821336259,0.259322710549235,0.0407753854241224,0.367756143685772,2.6688245778349e-05
"CSRNP1","black","CSRNP1","CSRNP1",2,"N","CSRNP1",0.000501827026475691,0.635093256545501,0.305442627492465,0.291698684860695,0.00191035078599887,0.260337347827344,0.32222886342888,0.020041402655228,0.144112787479812,0.559363432737375
"CSRNP3","turquoise","CSRNP3","CSRNP3",2,"N","CSRNP3",0.249991144304165,0.0113642419594067,0.901405549565235,0.165245743494795,0.0277588326131442,0.079814219371562,0.00645717455610867,0.484623420297971,0.765633070351345,0.0262152610652902
"CSRP1","salmon","CSRP1","CSRP1",3,"N","CSRP1",0.969841015699982,0.0554483355812827,0.785848482728302,0.19171255584323,0.496999920403647,0.100402229189869,0.436628540914392,0.0176757859054846,1.76695929636662e-07,0.0409545892547541
"CSRP2","blue","CSRP2","CSRP2",3,"N","CSRP2",0.875954444638972,0.0219128590593822,0.540481038943159,0.0309227572110976,0.237058796878179,0.224668703169914,0.177440756122135,0.0234295533483465,0.0189187215260336,0.00920876783563847
"CSTF1","midnightblue","CSTF1","CSTF1",3,"N","CSTF1",0.0775379453545732,0.855978035009182,0.713034487020452,0.567549283852341,0.339527144847554,0.585206252441742,0.131126275459149,0.828598406493988,0.526396366779076,0.704852376351879
"CSTF2","midnightblue","CSTF2","CSTF2",3,"N","CSTF2",0.91498093576826,0.00026666851356894,0.201229805391542,0.297452150272422,0.0175322138632396,0.000693052684906048,0.00414326164387974,0.0572693612090755,0.589098266229161,0.00428113108014445
"CSTF3","green","CSTF3","CSTF3",3,"N","CSTF3",0.0317699117968303,0.909163338927085,0.681883680139451,0.382937506993821,0.0861602211254725,0.769706475847178,0.333095025178755,0.0208211831797599,0.0209561019038863,0.596092959162471
"CTBP1","brown","CTBP1","CTBP1",3,"N","CTBP1",0.736895067955407,0.999821691001094,0.000306811872303446,0.746894033756474,0.0890858372814993,0.00540281145493944,0.354256581069766,0.713985682045827,0.808446003692058,0.667214543034308
"CTBP2","brown","CTBP2","CTBP2",3,"N","CTBP2",0.558372065832812,0.865121487271394,0.0561910611396365,0.362027048392894,0.478615804266708,0.451693807638457,0.996519560364627,0.719345653282925,0.9468438002112,0.550339559477996
"CTBS","turquoise","CTBS","CTBS",3,"N","CTBS",0.49479410649084,0.900620654357014,0.139774236214517,0.485565044102936,0.8552532832645,0.346602463435845,0.875598853211761,0.490956167033494,0.602063641844564,0.850739782368656
"CTC1","green","CTC1","CTC1",2,"N","CTC1",0.0254959286514491,0.19244623548874,0.0816938489870072,0.260968564907784,0.00548627971060765,0.0455753757405172,0.579472846090825,0.360274796019976,0.673004014101852,0.995086734947481
"CTCF","turquoise","CTCF","CTCF",3,"N","CTCF",0.543574134362245,0.0806016612312977,0.801267448670384,0.271758757981362,0.642371589751147,0.234870397764362,0.475715111810266,0.194906851050372,0.576679196255453,0.121406531331552
"CTCFL","turquoise","CTCF","CTCF",3,"N","CTCFL/CTCF",0.565111255362881,0.187658272772623,0.107469656340349,0.24753359895308,0.781956032008266,0.751837305951877,0.726151401845512,0.0620070673387002,0.368526432993487,0.10392447950137
"CTDP1","turquoise","CTDP1","CTDP1",3,"N","CTDP1",0.336529733442435,0.000119356849557933,0.627014423198066,0.497590678533379,0.355128417747691,0.0302801629918197,0.0689497118185733,0.00786578609045203,0.129978365706069,6.86272394606193e-07
"CTDSP1","brown","CTDSP1","CTDSP1",3,"N","CTDSP1",0.326516391375805,0.453471917884798,3.39985559961594e-07,0.572960477437874,0.0220699295045997,0.0339582250423495,0.634339893399883,0.382665815618367,0.817609903384228,0.108103928804719
"CTDSPL","brown","CTDSPL","CTDSPL",3,"N","CTDSPL",0.928959448618806,0.0402551484614069,0.00205955493819413,0.625500334393553,0.0131575412238468,7.16099596673878e-05,0.0149974886555242,0.426685486838039,0.971411006150783,0.217168400201574
"CTDSPL2","turquoise","CTDSPL2","CTDSPL2",3,"N","CTDSPL2",0.500170497026406,0.0433394245970054,0.673331533161285,0.671896210588905,0.91627625357532,0.114529444401972,0.163808453618154,0.0096657802563758,0.00751257995092777,0.00505712525353078
"CTH","brown","CTH","CTH",3,"N","CTH",0.341507849354003,0.671478861155539,3.1774305053354e-08,0.888062890360327,0.0353021895621434,0.0304246403809303,0.636638808187463,0.810416649746456,0.681364838953658,0.170364541133357
"CTHRC1","blue","CTHRC1","CTHRC1",3,"N","CTHRC1",0.657900698998599,0.284809395939185,0.614628796418317,0.919928872660141,0.990148856349175,0.421095296559992,0.488080557097814,0.189586731141654,0.0369369321528694,0.223627879639131
"CTIF","grey60","CTIF","CTIF",2,"N","CTIF",0.30452996808799,0.0332980302177334,0.206618806012055,0.176149918605908,0.017554481899061,0.0024488115808347,0.0339665909135028,0.0427086205822244,0.424376430965324,0.0911217067170177
"CTNNA1","brown","CTNNA1","CTNNA1",3,"N","CTNNA1",0.132406102588708,0.092337716426277,0.0279459269777166,0.127315983315109,0.303955564484277,0.909402473667456,0.712169135314732,0.0575397330128451,0.203224714936238,0.00380348160358069
"CTNNA2","turquoise","CTNNA2","CTNNA2",3,"N","CTNNA2",0.576687516757962,0.0713824975595685,0.935280841212524,0.0686687481285436,0.265472232959467,0.247165247565238,0.0200914909710322,0.235372821394474,0.892087613044291,0.0621224336539216
"CTNNA3","turquoise","CTNNA3","CTNNA3",3,"N","CTNNA3",0.347624102531599,0.0877397173994467,0.144476999506061,0.398892037727535,0.729899639299834,0.710852936053135,0.0243555444056799,0.283506473033708,0.869662847390801,0.00619278400432853
"CTNNAL1","grey60","CTNNAL1","CTNNAL1",2,"N","CTNNAL1",0.773652690944675,0.0138232833201679,0.103677026215188,0.513579107123007,0.0675429148560546,0.000628997714325844,0.248293018649263,0.0603419426919766,0.102612950697261,0.0444368403219318
"CTNNB1","brown","CTNNB1","CTNNB1",3,"N","CTNNB1",0.0578521819413753,0.193416555508562,0.0162816038054499,0.471551700470546,0.186642594082799,0.406907226997166,0.478677109140184,0.516651642798738,0.968326806565326,0.0485370205478328
"CTNNBIP1","turquoise","CTNNBIP1","CTNNBIP1",3,"N","CTNNBIP1",0.685118872752239,0.10013411659849,0.390216167883447,0.621986788197171,0.669902082264042,0.336021058086067,0.00464156070374139,0.206332149660715,0.466776962729515,0.0256692984930985
"CTNNBL1","blue","CTNNBL1","CTNNBL1",2,"N","CTNNBL1",0.373262168518557,0.0156876764400317,0.958063264519823,0.71198502172827,0.0306452233476429,0.0792227439415392,0.152706420072747,0.720765317345562,0.535343717445532,0.0629886495956884
"CTNND1","blue","CTNND1","CTNND1",2,"N","CTNND1",0.245952779981823,0.0704676413218775,0.0286274532323674,0.312605656001913,0.392461490212915,0.870930141307385,0.233219521771994,0.0424792400256059,0.224145048887958,0.0031224143750133
"CTNND2","green","CTNND2","CTNND2",2,"N","CTNND2",0.135944837308487,0.34917855224383,0.016952000776891,0.411709959202005,0.0367276000817721,0.00150510715190683,0.393450964516021,0.486294718083951,0.0705039720410222,0.674589017234305
"CTNS","brown","CTNS","CTNS",2,"N","CTNS",0.0806937664924245,0.897597325040104,0.391588241663051,0.362675249377478,0.809580631035747,0.701247956203756,0.135001318901644,0.401239895816159,0.0503328874973132,0.887165852139179
"CTPS1","blue","CTPS1","CTPS1",2,"N","CTPS1",0.644364999893691,0.0558996288882249,0.288180310698531,0.936985371557416,0.207344554518495,0.0979816340060638,0.614670790701836,0.803512266563852,0.280025837570936,0.362518872226067
"CTPS2","turquoise","CTPS2","CTPS2",3,"N","CTPS2",0.171583964167947,0.000414063991025426,0.54763924259264,0.824705927308125,0.00379943290039883,0.00300393032541474,0.0277399512307138,0.507270650110309,0.143105228616455,0.00836006783847175
"CTR9","turquoise","CTR9","CTR9",3,"N","CTR9",0.152667792529269,0.107293470149918,0.220272602155066,0.230442778102235,0.592730952890845,0.718546006155582,0.38649561397629,0.00225288219800423,0.488362867867992,0.0131390781107317
"CTSA","brown","CTSA","CTSA",3,"N","CTSA",0.402730000903984,0.175441326535049,2.04617412486534e-05,0.711602565431262,0.171082553315183,0.279414802328652,0.484822782064764,0.304024937058964,0.890710875464967,0.0140883952974049
"CTSB","brown","CTSB","CTSB",3,"N","CTSB",0.0435107499207415,0.118829873969324,0.00101306307816494,0.0983477307146607,0.112806562331615,0.340001055189664,0.659570111477324,0.0600205244643184,0.87875579194783,0.00619338190181462
"CTSC","brown","CTSC","CTSC",3,"N","CTSC",0.313705928223207,0.875049669103693,0.000173409591665721,0.449083116326529,0.0948752065742565,0.0346559111544162,0.741597813146447,0.430716413989356,0.464493461239839,0.373021854317372
"CTSD","brown","CTSD","CTSD",3,"N","CTSD",0.0016333768398056,0.48579520223098,0.0013602362489026,0.380116295396812,0.0177999051614374,0.152723551278952,0.706813036807957,0.0454188594914747,0.656124012556764,0.0374399127532177
"CTSH","pink","CTSH","CTSH",3,"N","CTSH",0.1134307712877,0.287573128024548,0.45854551737099,0.0596562964603342,0.606850977354962,0.479082279134237,0.556465489850255,0.00340547091080692,0.0625597284040007,0.0350775608527411
"CTSL","brown","CTSL","CTSL",2,"N","CTSL",0.0697161024669871,0.606839107674005,2.84047581956572e-06,0.604443304299366,0.00143051212085634,0.00144579700857866,0.46172451118377,0.619840046070991,0.648040512019589,0.466958749039995
"CTSO","turquoise","CTSO","CTSO",3,"N","CTSO",0.280501997454575,0.631815334403689,0.719523541003059,0.294420649019782,0.998371809764501,0.629363501583505,0.843211067072846,0.669186339450287,0.667242836646054,0.632968679659198
"CTSZ","brown","CTSZ","CTSZ",3,"N","CTSZ",0.485489872205493,0.738265853677309,2.20763141403733e-06,0.151653777850255,0.0444870729582691,0.0319699911433793,0.858652249090922,0.405930989157028,0.62086842939311,0.186230341566892
"CTTN","brown","CTTN","CTTN",3,"N","CTTN",0.208070457800295,0.25947696930827,0.00201003722700948,0.186438272504472,0.017842307251363,0.0045442590891273,0.235018916547451,0.29165610943864,0.498470152430572,0.957563824754037
"CTTNBP2","turquoise","CTTNBP2","CTTNBP2",3,"N","CTTNBP2",0.84255369495492,0.000550842793835229,0.144746864441333,0.197255574853012,0.5176225468417,0.281724152493357,0.0135507860611976,0.257133153408231,0.917061199384578,0.000158871674102749
"CTTNBP2NL","brown","CTTNBP2","CTTNBP2",3,"N","CTTNBP2NL/CTTNBP2",0.276961824372976,0.690906971971231,0.0510504765868523,0.047691804074362,0.0380267520566293,0.0518157565732875,0.574315271731839,0.776846760215286,0.197913942555566,0.795565646745769
"CTU2","blue","CTU2","CTU2",2,"N","CTU2",0.197576709229591,0.128843248673932,0.61377388780905,0.119333881714336,0.824273296380253,0.606131649988869,0.364755433406009,0.911070964091522,0.525989318759615,0.326197375501684
"CTXN1","pink","CTXN1","CTXN1",3,"N","CTXN1",0.351179805556209,0.151242228609165,0.666117615920054,0.107523159525073,0.728944784239202,0.132800436026933,0.82246552177406,0.00130637233224813,0.00680031411398241,0.113354766738461
"CTXN2","brown","CTXN2","CTXN2",2,"N","CTXN2",0.0293384603642229,0.754874866753776,0.0698331484813239,0.597301690355672,0.898129238205514,0.450293262124141,0.97853154885236,0.738691695289619,0.992886402239267,0.831609099727712
"CTXND1","turquoise","CTXND1","CTXND1",2,"N","CTXND1",0.484248083876991,0.0975428202708254,0.967759920933212,0.379705472888364,0.162100204255776,0.0436356259449818,0.0597450689229979,0.0517742842199369,0.614040955758606,0.0629851324487742
"CUBN","brown","CUBN","CUBN",2,"N","CUBN",0.976508469465858,0.975028074622709,1.59943880219265e-07,0.739607153117065,0.0351248611670614,0.0194364085611658,0.497363172087715,0.916348959576769,0.832094834017863,0.42701256778689
"CUEDC1","blue","CUEDC1","CUEDC1",2,"N","CUEDC1",0.523724382308736,0.34704419319083,0.880472821334288,0.155193078295749,0.631602458993982,0.565381050045069,0.805928301310576,0.914967317032701,0.903089239222738,0.526938652479378
"CUEDC2","turquoise","CUEDC2","CUEDC2",3,"N","CUEDC2",0.0070420261786667,0.673798025633711,0.277852533541269,0.56808200980658,0.0725552760280919,0.509864085759163,0.907190388617497,0.308505233064921,0.670639815567931,0.255351756584356
"CUL1","turquoise","CUL1","CUL1",2,"N","CUL1",0.778329557480983,4.24331808458403e-05,0.432287010553753,0.900206092859911,0.445897950108289,0.0253709310878948,0.099652612785583,0.00629378959252166,0.0559662728314706,1.88797305196618e-06
"CUL2","turquoise","CUL2","CUL2",3,"N","CUL2",0.65284850551012,5.04751752218454e-07,0.98851363030122,0.352314314696731,0.0529790261221449,0.00124141038874194,0.000750482684044258,0.0206682690057682,0.121610637965937,1.65295820476184e-06
"CUL3","turquoise","CUL3","CUL3",3,"N","CUL3",0.946429128523698,1.97602622505061e-06,0.391584288175404,0.559418621389908,0.340271129765588,0.0296166818576519,0.00861885873307249,0.00955650955594231,0.158154458861158,2.84548869980102e-08
"CUL4A","turquoise","CUL4A","CUL4A",2,"N","CUL4A",0.945034512569085,9.15648417486429e-06,0.826720894707699,0.808289106373384,0.197937212808844,0.0132200078516665,0.028409369826292,0.0331755362351609,0.0448844390662821,4.64497730448566e-05
"CUL4B","turquoise","CUL4B","CUL4B",3,"N","CUL4B",0.687564032669355,7.92495436295413e-07,0.288303824167583,0.483987830426366,0.419694168105041,0.056956558387196,0.0839181284636851,0.00935397192646086,0.0622072954212962,8.0344696888079e-10
"CUL5","turquoise","CUL5","CUL5",2,"N","CUL5",0.706259745980144,1.32536741516417e-05,0.404320291745301,0.398750635004639,0.261160031754296,0.0236500399342197,0.0264238648476783,0.018895201389087,0.0321066209438183,1.2591567005673e-06
"CUNH10orf71","black","CUNH10orf71","CUNH10orf71",1,"N","CUNH10orf71",0.0746752970385732,0.0896595714725408,0.840484898002133,0.908988506280795,0.0777475077239234,0.159436307854071,0.682712615591732,0.700497534473933,0.813514765752972,0.429956040335286
"CUNH10orf88","blue","CUNH10orf88","CUNH10orf88",1,"N","CUNH10orf88",0.365731161575903,0.294974010514021,0.861288238511701,0.536746007756635,0.170124804756032,0.507471699189231,0.883616722872583,0.704193124057488,0.237691625257803,0.613482498527155
"CUNH10orf90","turquoise","CUNH10orf90","CUNH10orf90",1,"N","CUNH10orf90",0.172395426335091,0.0539289770611622,0.906129436882249,0.787556009296904,0.845971584186624,0.142907242222927,0.275996333627861,0.0218617018308778,0.0538109873404926,0.0084187837760737
"CUNH11orf16","turquoise","CUNH11orf16","CUNH11orf16",1,"N","CUNH11orf16",0.339523833971245,0.14409810531759,0.802437117610333,0.920796885329784,0.957652157834866,0.585432868837116,0.277414761571424,0.890115851659142,0.906215119016356,0.149969556048611
"CUNH11orf49","green","CUNH11orf49","CUNH11orf49",1,"N","CUNH11orf49",0.111562039415264,0.376876440696695,0.16081596075911,0.869830953976505,0.0471193643638189,0.0611678367075841,0.378065545274775,0.501790113617087,0.54197125218367,0.740523428372309
"CUNH11orf52","brown","CUNH11orf52","CUNH11orf52",1,"N","CUNH11orf52",0.70924213088369,0.864676328739141,0.159921979909104,0.414853113146251,0.597885486982544,0.173679700040012,0.67248438471712,0.27264960353785,0.15256011338555,0.997375884904964
"CUNH11orf54","brown","CUNH11orf54","CUNH11orf54",1,"N","CUNH11orf54",0.334263010527026,0.71079393277148,2.71397376839136e-09,0.60978386244132,0.0152812603984893,0.0246714506219492,0.560785640191772,0.49135651676981,0.679628859843743,0.180741524786688
"CUNH11orf58","turquoise","CUNH11orf58","CUNH11orf58",1,"N","CUNH11orf58",0.898728859073905,0.362809313731214,0.108514976844558,0.176214451292773,0.693715075966605,0.956562412381884,0.167566770824875,0.0626171798279275,0.865889629091497,0.0947068147663801
"CUNH11orf74","turquoise","CUNH11orf74","CUNH11orf74",1,"N","CUNH11orf74",0.983490561756861,0.351762510537929,0.442038695267395,0.475608117706305,0.761201409469478,0.190158965586713,0.284963654206408,0.0615033304393507,0.152170688046386,0.378989551548097
"CUNH11orf87","blue","CUNH11orf87","CUNH11orf87",1,"N","CUNH11orf87",0.625327755344262,0.279121016417327,0.998280196948161,0.483021973464159,0.589465168193163,0.819806453572384,0.477947119531936,0.626929021243577,0.100478687706291,0.717718072476535
"CUNH11orf91","blue","CUNH11orf91","CUNH11orf91",1,"N","CUNH11orf91",0.933384354034631,0.631910418758647,0.432441445645675,0.508049541867264,0.419833371801116,0.348243165313953,0.730106242026523,0.765610608964382,0.867663905942101,0.824091530775447
"CUNH11orf94","blue","CUNH11orf94","CUNH11orf94",1,"N","CUNH11orf94",0.10936466685485,0.000179349834170488,0.271265649614792,0.163763296643192,0.00257864756111374,0.000700124317002099,0.00324229240041846,0.172467637881045,0.208791246170518,0.0168195677628236
"CUNH11orf96","pink","CUNH11orf96","CUNH11orf96",1,"N","CUNH11orf96",0.148599937491493,0.0761230815910799,0.557124394435865,0.0458404142134443,0.93179114972073,0.243465064413264,0.0592944559038987,6.18905796007297e-06,0.0530312103505724,0.00232479863551586
"CUNH11orf97","green","CUNH11orf97","CUNH11orf97",1,"N","CUNH11orf97",0.559998372547379,0.511637828627202,0.128817022743259,0.968791358752123,0.138724440554308,0.2585085709818,0.873901077793499,0.801366108831812,0.782168693316622,0.781315665151789
"CUNH11orf98","blue",NA,NA,NA,NA,"CUNH11orf98",0.969442865005574,0.000308152715411756,0.835962183981624,0.715564555879203,0.2423371766724,0.0101046870674798,0.0331804204768813,0.0532602323231625,0.197548118767772,0.00136173995438674
"CUNH12orf10","blue","CUNH12orf10","CUNH12orf10",1,"N","CUNH12orf10",0.514452371429957,0.000592195244586984,0.597013932952805,0.936243376559904,0.303862994018025,0.0349724816985479,0.013773907486292,0.15163813448155,0.700001333570545,0.00114623556215558
"CUNH12orf29","green","CUNH12orf29","CUNH12orf29",1,"N","CUNH12orf29",0.301928242277302,0.669918450615471,0.0570865887347273,0.117513999377276,0.00692137720689715,0.121452554662222,0.171801145644894,0.395660646283376,0.287123182761264,0.861168162892684
"CUNH12orf4","turquoise","CUNH12orf4","CUNH12orf4",1,"N","CUNH12orf4",0.482419695000246,0.0961611030089604,0.502001781096777,0.622154315803938,0.613873024506303,0.0460096146321092,0.124543426240459,0.0568632390381974,0.459027385563579,0.058036070036119
"CUNH12orf40","turquoise","CUNH12orf40","CUNH12orf40",1,"N","CUNH12orf40",0.578352867919083,0.000271887916391873,0.371034535228667,0.689636480054253,0.2793146208955,0.106715915317478,0.104466366317718,0.0311183500070651,0.637321821084653,6.1911598831476e-05
"CUNH12orf43","turquoise","CUNH12orf43","CUNH12orf43",1,"N","CUNH12orf43",0.990800843501336,8.81708590745609e-05,0.771156315318278,0.169014847684755,0.183713308230858,0.00566533783988016,0.0175446720303755,0.00705616958461278,0.154503914371331,0.000245429904559446
"CUNH12orf45","brown","CUNH12orf45","CUNH12orf45",1,"N","CUNH12orf45",0.484591975543805,0.223051278312844,0.258557737330617,0.596419778892492,0.538119880495737,0.0841137489569663,0.208912074213947,0.0236666273994018,0.229842744631916,0.194791961512931
"CUNH12orf49","black","CUNH12orf49","CUNH12orf49",1,"N","CUNH12orf49",0.143327823854081,0.449613507442558,0.286720509988669,0.530103940600276,0.453459252881222,0.892123614326509,0.26286755573844,0.428965061218166,0.227442755958428,0.207439866015275
"CUNH12orf50","turquoise","CUNH12orf50","CUNH12orf50",1,"N","CUNH12orf50",0.232345877485388,0.000546797778381932,0.269331417515426,0.674457638154851,0.782711022855902,0.217179589585336,0.412156038313004,0.0334760481314868,0.0854024067220107,6.0135959032334e-05
"CUNH12orf57","midnightblue","CUNH12orf57","CUNH12orf57",1,"N","CUNH12orf57",0.726014778594697,0.00771308244817407,0.427032245064335,0.287150240389868,0.0354942493691642,0.0179574486224629,0.00117750369830815,0.103148947729982,0.845024811558842,0.0237020637325418
