"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"CUNH1orf50","orangered4","CUNH1orf50","CUNH1orf50",1,"N","CUNH1orf50",0.0606086511300881,0.823556695564231,-0.0164662908985906,0.95173684786357,-0.609114210226167,0.0122623311987723
"CUNH1orf52","darkorange","CUNH1orf52","CUNH1orf52",1,"N","CUNH1orf52",-0.0915729378394732,0.735899307215031,-0.41221189944929,0.112604277004411,0.254103511292451,0.342274905630043
"CUNH1orf74","lightsteelblue","CUNH1orf74","CUNH1orf74",1,"N","CUNH1orf74",0.197947634039462,0.462411232865304,-0.338329529538906,0.199932270412797,0.100981801281202,0.709807233663567
"CUNH20orf194","lightsteelblue","CUNH20orf194","CUNH20orf194",1,"N","CUNH20orf194",0.00218007340771805,0.993606740025409,0.322534521898174,0.223080251389193,0.408834292618201,0.115877303363243
"CUNH20orf204","antiquewhite2","CUNH20orf204","CUNH20orf204",1,"N","CUNH20orf204",0.602795251915624,0.0134525948152745,0.321659605202544,0.22441011543152,-0.0699622671121429,0.796821298653352
"CUNH20orf27","darkorange2","CUNH20orf27","CUNH20orf27",1,"N","CUNH20orf27",0.0746448682588767,0.783514308606769,0.135072873034611,0.617948264724834,0.30772402057665,0.246269829615925
"CUNH20orf85","darkorange","CUNH20orf85","CUNH20orf85",1,"N","CUNH20orf85",-0.173119531078968,0.521408509812279,-0.252396041153375,0.345639140151502,0.234811346759926,0.381362497360727
"CUNH21orf91","darkseagreen4","CUNH21orf91","CUNH21orf91",1,"N","CUNH21orf91",-0.568697508625944,0.0215175228691618,0.0586095403598747,0.829295428040353,0.298307201451639,0.261764982165494
"CUNH22orf15","coral1","CUNH22orf15","CUNH22orf15",1,"N","CUNH22orf15",0.24065199788081,0.369281027657476,0.482459506580423,0.0583952078243543,0.527759250688674,0.0356305209244068
"CUNH22orf23","lightsteelblue","CUNH22orf23","CUNH22orf23",1,"N","CUNH22orf23",0.332240597335311,0.208663099849363,0.413644129293855,0.111236116594884,0.392290035765021,0.132869376750275
"CUNH22orf39","darkorange2","C22orf39","C22orf39",2,"Y","CUNH22orf39/C22orf39",0.290704900766788,0.274700505238425,-0.171701332582627,0.524878755109772,-0.274422447504893,0.303683330820345
"CUNH2orf40","blue","CUNH2orf40","CUNH2orf40",1,"N","CUNH2orf40",-0.105187483036599,0.698239451320392,0.133835188370764,0.621201588997828,-0.358923617371959,0.17217551947417
"CUNH2orf42","darkorange2","CUNH2orf42","CUNH2orf42",1,"N","CUNH2orf42",0.490536399644902,0.0537094735345103,0.410778514035838,0.113985282435845,-0.2817653360608,0.290397732622613
"CUNH2orf49","black","CUNH2orf49","CUNH2orf49",1,"N","CUNH2orf49",-0.581623549098499,0.0181116165334773,-0.552371470016527,0.0265020885799909,0.239371855506113,0.371910746615857
"CUNH2orf66","lavenderblush3","CUNH2orf66","CUNH2orf66",1,"N","CUNH2orf66",0.0548428044249768,0.840130181918977,0.0112665348446822,0.966967952636208,-0.0701730802669217,0.796221053572392
"CUNH2orf68","darkorange2","CUNH2orf68","CUNH2orf68",1,"N","CUNH2orf68",-0.0370113680097745,0.891756581461964,-0.357191039793494,0.174406185277291,-0.151448088958803,0.575548897873424
"CUNH2orf69","darkseagreen4","CUNH2orf69","CUNH2orf69",1,"N","CUNH2orf69",0.206592543595783,0.442680026436848,0.151876196109855,0.574457026548753,0.406335530401112,0.118340994173493
"CUNH2orf72","darkorange2","CUNH2orf72","CUNH2orf72",1,"N","CUNH2orf72",0.180703547854621,0.503030946072358,0.34330022627857,0.192983117747739,-0.0130597062870294,0.961713941820842
"CUNH2orf76","blue","CUNH2orf76","CUNH2orf76",1,"N","CUNH2orf76",0.0967515033699747,0.721502958033529,-0.102114667590516,0.706685301257277,-0.26070202899078,0.329449673143295
"CUNH2orf80","coral3","CUNH2orf80","CUNH2orf80",1,"N","CUNH2orf80",0.12735052006238,0.638353484189752,0.133396865625415,0.622355328257181,-0.379674126831897,0.146924555243203
"CUNH2orf88","coral3","CUNH2orf88","CUNH2orf88",1,"N","CUNH2orf88",0.288390102593475,0.278714739746177,0.392146820291766,0.133023537835401,0.455888331957624,0.075941158147177
"CUNH3orf14","black","CUNH3orf14","CUNH3orf14",1,"N","CUNH3orf14",-0.489803194005863,0.0541229486774744,-0.486900607012693,0.0557829471619713,-0.0506100477745413,0.852337508554403
"CUNH3orf18","coral3","CUNH3orf18","CUNH3orf18",1,"N","CUNH3orf18",-0.392251274427617,0.132911088402263,-0.259824989501957,0.331138188053069,0.184639703940755,0.49361443698835
"CUNH3orf33","palevioletred3","CUNH3orf33","CUNH3orf33",1,"N","CUNH3orf33",0.246074922352355,0.358255512725729,0.251505315867499,0.347401537443588,0.104770183090432,0.699384508728943
"CUNH3orf38","coral1","CUNH3orf38","CUNH3orf38",1,"N","CUNH3orf38",0.287163492484067,0.28085616126826,0.310599167167009,0.241655231773013,0.770062782477569,0.000483785235825786
"CUNH3orf67","black","CUNH3orf67","CUNH3orf67",1,"N","CUNH3orf67",-0.255739796733941,0.339068447432149,-0.516896987597158,0.0403413821361094,-0.388421424232093,0.137076915458191
"CUNH3orf70","blue","C3orf70","C3orf70",2,"Y","CUNH3orf70/C3orf70",-0.318607647992121,0.229088359382059,-0.473061882850071,0.0642184394609839,-0.222812469041816,0.406845793232699
"CUNH4orf19","darkorange","CUNH4orf19","CUNH4orf19",1,"N","CUNH4orf19",-0.439214376053438,0.0887338796637911,-0.338123865568926,0.200223239725475,0.385392127999912,0.140434613363481
"CUNH4orf33","coral3","CUNH4orf33","CUNH4orf33",1,"N","CUNH4orf33",0.400905011214893,0.123820469756823,0.186091004446959,0.490163769971576,-0.157448820071994,0.560324458966024
"CUNH4orf46","darkorange2","CUNH4orf46","CUNH4orf46",1,"N","CUNH4orf46",-0.1093713737419,0.686793050397202,-0.440748000483998,0.0874969873617594,-0.0310070958822183,0.909242656961034
"CUNH4orf50","black","CUNH4orf50","CUNH4orf50",1,"N","CUNH4orf50",-0.72701535417199,0.00141855228468109,-0.3748260962064,0.152584126097464,-0.0381226329658241,0.88852516698028
"CUNH5orf15","lightyellow","CUNH5orf15","CUNH5orf15",1,"N","CUNH5orf15",-0.235345319126966,0.380249118615989,-0.634273792437266,0.00831760148981487,-0.0973284088703836,0.719904482983788
"CUNH5orf22","lightyellow","CUNH5orf22","CUNH5orf22",1,"N","CUNH5orf22",-0.424174407208681,0.101532813410936,-0.273482223330471,0.305409950244231,0.363476947628956,0.166403768387537
"CUNH5orf24","coral3","CUNH5orf24","CUNH5orf24",1,"N","CUNH5orf24",-0.0115037759831609,0.966272756136435,0.189099834847814,0.483046768541689,0.348830849403692,0.185438543350761
"CUNH5orf30","lightyellow","CUNH5orf30","CUNH5orf30",1,"N","CUNH5orf30",-0.0692569109017317,0.798830423142592,-0.480921146245242,0.0593207481836312,-0.284175138106092,0.286114623356201
"CUNH5orf34","blue","CUNH5orf34","CUNH5orf34",1,"N","CUNH5orf34",-0.00191554733569219,0.994382474184972,-0.0240576262102236,0.929529787477773,0.135376534407997,0.617151086257832
"CUNH5orf51","darkorange","CUNH5orf51","CUNH5orf51",1,"N","CUNH5orf51",0.262246755688999,0.326487769913511,0.376027414073963,0.151168206438548,0.455347319715487,0.0763339569586676
"CUNH6orf106","orangered4","CUNH6orf106","CUNH6orf106",1,"N","CUNH6orf106",-0.473156619383481,0.0641576950884146,-0.0559530531658246,0.836933744611296,-0.0831963168349742,0.759359732659465
"CUNH6orf120","skyblue2","CUNH6orf120","CUNH6orf120",1,"N","CUNH6orf120",-0.248544558866062,0.353296084837437,-0.397596155606518,0.127243958092829,0.132107378462053,0.625754247757066
"CUNH6orf132","orangered4","C6orf132","C6orf132",2,"Y","CUNH6orf132/C6orf132",0.350380494793495,0.183359853110776,-0.0806372111859019,0.766567449234976,-0.718119185476342,0.00172959388281888
"CUNH6orf136","darkorange2","CUNH6orf136","CUNH6orf136",1,"N","CUNH6orf136",0.323575907105323,0.221503896059934,0.0115448279887855,0.966152462220908,-0.0399692645839089,0.883159061996233
"CUNH6orf203","lightyellow","CUNH6orf203","CUNH6orf203",1,"N","CUNH6orf203",0.017512143706305,0.948675071365486,-0.258488779483195,0.333720249335524,0.0609641226067909,0.822537132705901
"CUNH6orf62","blue","CUNH6orf62","CUNH6orf62",1,"N","CUNH6orf62",-0.40687261675772,0.117808397857503,-0.624501327264103,0.00970792775336708,0.0761648986417895,0.779206575716323
"CUNH6orf89","black","CUNH6orf89","CUNH6orf89",1,"N","CUNH6orf89",-0.0431302048847731,0.873984885293776,0.00599407753603517,0.982422928269313,-0.411629174306746,0.11316428836325
"CUNH7orf25","coral3","CUNH7orf25","CUNH7orf25",1,"N","CUNH7orf25",0.137845470712763,0.610684510596526,0.171336727577447,0.525772614671185,-0.225135084437397,0.401844029696214
"CUNH7orf26","darkorange","CUNH7orf26","CUNH7orf26",1,"N","CUNH7orf26",0.486677354887714,0.055912165111112,0.435764677939334,0.0915617054296938,0.3610828141745,0.169422213131661
"CUNH7orf43","blue","CUNH7orf43","CUNH7orf43",1,"N","CUNH7orf43",-0.00104965959509452,0.996921757013531,0.114102966237587,0.673924782277696,0.10708320983754,0.693045347413557
"CUNH7orf50","darkorange","CUNH7orf50","CUNH7orf50",1,"N","CUNH7orf50",0.265111409556279,0.321035835097155,0.521341337550665,0.0383605152517695,0.442291113024788,0.0862649469881489
"CUNH7orf57","blue","CUNH7orf57","CUNH7orf57",1,"N","CUNH7orf57",-0.358694566095008,0.172469326987457,-0.282628621814086,0.288858975371533,-0.365529797377244,0.163844355913462
"CUNH8orf34","coral1","CUNH8orf34","CUNH8orf34",1,"N","CUNH8orf34",0.00584631668545755,0.982856163157445,-0.0391407013958883,0.885566198372282,-0.0781448132094163,0.773604578722509
"CUNH8orf37","coral1","CUNH8orf37","CUNH8orf37",1,"N","CUNH8orf37",0.296445014365397,0.264898350985414,-0.0876885535648033,0.746752464917184,0.207589480891183,0.440432508139701
"CUNH8orf48","black","CUNH8orf48","CUNH8orf48",1,"N","CUNH8orf48",-0.21054715091395,0.433799005599471,-0.16073522643841,0.552060784646412,-0.000330853299475854,0.999029734139834
"CUNH8orf58","coral1","CUNH8orf58","CUNH8orf58",1,"N","CUNH8orf58",0.38264703009046,0.143525403149704,0.599733219891541,0.0140609667046618,0.405779513273279,0.118894125776269
"CUNH8orf59","blue",NA,NA,NA,NA,"CUNH8orf59",-0.299597106496644,0.259607943193526,-0.458270387362307,0.0742290659690192,0.055912521287673,0.83705039528307
"CUNH8orf76","blue","CUNH8orf76","CUNH8orf76",1,"N","CUNH8orf76",-0.163187639006915,0.545929065655122,-0.495182262274461,0.0511436938103683,-0.475269098969794,0.0628140913420287
"CUNH9orf116","coral3","C9orf116","C9orf116",2,"Y","CUNH9orf116/C9orf116",0.0707363773546043,0.794617712488744,-0.444664032079936,0.084394709440322,-0.477420695341404,0.0614669359358178
"CUNH9orf16","antiquewhite2","CUNH9orf16","CUNH9orf16",1,"N","CUNH9orf16",0.35160956148675,0.181722125675412,-0.00318930859636938,0.990647169063194,-0.254194787911391,0.342095588415923
"CUNH9orf40","darkgrey",NA,NA,NA,NA,"CUNH9orf40",0.232630523760621,0.385928106223363,-0.221204670576869,0.410327410993471,0.0429614293573488,0.874474361999607
"CUNH9orf64","brown4","CUNH9orf64","CUNH9orf64",1,"N","CUNH9orf64",0.196405098016998,0.465977058249081,0.262246024706312,0.326489167875457,0.1571412158108,0.561100644558637
"CUNH9orf72","coral3","CUNH9orf72","CUNH9orf72",1,"N","CUNH9orf72",-0.129589071797882,0.632412534370458,-0.101531332230954,0.708292302425074,-0.0410226580638242,0.880100135793946
"CUNH9orf78","blue","CUNH9orf78","CUNH9orf78",1,"N","CUNH9orf78",-0.0631609026936307,0.816242291324516,0.122871654234119,0.650301880257312,0.160253421347124,0.553268950806444
"CUNH9orf85","orangered4","C9orf85","C9orf85",2,"Y","CUNH9orf85/C9orf85",0.1562974992117,0.563231984180471,0.0968277657595504,0.721291590010171,-0.0439235291387793,0.871684691456214
"CUNHXorf56","darkorange2","CUNHXorf56","CUNHXorf56",1,"N","CUNHXorf56",0.365731650116199,0.163594124085879,-0.330638707296411,0.211000111263702,-0.0574795685285804,0.832542774521158
"CUTA","lightsteelblue","CUTA","CUTA",3,"N","CUTA",0.27299431643343,0.306308211619289,0.578517998907282,0.0188887983439801,0.525948493788617,0.0363853957035321
"CUTC","coral1","CUTC","CUTC",3,"N","CUTC",0.669533270916318,0.00455380389369296,0.366368984949979,0.16280571431424,0.0651696153153878,0.810495548240293
