"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ABCG4","bisque4","ABCG4","ABCG4",2,"N","ABCG4",-0.19123654708182,0.51252160305365,0.0569269232125607,0.846726139854475,-0.34220237015512,0.231068467310715
"ABHD10","coral1","ABHD10","ABHD10",3,"N","ABHD10",0.508226915050814,0.0635137108595151,-0.0237871596225953,0.935668099652848,-0.378693057373347,0.181805715004288
"ABHD11","darkseagreen3","ABHD11","ABHD11",2,"N","ABHD11",0.443657456832038,0.112050175106667,-0.167895998559129,0.566145562319829,0.237188216056967,0.414222986208211
"ABHD12","darkseagreen3","ABHD12","ABHD12",3,"N","ABHD12",0.353452745248414,0.215085891183275,0.221993099685283,0.445597955181907,-0.159496136275471,0.585996166697775
"ABHD12B","darkseagreen3","ABHD12","ABHD12",3,"N","ABHD12B/ABHD12",0.532009992552049,0.0502062706880345,0.22992854519699,0.42906861883011,0.116343262412597,0.692045883567026
"ABHD13","coral1","ABHD13","ABHD13",3,"N","ABHD13",0.193101611510667,0.508338695323933,0.0221835761058091,0.939997590623361,-0.269382432270465,0.351676368133829
"ABHD14A","darkseagreen3","ABHD14A","ABHD14A",3,"N","ABHD14A",0.263084380378304,0.363481069563316,-0.235893916477712,0.416850221916074,0.129707558953564,0.658526690424044
"ABHD15","brown2","ABHD15","ABHD15",2,"N","ABHD15",0.144326944154051,0.622532298772017,0.0823029485853421,0.779698290059495,-0.0629679530348524,0.830664860097751
"ABHD17A","darkseagreen3","ABHD17A","ABHD17A",3,"N","ABHD17A",0.0558676005513469,0.849548442807821,-0.179264022742174,0.539738035852001,0.479786127803783,0.0825344829516143
"ABHD17B","coral1","ABHD17B","ABHD17B",3,"N","ABHD17B",-0.463770508932032,0.0948487094974894,-0.0671565890254625,0.81956413772826,-0.0622820469204146,0.832485503282833
"ABHD17C","orangered4","ABHD17C","ABHD17C",3,"N","ABHD17C",0.0101756365968224,0.972458986798577,-0.290929722193928,0.312918203881901,-0.59206527553331,0.0257018675433464
"ABHD18","orangered4","ABHD18","ABHD18",3,"N","ABHD18",-0.524643559740166,0.0540883669241982,0.106471353628381,0.717150770432124,-0.146759731525143,0.616615261044269
"ABHD2","darkmagenta","ABHD2","ABHD2",2,"N","ABHD2",-0.133933397032727,0.648047234776999,-0.39470819001373,0.162516161911248,0.0670982719512503,0.819718478983995
"ABHD3","coral1","ABHD3","ABHD3",2,"N","ABHD3",-0.401209211856278,0.155084556965944,-0.153936809492003,0.599285817821046,-0.368900268530648,0.194296647777253
"ABHD5","darkorange2","ABHD5","ABHD5",2,"N","ABHD5",-0.442220987311783,0.113354972939551,-0.108931218385455,0.710869201488588,-0.203457764002035,0.485399216808314
"ABHD6","skyblue","ABHD6","ABHD6",2,"N","ABHD6",0.140154151425507,0.63273071715649,-0.0090960067377641,0.975380220600109,-0.479617641451197,0.0826578475093201
"ABHD8","darkseagreen3","ABHD8","ABHD8",3,"N","ABHD8",0.447604276096994,0.108518130062718,0.0731010973454788,0.803864223883298,0.0993519531334763,0.735423689079143
"ABI1","orangered4","ABI1","ABI1",3,"N","ABI1",-0.0563917280673492,0.848151823401679,-0.23012877859257,0.42865559155756,-0.375997706983584,0.185190720328505
"ABI2","bisque4","ABI2","ABI2",2,"N","ABI2",-0.251297704491772,0.386141335191364,0.189333497663599,0.516805692869603,-0.315548737207316,0.271776698304047
"ABI3","darkseagreen3","ABI3","ABI3",3,"N","ABI3",-0.211161572495515,0.46865739342185,-0.270617043900282,0.349387310332657,0.248928343850354,0.390784877288756
"ABI3BP","darkorange2","ABI3BP","ABI3BP",2,"N","ABI3BP",0.0928640708865306,0.752190040291793,0.267035188574764,0.356050992370098,-0.247813589859564,0.392979744378322
"ABL1","turquoise","ABL1","ABL1",2,"N","ABL1",-0.00967917862641036,0.97380225178832,0.691871532942256,0.00611637788055403,0.485263575470064,0.0785940947434898
"ABL2","bisque4","ABL2","ABL2",1,"N","ABL2",0.309307121375705,0.281886850830937,-0.00721971987006106,0.980457690453927,-0.529140426471649,0.0516936351681271
"ABLIM1","bisque4","ABLIM1","ABLIM1",3,"N","ABLIM1",-0.0380243957294343,0.897314386725556,0.082152043014239,0.780093171360837,-0.552485292629036,0.0404810931127636
"ABLIM2","coral1","ABLIM2","ABLIM2",2,"N","ABLIM2",-0.249642300925528,0.389382554318318,-0.0561731940769063,0.848734091146204,-0.116946845845368,0.690520136728143
"ABLIM3","darkgrey","ABLIM3","ABLIM3",2,"N","ABLIM3",0.36559583585837,0.198631704273293,-0.0260018337995093,0.929691473778058,0.238767205976682,0.411029427688147
"ABR","darkviolet","ABR","ABR",2,"N","ABR",0.114662956290542,0.696299092288281,0.234084544415628,0.420537232743113,-0.0628047775823658,0.831097915592996
"ABRACL","darkgrey","ABRACL","ABRACL",3,"N","ABRACL",0.192590283520816,0.509483935979661,-0.15245327253053,0.602852152567069,0.132484196948908,0.651634334498867
"ABRAXAS1","darkviolet","ABRAXAS1","ABRAXAS1",2,"N","ABRAXAS1",-0.0525420525307337,0.858419288017319,0.00293732186235594,0.992048692265701,0.0520053347559557,0.859852457135929
"ABRAXAS2","coral1","ABRAXAS2","ABRAXAS2",2,"N","ABRAXAS2",-0.298804692585868,0.299390627492654,0.0494845343955962,0.866588917118531,0.160044727542605,0.584691222084056
"ABTB1","bisque4","ABTB1","ABTB1",3,"N","ABTB1",0.0310245199751922,0.916150227207796,3.21002697366999e-05,0.999913103566838,0.13575528895524,0.643547694917815
"ABTB2","orangered4","ABTB2","ABTB2",3,"N","ABTB2",-0.171959637752385,0.556644313299621,-0.0317735217628269,0.914132631639594,-0.449917905988753,0.106483565007552
"ACAA1","darkturquoise","ACAA1","ACAA1",3,"N","ACAA1",-0.264058486059346,0.36164135096147,-0.360417025944606,0.20554824918076,-0.087247716637417,0.766786912403887
"ACAA2","turquoise","ACAA2","ACAA2",3,"N","ACAA2",-0.34812663459641,0.222563623223954,0.0262524104297019,0.92901546706041,0.35032903563479,0.219452185670345
"ACACA","darkviolet","ACACA","ACACA",3,"N","ACACA",0.404741452740347,0.151142193868619,0.0841592111001992,0.774844991144501,-0.0275097226555197,0.925624165044532
"ACACB","salmon4","ACACB","ACACB",3,"N","ACACB",0.322737786982078,0.260402984137338,-0.48231224205078,0.0807003670625636,-0.420343547973394,0.134523377741222
"ACAD10","darkturquoise","ACAD10","ACAD10",2,"N","ACAD10",0.055468023380995,0.850613454247249,0.296310316793191,0.303638210075855,-0.168137854394032,0.565578190232119
"ACAD11","orangered4","ACAD11","ACAD11",3,"N","ACAD11",-0.480921373342944,0.0817066360554269,-0.0507231596661535,0.863277797851,-0.0550370409177352,0.851762437062045
"ACAD8","darkgrey","ACAD8","ACAD8",3,"N","ACAD8",0.209029846634419,0.473262026723769,0.0828202975081896,0.778344895509354,0.388614174918466,0.169690726966521
"ACAD9","darkseagreen3","ACAD9","ACAD9",3,"N","ACAD9",-0.301752418398062,0.294415686701265,-0.637408935367558,0.0142043217211393,-0.044097252232309,0.881013338933522
"ACADL","palevioletred3","ACADL","ACADL",3,"N","ACADL",-0.0265130566463152,0.928312341791717,-0.249384374916031,0.38988885414082,0.170238129023317,0.56066114408749
"ACADM","darkgrey","ACADM","ACADM",2,"N","ACADM",0.000455247275276411,0.99876763182503,-0.430314291143428,0.12457138988783,0.0589506141465222,0.841339287755645
"ACADS","darkgrey","ACADS","ACADS",3,"N","ACADS",0.264622599861552,0.36057827474011,0.0141522945866921,0.961702081809468,0.57534978637391,0.0313411041534259
"ACADSB","orangered4","ACADSB","ACADSB",3,"N","ACADSB",0.100661602680685,0.732052205274731,0.0345558187933475,0.906642220354879,-0.602058760324906,0.0227157525723196
"ACAN","firebrick4","ACAN","ACAN",3,"N","ACAN",0.0667778514591912,0.820566608047245,-0.265563548556845,0.358808845346206,-0.161108269060032,0.582164706206281
"ACAP2","coral1","ACAP2","ACAP2",2,"N","ACAP2",-0.06868114647211,0.815531431944899,-0.228958840475832,0.431071696521264,-0.490126814335829,0.0752084668653375
"ACAP3","darkseagreen3","ACAP3","ACAP3",2,"N","ACAP3",-0.0566693989465921,0.847412093635149,-0.620039124998599,0.0180096464882735,-0.606925138958983,0.0213599767936374
"ACAT1","brown2","ACAT1","ACAT1",3,"N","ACAT1",0.226969504740532,0.4351956777804,-0.29901679439522,0.299031043172771,0.0564997653918478,0.847863992468413
"ACAT2","darkgrey","ACAT2","ACAT2",3,"N","ACAT2",0.418371855769465,0.136552628114422,-0.337657655845429,0.237726724293708,0.186429822545652,0.523373231725401
"ACBD3","orangered4","ACBD3","ACBD3",3,"N","ACBD3",-0.397089088779052,0.159767930617583,-0.424345439669395,0.130467080563607,-0.000502085437330365,0.998640839602028
"ACBD4","darkseagreen3","ACBD5","ACBD5",2,"N","ACBD4/ACBD5",0.132717638284668,0.651056038273064,-0.168924942117496,0.563733397749118,-0.0129885334256546,0.964849518164076
"ACBD5","coral1","ACBD5","ACBD5",3,"N","ACBD5",-0.418948003470577,0.135957555507492,-0.227442576720083,0.434213191520588,-0.345540554002928,0.226251907221712
"ACBD6","darkseagreen3","ACBD6","ACBD6",3,"N","ACBD6",0.0830063620179855,0.777858289789576,-0.122091363452152,0.677560558619762,0.578732915340154,0.0301318263699337
"ACBD7","greenyellow","ACBD7","ACBD7",2,"N","ACBD7",-0.190900911572351,0.513276006025928,-0.0997458997561801,0.734409067674354,-0.0489343484440119,0.868060341556897
"ACCS","orangered4","ACCS","ACCS",2,"N","ACCS",-0.260298117580681,0.368771247243483,-0.322024981074131,0.261517727332447,-0.273046443663957,0.344907095383195
"ACE","maroon","ACE","ACE",3,"N","ACE",0.200927864000699,0.490957698583098,-0.363866869466798,0.200924170345963,-0.00361938361177428,0.990202429371105
"ACER2","mediumpurple3","ACER2","ACER2",3,"N","ACER2",0.103190010567774,0.72555596334625,-0.0578722662556613,0.844208947797334,0.255940130892796,0.377128379762278
"ACER3","orangered4","ACER3","ACER3",2,"N","ACER3",-0.401976871558928,0.154222065276117,-0.0154592680419268,0.95816794250013,-0.406749461145536,0.148930855021361
"ACKR3","skyblue","ACKR3","ACKR3",2,"N","ACKR3",0.0590559784772349,0.841058993659538,0.0548876173418647,0.852160858550612,0.356697347411549,0.210608575632196
"ACLY","darkseagreen3","ACLY","ACLY",3,"N","ACLY",0.26431081074783,0.361165632732716,0.0822367791227993,0.779871432553623,0.420360995537441,0.134505511667886
"ACMSD","darkseagreen3","ACMSD","ACMSD",2,"N","ACMSD",-0.207927061306896,0.475652546645756,0.0680626921587688,0.817166839502098,0.341048513575724,0.232747916009091
"ACO1","turquoise","ACO1","ACO1",3,"N","ACO1",-0.202456957231952,0.487594559516843,0.0944755817380034,0.748015685013268,0.114149541293648,0.697600316654045
"ACO2","darkseagreen3","ACO2","ACO2",3,"N","ACO2",0.303791439827784,0.291002726845558,-0.0623777090232818,0.832231534369278,0.228658522562171,0.431693003901649
"ACOT11","turquoise","ACOT11","ACOT11",2,"N","ACOT11",-0.0268519926295876,0.927398093029352,0.389677852881438,0.168423862717485,0.433884082933199,0.121132910140903
"ACOT12","orangered4","ACOT12","ACOT12",2,"N","ACOT12",-0.377539965197166,0.183248933879568,-0.186540712686738,0.523121739209848,-0.156806735137587,0.592410395003575
"ACOT13","darkseagreen3","ACOT13","ACOT13",3,"N","ACOT13",0.322823150344047,0.260269677730189,-0.15786148726728,0.589891475122798,-0.0160068080006753,0.95668756844108
"ACOT7","darkseagreen3","ACOT7","ACOT7",1,"N","ACOT7",0.354485390684303,0.213654511633183,-0.270964324966044,0.348744910351567,0.244248646622252,0.400042208486125
"ACOT8","darkgrey","ACOT8","ACOT8",3,"N","ACOT8",0.300336187390604,0.296799849786296,0.0535579226931363,0.855707776221912,0.476730107789237,0.0847922666696402
"ACOT9","darkorange2","ACOT9","ACOT9",3,"N","ACOT9",-0.524014356514517,0.0544297260175962,-0.0891470103231036,0.761842355923619,0.0210750512974476,0.942991387651831
"ACOX1","bisque4","ACOX1","ACOX1",3,"N","ACOX1",0.266792302427276,0.356505359215725,-0.470040251662711,0.0898852305511183,-0.790602985959626,0.000762137642274103
"ACOX2","orangered4","ACOX2","ACOX2",2,"N","ACOX2",-0.227373171206955,0.434357264703727,-0.023386139384488,0.936750657567062,-0.112675866474042,0.701339553347497
"ACOX3","darkseagreen3","ACOX3","ACOX3",2,"N","ACOX3",0.0737588408570271,0.802131179865166,0.0796871056750766,0.786550198262435,0.659948916152364,0.0102194790634651
"ACP1","coral1","ACP1","ACP1",3,"N","ACP1",-0.417939698855995,0.137000123011928,-0.276393039625721,0.338787839239987,-0.427462966523558,0.127364816836503
"ACP2","darkgrey","ACP2","ACP2",3,"N","ACP2",0.398512436994119,0.158139639624143,0.0043613564227985,0.98819404615129,0.344152474883022,0.228247107103256
"ACP5","darkgrey","ACP5","ACP5",3,"N","ACP5",0.225199855562805,0.438880780996856,0.104514687778796,0.722159274025605,0.545220649751089,0.0437573841885276
"ACP6","darkgrey","ACP6","ACP6",3,"N","ACP6",0.632840087220404,0.0151393085627772,0.602743821358787,0.0225210802236862,0.307963736825251,0.284091413924947
"ACSBG1","orangered4","ACSBG1","ACSBG1",2,"N","ACSBG1",-0.169996852872897,0.561225090799404,0.349659478615959,0.220395217650214,0.0658526161034235,0.823016657063327
"ACSBG2","darkgrey","ACSBG2","ACSBG2",3,"N","ACSBG2",0.502933725260861,0.0667887841734048,0.143609069528642,0.624282391933741,0.358526194661638,0.208110896363155
"ACSF2","darkgrey","ACSF2","ACSF2",3,"N","ACSF2",0.377351461441699,0.183485565009257,-0.442122616158619,0.113444705147247,-0.0249035335271818,0.932654987364797
"ACSF3","darkseagreen3","ACSF3","ACSF3",2,"N","ACSF3",0.437349535893834,0.117857100577157,0.0570387943791019,0.846428185943431,0.0406675740373126,0.890214454470188
"ACSL1","thistle1","ACSL1","ACSL1",3,"N","ACSL1",-0.135025936758008,0.645347629453025,0.339181490629208,0.23548126180773,-0.0424301686597334,0.885484104381967
"ACSL3","orangered4","ACSL3","ACSL3",2,"N","ACSL3",-0.383067972494146,0.176396712048439,0.00834341372278345,0.977416738536651,-0.333207756649406,0.24435878299302
"ACSL4","orangered4","ACSL4","ACSL4",2,"N","ACSL4",-0.220954947475012,0.447783405301749,-0.435830412031399,0.119285579781515,-0.533982072187885,0.049202284215897
"ACSL6","greenyellow","ACSL6","ACSL6",2,"N","ACSL6",-0.0818175866170739,0.780968533806676,-0.143585535290204,0.624339796859909,0.0772227607357918,0.793018445550738
"ACSS1","darkturquoise","ACSS1","ACSS1",2,"N","ACSS1",-0.0222262111857486,0.939882460379059,-0.185266934989585,0.526013834605423,-0.287356764414679,0.319169021605553
"ACSS2","darkseagreen3","ACSS2","ACSS2",2,"N","ACSS2",0.239664667941317,0.409219958369031,-0.17640434904115,0.546330176608372,0.112390568568168,0.702064185010452
"ACSS3","coral1","ACSS3","ACSS3",2,"N","ACSS3",-0.0676669684733709,0.818213633384031,0.322212697961386,0.261223883281277,0.200589462049834,0.491703450612912
