"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","MM.black","MM.blue","MM.brown","MM.cyan","MM.green","MM.grey60","MM.midnightblue","MM.pink","MM.salmon","MM.turquoise"
"IGF1R","green","IGF1R","IGF1R",3,"N","IGF1R",-0.231674557915306,-0.100471381268612,-0.180936724288863,-0.0144504815720216,0.299749706691117,-0.0664602996183375,0.069282301973269,-0.395826687272411,-0.0137505083144237,0.147099779113085
"IGF2","black","IGF2","IGF2",3,"N","IGF2",0.628432212179075,-0.41122263742345,0.0453381172013762,-0.0447272914279488,-0.683026207327528,0.403591107580012,-0.544763824508946,-0.0493797637012551,-0.023988083118412,0.306908158836858
"IGF2BP2","brown","IGF2BP2","IGF2BP2",2,"N","IGF2BP2",-0.101978505522342,-0.206839685416833,0.403284778026156,-0.75191107625569,-0.310557065105337,0.382699595946865,-0.355168971182814,-0.357312136033973,0.00635042851393029,0.156119747645478
"IGF2BP3","turquoise","IGF2BP3","IGF2BP3",3,"N","IGF2BP3",0.312010944801967,-0.14500707531391,-0.102950924160302,-0.0078220945905914,-0.397983930983656,0.126602419013306,-0.317574525149154,0.0336623836223453,0.107009786764009,0.17019084630229
"IGFBP2","blue","IGFBP2","IGFBP2",3,"N","IGFBP2",0.131926183654788,0.405094642371404,-0.21258488533343,0.0135414049602161,0.247518179596747,-0.331943544694421,0.417508582395204,0.110410997309506,0.282202080289263,-0.358020780783526
"IGFBP3","green","IGFBP3","IGFBP3",3,"N","IGFBP3",0.0155525080161574,0.20754015004521,-0.522366415500743,0.522097520487992,0.415652038322889,-0.40419291158016,0.308559110258071,0.0836608339865787,0.0315919150660138,-0.0534812609249923
"IGFBP4","black","IGFBP4","IGFBP4",3,"N","IGFBP4",0.932801332993119,0.112574402818198,0.0430557591282605,0.240364108076435,-0.343693062298755,-0.00723440948392087,-0.123112667379142,0.50774538634802,0.156895115574151,-0.336057317938325
"IGFBP5","turquoise","IGFBP5","IGFBP5",3,"N","IGFBP5",-0.322301262673977,-0.175000975765841,0.13848342566101,-0.106607820475058,0.00886610258186105,0.146479337565444,0.0440944198160983,-0.207192227735698,-0.314968523938455,0.187431847245322
"IGFBP7","salmon","IGFBP7","IGFBP7",2,"N","IGFBP7",0.0248970949935973,0.614826072210319,0.389027020643319,0.180080595909266,0.0509647417536052,-0.159740304994883,0.153953205400054,0.505496976573346,0.754797051797686,-0.664400506532976
"IGFN1","turquoise","IGFN1","IGFN1",2,"N","IGFN1",0.19669555903493,-0.219486265724445,-0.244761119730127,0.132735097167619,0.0866210861195576,0.189513961503589,0.0180016171504509,-0.264868988723333,-0.422721679729905,0.329388542785282
"IGHMBP2","midnightblue","IGHMBP2","IGHMBP2",3,"N","IGHMBP2",0.0160750399013649,0.138687554583019,-0.199391413374921,0.0157444771546829,0.173553287732052,-0.19297450075367,0.287145698594647,-0.0158422012527697,-0.132555676178614,-0.0786575902474829
"IGSF10","blue","IGSF10","IGSF10",3,"N","IGSF10",-0.0897122254471449,0.500036357535324,-0.339179040546252,0.344986557857077,0.394948276785813,-0.586566068119284,0.546390147367085,0.420916734926428,0.619340508763368,-0.473158308408855
"IGSF11","blue","IGSF11","IGSF11",3,"N","IGSF11",0.134541653505545,0.577555166396623,0.187184127861596,0.03197016162639,-0.0472757253930576,-0.275315834243558,0.00249699133681482,0.485885243917888,0.53234055686477,-0.563151988839995
"IGSF21","midnightblue","IGSF21","IGSF21",2,"N","IGSF21",-0.279645791309623,0.134545540988445,-0.251691378160969,0.452197171072228,0.281988183056912,-0.383277755723094,0.536670525844767,0.195430526451747,0.186020493795837,-0.121291768606209
"IGSF3","turquoise","IGSF3","IGSF3",2,"N","IGSF3",-0.201502385935618,0.0765607676281252,0.0280637134806036,-0.827597082720485,0.0391192806295407,0.0278396273022688,-0.163203556624569,-0.532319983592466,-0.0312786398054701,0.0888517699266202
"IGSF9B","turquoise","IGSF9B","IGSF9B",2,"N","IGSF9B",-0.0589416485060456,-0.0810638222569201,-0.228118509797669,-0.591689266656861,0.176976373488632,-0.112117957598642,0.153164939136464,-0.464858433068252,-0.617854497628864,0.176897737292235
"IHH","black","IHH","IHH",3,"N","IHH",0.625061535159539,-0.239824876712556,0.181790403259531,0.00161498358600914,-0.636501408550159,0.272080678610921,-0.431072881758723,0.229370397128161,0.264690918054504,0.0226696227883729
"IK","blue","IK","IK",3,"N","IK",-0.199271014827932,0.612630684062321,-0.428308002714878,0.202669544637052,0.625548386661043,-0.701774360235916,0.494433760466265,0.210277301487899,0.357499657881991,-0.426902370253567
"IKBIP","turquoise","IKBIP","IKBIP",2,"N","IKBIP",-0.290497900336669,-0.670563412954553,-0.294093332212737,-0.274685362792179,-0.0963435873723469,0.252091640889798,-0.495613551179433,-0.476331773225099,-0.3641555244508,0.80108815029019
"IKBKB","turquoise","IKBKB","IKBKB",3,"N","IKBKB",0.201448860267618,-0.419166927799271,0.0250985591545319,-0.124058122176783,-0.276165794364932,0.5021544889977,-0.619771847171905,-0.3433584966405,-0.203661368097672,0.485726391250211
"IKBKE","brown","IKBKE","IKBKE",2,"N","IKBKE",0.130491508995859,-0.15554453621008,0.465899076162337,0.435623475028883,-0.443092793244343,0.418742415040416,-0.0517378899723698,0.157087608258593,0.0124401134722209,0.00433831724254486
"IKZF1","turquoise","IKZF1","IKZF1",3,"N","IKZF1",-0.337875631355787,-0.427672211430909,-0.0192930943009764,-0.126459007309142,0.0492783515719278,0.236630694967028,-0.020593347545477,-0.424285203095513,-0.507349567141977,0.456438457009328
"IKZF2","turquoise","IKZF2","IKZF2",3,"N","IKZF2",-0.163952524683489,-0.305666942084374,-0.706688892133122,-0.207618381664056,0.421583488960716,-0.215795273701513,0.0441134301802453,-0.331697046636639,-0.142329945471973,0.497535056844035
"IKZF3","green","IKZF3","IKZF3",3,"N","IKZF3",0.0461786930495283,-0.0720994703197462,-0.334635134234594,-0.3965296726909,0.253214136953798,-0.175312127035643,0.111342224378288,-0.207607220605053,-0.326650098525556,0.0872663569843216
"IKZF4","pink","IKZF4","IKZF4",2,"N","IKZF4",-0.199750618045372,0.22138415929588,0.13519705842358,0.173099032978309,-0.106663145661597,-0.164950745718137,-0.0494157486159437,0.510137265547666,0.52775969459953,-0.219855519321399
"IKZF5","green","IKZF5","IKZF5",3,"N","IKZF5",-0.0825489744781186,-0.00832419418498825,-0.179818936840208,-0.252336043180613,0.264405538338313,-0.0880250225798767,0.270782089808897,-0.268635935096561,-0.636017062737609,0.114435708195244
"IL10RA","black","IL10RA","IL10RA",3,"N","IL10RA",0.122843361101162,-0.105464952730479,0.0793914038072202,-0.253725875927424,-0.170626724151895,-0.0122995154590079,-0.183801182890556,0.186693247586102,0.0855511181423402,0.0212379238104049
"IL10RB","brown","IL10RB","IL10RB",3,"N","IL10RB",-0.309926212840548,0.0185752161671796,0.202775450502356,-0.174280842906139,0.0520394845912507,0.0274727930910916,0.00584626741443357,-0.0114470283055404,0.439508359743562,-0.0753355581010269
"IL11RA","blue","IL11RA","IL11RA",2,"N","IL11RA",0.138461936963955,0.244082575796391,0.079631458341895,0.0637326364116623,-0.0972944928789203,-0.226324101586805,0.214660734966166,0.316502553510361,0.350835104577709,-0.349368513686126
"IL12RB1","brown","IL12RB1","IL12RB1",2,"N","IL12RB1",0.169481521113237,0.267701741438232,0.249377789805833,0.215064792832631,-0.204570121635345,-0.00681956701800989,0.00306194926162014,0.381106335228091,0.0992687226620621,-0.323494418310047
"IL13RA1","black","IL13RA1","IL13RA1",3,"N","IL13RA1",0.554567140436219,-0.264816832617768,0.208669317182601,0.621392791668965,-0.553512852763922,0.293756177970682,-0.0125255772505339,0.42982347047684,0.191570966489651,-0.0319206733284517
"IL15","grey60","IL15","IL15",2,"N","IL15",0.340589448747798,-0.402248230891656,0.615412266579694,0.166011703465024,-0.725355236288228,0.816786300806357,-0.505733337892037,-0.182503483610362,-0.273207515882048,0.238830134487684
"IL15RA","brown",NA,NA,NA,NA,"IL15RA",-0.723573779568106,-0.0504490162997366,0.167025870316146,-0.32780441733467,0.275002769217975,0.0744504892580692,-0.0730296881771533,-0.379054395870994,-0.204838603620238,0.221771804694303
"IL16","turquoise","IL16","IL16",3,"N","IL16",-0.406541009269584,-0.331660695555927,-0.439235192036634,0.0543849157120662,0.259571230380209,-0.0253115647766058,-0.0761548254919583,-0.322077093507465,-0.00990072488721067,0.487834540002005
"IL17B","turquoise","IL17B","IL17B",3,"N","IL17B",0.028162367322156,-0.178443437084322,-0.132559710350094,-0.160940801713792,-0.117386598650465,-0.114464425851889,-0.108281343797307,0.189996621243139,0.269186026615699,0.13011857755169
"IL17D","turquoise","IL17D","IL17D",3,"N","IL17D",-0.314113176719787,-0.279725914953115,-0.172229733384151,0.297792228668236,0.044304966588253,0.0287540295826696,0.123374184168123,-0.206642172282184,-0.161297843782446,0.341986273293935
"IL17RA","brown","IL17RA","IL17RA",3,"N","IL17RA",0.214102246939968,-0.209998969706634,0.247341161774815,0.438034023903771,-0.227416719592411,0.363502525117525,-0.266275991885391,0.20686413275588,0.281291641696321,0.0856379508916572
"IL17RD","turquoise","IL17RD","IL17RD",2,"N","IL17RD",-0.292266264561385,-0.213161554658774,-0.317099395482874,0.0825115936356626,-0.0172879845982136,-0.0512641324207906,-0.187361296528363,-0.180199135269254,-0.0370190727963713,0.401134790239791
"IL17RE","midnightblue","IL17RE","IL17RE",3,"N","IL17RE",-0.00274770590055846,-0.0193339546035665,0.0211156305276409,0.375236084374502,0.0391073641817029,0.010124652983169,0.328406686973499,-0.0464697165945958,-0.0209056792796037,-0.0435249668837956
"IL18","turquoise","IL18","IL18",2,"N","IL18",0.0165258053814356,-0.234075070795355,0.180684620235261,-0.235546048108486,-0.2654693969075,0.324807657054988,-0.345270037219117,-0.334075307446775,-0.399227779071868,0.282898051170089
"IL18BP","black",NA,NA,NA,NA,"IL18BP",0.324297550513819,-0.151803704400029,0.108837169483267,-0.142055211093399,-0.27886398857763,0.0468477692222676,-0.221575459293442,0.00212037141433713,-0.269228829066058,0.0358482480641991
"IL18R1","turquoise","IL18R1","IL18R1",3,"N","IL18R1",0.0140351129514716,-0.763260791757384,-0.308045401350871,-0.178322364477045,-0.0687379203727188,0.353242169195807,-0.484534195331409,-0.481196346160346,-0.146278053925511,0.767832785777521
"IL1R1","turquoise","IL1R1","IL1R1",3,"N","IL1R1",0.485411372603386,-0.467507649140624,-0.128384025313436,-0.0169130337326598,-0.35742374243619,0.294522853210574,-0.445134847697608,-0.216234616242873,-0.0732191794434378,0.375886453211816
"IL1R2","turquoise","IL1R2","IL1R2",2,"N","IL1R2",0.0468080668300721,-0.675728453511889,-0.305399966102547,-0.042105254403516,-0.0446237572722743,0.216380962743426,-0.28375559773987,-0.0783812812295189,-0.147832131736417,0.626867491637746
"IL1RAP","blue","IL1RAP","IL1RAP",3,"N","IL1RAP",-0.241006534117568,0.507807767136961,0.0106733983759393,0.0103570803249332,0.394627690631625,-0.414221037053107,0.477348806942983,0.135612849499162,0.0138404893249701,-0.413508084576272
"IL1RAPL1","turquoise","IL1RAPL1","IL1RAPL1",3,"N","IL1RAPL1",-0.212049717270406,-0.26299334941762,-0.0210681165626236,-0.203726184163652,-0.139677567958508,0.0742260979601812,-0.113013088831973,-0.190511962071947,-0.035297228378781,0.288176296089116
"IL1RAPL2","green","IL1RAPL2","IL1RAPL2",2,"N","IL1RAPL2",-0.11953161760589,-0.0353534156315211,-0.415989909799326,-0.450992463193475,0.395612803309572,-0.332940809678815,0.205146445281803,-0.302192002669821,-0.0733452560171342,0.0546371190340407
"IL1RL1","turquoise","IL1RL1","IL1RL1",3,"N","IL1RL1",-0.517956749371697,-0.404371845488526,-0.225613333963692,0.23890173387884,0.192925069016904,0.0552632845635504,0.178432238530237,-0.421705962278858,-0.32870218915283,0.469854755334455
"IL20RA","pink","IL20RA","IL20RA",2,"N","IL20RA",0.0630302059894105,-0.00246454771386289,0.171838179686476,0.57381298225919,-0.0964752129578692,-0.0119070703806362,0.104685078992689,0.655323647792745,0.297115560184645,-0.194788672273743
"IL21R","blue","IL21R","IL21R",3,"N","IL21R",-0.15032205092581,0.243072302278405,-0.0763189566985088,0.378735451735247,0.324104042779313,-0.139225712884086,0.0266383499477047,0.294609882819076,0.26411778720471,-0.121972128127174
"IL22RA1","black","IL22RA1","IL22RA1",2,"N","IL22RA1",0.609262840434717,-0.194285759983223,0.399105439512012,0.635377096993697,-0.58946497911051,0.454752635802991,-0.188123776236873,0.289184446850439,0.0652824200943243,-0.0648933627705348
"IL22RA2","black","IL22RA2","IL22RA2",2,"N","IL22RA2",0.532609361295504,-0.303344031000293,0.340279373486449,0.0989400354758391,-0.66208556323472,0.31398077218142,-0.191079165535575,0.23631223638926,0.172359892336657,-0.0311951188109261
"IL23R","green","IL23R","IL23R",2,"N","IL23R",-0.0605053227880386,0.15525614651723,-0.0711842944616063,-0.396414397949713,0.281267658002128,-0.258551626090703,-0.0127754296708154,-0.23247300809607,-0.0750237989380635,-0.141390778928586
"IL2RB","blue","IL2RB","IL2RB",3,"N","IL2RB",0.0835937548276233,0.478472234301493,-0.0830686645174992,-0.422718561651816,0.19365317770132,-0.463614078117763,0.00993567474300219,0.321803332833108,0.544132152108424,-0.477968427295707
"IL2RG","blue","IL2RG","IL2RG",3,"N","IL2RG",-0.169237474053307,0.544316017865512,-0.325644502301464,0.374145288875201,0.433547163457802,-0.70987416016732,0.594099918341461,0.315482813151292,0.0282687113316497,-0.448654512429214
"IL34","pink","IL34","IL34",3,"N","IL34",0.576428924439679,0.281015977053693,0.238596961844198,0.644812661690772,-0.171378520082899,-0.0604236225514368,0.326377742233616,0.703794883697547,0.407737905025834,-0.583960980767143
"IL4I1","midnightblue","IL4I1","IL4I1",3,"N","IL4I1",-0.211254103012096,0.0965649996267019,-0.175606355066693,0.417382440402861,0.369066079852341,-0.261347225158697,0.636531530331177,0.0628769275621774,-0.458247791905284,-0.0924177675986854
"IL4R","turquoise","IL4R","IL4R",2,"N","IL4R",-0.316964105634477,-0.377093006341605,-0.0950707275807584,-0.362568142602503,0.00662821257092078,0.294262970759185,-0.356085519979419,-0.535204574576469,-0.319805135560654,0.565143901686253
"IL5RA","black","IL5RA","IL5RA",3,"N","IL5RA",0.378035029474591,-0.058237923707502,0.145187940388666,0.186955214649922,-0.46972582790236,0.173358050908586,-0.2346055917724,0.135950844508689,-0.140980504533906,0.0144005255004206
"IL6R","brown","IL6R","IL6R",3,"N","IL6R",0.492271136750926,0.171118250625145,0.546542885832082,0.326358335418131,-0.288725161022808,0.366871800911557,0.0299327891018605,0.100049505045924,-0.214353138452544,-0.348419025549222
"IL6ST","turquoise","IL6ST","IL6ST",3,"N","IL6ST",-0.0840944991662192,-0.793233709732114,-0.174616874668805,-0.307318308963377,-0.243487376273459,0.484873237024641,-0.254716037309325,-0.665665880527895,-0.515133769556423,0.798021322675042
"IL7","brown","IL7","IL7",2,"N","IL7",0.0556455355698922,-0.228649929635794,0.630043857281657,0.0228711945049289,-0.442440123459537,0.475213785362018,-0.306427107157339,0.0828106116529303,-0.0670076880578433,0.0231905444247681
"IL7R","black","IL7R","IL7R",3,"N","IL7R",0.821600164195961,-0.32632492577422,-0.0386766941904012,0.414903350690166,-0.554611421661876,0.292582338268332,-0.33562392622727,0.350751130654469,-0.017567603516388,0.132029902590069
"ILDR1","blue","ILDR1","ILDR1",3,"N","ILDR1",-0.00185216936489242,0.411613478536803,-0.190311260488492,-0.386786026396061,0.35956854188753,-0.313558994039251,0.379161163112719,-0.168224267993816,-0.192341101221751,-0.279678504358187
"ILDR2","turquoise","ILDR2","ILDR2",2,"N","ILDR2",-0.420367392721329,-0.0336699163636018,0.0558877104489063,-0.30823106184456,0.0421008244692899,0.0734977574023768,-0.049749158814889,-0.510774830383556,-0.281997312358574,0.177224307991186
"ILF2","blue","ILF2","ILF2",2,"N","ILF2",-0.296209551225706,0.624378561221044,-0.241948934693335,0.248981402183395,0.617569096730425,-0.5322280083961,0.532551801911177,0.106371365684322,-0.0345193452510819,-0.422629486862606
"ILF3","blue","ILF3","ILF3",3,"N","ILF3",-0.260898400514024,0.802081316991839,-0.197693422376637,-0.110735901621293,0.571289205072269,-0.693889069869779,0.660776247942184,0.243630873537314,0.352010647236159,-0.668676430737853
"ILK","cyan","ILK","ILK",3,"N","ILK",0.117499164500239,0.322242402095256,-0.0303957140957645,0.902968125818769,0.212019040916767,-0.26268934248015,0.489706345399352,0.652408907338386,0.130600272216517,-0.40635158048297
"ILKAP","blue","ILKAP","ILKAP",3,"N","ILKAP",-0.298074912987891,0.483917616221445,0.168262425432979,0.231354319442335,0.447094078066331,-0.220207965860908,0.429711990630465,0.0162939685888306,-0.211446444481893,-0.413957189772071
"IMMP1L","midnightblue","IMMP1L","IMMP1L",3,"N","IMMP1L",-0.141634262986919,0.611282442234203,-0.181416177965653,0.366093277591875,0.498153263436109,-0.578989325951447,0.773232993566918,0.31374002019285,0.162507247513122,-0.589304089245707
"IMMP2L","green","IMMP2L","IMMP2L",3,"N","IMMP2L",-0.300148153706344,0.341095561400947,-0.316030215278591,0.332970497447185,0.545359116237874,-0.395321948888615,0.350030034645926,0.196654413154521,0.00667692811149827,-0.127999200285871
"IMMT","blue","IMMT","IMMT",3,"N","IMMT",0.222693036787133,0.653307901137822,0.429456292554186,-0.160368618282685,0.0505339972047758,-0.144229581782021,0.246045713468392,0.235108595674253,0.0537386674032657,-0.726951715926971
"IMP3","salmon","IMP3","IMP3",3,"N","IMP3",0.0746361269541105,0.527038265363717,-0.0519677347002962,-0.00439809698009892,0.0931202917853807,-0.49762075281509,0.0205728517688617,0.552398595641615,0.716099910751662,-0.505523689446639
"IMP4","midnightblue","IMP4","IMP4",3,"N","IMP4",-0.220353173472155,0.692233146780462,-0.259993073227574,0.351768272547061,0.583910531851693,-0.738680241910947,0.944565518581387,0.412825090532886,0.158237243610191,-0.657024837939516
"IMPA1","turquoise","IMPA1","IMPA1",2,"N","IMPA1",0.226977377903735,-0.667010702964679,0.2220432349737,-0.345335711982816,-0.681252073418726,0.701188121134279,-0.738026210501333,-0.462439395700574,-0.210821812513463,0.613590811530482
"IMPA2","turquoise","IMPA2","IMPA2",3,"N","IMPA2",0.0024871370865507,-0.51507781164205,-0.164504636867575,-0.0284589320788645,-0.249905777538381,0.338663215538023,-0.51901663014794,-0.188280744646302,-0.132704104818844,0.609624090544146
"IMPACT","turquoise","IMPACT","IMPACT",2,"N","IMPACT",0.394232725527831,-0.535782617228668,-0.0346189432336779,-0.197219951750738,-0.459008445088897,0.442890306364945,-0.537777171506633,-0.149311508032591,-0.0951252836221854,0.504669216403994
"IMPAD1","blue","IMPAD1","IMPAD1",1,"N","IMPAD1",-0.130105956575176,0.347552182835292,0.291647033223369,-0.127281000049736,0.0198277291866071,-0.204950985706749,0.11643967747347,0.404073328246627,0.530762328618132,-0.470072286471678
"IMPDH2","blue","IMPDH2","IMPDH2",3,"N","IMPDH2",-0.394647391075777,0.760608027695167,-0.236763973127818,-0.197175677490117,0.741868052496995,-0.764291019290908,0.579100117639851,0.247494131472241,0.288754193233766,-0.606993089780401
"IMPG1","black","IMPG1","IMPG1",3,"N","IMPG1",0.195794695515217,-0.0606489603700622,0.0523435632295977,-0.394611292393138,-0.182798187575019,0.0201316649714392,-0.312620199493404,0.284798458994335,0.28795117437519,0.00611805562291194
"IMPG2","turquoise","IMPG2","IMPG2",3,"N","IMPG2",-0.392963606649935,-0.19572632604625,-0.330541328970601,0.0427320010375927,0.117316507557018,-0.0894718117170133,-0.307491794853025,-0.0870667144906973,0.378572495351081,0.38432391857256
"INA","blue","INA","INA",3,"N","INA",-0.169413553115223,0.620114420196665,-0.0490347906362195,-0.00918019488917636,0.227271335595814,-0.521121800466143,0.476684627978499,0.348721593722544,0.269223976645822,-0.538327104761671
"INAFM2","blue","INAFM2","INAFM2",3,"N","INAFM2",0.0180702499775244,0.702089599139504,-0.0341007953952348,0.28090802670754,0.406215220973168,-0.570730930097733,0.74578805575958,0.512975577151725,0.301897957943276,-0.736873427850307
"INAVA","green","INAVA","INAVA",2,"N","INAVA",-0.368560381876537,0.133841764584269,-0.0395266481180103,-0.385391210893215,0.192543633934979,-0.242719348162781,-0.0768581294780334,0.0708212444442125,0.209360572267498,-0.0435877335238679
"INCENP","green","INCENP","INCENP",3,"N","INCENP",-0.618942705269367,0.0763588625020656,-0.260655391457848,-0.122539201868647,0.429148119752666,-0.256998838637503,0.260239850736839,-0.198257127850794,-0.0908008711448768,0.145136469359153
"INF2","brown","INF2","INF2",2,"N","INF2",0.16884335665513,-0.0602950912116063,0.244700227731076,0.312816617952415,-0.0813937474010201,0.168913444749623,0.190324238156139,0.257339988546795,0.0548979277414172,-0.132487519585466
"ING1","turquoise","ING1","ING1",3,"N","ING1",-0.321183343514723,-0.393209448618856,-0.619131381248982,-0.0412560175405203,0.380961623324371,-0.201132177705637,0.117191299188987,-0.218991812266365,-0.267001531601251,0.530829302723574
"ING2","turquoise","ING2","ING2",3,"N","ING2",0.16978874180647,-0.110975311723485,-0.198406514440571,-0.574572943396287,-0.0581984182888405,-0.0325095741757764,-0.517334497957244,-0.219417377287915,0.196667673217088,0.222537389446242
"ING3","turquoise","ING3","ING3",3,"N","ING3",-0.223763769637684,-0.850304336244824,-0.0616941922647479,-0.221186924178436,-0.223204447156904,0.572528222211781,-0.595775800730324,-0.595940838733309,-0.352259707640148,0.907673063167696
"ING4","blue","ING4","ING4",3,"N","ING4",-0.219282389332652,0.4831717753752,-0.181407624774182,-0.386363309860742,0.374097312734495,-0.492657003948141,0.122501700507468,0.148674340407848,0.271379555085397,-0.336383161319661
"ING5","midnightblue","ING5","ING5",3,"N","ING5",0.197650140869184,0.203397282850498,0.180541980578559,0.41440435582127,-0.00120166275067404,0.0374581692643549,0.482741943903548,0.11754757618964,-0.115840269716153,-0.328273020829293
"INHA","blue","INHA","INHA",3,"N","INHA",-0.0238528673962782,0.816580878799489,0.0544792107723088,0.303404815097356,0.302405585111126,-0.52581460506675,0.466989970591907,0.597840214145039,0.633674116388581,-0.783913195449231
"INHBA","turquoise","INHBA","INHBA",3,"N","INHBA",-0.0271347882049414,-0.326687365982272,0.165087677961846,-0.0697711303932906,-0.282284830062904,0.282027392258191,-0.43782616357412,-0.0040597708558265,0.341029409774106,0.232250067656174
"INHBB","midnightblue","INHBB","INHBB",3,"N","INHBB",-0.538962145166842,0.0374536599036753,-0.145681360496776,0.372418353346177,0.391466855250478,-0.24882043083985,0.412604845340887,-0.00166482830069938,-0.027196342802254,-0.0106306494388355
"INHBC","blue","INHBC","INHBC",2,"N","INHBC",-0.220941066246822,0.622431361033364,-0.217904098403578,0.350758737910408,0.52167336799983,-0.65546271414193,0.619959273552149,0.405183849132381,0.256685577492823,-0.577417781003156
"INIP","green","INIP","INIP",3,"N","INIP",-0.403405414695779,0.136265684419911,-0.280980432219546,0.451400273634234,0.461176608943602,-0.167074957184849,0.364548050451355,-0.0568516556886097,-0.267004779703594,0.0938025098561634
"INKA1","pink","INKA1","INKA1",2,"N","INKA1",0.500111529689727,0.457653832878265,0.0694925174996623,0.376546788976359,-0.114423581989914,-0.26379505592309,0.24624409980617,0.711363135287428,0.653324972220218,-0.609695846242954
"INKA2","blue","INKA2","INKA2",2,"N","INKA2",-0.373873985126509,0.53130976309262,-0.26357485795805,-0.140638890087785,0.575039911384664,-0.424340189559068,0.524989252924743,-0.311534999788011,-0.284185872850312,-0.244784517213737
"INO80","turquoise","INO80","INO80",3,"N","INO80",-0.200292227532181,-0.617218030365704,-0.432645224622684,-0.398502678760757,0.116215815406417,0.268603034771365,-0.383973305400561,-0.767834674878498,-0.438359136568445,0.802364647781891
"INO80C","green","INO80C","INO80C",3,"N","INO80C",-0.0539883053502346,0.227288500756435,-0.584554560688702,0.139851756428385,0.548037097605695,-0.630009165957035,0.460525890406604,0.206086545478809,0.130010106122462,-0.135684822303334
"INO80D","turquoise","INO80D","INO80D",2,"N","INO80D",0.124794521374658,-0.799727120441991,-0.13798620494456,-0.400152965563634,-0.476038995865345,0.511026438623281,-0.752944895363578,-0.499088750156261,-0.286943855424426,0.826051587547623
"INO80E","midnightblue","INO80E","INO80E",3,"N","INO80E",0.0494373434016692,0.445465145229165,-0.278639373270028,0.340298455236768,0.334040968357274,-0.478853029896684,0.705898085110802,0.424912966172337,0.291257350898354,-0.468103525499062
"INPP4A","turquoise","INPP4A","INPP4A",1,"N","INPP4A",-0.0658961128659478,-0.625786065046905,-0.310438659028427,0.0416680309969015,0.053801996892201,0.227376963708665,0.052619994813602,-0.485063400293007,-0.452413407621538,0.601145866047171
"INPP4B","turquoise","INPP4B","INPP4B",2,"N","INPP4B",-0.52020015964002,-0.11086870072643,-0.0629293425200785,0.248198361587817,0.17807158786316,0.110226610918222,0.271788335084611,-0.144777067529749,-0.115838279372532,0.242735082309782
"INPP5A","turquoise","INPP5A","INPP5A",2,"N","INPP5A",0.161773985614687,-0.699360695280216,0.127069508648845,-0.364183597470422,-0.545015176213522,0.591008691001311,-0.775882352877254,-0.281511019827406,-0.0385514135074612,0.64977084959924
"INPP5B","black","INPP5B","INPP5B",2,"N","INPP5B",0.419524189810756,-0.29629956322852,0.269752988460174,0.0475969636966969,-0.509542542069785,0.453157487986296,-0.605352466512537,0.12024119250573,-0.0878761040324231,0.212358780924129
"INPP5D","brown","INPP5D","INPP5D",2,"N","INPP5D",-0.159623621983652,-0.0537589916083349,0.186737889698254,0.275022038836219,-0.154453993941614,0.232088463540692,-0.180493159772588,0.0457640911517911,0.121462187500568,0.0944259780508512
"INPP5E","green","INPP5E","INPP5E",2,"N","INPP5E",-0.2509818071852,0.0548580977995054,-0.214000878135279,0.353415921310823,0.289950067779473,-0.107180632449631,0.241246735788062,-0.0746026284850014,-0.225644788824681,0.0787567817836719
"INPP5F","green","INPP5F","INPP5F",2,"N","INPP5F",-0.131009122796196,0.172381922403582,-0.337828704824071,0.120354006773103,0.471347326936292,-0.376015413791981,0.289963161343426,-0.0923301210771166,0.0558672092420678,-0.104586342443053
"INPP5J","pink","INPP5J","INPP5J",2,"N","INPP5J",0.397647430809575,0.361002907366094,-0.017139815323056,0.816355026501393,0.0277934701453937,-0.321961694940399,0.518557391459461,0.753929154078187,0.322470711022085,-0.556633430725926
"INPP5K","brown","INPP5K","INPP5K",3,"N","INPP5K",0.231565359799266,-0.19092614007594,0.49535314980979,0.217672252073907,-0.544953791245479,0.583002937084973,-0.274949324088787,-0.232805717163875,-0.446039748073138,0.109748890840171
"INPPL1","brown","INPPL1","INPPL1",3,"N","INPPL1",0.494460841647271,0.402740578917458,0.664834172859586,0.175111938366611,-0.524895222385025,0.148939758685732,-0.0921797062471649,0.601435504917883,0.292234885571488,-0.621514250204478
"INSC","turquoise","INSC","INSC",3,"N","INSC",-0.00575972157499693,-0.671357393068359,0.172653364004373,-0.304545684439403,-0.533556454327153,0.681982962190597,-0.773390301519207,-0.474318637480531,-0.0848651016544951,0.708990880893479
"INSIG1","black","INSIG1","INSIG1",3,"N","INSIG1",0.522190715416424,-0.313366854661108,-0.0306267888175189,-0.285105357282151,-0.293530898810273,0.336377716607457,-0.517801258075627,-0.14362074343752,-0.359055529461098,0.295146053301233
"INSIG2","turquoise","INSIG2","INSIG2",3,"N","INSIG2",0.529792366672534,-0.658120752472076,0.0887377458912011,-0.260181668138383,-0.629960867744556,0.62397095271494,-0.8015254623363,-0.266533460055246,-0.173556801570429,0.563856828790608
"INSL5","brown","INSL5","INSL5",2,"N","INSL5",-0.179173359880871,-0.132066483459554,0.304220837129578,0.232746953065138,-0.0494083817558653,0.290486327301471,0.113812639930041,-0.244485047976612,-0.454542563580861,0.117203571793684
