"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"AATK","darkred","AATK","AATK",2,"N","AATK",-0.265908173155511,0.338106941103981,0.701001622526881,0.00359694468737901,0.753368435279275,0.00118326860899205
"ABAT","brown4","ABAT","ABAT",2,"N","ABAT",-0.0227772256641546,0.935782123054214,0.00166225835030558,0.995309010908707,-0.190003787764329,0.497606321313413
"ABCA1","coral2","ABCA1","ABCA1",3,"N","ABCA1",-0.0161487984213285,0.954448708072969,0.0996489156444976,0.723835011980891,0.0660301044964959,0.815139034209429
"ABCA12","blue","ABCA12","ABCA12",2,"N","ABCA12",0.338202000889765,0.21759334132,0.115728076331244,0.681282748758243,0.376276238468215,0.16687257485716
"ABCA13","lightsteelblue1","ABCA13","ABCA13",3,"N","ABCA13",0.41940649249647,0.119657289414135,0.389531585024045,0.151231090619709,0.21474743679036,0.442135343056455
"ABCA2","darkred","ABCA2","ABCA2",2,"N","ABCA2",-0.160863220154138,0.566832791294029,0.257126913319347,0.354891249938189,0.635677365352046,0.0108667891447593
"ABCA3","yellowgreen","ABCA3","ABCA3",2,"N","ABCA3",-0.618901023410218,0.0138958922301554,-0.22673695567488,0.416429503879461,-0.0461417522283989,0.870291458587414
"ABCA4","darkorange","ABCA4","ABCA4",2,"N","ABCA4",0.241726550733388,0.385415860846505,-0.114149085156302,0.685424474193271,0.266568187657713,0.336863831623584
"ABCA5","floralwhite","ABCA5","ABCA5",2,"N","ABCA5",-0.216524470361308,0.43827585196855,0.076750115587087,0.785726221281846,0.502499502097202,0.0562624479829113
"ABCA7","darkorange","ABCA1","ABCA1",2,"N","ABCA7/ABCA1",-0.0642982085197566,0.819913499864348,-0.0585884252724818,0.83569494078868,0.412294178971316,0.126721568772281
"ABCB10","coral2","ABCB10","ABCB10",3,"N","ABCB10",0.264022373741849,0.341673003082815,-0.148723976645136,0.596810995299042,-0.0876850223341774,0.755998648715248
"ABCB11","blue","ABCB1","ABCB1",3,"N","ABCB11/ABCB1",0.259147680348212,0.350988527222903,0.303454107649403,0.271550416826543,0.298993622855762,0.279010525969638
"ABCB6","green","ABCB6","ABCB6",3,"N","ABCB6",-0.0900643535367084,0.749570587207839,-0.310389004560857,0.260192911394534,0.349436853453252,0.201720856490517
"ABCB7","black","ABCB7","ABCB7",2,"N","ABCB7",0.193736082138411,0.489036972699363,0.277210195531263,0.317178534600268,-0.429093379000248,0.110478494889651
"ABCB8","darkorange","ABCB8","ABCB8",2,"N","ABCB8",0.0281548188495955,0.920660418378904,-0.00280034853897267,0.992097328233689,0.183763642874848,0.512088767499731
"ABCB9","green","ABCB9","ABCB9",2,"N","ABCB9",-0.447567054642382,0.0943503121172893,-0.481772051965497,0.0689940610803732,-0.0670283938467875,0.812389693817735
"ABCC10","lightcoral","ABCC1","ABCC1",2,"N","ABCC10/ABCC1",0.337414588200259,0.218734503699111,0.154938433699167,0.581384889336231,0.158175594284761,0.573414932548942
"ABCC2","black","ABCC2","ABCC2",2,"N","ABCC2",-0.014993322171396,0.957705197314776,-0.310149061961402,0.260580969330584,-0.664120699627207,0.00692965644849505
"ABCC3","yellow","ABCC3","ABCC3",2,"N","ABCC3",-0.0997611574403263,0.723535193503267,0.0812397634527984,0.773485009726363,0.289836957399792,0.29470432751026
